block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.2279796600341797,0.10209700465202332,0.5259643197059631,-0.09276177734136581,1.0,0.0,1.0,1.0,0.6299999952316284,-0.16480505466461182,0.4346267580986023,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.19656692445278168,0.13314378261566162,0.26578712463378906,-0.5129407644271851,1.0,0.0,1.0,1.0,0.23000000417232513,-0.10173970460891724,0.5598196983337402,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2896135449409485,0.14106665551662445,0.4763721227645874,-0.5529893636703491,1.0,0.0,1.0,1.0,0.9900000095367432,-0.2653459310531616,0.6088847517967224,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.10877122730016708,0.11043310910463333,0.17196613550186157,-0.432044118642807,1.0,0.0,1.0,1.0,0.6299999952316284,-0.15691064298152924,0.5226849317550659,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.09847767651081085,0.09143168479204178,0.3069843053817749,-0.12576690316200256,1.0,0.0,1.0,1.0,0.3100000023841858,-0.0477711446583271,1.2654184103012085,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.011400311253964901,0.124723419547081,0.21842031180858612,-0.3234461545944214,1.0,0.0,1.0,1.0,1.0,-0.25972846150398254,0.8381332755088806,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1781214475631714,0.12697680294513702,0.2382061779499054,-0.4358048141002655,1.0,0.0,1.0,1.0,0.3499999940395355,-0.08564064651727676,0.6824555397033691,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.06126783788204193,0.12467416375875473,0.4158850312232971,-0.3112725019454956,1.0,0.0,1.0,1.0,0.029999999329447746,-0.046759095042943954,0.42301684617996216,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.3632913827896118,0.20407551527023315,0.767292857170105,-0.07870501279830933,1.0,0.0,1.0,1.0,0.8999999761581421,-0.18536685407161713,0.457057386636734,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.03794694319367409,0.10969164967536926,0.44571995735168457,-0.24706795811653137,1.0,0.0,1.0,1.0,0.5899999737739563,-0.1176837906241417,0.559027910232544,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.22243456542491913,0.15789830684661865,0.5541335344314575,-0.2947576940059662,1.0,0.0,1.0,1.0,0.6399999856948853,-0.11668777465820312,0.5779784321784973,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.12803161144256592,0.11008664220571518,0.2008880376815796,-0.44964346289634705,1.0,0.0,1.0,1.0,0.9900000095367432,-0.17517679929733276,0.6647189855575562,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.28698277473449707,0.12712182104587555,0.13371209800243378,-0.5910000205039978,1.0,0.0,1.0,1.0,0.7799999713897705,-0.20147234201431274,0.6003711819648743,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2760965824127197,0.10445977002382278,-0.0013744905591011047,-0.541498601436615,1.0,0.0,1.0,1.0,0.17000000178813934,-0.060684461146593094,0.41603338718414307,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1605953425168991,0.13236278295516968,0.4313594400882721,-0.24368296563625336,1.0,0.0,1.0,1.0,0.9300000071525574,-0.2066815346479416,0.4871467649936676,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.053973712027072906,0.1027219220995903,0.3120729923248291,-0.22822879254817963,1.0,0.0,1.0,1.0,0.15000000596046448,-0.24065008759498596,0.3157148063182831,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.041003573685884476,0.11744783073663712,0.31753456592559814,-0.22343513369560242,1.0,0.0,1.0,1.0,0.029999999329447746,-0.018766911700367928,0.4305630326271057,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.3549245595932007,0.11390548944473267,0.013173826038837433,-0.6215469837188721,1.0,0.0,1.0,1.0,1.0,-0.23543663322925568,0.4843864142894745,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.27772587537765503,0.14184318482875824,0.08640451729297638,-0.7768837213516235,1.0,0.0,1.0,1.0,0.44999998807907104,-0.21696506440639496,0.5046877264976501,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.34361550211906433,0.10082356631755829,-0.08057846873998642,-0.5692845582962036,1.0,0.0,1.0,1.0,0.5299999713897705,-0.1318538784980774,0.45128780603408813,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.10723951458930969,0.10741573572158813,0.4255807399749756,-0.14263930916786194,1.0,0.0,1.0,1.0,1.0,-0.2640368938446045,0.5361369252204895,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1528143435716629,0.1444622278213501,0.46262598037719727,-0.255133718252182,1.0,0.0,1.0,1.0,0.10000000149011612,-0.14956115186214447,0.37892475724220276,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.03983110561966896,0.09457217901945114,0.2760373651981354,-0.2712066173553467,1.0,0.0,1.0,1.0,0.14000000059604645,-0.1712186634540558,0.4438621699810028,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.007596103940159082,0.137489914894104,0.22596347332000732,-0.34658369421958923,1.0,0.0,1.0,1.0,0.9599999785423279,-0.04709317162632942,0.6773982644081116,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.04476749524474144,0.0659879595041275,0.15584932267665863,-0.23712514340877533,1.0,0.0,1.0,1.0,0.5099999904632568,-0.10289579629898071,0.9300132989883423,1
