telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm
39,0,9,39,critic_backbone.7.bias,128,0,0.0,1774.6556396484375,3615.16319580078,6242.969140625012,14240.3701171875,1774.6556396484375,3615.16319580078,6242.969140625012,14240.3701171875,0.005019125062972307,0.006505634170025587,10.00521183013916
40,1,0,0,critic_backbone.0.weight,43776,29058,0.6637883771929824,293246.53125,1817036.375,6263351.5,23907778.0,1462.115966796875,1600.0,1600.0,1600.0,0.024014269933104515,0.22569462656974792,272.7377014160156
40,1,0,0,critic_backbone.4.bias,128,7,0.0546875,1760.659423828125,3965.7523681640587,6155.517304687504,6782.5322265625,1693.6478271484375,3887.514489746091,3999.999755859375,3999.999755859375,0.004733300767838955,0.017369111999869347,18.149539947509766
40,1,0,0,critic_backbone.6.weight,16384,4383,0.26751708984375,3367.58740234375,7241.242968749993,10554.027392578126,22602.150390625,2816.03076171875,3999.999755859375,3999.999755859375,3999.999755859375,0.03235353156924248,0.047523051500320435,112.65718078613281
40,1,0,0,critic_backbone.7.weight,128,70,0.546875,8505.1689453125,22080.507910156233,84636.82757812529,153021.671875,3404.79052734375,3999.999755859375,3999.999755859375,3999.999755859375,0.005353986285626888,0.003638859838247299,10.231924057006836
40,1,0,0,critic_backbone.7.bias,128,0,0.0,1762.717529296875,3582.1512939453114,6276.364599609387,14061.6201171875,1762.717529296875,3582.1512939453114,6276.364599609387,14061.6201171875,0.005117461085319519,0.009310323745012283,12.8253173828125
41,1,0,1,critic_backbone.0.weight,43776,28593,0.6531661184210527,286213.15625,1790070.875,6171878.625,24027236.0,1457.1383056640625,1600.0,1600.0,1600.0,0.02506929449737072,0.1865575611591339,229.23777770996094
41,1,0,1,critic_backbone.4.bias,128,7,0.0546875,1736.081787109375,3866.805651855464,6091.381782226566,6417.8662109375,1672.197509765625,3822.4336303710893,3999.999755859375,3999.999755859375,0.004951438866555691,0.014673345722258091,15.855867385864258
41,1,0,1,critic_backbone.6.weight,16384,4385,0.26763916015625,3369.3818359375,7221.445898437495,10577.3894140625,22339.53515625,2821.794189453125,3999.999755859375,3999.999755859375,3999.999755859375,0.03247096762061119,0.04404197260737419,104.40544128417969
41,1,0,1,critic_backbone.7.weight,128,70,0.546875,8407.50390625,22011.68310546874,85601.42789062529,145347.21875,3397.33837890625,3999.999755859375,3999.999755859375,3999.999755859375,0.005363909527659416,0.003959548193961382,11.480507850646973
41,1,0,1,critic_backbone.7.bias,128,0,0.0,1752.9005126953125,3537.4743896484365,6309.745344238295,13822.1748046875,1752.9005126953125,3537.4743896484365,6309.745344238295,13822.1748046875,0.005185702349990606,0.008785804733633995,12.284626007080078
42,1,0,2,critic_backbone.0.weight,43776,28345,0.64750091374269,283161.46875,1729236.25,6089192.0,24246570.0,1454.484619140625,1600.0,1600.0,1600.0,0.025644121691584587,0.16435512900352478,202.61605834960938
42,1,0,2,critic_backbone.4.bias,128,7,0.0546875,1732.2974853515625,3908.7121337890576,6116.138154296879,6456.29541015625,1666.652587890625,3836.9352172851522,3999.999755859375,3999.999755859375,0.005038498900830746,0.011827672831714153,12.582881927490234
42,1,0,2,critic_backbone.6.weight,16384,4409,0.26910400390625,3376.13330078125,7197.128442382812,10602.653515625001,22271.181640625,2829.160400390625,3999.999755859375,3999.999755859375,3999.999755859375,0.03263283520936966,0.041971251368522644,98.47408294677734
42,1,0,2,critic_backbone.7.weight,128,67,0.5234375,8340.724609375,21809.208886718745,86281.39687500028,146643.90625,3388.307373046875,3999.999755859375,3999.999755859375,3999.999755859375,0.005401263944804668,0.004160134121775627,12.115962028503418
42,1,0,2,critic_backbone.7.bias,128,0,0.0,1747.78662109375,3490.111389160156,6342.738750000014,13636.7158203125,1747.78662109375,3490.111389160156,6342.738750000014,13636.7158203125,0.00521257845684886,0.008056197315454483,11.335978507995605
43,1,0,3,critic_backbone.0.weight,43776,26464,0.60453216374269,282315.40625,1731532.25,6074849.5,24374560.0,1425.5628662109375,1600.0,1600.0,1600.0,0.02863537333905697,0.3605446219444275,374.6264343261719
43,1,0,3,critic_backbone.4.bias,128,7,0.0546875,1727.244140625,3924.162622070308,6124.026372070318,6494.748046875,1667.2635498046875,3846.2703735351524,3999.999755859375,3999.999755859375,0.004919914063066244,0.008279949426651001,10.76533031463623
43,1,0,3,critic_backbone.6.weight,16384,4345,0.26519775390625,3339.8232421875,7037.359033203119,10542.650019531251,22510.431640625,2817.06982421875,3999.999755859375,3999.999755859375,3999.999755859375,0.031656716018915176,0.06659944355487823,150.46873474121094
43,1,0,3,critic_backbone.7.weight,128,67,0.5234375,8222.45703125,21326.399121093742,86817.78062500029,133698.90625,3393.2919921875,3999.999755859375,3999.999755859375,3999.999755859375,0.00521269952878356,0.0026260316371917725,8.034331321716309
43,1,0,3,critic_backbone.7.bias,128,0,0.0,1758.496826171875,3501.418017578125,6403.591496582046,13669.8515625,1758.496826171875,3501.418017578125,6403.591496582046,13669.8515625,0.005051575135439634,0.005578254349529743,7.326526165008545
44,1,1,4,critic_backbone.0.weight,43776,26411,0.6033214546783626,281132.40625,1722961.625,6124090.5,24585852.0,1425.4056396484375,1600.0,1600.0,1600.0,0.02938777208328247,0.14323048293590546,170.45941162109375
44,1,1,4,critic_backbone.4.bias,128,7,0.0546875,1728.793212890625,3963.676782226558,6006.23383789063,6547.84326171875,1668.6383056640625,3860.6468627929653,3999.999755859375,3999.999755859375,0.004927106201648712,0.009862363338470459,10.523273468017578
44,1,1,4,critic_backbone.6.weight,16384,4366,0.2664794921875,3350.095947265625,7027.873071289061,10626.615341796874,22468.150390625,2826.50048828125,3999.999755859375,3999.999755859375,3999.999755859375,0.031843673437833786,0.037802211940288544,91.2921142578125
44,1,1,4,critic_backbone.7.weight,128,65,0.5078125,8126.5029296875,20671.973925781243,87749.0172656253,134522.40625,3380.21484375,3999.999755859375,3999.999755859375,3999.999755859375,0.005311090499162674,0.004483362194150686,13.18323802947998
44,1,1,4,critic_backbone.7.bias,128,0,0.0,1752.5989990234375,3510.887268066406,6434.224196777359,13444.8271484375,1752.5989990234375,3510.887268066406,6434.224196777359,13444.8271484375,0.005089843645691872,0.00774898799136281,11.347237586975098
45,1,1,5,critic_backbone.0.weight,43776,26186,0.5981816520467836,278859.21875,1706303.75,6081609.0,24789970.0,1422.165771484375,1600.0,1600.0,1600.0,0.03022903762757778,0.17484372854232788,207.165283203125
45,1,1,5,critic_backbone.4.bias,128,7,0.0546875,1724.432373046875,4008.3956909179637,6005.914663085942,6554.84814453125,1663.033447265625,3874.822119140622,3999.999755859375,3999.999755859375,0.005033149383962154,0.012670218013226986,12.924221992492676
45,1,1,5,critic_backbone.6.weight,16384,4367,0.26654052734375,3357.92333984375,7041.412963867185,10614.273125000002,22605.416015625,2834.48291015625,3999.999755859375,3999.999755859375,3999.999755859375,0.03205850347876549,0.03933555260300636,95.40182495117188
45,1,1,5,critic_backbone.7.weight,128,64,0.5,8046.6396484375,20248.0072265625,87968.12046875029,135899.671875,3366.2763671875,3999.999755859375,3999.999755859375,3999.999755859375,0.005387791432440281,0.004444623365998268,12.992609977722168
45,1,1,5,critic_backbone.7.bias,128,0,0.0,1745.701171875,3487.462927246093,6467.678515625015,13303.306640625,1745.701171875,3487.462927246093,6467.678515625015,13303.306640625,0.00515006436035037,0.0082744425162673,11.912577629089355
46,1,1,6,critic_backbone.0.weight,43776,26216,0.5988669590643275,278438.5625,1706911.625,6051202.0,24914880.0,1423.0997314453125,1600.0,1600.0,1600.0,0.029619792476296425,0.12725606560707092,152.64402770996094
46,1,1,6,critic_backbone.4.bias,128,7,0.0546875,1729.51416015625,4030.678930664058,5948.003295898442,6623.90673828125,1667.1026611328125,3886.5152465820283,3999.999755859375,3999.999755859375,0.0049940794706344604,0.008411419577896595,9.451488494873047
46,1,1,6,critic_backbone.6.weight,16384,4412,0.269287109375,3375.1875,7054.631640624995,10670.473750000001,21078.33203125,2846.822998046875,3999.999755859375,3999.999755859375,3999.999755859375,0.03167247027158737,0.03129524737596512,76.08033752441406
46,1,1,6,critic_backbone.7.weight,128,62,0.484375,7916.4609375,19059.67626953125,88857.34000000029,135552.625,3348.4384765625,3999.999755859375,3999.999755859375,3999.999755859375,0.005506750661879778,0.004785850644111633,14.16292953491211
46,1,1,6,critic_backbone.7.bias,128,0,0.0,1739.9183349609375,3438.0388427734365,6513.6028930664215,13052.68359375,1739.9183349609375,3438.0388427734365,6513.6028930664215,13052.68359375,0.005178271792829037,0.007678862661123276,11.325358390808105
47,1,1,7,critic_backbone.0.weight,43776,25627,0.5854120979532164,278918.28125,1716461.5,6048679.0,24555216.0,1414.7362060546875,1600.0,1600.0,1600.0,0.029645392671227455,0.22553668916225433,257.02276611328125
47,1,1,7,critic_backbone.4.bias,128,7,0.0546875,1734.88037109375,4068.486206054683,5889.692685546879,6220.4755859375,1676.4044189453125,3898.8722290039036,3999.999755859375,3999.999755859375,0.004803560674190521,0.006130706053227186,7.346434593200684
47,1,1,7,critic_backbone.6.weight,16384,4383,0.26751708984375,3369.51416015625,7003.606713867188,10656.337822265627,21151.30859375,2851.083984375,3999.999755859375,3999.999755859375,3999.999755859375,0.031200634315609932,0.043497588485479355,110.05147552490234
47,1,1,7,critic_backbone.7.weight,128,61,0.4765625,7785.8662109375,18188.601660156233,89508.44593750029,132593.03125,3336.296875,3999.999755859375,3999.999755859375,3999.999755859375,0.005574964452534914,0.004492337349802256,13.381599426269531
47,1,1,7,critic_backbone.7.bias,128,0,0.0,1740.69873046875,3428.3277709960926,6577.684511718766,12918.3515625,1740.69873046875,3428.3277709960926,6577.684511718766,12918.3515625,0.005136474501341581,0.006674152333289385,9.775875091552734
48,1,2,8,critic_backbone.0.weight,43776,25649,0.5859146564327485,279541.0625,1725684.125,6105849.0,24741620.0,1415.01513671875,1600.0,1600.0,1600.0,0.029152529314160347,0.14053215086460114,161.8886260986328
48,1,2,8,critic_backbone.4.bias,128,7,0.0546875,1743.8037109375,4111.488842773433,5823.750000000004,6240.30615234375,1684.3094482421875,3912.6550170898417,3999.999755859375,3999.999755859375,0.004713441710919142,0.00713426573202014,7.789144515991211
48,1,2,8,critic_backbone.6.weight,16384,4445,0.27130126953125,3385.671875,7014.465209960936,10617.740664062501,20872.837890625,2863.43701171875,3999.999755859375,3999.999755859375,3999.999755859375,0.030793121084570885,0.029845837503671646,74.94335174560547
48,1,2,8,critic_backbone.7.weight,128,59,0.4609375,7675.61328125,17566.042187499985,90192.2731250003,133997.375,3316.410888671875,3999.999755859375,3999.999755859375,3999.999755859375,0.005702302325516939,0.005001855082809925,14.790757179260254
48,1,2,8,critic_backbone.7.bias,128,0,0.0,1736.87939453125,3380.465722656249,6639.44175537111,12714.990234375,1736.87939453125,3380.465722656249,6639.44175537111,12714.990234375,0.005150454584509134,0.007298597600311041,10.928929328918457
49,1,2,9,critic_backbone.0.weight,43776,25835,0.5901635599415205,280993.625,1735275.125,6143462.5,24927346.0,1417.958740234375,1600.0,1600.0,1600.0,0.028719134628772736,0.09016851335763931,108.52864837646484
49,1,2,9,critic_backbone.4.bias,128,7,0.0546875,1755.6669921875,4150.2520629882765,5842.647460937505,6290.05810546875,1694.4635009765625,3926.1326660156233,3999.999755859375,3999.999755859375,0.004574567545205355,0.005861653946340084,6.506361484527588
49,1,2,9,critic_backbone.6.weight,16384,4498,0.2745361328125,3405.10693359375,7050.700048828125,10656.5103125,21086.060546875,2876.72412109375,3999.999755859375,3999.999755859375,3999.999755859375,0.030458293855190277,0.026672864332795143,68.11746215820312
49,1,2,9,critic_backbone.7.weight,128,56,0.4375,7514.4892578125,16423.907617187495,90930.1520312503,130509.2109375,3293.357666015625,3999.999755859375,3999.999755859375,3999.999755859375,0.005835345946252346,0.005210848990827799,15.314380645751953
49,1,2,9,critic_backbone.7.bias,128,0,0.0,1732.7540283203125,3332.4958251953117,6698.1964697265785,12489.0263671875,1732.7540283203125,3332.4958251953117,6698.1964697265785,12489.0263671875,0.0051649571396410465,0.007225920911878347,10.983887672424316
50,1,2,10,critic_backbone.0.weight,43776,25833,0.5901178728070176,281773.15625,1735260.875,6173574.0,25117162.0,1417.75341796875,1600.0,1600.0,1600.0,0.02760983072221279,0.14061453938484192,164.3108673095703
50,1,2,10,critic_backbone.4.bias,128,7,0.0546875,1765.29150390625,4190.496777343746,5844.773789062504,6311.52392578125,1702.46728515625,3939.3052612304673,3999.999755859375,3999.999755859375,0.004497280344367027,0.006849371362477541,7.5951995849609375
50,1,2,10,critic_backbone.6.weight,16384,4541,0.27716064453125,3422.64306640625,7057.952709960936,10710.999804687503,20980.3828125,2889.30419921875,3999.999755859375,3999.999755859375,3999.999755859375,0.029809780418872833,0.02729804441332817,71.10478210449219
50,1,2,10,critic_backbone.7.weight,128,56,0.4375,7336.77978515625,15996.635546874995,91797.2085937503,122717.2109375,3272.663818359375,3999.999755859375,3999.999755859375,3999.999755859375,0.005944037809967995,0.005133637227118015,15.016362190246582
50,1,2,10,critic_backbone.7.bias,128,0,0.0,1728.3350830078125,3259.858459472656,6757.398710937517,12292.384765625,1728.3350830078125,3259.858459472656,6757.398710937517,12292.384765625,0.005182489287108183,0.007268406450748444,11.115533828735352
51,1,2,11,critic_backbone.0.weight,43776,25572,0.5841557017543859,283455.34375,1752235.25,6216980.5,24873362.0,1413.5946044921875,1600.0,1600.0,1600.0,0.027349812909960747,0.18985286355018616,219.07420349121094
51,1,2,11,critic_backbone.4.bias,128,7,0.0546875,1779.22705078125,4231.293579101558,5902.492792968754,6343.70947265625,1714.489990234375,3952.09239501953,3999.999755859375,3999.999755859375,0.004248601384460926,0.00429467111825943,4.900210857391357
51,1,2,11,critic_backbone.6.weight,16384,4509,0.27520751953125,3414.740234375,6991.576855468743,10655.665107421877,20777.53515625,2894.37451171875,3999.999755859375,3999.999755859375,3999.999755859375,0.029136449098587036,0.038433343172073364,107.88230895996094
51,1,2,11,critic_backbone.7.weight,128,54,0.421875,7190.216796875,15731.94575195311,92367.5306250003,120254.640625,3255.35400390625,3999.999755859375,3999.999755859375,3999.999755859375,0.006032251287251711,0.005022910889238119,14.827797889709473
51,1,2,11,critic_backbone.7.bias,128,0,0.0,1727.9866943359375,3236.8520629882805,6817.362211914079,12045.0263671875,1727.9866943359375,3236.8520629882805,6817.362211914079,12045.0263671875,0.005142321344465017,0.006387808825820684,9.929333686828613
52,1,3,12,critic_backbone.0.weight,43776,25773,0.5887472587719298,285748.75,1768248.5,6265659.0,25052664.0,1416.36572265625,1600.0,1600.0,1600.0,0.026453472673892975,0.09091883897781372,106.3712387084961
52,1,3,12,critic_backbone.4.bias,128,7,0.0546875,1794.50244140625,4270.846765136714,5938.5142236328165,6391.12841796875,1727.7694091796875,3965.3700927734367,3999.999755859375,3999.999755859375,0.003997997846454382,0.00271101132966578,3.439842700958252
52,1,3,12,critic_backbone.6.weight,16384,4572,0.279052734375,3436.264892578125,7009.061669921873,10711.008105468753,20971.47265625,2908.520263671875,3999.999755859375,3999.999755859375,3999.999755859375,0.028376968577504158,0.021768616512417793,58.62751388549805
52,1,3,12,critic_backbone.7.weight,128,53,0.4140625,6995.4462890625,15409.367041015605,90965.2181250003,114237.265625,3230.37841796875,3999.999755859375,3999.999755859375,3999.999755859375,0.006174637004733086,0.005581218749284744,16.317747116088867
52,1,3,12,critic_backbone.7.bias,128,0,0.0,1725.606689453125,3183.553967285156,6875.371689453142,11805.8154296875,1725.606689453125,3183.553967285156,6875.371689453142,11805.8154296875,0.005132310092449188,0.006633124779909849,10.426202774047852
53,1,3,13,critic_backbone.0.weight,43776,25941,0.5925849780701754,287491.03125,1782246.625,6308789.5,25230064.0,1419.1656494140625,1600.0,1600.0,1600.0,0.026081513613462448,0.08532062917947769,101.44099426269531
53,1,3,13,critic_backbone.4.bias,128,7,0.0546875,1808.1358642578125,4309.889160156245,5951.438017578129,6439.8310546875,1739.330810546875,3976.6043579101556,3999.999755859375,3999.999755859375,0.0038662974257022142,0.004569014068692923,5.136221885681152
53,1,3,13,critic_backbone.6.weight,16384,4631,0.28265380859375,3458.545654296875,7045.5033935546835,10808.098564453125,21083.505859375,2922.505615234375,3999.999755859375,3999.999755859375,3999.999755859375,0.02773338556289673,0.021281270310282707,56.7228889465332
53,1,3,13,critic_backbone.7.weight,128,53,0.4140625,6842.94140625,14749.44462890624,87092.60101562527,115327.484375,3206.6513671875,3999.999755859375,3999.999755859375,3999.999755859375,0.006309237331151962,0.0056501771323382854,16.381895065307617
53,1,3,13,critic_backbone.7.bias,128,0,0.0,1721.39990234375,3113.298840332031,6933.863857421892,11546.1318359375,1721.39990234375,3113.298840332031,6933.863857421892,11546.1318359375,0.005151216872036457,0.007119346875697374,11.046414375305176
54,1,3,14,critic_backbone.0.weight,43776,26011,0.5941840277777778,289168.125,1797939.0,6360110.5,25353508.0,1420.603515625,1600.0,1600.0,1600.0,0.025399884209036827,0.11626148968935013,136.05450439453125
54,1,3,14,critic_backbone.4.bias,128,7,0.0546875,1819.5296630859375,4347.689941406245,5838.072363281253,6481.22705078125,1750.38037109375,3989.523596191406,3999.999755859375,3999.999755859375,0.0037394785322248936,0.004205925390124321,5.381609916687012
54,1,3,14,critic_backbone.6.weight,16384,4685,0.28594970703125,3477.046142578125,7078.394165039062,10845.368007812502,20751.095703125,2935.42529296875,3999.999755859375,3999.999755859375,3999.999755859375,0.02696908265352249,0.02335222065448761,64.32476043701172
54,1,3,14,critic_backbone.7.weight,128,52,0.40625,6684.1337890625,14092.51279296875,82303.60320312524,116253.609375,3184.119384765625,3999.999755859375,3999.999755859375,3999.999755859375,0.006429967470467091,0.005677642300724983,16.357234954833984
54,1,3,14,critic_backbone.7.bias,128,0,0.0,1717.086669921875,3055.567834472656,6990.770161132829,11303.3564453125,1717.086669921875,3055.567834472656,6990.770161132829,11303.3564453125,0.005166443530470133,0.0070344205014407635,11.073534965515137
55,1,3,15,critic_backbone.0.weight,43776,25932,0.5923793859649122,291156.84375,1813476.0,6414959.5,25134154.0,1420.0615234375,1600.0,1600.0,1600.0,0.02526222914457321,0.14458675682544708,175.7207489013672
55,1,3,15,critic_backbone.4.bias,128,7,0.0546875,1833.928955078125,4369.158374023432,5891.260932617191,6540.1669921875,1762.395751953125,3983.4743041992183,3999.999755859375,3999.999755859375,0.003471373114734888,0.0025289934128522873,3.7373597621917725
55,1,3,15,critic_backbone.6.weight,16384,4696,0.28662109375,3482.11962890625,7030.203491210937,10781.538984375002,18730.1953125,2944.53369140625,3999.999755859375,3999.999755859375,3999.999755859375,0.025829065591096878,0.031739793717861176,87.60794067382812
55,1,3,15,critic_backbone.7.weight,128,51,0.3984375,6539.1416015625,13641.695947265616,79633.02558593774,116964.46875,3161.80419921875,3999.999755859375,3999.999755859375,3999.999755859375,0.006550690159201622,0.005732789169996977,16.705852508544922
55,1,3,15,critic_backbone.7.bias,128,0,0.0,1716.25390625,3059.147253417969,7048.22646972658,10984.00390625,1716.25390625,3059.147253417969,7048.22646972658,10984.00390625,0.005126728676259518,0.006352358032017946,9.930906295776367
56,1,4,16,critic_backbone.0.weight,43776,26114,0.5965369152046783,293410.125,1829191.25,6469580.0,25302126.0,1422.94677734375,1600.0,1600.0,1600.0,0.024462010711431503,0.08093332499265671,93.08740997314453
56,1,4,16,critic_backbone.4.bias,128,7,0.0546875,1848.28955078125,4407.658789062494,5845.166718750003,6599.82080078125,1775.5101318359375,3995.7243041992188,3999.999755859375,3999.999755859375,0.0032634984236210585,0.0020423776004463434,3.0059351921081543
56,1,4,16,critic_backbone.6.weight,16384,4762,0.2906494140625,3504.24853515625,7048.614184570311,10862.315664062502,18895.486328125,2958.60546875,3999.999755859375,3999.999755859375,3999.999755859375,0.025100400671362877,0.018216710537672043,51.98906326293945
56,1,4,16,critic_backbone.7.weight,128,49,0.3828125,6392.353515625,13648.308740234366,74997.2928906252,118031.7734375,3137.271484375,3999.999755859375,3999.999755859375,3999.999755859375,0.006687860004603863,0.0060350471176207066,17.2834415435791
56,1,4,16,critic_backbone.7.bias,128,0,0.0,1712.5042724609375,3000.3047119140624,7105.319902343767,10707.9267578125,1712.5042724609375,3000.3047119140624,7105.319902343767,10707.9267578125,0.0051363385282456875,0.006802944466471672,10.882725715637207
57,1,4,17,critic_backbone.0.weight,43776,26331,0.6014939692982456,295690.78125,1844603.875,6519453.0,25469476.0,1426.387451171875,1600.0,1600.0,1600.0,0.02333456464111805,0.05984072387218475,71.7138442993164
57,1,4,17,critic_backbone.4.bias,128,8,0.0625,1863.350830078125,4445.797558593745,5884.984096679691,6628.48291015625,1788.426025390625,3999.999755859375,3999.999755859375,3999.999755859375,0.0030764429830014706,0.0021402756683528423,2.839785099029541
57,1,4,17,critic_backbone.6.weight,16384,4827,0.29461669921875,3527.068359375,7086.592163085937,10915.163564453125,18976.216796875,2972.601318359375,3999.999755859375,3999.999755859375,3999.999755859375,0.024282313883304596,0.01715823821723461,48.77417755126953
57,1,4,17,critic_backbone.7.weight,128,46,0.359375,6205.53857421875,13637.745214843739,66777.78753906266,118965.484375,3111.751708984375,3999.999755859375,3999.999755859375,3999.999755859375,0.006817588582634926,0.006130970548838377,17.472301483154297
57,1,4,17,critic_backbone.7.bias,128,0,0.0,1708.6392822265625,2974.988330078125,7160.896826171893,10396.6787109375,1708.6392822265625,2974.988330078125,7160.896826171893,10396.6787109375,0.005148767959326506,0.006867561489343643,10.931493759155273
58,1,4,18,critic_backbone.0.weight,43776,26466,0.604577850877193,297951.34375,1860594.25,6567392.0,25622298.0,1428.8316650390625,1600.0,1600.0,1600.0,0.023027541115880013,0.0874309167265892,101.91942596435547
58,1,4,18,critic_backbone.4.bias,128,10,0.078125,1878.271240234375,4479.534997558588,5892.32112792969,6686.85791015625,1801.067626953125,3999.999755859375,3999.999755859375,3999.999755859375,0.00290022068656981,0.0020482323598116636,2.8175606727600098
58,1,4,18,critic_backbone.6.weight,16384,4901,0.29913330078125,3550.07421875,7132.654541015622,10999.93732421875,19143.8046875,2986.201171875,3999.999755859375,3999.999755859375,3999.999755859375,0.02359081618487835,0.01788569614291191,49.63043212890625
58,1,4,18,critic_backbone.7.weight,128,43,0.3359375,6077.2275390625,13615.747460937488,62852.06414062514,119983.671875,3084.34912109375,3999.999755859375,3999.999755859375,3999.999755859375,0.006927391979843378,0.006185560021549463,17.420337677001953
58,1,4,18,critic_backbone.7.bias,128,0,0.0,1704.852294921875,2938.253137207031,7216.532109375018,10077.228515625,1704.852294921875,2938.253137207031,7216.532109375018,10077.228515625,0.005163224413990974,0.006930440664291382,10.969572067260742
59,1,4,19,critic_backbone.0.weight,43776,26126,0.5968110380116959,299576.65625,1876433.25,6619742.0,25087018.0,1421.4820556640625,1600.0,1600.0,1600.0,0.024542808532714844,0.23685196042060852,258.0308837890625
59,1,4,19,critic_backbone.4.bias,128,10,0.078125,1889.6123046875,4515.6508789062445,5939.218852539066,6734.40478515625,1809.583984375,3999.999755859375,3999.999755859375,3999.999755859375,0.002639913000166416,0.0032514319755136967,5.425195217132568
59,1,4,19,critic_backbone.6.weight,16384,4862,0.2967529296875,3517.309814453125,6906.202929687499,10780.41869140625,19291.173828125,2986.3125,3999.999755859375,3999.999755859375,3999.999755859375,0.023200228810310364,0.04691522940993309,133.8569793701172
59,1,4,19,critic_backbone.7.weight,128,43,0.3359375,5925.44775390625,13280.201855468744,54537.1515625001,120990.0546875,3067.188720703125,3999.999755859375,3999.999755859375,3999.999755859375,0.006950497627258301,0.0056153712794184685,15.700427055358887
59,1,4,19,critic_backbone.7.bias,128,0,0.0,1706.392578125,2920.3884277343745,7274.766103515643,9836.673828125,1706.392578125,2920.3884277343745,7274.766103515643,9836.673828125,0.005079240538179874,0.005799909587949514,9.229131698608398
60,1,5,20,critic_backbone.0.weight,43776,26318,0.6011970029239766,301841.25,1892160.875,6665526.0,25193192.0,1424.5626220703125,1600.0,1600.0,1600.0,0.02390163764357567,0.06722622364759445,77.66370391845703
60,1,5,20,critic_backbone.4.bias,128,10,0.078125,1904.2352294921875,4553.956396484369,5912.817324218753,6786.5205078125,1821.85986328125,3999.999755859375,3999.999755859375,3999.999755859375,0.002473389031365514,0.001468478236347437,2.3070669174194336
60,1,5,20,critic_backbone.6.weight,16384,4920,0.30029296875,3539.5869140625,6945.0350585937485,10843.098085937501,19334.609375,2999.751953125,3999.999755859375,3999.999755859375,3999.999755859375,0.0226028710603714,0.01679186522960663,48.53744125366211
60,1,5,20,critic_backbone.7.weight,128,39,0.3046875,5795.1123046875,13241.994433593743,50292.816328125075,122023.6328125,3038.43994140625,3999.999755859375,3999.999755859375,3999.999755859375,0.007069351617246866,0.006434345152229071,17.962051391601562
60,1,5,20,critic_backbone.7.bias,128,0,0.0,1701.935546875,2878.282055664062,7329.3941113281435,9500.5087890625,1701.935546875,2878.282055664062,7329.3941113281435,9500.5087890625,0.005108112469315529,0.006951977964490652,11.185452461242676
61,1,5,21,critic_backbone.0.weight,43776,26524,0.6059027777777778,303714.1875,1903801.875,6708293.5,25351030.0,1427.2069091796875,1600.0,1600.0,1600.0,0.021591700613498688,0.07928359508514404,90.07915496826172
61,1,5,21,critic_backbone.4.bias,128,10,0.078125,1918.196044921875,4590.416943359369,5942.779580078128,6806.96044921875,1833.1171875,3999.999755859375,3999.999755859375,3999.999755859375,0.0024075708352029324,0.0027985188644379377,3.6333370208740234
61,1,5,21,critic_backbone.6.weight,16384,4982,0.3040771484375,3562.267822265625,6983.785620117185,10872.1069140625,19311.95703125,3013.2431640625,3999.999755859375,3999.999755859375,3999.999755859375,0.021928496658802032,0.015619343146681786,45.3010368347168
61,1,5,21,critic_backbone.7.weight,128,37,0.2890625,5683.5087890625,13135.47421874999,47114.74433593756,123037.3828125,3008.9609375,3999.999755859375,3999.999755859375,3999.999755859375,0.007173642516136169,0.00650795130059123,17.930198669433594
61,1,5,21,critic_backbone.7.bias,128,0,0.0,1695.876708984375,2823.3961669921873,7382.757988281269,9139.6396484375,1695.876708984375,2823.3961669921873,7382.757988281269,9139.6396484375,0.005160981323570013,0.007451440207660198,11.799492835998535
62,1,5,22,critic_backbone.0.weight,43776,26713,0.6102202119883041,305860.09375,1916533.625,6752952.5,25477390.0,1430.58544921875,1600.0,1600.0,1600.0,0.02019745670258999,0.04413926228880882,53.62449645996094
62,1,5,22,critic_backbone.4.bias,128,10,0.078125,1932.501953125,4625.728637695307,5963.235825195316,6858.6591796875,1844.7310791015625,3999.999755859375,3999.999755859375,3999.999755859375,0.002313840202987194,0.0021203882060945034,2.9966609477996826
62,1,5,22,critic_backbone.6.weight,16384,5057,0.30865478515625,3585.05078125,7024.204858398432,10917.462236328127,19471.25,3026.682373046875,3999.999755859375,3999.999755859375,3999.999755859375,0.021283309906721115,0.014398083090782166,42.56410217285156
62,1,5,22,critic_backbone.7.weight,128,37,0.2890625,5586.0830078125,13011.420361328113,45108.02328125005,124049.34375,2978.693359375,3999.999755859375,3999.999755859375,3999.999755859375,0.007280893158167601,0.006686356849968433,18.265079498291016
62,1,5,22,critic_backbone.7.bias,128,0,0.0,1689.9964599609375,2779.508068847656,7435.114179687519,8752.6337890625,1689.9964599609375,2779.508068847656,7435.114179687519,8752.6337890625,0.005206761881709099,0.007401872891932726,11.7471923828125
63,1,5,23,critic_backbone.0.weight,43776,26788,0.6119334795321637,307794.9375,1928734.25,6804027.5,25529730.0,1431.9310302734375,1600.0,1600.0,1600.0,0.019464394077658653,0.1066792905330658,131.96522521972656
