epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026028327643871,0.3250690698623657,1.358491063117981,-1.4784793853759766,0.002925727516412735,0.35408124327659607,1.3555880784988403,-1.4028644561767578,2.086162576020456e-09,1.0,-3.1975668779438138e-09,1.0,1193.0,0.0,0.3603796064853668,0.3201276361942291,-0.003199463477358222,-0.002647083718329668,-0.04919130727648735,-0.04034795984625816,0.14124999940395355,0.15004190802574158,0.9968005418777466,0.15311609208583832,2.4417428970336914,0.9973528981208801,0.1425536721944809,1.651782512664795,0.014804502949118614,0.01296421978622675,-0.0377291776239872,-0.03448015823960304,0.9138854742050171,0.2120909526532551,0.425110164288728,0.3643481100008697,0.29132499203851064,0.03,0.015,0,10,3,33,15,0.0004909402540017089,0.001128946333968391,0.00018791278023055577,0.0005094339489005506,0.0,0.000913887889703002,-0.010734923183918,-0.06343254446983337,0.49801138043403625,0.6618263721466064,0.05229305848479271,0.5486437678337097,-0.10994871705770493,0.6063331961631775
1,-0.005131920799612999,0.24641990661621094,1.8567209243774414,-1.807121992111206,0.002481881296262145,0.26645946502685547,2.2102878093719482,-1.6872563362121582,7.947286162490741e-10,0.9999999403953552,4.0036704507251386e-10,1.0,1191.0,0.0,0.3718806505203247,0.38108009099960327,0.006881937384605408,0.01406741514801979,-0.09842053800821304,-0.13656124472618103,0.3462499976158142,0.501259446144104,1.0068820714950562,0.3144811987876892,4.371633052825928,1.0140674114227295,0.35452893376350403,3.8403313159942627,0.036299463361501694,0.043007075786590576,-0.05246879905462265,-0.060491304844617844,1.152900218963623,0.27398844334689887,0.46177643076481617,0.48759538412077147,0.4387721944975388,0.03,0.015,9,7,0,22,22,0.0017823814139939548,0.0025829232935476202,-0.001055047777712885,-0.0015461211653680286,0.0,0.0008278707814910872,-0.011338289827108383,-0.006713413633406162,0.49980223178863525,0.6595384478569031,0.07993873953819275,0.6430931687355042,-0.12806306779384613,0.7654730677604675
2,-0.004954878240823746,0.25483039021492004,1.436819314956665,-1.9922337532043457,0.0006537677836604416,0.2602592408657074,1.5411901473999023,-1.8760452270507812,-7.1525572131747595e-09,1.0,-5.595742091912825e-09,1.0,1193.0,0.0,0.393934965133667,0.44320106506347656,0.006868898868560791,0.010363230481743813,-0.0933580994606018,-0.11434587836265564,0.32208332419395447,0.42749372124671936,1.006868839263916,0.3478715717792511,8.561147689819336,1.0103633403778076,0.3200749158859253,4.12238883972168,0.03506072238087654,0.03551146015524864,-0.049898453056812286,-0.060861267149448395,1.2197022438049316,0.28959546654791535,0.5922334899094566,0.512409856690668,0.5368799310262053,0.03,0.015,8,8,0,21,19,0.0016694903667181886,0.0019258747725919086,-0.000992931210757455,-0.0009713085651367836,0.0,0.000792492818575175,-0.018265243619680405,-0.0213618166744709,0.4985969066619873,0.6585839986801147,0.0228960569947958,0.6721966862678528,-0.028091449290513992,0.7764061093330383
3,-0.004809407517313957,0.24831821024417877,1.9364216327667236,-1.305699110031128,-0.00025449667009525,0.2758239209651947,1.9887597560882568,-1.7195563316345215,9.934107703113426e-11,0.9999999403953552,1.6358050469733598e-09,0.9999999403953552,1166.0,0.0,0.4320993423461914,0.4714508056640625,0.0024799611419439316,0.009534046053886414,-0.10540220141410828,-0.121590256690979,0.31958332657814026,0.40651801228523254,1.002479910850525,0.2908683717250824,4.420116901397705,1.0095340013504028,0.34520572423934937,6.384398460388184,0.03655843436717987,0.03881147876381874,-0.06048661470413208,-0.06536976993083954,1.08073091506958,0.26069575115552673,0.5891784122906834,0.4494771609217487,0.513369588906754,0.03,0.015,5,9,3,23,18,0.0017831510296040822,0.0016772886204610888,-0.0012872781033207582,-0.0008390990163510045,0.0,0.000758457518911556,-0.0232448298484087,0.01135240402072668,0.49681931734085083,0.6586049795150757,-0.01348947361111641,0.7976319789886475,0.013462163507938385,0.8105060458183289
4,-0.003466523950919509,0.2577219605445862,2.0288500785827637,-2.3037571907043457,0.00018556127906776965,0.2501158118247986,1.3094053268432617,-1.5507493019104004,-8.742014223628303e-09,1.0,0.0,0.9999999403953552,1157.0,0.0,0.3936295509338379,0.4702123701572418,-0.0013348899083212018,-0.0024381428956985474,-0.10176026076078415,-0.107505664229393,0.3174999952316284,0.3526361286640167,0.9986650347709656,0.2984507381916046,6.491207599639893,0.9975618720054626,0.284572035074234,5.4080729484558105,0.04074230045080185,0.039248742163181305,-0.052469588816165924,-0.06271671503782272,1.195296287536621,0.26723199630475397,0.5943010136660803,0.44535941423022346,0.5207223715726396,0.03,0.015,6,9,2,21,15,0.0025787828379266317,0.0028807538551821684,-0.0021010871686961592,-0.001991173937373484,0.0,0.0007218362436452437,-0.002029115566983819,-0.01615898311138153,0.49440786242485046,0.6588115692138672,-0.050868429243564606,1.0210671424865723,-0.0026525179855525494,0.9796563982963562
