epoch,policy_surrogate_mode,actor_structure_mode,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_clip_fraction,route_clip_fraction,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,hierarchical_actor_separate_theta_route_backbones,2.086162576020456e-09,1.0,-3.1975668779438138e-09,1.0,1193.0,0.0,-0.0377291776239872,-0.03448015823960304,0.9138854742050171,0.14124999940395355,0.15004190802574158,0.4970833361148834,0.4970833361148834
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,hierarchical_actor_separate_theta_route_backbones,7.947286162490741e-10,0.9999999403953552,4.0036704507251386e-10,1.0,1191.0,0.0,-0.05246879905462265,-0.060491304844617844,1.152900218963623,0.3462499976158142,0.501259446144104,0.4962500035762787,0.4962500035762787
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,hierarchical_actor_separate_theta_route_backbones,-7.1525572131747595e-09,1.0,-5.595742091912825e-09,1.0,1193.0,0.0,-0.049898453056812286,-0.060861267149448395,1.2197022438049316,0.32208332419395447,0.42749372124671936,0.4970833361148834,0.4970833361148834
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,hierarchical_actor_separate_theta_route_backbones,9.934107703113426e-11,0.9999999403953552,1.6358050469733598e-09,0.9999999403953552,1166.0,0.0,-0.06048661470413208,-0.06536976993083954,1.08073091506958,0.31958332657814026,0.40651801228523254,0.4858333468437195,0.4858333468437195
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,hierarchical_actor_separate_theta_route_backbones,-8.742014223628303e-09,1.0,0.0,0.9999999403953552,1157.0,0.0,-0.052469588816165924,-0.06271671503782272,1.195296287536621,0.3174999952316284,0.3526361286640167,0.4820833206176758,0.4820833206176758
