epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.205163955688477,6.170060634613037,0.0,1.0,-0.014059510082006454,0.027707835659384727,-0.00311233289539814,-0.05165531486272812,0.3603796064853668,0.3201276361942291,-0.003199463477358222,-0.002647083718329668,-0.04919130727648735,-0.04034795984625816,0.14124999940395355,0.15004190802574158,0.0,0.0,0.0,-0.00311233289539814,0.0,0.6170060634613037
1,-19.080791473388672,7.242063999176025,0.0,1.0,-0.03819572925567627,0.06391500681638718,0.011803791858255863,-0.14353767037391663,0.3718806505203247,0.38108009099960327,0.006881937384605408,0.01406741514801979,-0.09842053800821304,-0.13656124472618103,0.3462499976158142,0.501259446144104,0.0,0.0,0.0,0.011803791858255863,0.0,0.7242063999176026
2,-16.719219207763672,13.971040725708008,0.10999999940395355,0.8899999856948853,-0.03483765572309494,0.05807061493396759,0.00928538292646408,-0.017570411786437035,0.393934965133667,0.44320106506347656,0.006868898868560791,0.010363230481743813,-0.0933580994606018,-0.11434587836265564,0.32208332419395447,0.42749372124671936,0.10018593072891235,-0.0035681109875440598,0.012059277854859829,0.007825413718819618,13.199295997619629,1.3971040725708008
3,-13.927018165588379,19.439857482910156,0.1899999976158142,0.8100000023841858,-0.03965515270829201,0.059002600610256195,0.004089925438165665,-0.0010083174565806985,0.4320993423461914,0.4714508056640625,0.0024799611419439316,0.009534046053886414,-0.10540220141410828,-0.121590256690979,0.31958332657814026,0.40651801228523254,-0.03621189296245575,0.031064936891198158,-0.018948271870613098,0.0029371061827987432,16.209985733032227,1.9439857482910157
4,-9.950871467590332,15.955389022827148,0.20000000298023224,0.800000011920929,-0.040441375225782394,0.06042325124144554,-0.0024172558914870024,-0.015997879207134247,0.3936295509338379,0.4702123701572418,-0.0013348899083212018,-0.0024381428956985474,-0.10176026076078415,-0.107505664229393,0.3174999952316284,0.3526361286640167,-0.009650727733969688,0.01557808369398117,0.0503593347966671,-0.007365142460912466,27.53801918029785,1.5955389022827149
