epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.205163955688477,6.170060634613037,0.0,1.0,-0.01514660008251667,0.027244653552770615,-0.003508917987346649,-0.017012501135468483,0.36221885681152344,0.323538213968277,-0.0038102560210973024,-0.0028063692152500153,-0.05269705131649971,-0.04088972508907318,0.1587499976158142,0.15842413902282715,0.0,0.0,0.0,-0.003508917987346649,0.0,0.6170060634613037
1,-19.080459594726562,7.245419025421143,0.0,1.0,-0.039052966982126236,0.0634850263595581,0.01008794829249382,-0.10701418668031693,0.3465656340122223,0.37866657972335815,0.007384797558188438,0.010996765457093716,-0.09877447783946991,-0.12946079671382904,0.3499999940395355,0.4704890251159668,0.0,0.0,0.0,0.01008794829249382,0.0,0.7245419025421143
2,-16.71858787536621,13.93793773651123,0.10999999940395355,0.8899999856948853,-0.03490157052874565,0.06029333174228668,0.007398472633212805,-0.14480634033679962,0.37507447600364685,0.4345521628856659,0.0064271134324371815,0.007943669334053993,-0.0857844427227974,-0.10869217664003372,0.3033333420753479,0.4112699627876282,0.06910350918769836,-0.043657705187797546,0.0157786812633276,0.008860420435667038,13.248201370239258,1.3937937736511232
3,-13.964587211608887,20.077159881591797,0.1899999976158142,0.8100000023841858,-0.03822201117873192,0.055279843509197235,0.00493888184428215,-0.06148839369416237,0.37318870425224304,0.47089245915412903,0.004945451393723488,0.006778691429644823,-0.10126686841249466,-0.11902739852666855,0.33250001072883606,0.403553307056427,-0.007195560727268457,0.012339589186012745,0.020623546093702316,0.00357273337431252,16.290536880493164,2.00771598815918
4,-9.761841773986816,16.0972843170166,0.1899999976158142,0.8100000023841858,-0.04230770468711853,0.06108677014708519,-0.001835881732404232,0.0037203270476311445,0.4157695174217224,0.489234983921051,-0.001119603170081973,-0.0015522539615631104,-0.10478828102350235,-0.10398344695568085,0.32875001430511475,0.3579399287700653,0.010177204385399818,0.026922374963760376,0.015881486237049103,-0.008307578042149544,26.302854537963867,1.6097284317016602
