block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.30000001192092896,-0.014673500321805477,0.08772432059049606,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.36000001430511475,-0.0037851911038160324,0.12457884103059769,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.1899999976158142,-0.007170964498072863,0.079428531229496,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.17000000178813934,-0.00694512203335762,0.09249231964349747,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.33000001311302185,-0.021648909896612167,0.10831595212221146,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.2800000011920929,0.0025051450356841087,0.098196841776371,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.23999999463558197,0.005927645601332188,0.08790873736143112,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.3700000047683716,-0.0329098179936409,0.1280907690525055,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.14000000059604645,-0.011381370946764946,0.06898322701454163,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.3499999940395355,-0.0032101403921842575,0.10695651173591614,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.3700000047683716,-0.008308944292366505,0.11733951419591904,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.5099999904632568,0.0003914427652489394,0.13875249028205872,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,1.0,0.0,1.0,1.0,0.27000001072883606,-0.021262196823954582,0.11634786427021027,0
