block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,route_ratio_mean,route_ratio_std,route_ratio_max,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.008819328621029854,0.3104066252708435,-0.014745490625500679,0.9548944234848022,0.742669939994812,-0.9636375904083252,0.002071801107376814,0.28435176610946655,0.01080024242401123,0.7410135269165039,0.7575007677078247,-0.7209599018096924,0.5221013426780701,0.08343633264303207,0.33707255125045776,0.7425917983055115,0.6100000143051147,0.6100000143051147,0.6100000143051147,-0.0036811786703765392,0.13227035105228424,0.9963188171386719,0.13227035105228424,1.3600096702575684,-0.014299717731773853,0.13552570343017578,0.9700185656547546,0.13957731425762177,1.270115852355957,0.15000000596046448,0.17000000178813934,0.056157369166612625,0.2450491189956665,-0.0999113917350769,0.23440930247306824,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.01821715384721756,0.41618022322654724,-0.043655723333358765,1.2802823781967163,1.358491063117981,-1.4784793853759766,-0.014783747494220734,0.34188780188560486,-0.03152134642004967,1.1002393960952759,0.9737217426300049,-0.9503797292709351,0.4848388731479645,0.08927711099386215,0.26443347334861755,0.7477823495864868,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.017023297026753426,0.14216704666614532,1.0170232057571411,0.14216704666614532,1.8830622434616089,-0.012035708874464035,0.1926504522562027,1.0204237699508667,0.1660717874765396,1.3865381479263306,0.11999999731779099,0.28999999165534973,0.6778046488761902,0.33083680272102356,0.7507953643798828,0.28506913781166077,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.0029843426309525967,0.2616189420223236,0.003204517299309373,0.8048103451728821,0.6161150932312012,-0.6755871772766113,0.005413117818534374,0.3409266769886017,-0.10070032626390457,0.8862869739532471,0.8856191635131836,-0.8920829892158508,0.5138542056083679,0.08957148343324661,0.22991807758808136,0.7304589748382568,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.010463419370353222,0.1266549527645111,0.9895365834236145,0.1266549527645111,1.5368367433547974,0.002868171315640211,0.10378702729940414,1.0061490535736084,0.10875178128480911,1.276094675064087,0.11999999731779099,0.07999999821186066,0.06968897581100464,0.20934262871742249,-0.2758183777332306,0.2545262277126312,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.004469208884984255,0.32989442348480225,-0.0013633441412821412,1.0148441791534424,0.8369678258895874,-0.8580043911933899,0.013043157756328583,0.3852251470088959,0.20954900979995728,1.1048814058303833,1.0709576606750488,-0.9638335704803467,0.5082816481590271,0.09639731049537659,0.28657230734825134,0.7034381031990051,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.003446716582402587,0.15927988290786743,0.9965531826019287,0.15927988290786743,1.651237964630127,-0.002754582092165947,0.08988229930400848,0.9995619654655457,0.10369539260864258,1.3602420091629028,0.15000000596046448,0.029999999329447746,0.24751998484134674,0.2708321809768677,-0.7699492573738098,0.2971663475036621,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,0.008425980806350708,0.37151700258255005,0.03830574452877045,1.1428864002227783,0.9295574426651001,-1.2247296571731567,-0.00964717660099268,0.40388256311416626,-0.09364030510187149,1.2671834230422974,1.3555880784988403,-1.4028644561767578,0.4882330298423767,0.08957263082265854,0.2642447352409363,0.6931856870651245,0.46000000834465027,0.46000000834465027,0.46000000834465027,-0.019695378839969635,0.14294597506523132,0.9803045392036438,0.14294597506523132,1.631048560142517,-0.008482160978019238,0.1844675987958908,0.9736992120742798,0.17988839745521545,1.6664601564407349,0.12999999523162842,0.25999999046325684,-0.6792899966239929,0.232280895113945,0.4509843587875366,0.2851591408252716,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,2.8551816285471432e-05,0.2479100227355957,0.0124729685485363,0.7626379728317261,0.4908570647239685,-0.7229191064834595,-0.007877921685576439,0.4357794523239136,-0.02686404623091221,1.3695529699325562,0.9928939938545227,-1.209984540939331,0.5057384371757507,0.08905000239610672,0.2969743311405182,0.7257776856422424,0.5,0.5,0.5,-0.011842726729810238,0.14168338477611542,0.9881572723388672,0.14168338477611542,1.5678372383117676,0.027944566681981087,0.14942124485969543,1.0368037223815918,0.1644650548696518,1.6323004961013794,0.15000000596046448,0.15000000596046448,0.16928040981292725,0.22788706421852112,0.4650440514087677,0.33903631567955017,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,0.007472259923815727,0.34257635474205017,0.03537183254957199,1.0538570880889893,1.0554423332214355,-0.9027107357978821,0.02014368586242199,0.3815004527568817,0.22536805272102356,0.9989449381828308,0.8753138184547424,-0.8769745230674744,0.47231364250183105,0.08395185321569443,0.2651486098766327,0.6751421093940735,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.006303165107965469,0.10691672563552856,1.006303071975708,0.10691672563552856,1.5117127895355225,0.013375106267631054,0.14097079634666443,0.9835218787193298,0.15033018589019775,1.2777278423309326,0.07999999821186066,0.17000000178813934,-0.2832803726196289,0.2769732177257538,-0.9363605380058289,0.3705100417137146,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.01304539479315281,0.38415980339050293,-0.027745990082621574,1.1817790269851685,1.185753345489502,-0.7900968194007874,-0.005326980259269476,0.36278969049453735,0.05651421099901199,1.0153224468231201,1.0321928262710571,-0.9132288098335266,0.5208706855773926,0.08321810513734818,0.32791709899902344,0.6702137589454651,0.6399999856948853,0.6399999856948853,0.6399999856948853,-0.058322105556726456,0.1823294311761856,0.9416779279708862,0.1823294311761856,1.4113847017288208,0.005391295999288559,0.13973933458328247,0.9838696122169495,0.13551190495491028,1.4068666696548462,0.25,0.12999999523162842,0.5585344433784485,0.3386451303958893,0.2808636724948883,0.2802937924861908,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,0.02481434866786003,0.36243459582328796,0.08872076869010925,1.1149463653564453,0.896340548992157,-0.8824014067649841,-0.013264809735119343,0.3434123694896698,0.006774723529815674,1.0191508531570435,0.6537659168243408,-1.004381537437439,0.5048123002052307,0.08622372150421143,0.2724779546260834,0.6808863878250122,0.5400000214576721,0.5400000214576721,0.5400000214576721,-0.006100477185100317,0.10895319283008575,0.9938995242118835,0.10895319283008575,1.2954626083374023,-0.01075057964771986,0.09211792796850204,1.0024152994155884,0.09848002344369888,1.2514501810073853,0.07999999821186066,0.07000000029802322,-1.428029179573059,0.2857098877429962,0.5570661425590515,0.301681250333786,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,0.0010003065690398216,0.34640076756477356,0.015462363138794899,1.065622091293335,1.0086251497268677,-0.987027645111084,-0.0026793419383466244,0.34498006105422974,-0.014613109640777111,0.9889135360717773,0.8906187415122986,-1.2097337245941162,0.5049477219581604,0.09651096165180206,0.30854126811027527,0.7117556929588318,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.006806000601500273,0.2013094276189804,1.0068060159683228,0.2013094276189804,1.807481050491333,0.001377597451210022,0.1120796725153923,0.9951940178871155,0.11484456807374954,1.2377140522003174,0.25,0.10999999940395355,-0.25269877910614014,0.26496344804763794,0.45021307468414307,0.29327261447906494,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.008030098862946033,0.32485342025756836,-0.012317595072090626,0.9993366003036499,0.6597390174865723,-0.8594079613685608,0.021031668409705162,0.4351387619972229,-0.15748566389083862,1.205508828163147,1.3432353734970093,-1.0253618955612183,0.4911521077156067,0.09112367033958435,0.2608484923839569,0.7559598088264465,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.007412784267216921,0.15235605835914612,1.0074127912521362,0.15235605835914612,1.5448583364486694,-0.009847036562860012,0.1787431836128235,0.9453363418579102,0.17797772586345673,1.2795993089675903,0.15000000596046448,0.2800000011920929,0.4803029000759125,0.2401713728904724,-0.792022705078125,0.34785357117652893,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_theta_floor,-0.006518389098346233,0.2655504643917084,-0.007667181547731161,0.8169047236442566,0.6763536930084229,-0.8008918762207031,0.015505250543355942,0.3319910764694214,-0.07973818480968475,1.0485695600509644,0.6068733930587769,-0.9379172325134277,0.4620242416858673,0.10186707228422165,0.2044103592634201,0.7149785161018372,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.012279038317501545,0.21013130247592926,1.0122790336608887,0.21013130247592926,1.8998241424560547,0.01688086986541748,0.23084086179733276,1.032146692276001,0.22546936571598053,1.485022783279419,0.25999999046325684,0.3700000047683716,-0.19193390011787415,0.24484935402870178,-0.8052828907966614,0.2570665776729584,0
