bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.205163955688477,0.9964911937713623,-0.01514660008251667,-0.003508917987346649,0.15923850238323212,0
high_positive,0,0.0,0.0,0.0,0.0,0.0,1
mid_positive,0,0.0,0.0,0.0,0.0,0.0,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,100,-19.080459594726562,1.0100880861282349,-0.039052966982126236,0.01008794829249382,0.40883925557136536,1
high_positive,2,18.2181453704834,1.069103479385376,-0.04675474762916565,0.06910350918769836,0.4440705180168152,2
mid_positive,6,9.084756851196289,0.9563423991203308,-0.12751375138759613,-0.043657705187797546,0.4776620864868164,2
near_zero,7,-0.31259670853614807,1.015778660774231,-0.02771673910319805,0.0157786812633276,0.46833640336990356,2
negative,85,-20.713123321533203,1.0088603496551514,-0.028677036985754967,0.008860420435667038,0.33970239758491516,2
high_positive,5,24.70416259765625,0.9928044080734253,-0.06447891891002655,-0.007195560727268457,0.4854428768157959,3
mid_positive,12,7.7643656730651855,1.012339472770691,-0.04110569879412651,0.012339589186012745,0.42694345116615295,3
near_zero,5,-0.3500766158103943,1.0206235647201538,-0.028183743357658386,0.020623546093702316,0.3841880261898041,3
negative,78,-20.658994674682617,1.003572702407837,-0.03673871234059334,0.00357273337431252,0.35157719254493713,3
high_positive,5,32.85088348388672,1.0101772546768188,-0.0810922235250473,0.010177204385399818,0.413583904504776,4
mid_positive,13,12.408126831054688,1.026922345161438,-0.027396973222494125,0.026922374963760376,0.40737563371658325,4
near_zero,4,-0.19691792130470276,1.0158815383911133,-0.007613391615450382,0.015881486237049103,0.3314903676509857,4
negative,78,-16.678932189941406,0.9916923642158508,-0.04408583417534828,-0.008307578042149544,0.3301292657852173,4
