probe_index,sensor_id,task_name,old_top1_choice,new_top1_choice,top1_changed,old_sampled_choice,new_sampled_choice,sampled_changed,old_top1_prob,new_top1_prob,top1_prob_delta,decision_kl,decision_l1,old_local_prob,new_local_prob,old_BS1_prob,new_BS1_prob,old_BS2_prob,new_BS2_prob
0,S1,LatCrit,local,local,0,local,local,0,0.555787980556488,0.5685777068138123,0.012789726257324219,0.00035968003794550896,0.025579452514648438,0.555787980556488,0.5685777068138123,0.17124128341674805,0.1640004813671112,0.2729707360267639,0.26742181181907654
0,S1,ComHvy,local,local,0,local,local,0,0.5595306754112244,0.5449057817459106,-0.01462489366531372,0.0004970300942659378,0.029249802231788635,0.5595306754112244,0.5449057817459106,0.173062264919281,0.17500130832195282,0.26740702986717224,0.28009289503097534
0,S1,BWHvy,local,local,0,local,local,0,0.5261729955673218,0.5206847190856934,-0.005488276481628418,0.004429306834936142,0.0699724406003952,0.5261729955673218,0.5206847190856934,0.2614133059978485,0.23191536962985992,0.21241366863250732,0.24739989638328552
0,S2,LatCrit,local,local,0,BS2,BS2,0,0.49133312702178955,0.47388774156570435,-0.017445385456085205,0.0013849642127752304,0.04773522913455963,0.49133312702178955,0.47388774156570435,0.23310908675193787,0.22668685019016266,0.2755577862262726,0.2994253933429718
0,S2,ComHvy,local,local,0,local,local,0,0.4933742880821228,0.5019566416740417,0.008582353591918945,0.0023662522435188293,0.05596737563610077,0.4933742880821228,0.5019566416740417,0.2295042872428894,0.24890559911727905,0.2771214544773102,0.249137744307518
0,S2,BWHvy,local,local,0,local,local,0,0.5403749346733093,0.5302420854568481,-0.010132849216461182,0.005395539104938507,0.08036518096923828,0.5403749346733093,0.5302420854568481,0.21290737390518188,0.18285764753818512,0.2467176765203476,0.28690028190612793
0,S3,LatCrit,local,local,0,local,local,0,0.40080422163009644,0.4012300372123718,0.0004258155822753906,0.001967562362551689,0.04842753708362579,0.40080422163009644,0.4012300372123718,0.3252677917480469,0.3490557372570038,0.2739279866218567,0.2497142106294632
0,S3,ComHvy,local,local,0,local,local,0,0.44648051261901855,0.4700615406036377,0.02358102798461914,0.0018331627361476421,0.0553358793258667,0.44648051261901855,0.4700615406036377,0.33938390016555786,0.3117159903049469,0.21413554251194,0.2182224839925766
0,S3,BWHvy,local,local,0,local,local,0,0.5226418972015381,0.5209991335868835,-0.001642763614654541,7.641245611011982e-05,0.009603738784790039,0.5226418972015381,0.5209991335868835,0.20490588247776031,0.20970775187015533,0.2724522352218628,0.2692931294441223
0,S4,LatCrit,local,local,0,local,local,0,0.4851663112640381,0.5054072737693787,0.020240962505340576,0.0012950357049703598,0.04182171821594238,0.4851663112640381,0.5054072737693787,0.2532946765422821,0.2539645731449127,0.2615390121936798,0.24062815308570862
0,S4,ComHvy,local,local,0,local,local,0,0.5547548532485962,0.5464612245559692,-0.008293628692626953,0.00019951071590185165,0.016587242484092712,0.5547548532485962,0.5464612245559692,0.20855028927326202,0.20870420336723328,0.23669488728046417,0.24483458697795868
0,S4,BWHvy,local,local,0,local,local,0,0.5242351293563843,0.5065933465957642,-0.017641782760620117,0.0006394768133759499,0.03528358042240143,0.5242351293563843,0.5065933465957642,0.19515767693519592,0.20442305505275726,0.2806071937084198,0.28898361325263977
0,S5,LatCrit,local,local,0,BS1,BS1,0,0.48089659214019775,0.4841243028640747,0.003227710723876953,0.001470046117901802,0.04200814664363861,0.48089659214019775,0.4841243028640747,0.30771878361701965,0.28671470284461975,0.2113846242427826,0.22916097939014435
0,S5,ComHvy,local,local,0,local,local,0,0.5290084481239319,0.4987773299217224,-0.030231118202209473,0.001828836277127266,0.06046222150325775,0.5290084481239319,0.4987773299217224,0.2590586245059967,0.2756613790988922,0.2119329571723938,0.22556130588054657
0,S5,BWHvy,local,local,0,local,local,0,0.4527905583381653,0.4731113910675049,0.0203208327293396,0.0008632843382656574,0.0406416654586792,0.4527905583381653,0.4731113910675049,0.26578545570373535,0.2529973089694977,0.28142398595809937,0.27389129996299744
0,S6,LatCrit,local,local,0,local,local,0,0.54344642162323,0.5662352442741394,0.022788822650909424,0.0015801601111888885,0.045577675104141235,0.54344642162323,0.5662352442741394,0.22367830574512482,0.22293129563331604,0.23287531733512878,0.21083347499370575
0,S6,ComHvy,local,local,0,BS2,BS2,0,0.42097967863082886,0.44466137886047363,0.023681700229644775,0.001525072380900383,0.047395020723342896,0.42097967863082886,0.44466137886047363,0.2451142519712448,0.2451300472021103,0.3339060842990875,0.3102085590362549
0,S6,BWHvy,local,local,0,local,local,0,0.421710729598999,0.4086174964904785,-0.013093233108520508,0.0020380672067403793,0.05901806056499481,0.421710729598999,0.4086174964904785,0.26035112142562866,0.24393533170223236,0.3179381489753723,0.3474471867084503
0,S7,LatCrit,local,local,0,local,local,0,0.5841937065124512,0.5773812532424927,-0.006812453269958496,0.00024362141266465187,0.01756623387336731,0.5841937065124512,0.5773812532424927,0.19218236207962036,0.20096544921398163,0.22362396121025085,0.2216532677412033
0,S7,ComHvy,local,local,0,local,local,0,0.4724075198173523,0.4637005925178528,-0.008706927299499512,0.0021764468401670456,0.053578510880470276,0.4724075198173523,0.4637005925178528,0.21315686404705048,0.2399461269378662,0.3144356310367584,0.2963533103466034
0,S7,BWHvy,local,local,0,local,local,0,0.5359998345375061,0.546028733253479,0.0100288987159729,0.0002941845450550318,0.0200577974319458,0.5359998345375061,0.546028733253479,0.2144428789615631,0.20531725883483887,0.2495572715997696,0.24865399301052094
0,S8,LatCrit,local,local,0,BS1,BS1,0,0.43283194303512573,0.43044960498809814,-0.002382338047027588,2.018059603869915e-05,0.005556970834732056,0.43283194303512573,0.43044960498809814,0.27800092101097107,0.27760475873947144,0.2891671657562256,0.2919456362724304
0,S8,ComHvy,local,local,0,local,local,0,0.5664381980895996,0.5463072657585144,-0.020130932331085205,0.0032218415290117264,0.06407622992992401,0.5664381980895996,0.5463072657585144,0.25478997826576233,0.24288277328014374,0.17877186834812164,0.21080996096134186
0,S8,BWHvy,local,local,0,local,local,0,0.5502209663391113,0.5415999889373779,-0.008620977401733398,0.0018467139452695847,0.04793938994407654,0.5502209663391113,0.5415999889373779,0.21208536624908447,0.23605503141880035,0.2376936823129654,0.22234493494033813
1,S1,LatCrit,local,local,0,local,local,0,0.49830543994903564,0.48428040742874146,-0.01402503252029419,0.0009217709302902222,0.03995300829410553,0.49830543994903564,0.48428040742874146,0.19792966544628143,0.19197821617126465,0.30376484990119934,0.3237413763999939
1,S1,ComHvy,local,local,0,local,local,0,0.4738328456878662,0.4664553999900818,-0.007377445697784424,0.0014407988637685776,0.04482161998748779,0.4738328456878662,0.4664553999900818,0.2452336549758911,0.267644464969635,0.2809334993362427,0.2659001350402832
1,S1,BWHvy,local,local,0,local,local,0,0.5557895302772522,0.5374733209609985,-0.018316209316253662,0.0009166489471681416,0.03664936125278473,0.5557895302772522,0.5374733209609985,0.263982355594635,0.2823070287704468,0.1802281141281128,0.1802196353673935
1,S2,LatCrit,local,local,0,local,local,0,0.44198721647262573,0.4202299118041992,-0.021757304668426514,0.0036343708634376526,0.07980416715145111,0.44198721647262573,0.4202299118041992,0.2517431676387787,0.23359839618206024,0.3062696158885956,0.34617170691490173
1,S2,ComHvy,local,local,0,BS2,BS2,0,0.4726543426513672,0.4833071231842041,0.010652780532836914,0.0003371071070432663,0.02130553126335144,0.4726543426513672,0.4833071231842041,0.20556288957595825,0.19628387689590454,0.3217827379703522,0.32040899991989136
1,S2,BWHvy,local,local,0,local,local,0,0.4772321581840515,0.46955621242523193,-0.00767594575881958,0.00030324701219797134,0.021417424082756042,0.4772321581840515,0.46955621242523193,0.2737530469894409,0.2707202732563019,0.24901480972766876,0.2597235143184662
1,S3,LatCrit,local,BS1,1,BS1,BS1,0,0.38529694080352783,0.3490159511566162,-0.03628098964691162,0.003782704472541809,0.08320435881614685,0.38529694080352783,0.3436947464942932,0.3289128243923187,0.3490159511566162,0.28579023480415344,0.3072892725467682
1,S3,ComHvy,local,local,0,local,local,0,0.4570878744125366,0.4544218182563782,-0.0026660561561584473,7.895147427916527e-05,0.010648205876350403,0.4570878744125366,0.4544218182563782,0.30870476365089417,0.306046724319458,0.2342073768377304,0.2395314872264862
1,S3,BWHvy,local,local,0,local,local,0,0.44075530767440796,0.45767682790756226,0.016921520233154297,0.0034853853285312653,0.07281047105789185,0.44075530767440796,0.45767682790756226,0.2691871225833893,0.2886708378791809,0.29005756974220276,0.25365233421325684
1,S4,LatCrit,local,local,0,local,local,0,0.4620544910430908,0.4728028178215027,0.010748326778411865,0.0011569596827030182,0.04231911897659302,0.4620544910430908,0.4728028178215027,0.2523362636566162,0.26274749636650085,0.28560924530029297,0.26444968581199646
