block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3100000023841858,-0.0015985178761184216,0.23735636472702026,0
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.2800000011920929,0.008482924662530422,0.21010300517082214,0
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4300000071525574,0.01383395679295063,0.2642044723033905,0
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.003505234606564045,0.21928860247135162,0
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.2800000011920929,-0.012250207364559174,0.1986372470855713,0
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,-0.007217030506581068,0.20830999314785004,0
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.27000001072883606,-0.008807225152850151,0.20590946078300476,0
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3100000023841858,0.0124445129185915,0.22197923064231873,0
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.5299999713897705,-0.03678712993860245,0.32851189374923706,0
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.5199999809265137,0.02075072005391121,0.3529505133628845,0
10,30,33,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.49000000953674316,-0.006048562470823526,0.25333601236343384,0
11,33,36,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.25,-0.016424283385276794,0.2057664841413498,0
12,36,39,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4099999964237213,0.018339525908231735,0.3145363926887512,0
13,39,42,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.28999999165534973,0.03205771744251251,0.2112112045288086,0
14,42,45,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,0.011875689029693604,0.23488925397396088,0
15,45,48,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,0.03978079929947853,0.3618786036968231,0
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.20999999344348907,-0.008975012227892876,0.17038145661354065,0
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.23000000417232513,0.01806362345814705,0.17748519778251648,0
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4300000071525574,-0.006606186740100384,0.2629035413265228,0
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.27000001072883606,-0.024699073284864426,0.18013238906860352,0
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.44999998807907104,-0.052222903817892075,0.2487829476594925,0
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,0.007063332013785839,0.2714221179485321,0
