bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.205528259277344,1.0013716220855713,-0.02864520251750946,0.001371675985865295,0.3529166877269745,0
high_positive,1,5.3116230964660645,1.0682976245880127,-0.01313423365354538,0.0682976245880127,0.5833333134651184,1
mid_positive,3,3.3495476245880127,1.1685634851455688,-0.10900727659463882,0.16856352984905243,0.75,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,96,-19.825803756713867,1.0576047897338867,-0.09311136603355408,0.05760474503040314,0.7339410185813904,1
high_positive,3,13.15796184539795,1.0055304765701294,-0.1036180630326271,0.005530461668968201,0.7222221493721008,2
mid_positive,6,7.67852258682251,0.9433282017707825,-0.17578208446502686,-0.05667171999812126,0.7777778506278992,2
near_zero,3,-0.5721293091773987,1.1019911766052246,-0.028617925941944122,0.10199111700057983,0.6388888955116272,2
negative,88,-19.507827758789062,1.0550075769424438,-0.08412393927574158,0.055007562041282654,0.7111742496490479,2
high_positive,5,29.016250610351562,1.0477908849716187,-0.06064237281680107,0.04779093340039253,0.7333332896232605,3
mid_positive,13,8.958830833435059,1.0135295391082764,-0.12257231026887894,0.013529602438211441,0.7307692170143127,3
near_zero,3,0.27184197306632996,1.1818923950195312,-0.0437510646879673,0.18189243972301483,0.8055555820465088,3
negative,79,-20.040897369384766,1.0595098733901978,-0.08398180454969406,0.059509843587875366,0.7267932295799255,3
high_positive,5,34.989898681640625,1.0369136333465576,-0.0845225602388382,0.036913640797138214,0.675000011920929,4
mid_positive,13,10.546419143676758,1.0703812837600708,-0.1074703261256218,0.07038124650716782,0.7532051801681519,4
near_zero,3,-1.0495874881744385,0.9850985407829285,-0.1542939394712448,-0.014901533722877502,0.6527777314186096,4
negative,79,-16.24003028869629,1.0577166080474854,-0.08564610034227371,0.05771663039922714,0.7078059315681458,4
