bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.293302536010742,0.9974883198738098,-0.03277280926704407,-0.002511674538254738,0.35333332419395447,0
high_positive,1,5.3856000900268555,1.072290062904358,-0.03858870267868042,0.07229001075029373,0.8333333134651184,1
mid_positive,3,2.6191766262054443,1.1452997922897339,0.008931185118854046,0.14529988169670105,0.680555522441864,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,96,-20.236047744750977,1.05315101146698,-0.11182252317667007,0.05315103754401207,0.75390625,1
high_positive,2,14.027129173278809,0.9095444679260254,-0.26931488513946533,-0.09045557677745819,0.7291666269302368,2
mid_positive,6,6.876188278198242,1.0288851261138916,-0.12655988335609436,0.028885163366794586,0.7708333134651184,2
near_zero,2,-0.4503002166748047,0.940741240978241,-0.1572202444076538,-0.05925868824124336,0.6875,2
negative,90,-19.48702049255371,1.0505043268203735,-0.08819322288036346,0.05050434172153473,0.7291666865348816,2
high_positive,4,32.47871780395508,1.072165846824646,-0.04442077502608299,0.07216589897871017,0.6770833134651184,3
mid_positive,12,9.96236515045166,1.0402023792266846,-0.12265025824308395,0.040202416479587555,0.6736111044883728,3
near_zero,7,0.16859571635723114,1.0773845911026,-0.0395691953599453,0.07738461345434189,0.7202380895614624,3
negative,77,-21.16306495666504,1.1490479707717896,-0.08494967222213745,0.1490478813648224,0.6964285969734192,3
high_positive,4,36.134342193603516,1.0379217863082886,-0.12504476308822632,0.037921808660030365,0.78125,4
mid_positive,12,14.706530570983887,1.0352462530136108,-0.11315390467643738,0.035246312618255615,0.7361111044883728,4
near_zero,4,0.3242761790752411,1.0973178148269653,-0.005513548851013184,0.09731774032115936,0.6875,4
negative,80,-16.6688232421875,1.0321334600448608,-0.10687170177698135,0.032133352011442184,0.7171875238418579,4
