mode,sample_index,block_index,selected_route_index,candidate_score_0,candidate_score_1,selected_score,expected_score,route_effective_advantage,route_old_logprob,route_new_logprob,route_ratio,route_surrogate
hierarchical_actor_true_conditional_route_policy,15,1,1,0.07763154059648514,-0.07763154059648514,-0.07763154059648514,-0.003791026771068573,0.15526308119297028,-0.6454684734344482,-0.6454684734344482,1.0,0.15526308119297028
hierarchical_actor_true_conditional_route_policy,15,2,0,0.1875210553407669,-0.1875210553407669,0.1875210553407669,0.03562523424625397,0.3750421106815338,-0.5192107558250427,-0.5192107558250427,1.0,0.3750421106815338
hierarchical_actor_true_conditional_route_policy,15,3,0,0.0017633776878938079,-0.0017633776878938079,0.0017633776878938079,0.0003464213805273175,0.0035267553757876158,-0.5137856006622314,-0.5137856006622314,1.0,0.0035267553757876158
hierarchical_actor_true_conditional_route_policy,15,5,0,-0.002338373800739646,0.002338373800739646,-0.002338373800739646,7.170112803578377e-05,-0.004676747601479292,-0.7242898941040039,-0.7242898941040039,1.0,-0.004676747601479292
hierarchical_actor_true_conditional_route_policy,15,7,0,0.22856472432613373,-0.22856472432613373,0.22856472432613373,0.08910056948661804,0.45712944865226746,-0.3639683127403259,-0.3639683127403259,1.0,0.45712944865226746
hierarchical_actor_true_conditional_route_policy,15,10,1,0.12278767675161362,-0.12278767675161362,-0.12278767675161362,-0.006245572119951248,0.24557535350322723,-0.6435337662696838,-0.6435337662696838,1.0,0.24557535350322723
hierarchical_actor_true_conditional_route_policy,15,15,0,0.14002998173236847,-0.14002998173236847,0.14002998173236847,0.00042500346899032593,0.28005996346473694,-0.6901167035102844,-0.6901166439056396,1.0,0.28005996346473694
hierarchical_actor_true_conditional_route_policy,15,17,0,-0.14411970973014832,0.14411970973014832,-0.14411970973014832,-0.05624531954526901,-0.28823941946029663,-0.3636506199836731,-0.36365067958831787,0.9999999403953552,-0.28823938965797424
hierarchical_actor_true_conditional_route_policy,15,18,0,0.12128452956676483,-0.12128452956676483,0.12128452956676483,0.00325726717710495,0.24256905913352966,-0.6666451096534729,-0.6666451692581177,0.9999999403953552,0.24256904423236847
hierarchical_actor_true_conditional_route_policy,15,20,0,0.03851418197154999,-0.03851418197154999,0.03851418197154999,0.012896010652184486,0.07702836394309998,-0.4043373167514801,-0.40433740615844727,0.9999999403953552,0.07702835649251938
hierarchical_actor_true_conditional_route_policy,15,21,1,0.07331208139657974,-0.07331208139657974,-0.07331208139657974,0.006694138050079346,0.14662416279315948,-0.7888986468315125,-0.7888987064361572,0.9999999403953552,0.1466241478919983
