block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04792582988739014,0.016593536362051964,0.089747853577137,-0.0214128065854311,0.1182560920715332,0.9856336116790771,0.11573038250207901,0
1,3,6,3,dispatch_decision_block,0.03361959382891655,0.01989537663757801,0.10571374744176865,-0.00035272538661956787,0.09590265899896622,1.004296064376831,0.0979979857802391,0
2,6,9,3,dispatch_decision_block,0.03698369115591049,0.02080107294023037,0.10948353260755539,-0.005057182163000107,0.11772530525922775,1.0016690492630005,0.11335901916027069,0
3,9,12,3,dispatch_decision_block,0.04664940759539604,0.01523324754089117,0.098746158182621,-0.0007710772915743291,0.06797659397125244,1.0015428066253662,0.06829369813203812,0
4,12,15,3,dispatch_decision_block,0.04475022479891777,0.017147431150078773,0.09576664865016937,-0.008869733661413193,0.10130231827497482,0.9963041543960571,0.1024005264043808,0
5,15,18,3,dispatch_decision_block,0.03193693980574608,0.022398807108402252,0.10612738877534866,-0.011184405535459518,0.10647757351398468,0.9944522380828857,0.10476715862751007,0
6,18,21,3,dispatch_decision_block,0.0311222355812788,0.020360810682177544,0.09816555678844452,-0.0058067357167601585,0.10796090215444565,0.999937891960144,0.10611087828874588,0
7,21,24,3,dispatch_decision_block,0.05078535154461861,0.01295492798089981,0.08084388077259064,-0.0258454792201519,0.1099814847111702,0.9803006649017334,0.10561176389455795,0
8,24,27,3,dispatch_decision_block,0.047891877591609955,0.01749458722770214,0.09256751835346222,-0.0153372623026371,0.09397263079881668,0.9891926050186157,0.09523952752351761,0
9,27,30,3,dispatch_decision_block,0.03374706581234932,0.0211754459887743,0.10492268949747086,-0.006891024298965931,0.08510932326316833,0.9967035055160522,0.08395560830831528,0
10,30,33,3,dispatch_decision_block,0.03432066738605499,0.021803565323352814,0.10024912655353546,-0.010270975530147552,0.09986188262701035,0.9947338104248047,0.10008066147565842,0
11,33,36,3,dispatch_decision_block,0.04433102905750275,0.010451573878526688,0.08098617196083069,-0.02467893622815609,0.09515723586082458,0.9799647331237793,0.09085240215063095,0
12,36,39,3,dispatch_decision_block,0.05062992870807648,0.019637294113636017,0.12282894551753998,-0.019285885617136955,0.12919747829437256,0.9891089797019958,0.12912045419216156,0
13,39,42,3,dispatch_decision_block,0.03297432139515877,0.017100419849157333,0.07338923215866089,-0.010422918945550919,0.13394558429718018,0.9987485408782959,0.13993233442306519,0
14,42,45,3,dispatch_decision_block,0.03741444647312164,0.0190813560038805,0.08923568576574326,-0.048536986112594604,0.15381380915641785,0.9632310271263123,0.1359289437532425,0
15,45,48,3,dispatch_decision_block,0.05270964279770851,0.015426019206643105,0.09226731956005096,-0.017763106152415276,0.10438461601734161,0.9878214001655579,0.10516830533742905,0
16,48,51,3,dispatch_decision_block,0.04686744138598442,0.020394382998347282,0.09968392550945282,-0.0011535861995071173,0.08040166646242142,1.0021175146102905,0.08206731826066971,0
17,51,54,3,dispatch_decision_block,0.03660919517278671,0.021564003080129623,0.10197048634290695,-0.0033816006034612656,0.1034531518816948,1.0018916130065918,0.10172777622938156,0
18,54,57,3,dispatch_decision_block,0.03267856314778328,0.021656252443790436,0.0974869579076767,-0.0033120689913630486,0.14747849106788635,1.0077524185180664,0.15383373200893402,0
19,57,60,3,dispatch_decision_block,0.045919932425022125,0.014490407891571522,0.08637357503175735,0.00016215458163060248,0.11731870472431183,1.0069588422775269,0.11618901789188385,0
20,60,63,3,dispatch_decision_block,0.050577446818351746,0.02131129987537861,0.09834721684455872,-0.01860864832997322,0.12058918923139572,0.9886437058448792,0.11769811809062958,0
21,63,66,3,dispatch_decision_block,0.03887900710105896,0.023728130385279655,0.11232619732618332,-0.03890514001250267,0.126789852976799,0.9692314267158508,0.11496830731630325,0
22,66,69,3,dispatch_decision_block,0.03888487443327904,0.023475617170333862,0.09818408638238907,-0.004675425123423338,0.1041199341416359,1.0010313987731934,0.11318278312683105,0
23,69,72,3,dispatch_decision_block,0.05179128050804138,0.014942933805286884,0.09528554975986481,-0.028022490441799164,0.12846443057060242,0.9804040789604187,0.12620757520198822,0
0,0,3,3,dispatch_decision_block,0.04614199325442314,0.019711947068572044,0.0961437001824379,-0.0446368008852005,0.22053642570972443,0.9793611764907837,0.21078188717365265,1
1,3,6,3,dispatch_decision_block,0.031169364228844643,0.01974058523774147,0.08892285823822021,-0.02726924605667591,0.1976117491722107,0.9920793175697327,0.19665825366973877,1
2,6,9,3,dispatch_decision_block,0.03475245088338852,0.02060055173933506,0.0956658348441124,-0.0238207820802927,0.20142793655395508,0.9958837628364563,0.19528992474079132,1
