block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.005388460122048855,0.3037635385990143,0.726226806640625,-0.8935620188713074,-0.004800868220627308,0.3201037049293518,0.7426925897598267,-0.8202219605445862,-0.0035440290812402964,0.1173933818936348,0.008393337950110435,0.1923358291387558,0.10999999940395355,0.20999999344348907,0.11078429222106934,0.2195601910352707,0.36561545729637146,0.28332722187042236,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.008541710674762726,0.3436717689037323,0.740298330783844,-0.8894122838973999,-0.006276311818510294,0.31113550066947937,0.814806342124939,-0.8708769083023071,-0.022948769852519035,0.13270138204097748,-0.009162726812064648,0.1196741834282875,0.10999999940395355,0.09000000357627869,-0.6132396459579468,0.2824583351612091,0.3053901195526123,0.2640564441680908,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0039984965696930885,0.3538532853126526,0.8527408838272095,-0.9467135667800903,-0.00836507324129343,0.42782825231552124,1.5988205671310425,-1.27326238155365,-0.005147929769009352,0.23209072649478912,0.0055154855363070965,0.1816524863243103,0.2199999988079071,0.15000000596046448,-0.21771156787872314,0.25934526324272156,0.45312750339508057,0.3067302703857422,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.014438202604651451,0.3777466118335724,2.066192626953125,-1.2860983610153198,0.00018305658886674792,0.35802343487739563,0.9511139988899231,-1.13400399684906,0.015138623304665089,0.2535596787929535,0.003572792513296008,0.15682090818881989,0.28999999165534973,0.20999999344348907,0.30790507793426514,0.2196742594242096,0.11285420507192612,0.295872300863266,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,0.004793059080839157,0.2767276167869568,0.5978677272796631,-0.8427183032035828,-0.01363652665168047,0.3394499719142914,0.7542101740837097,-1.0211834907531738,-0.04235731065273285,0.16056016087532043,-0.01460872869938612,0.2061193734407425,0.15000000596046448,0.25999999046325684,0.1169167011976242,0.21637701988220215,0.7737548351287842,0.27832767367362976,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0035618210677057505,0.27718469500541687,0.7868114709854126,-1.0082385540008545,-0.021100053563714027,0.32268819212913513,0.7914274334907532,-0.985149085521698,-0.021130815148353577,0.0978153645992279,0.009644118137657642,0.20012257993221283,0.05000000074505806,0.27000001072883606,0.25973284244537354,0.2703370153903961,1.1243890523910522,0.24520829319953918,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.008174831047654152,0.28961804509162903,0.7670676112174988,-0.8704021573066711,-0.011508581228554249,0.4272550046443939,1.2709211111068726,-1.5260741710662842,0.006960076745599508,0.11878339946269989,0.0059168655425310135,0.13540638983249664,0.07999999821186066,0.10000000149011612,0.031216232106089592,0.23285767436027527,0.523084282875061,0.3064709007740021,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0025805181358009577,0.33425527811050415,1.347639799118042,-0.756241500377655,0.01800643838942051,0.2968289256095886,0.8345022201538086,-0.56226646900177,0.00509144552052021,0.1475495845079422,0.008008142933249474,0.13119667768478394,0.1599999964237213,0.14000000059604645,0.3943648934364319,0.27901431918144226,-0.5107352137565613,0.23743963241577148,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.008035662584006786,0.27478134632110596,0.5965773463249207,-0.7115302085876465,-0.007794322911649942,0.35752978920936584,0.8838804960250854,-1.0356526374816895,0.02652185596525669,0.21279287338256836,0.013826446607708931,0.27543559670448303,0.2199999988079071,0.20999999344348907,0.1781633496284485,0.19685696065425873,0.48197755217552185,0.2693658471107483,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.007565848995000124,0.2720118463039398,0.6550596952438354,-0.6490755677223206,-0.007107221987098455,0.21753697097301483,0.5596053004264832,-0.4875718355178833,0.006263956427574158,0.095247283577919,0.018673770129680634,0.20224660634994507,0.07000000029802322,0.20000000298023224,-0.5445252060890198,0.21695876121520996,0.3556928336620331,0.18527166545391083,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,0.00476071797311306,0.1810353845357895,0.49240005016326904,-0.4579981863498688,-0.02226383239030838,0.359052836894989,1.1132746934890747,-1.1025296449661255,-0.017355456948280334,0.20255449414253235,0.01483107078820467,0.17979653179645538,0.20000000298023224,0.23999999463558197,-0.13532739877700806,0.2196560651063919,1.1090267896652222,0.3317244052886963,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.00407679146155715,0.32259708642959595,0.9125323295593262,-0.7552492022514343,0.005083077121526003,0.313977986574173,1.034358263015747,-0.7799192667007446,-0.04856790229678154,0.16706933081150055,0.0002335131139261648,0.14364513754844666,0.25999999046325684,0.15000000596046448,0.2739928662776947,0.2528209984302521,-0.08615776151418686,0.23462745547294617,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.011882450431585312,0.29141050577163696,0.7966240644454956,-0.8990436792373657,-0.000331368442857638,0.32208529114723206,0.8822615146636963,-0.7367788553237915,-0.0015767497243359685,0.1561446189880371,0.01315233949571848,0.14857164025306702,0.14000000059604645,0.10999999940395355,-0.931464672088623,0.2352786362171173,-0.2853585183620453,0.2593740224838257,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.01736246608197689,0.28517481684684753,0.6443236470222473,-0.8905938863754272,-0.020472213625907898,0.3940967321395874,1.1515980958938599,-1.0308244228363037,-0.00035753726842813194,0.20327511429786682,-0.02022513933479786,0.18069984018802643,0.25,0.1599999964237213,0.6753501892089844,0.23516015708446503,1.0970709323883057,0.3328597843647003,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.017758630216121674,0.2880719006061554,1.4269529581069946,-0.7700930833816528,0.030385170131921768,0.3575607240200043,1.692059874534607,-1.4424457550048828,-0.010268275626003742,0.32104846835136414,0.012597114779055119,0.3014358878135681,0.38999998569488525,0.49000000953674316,0.7686242461204529,0.34194546937942505,-1.450850486755371,0.5082134008407593,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.008336960338056087,0.16995371878147125,0.546761155128479,-0.4919959306716919,0.005259353667497635,0.16178032755851746,0.7444167137145996,-0.4053918123245239,0.004968601278960705,0.2272035926580429,0.013721589930355549,0.3499656617641449,0.25,0.4000000059604645,-0.447870135307312,0.14752154052257538,-0.2923469841480255,0.12773150205612183,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.021455222740769386,0.20814169943332672,0.8875800371170044,-0.782059907913208,-0.013360920362174511,0.22856804728507996,0.5415706038475037,-0.9104012250900269,-0.0004103773972019553,0.35061055421829224,0.04152601212263107,0.28267836570739746,0.38999998569488525,0.44999998807907104,0.7734533548355103,0.26099348068237305,0.6436179280281067,0.26188531517982483,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,0.009908986277878284,0.2534562051296234,0.9978581070899963,-0.8298588395118713,0.002099183853715658,0.2123686820268631,0.8817646503448486,-0.5955504179000854,0.021048784255981445,0.31994059681892395,0.021476663649082184,0.2822057902812958,0.3700000047683716,0.36000001430511475,-0.4060437083244324,0.17293553054332733,-0.09444122016429901,0.17882637679576874,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.014201407320797443,0.3013871908187866,0.840161144733429,-1.1359856128692627,0.0010707135079428554,0.22013401985168457,0.7152675986289978,-1.0514743328094482,-0.02223413996398449,0.28601107001304626,-0.027606897056102753,0.23746752738952637,0.3700000047683716,0.33000001311302185,-0.5326873660087585,0.29811087250709534,-0.07385662943124771,0.17008639872074127,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0009308138396590948,0.17992550134658813,0.5379372239112854,-0.5483617782592773,-0.0131711820140481,0.2021559327840805,0.6498324871063232,-0.8525910377502441,-0.01456074696034193,0.29043203592300415,0.03709983453154564,0.36026230454444885,0.33000001311302185,0.38999998569488525,-0.31978389620780945,0.2136276811361313,0.6482121348381042,0.2069227248430252,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.00826309435069561,0.2164117991924286,0.7065552473068237,-0.753804087638855,-0.00535011338070035,0.23112815618515015,0.8793897032737732,-1.0237536430358887,-0.04114098474383354,0.3140935003757477,0.027050232514739037,0.3642742931842804,0.4000000059604645,0.5600000023841858,-0.4804508090019226,0.1860785037279129,0.23791760206222534,0.1655600666999817,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.004504110664129257,0.20783060789108276,0.8128037452697754,-0.5779610276222229,0.02067927084863186,0.29515841603279114,1.10996413230896,-1.09524405002594,-0.009930217638611794,0.2837875485420227,-0.004163560923188925,0.3033418655395508,0.3700000047683716,0.5199999809265137,-0.5322064161300659,0.2729148864746094,-0.9326945543289185,0.32391029596328735,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.004367260728031397,0.16980598866939545,0.6966314315795898,-0.4614265263080597,0.007058166433125734,0.22920478880405426,0.7856101989746094,-1.3101062774658203,0.03615516796708107,0.3744070529937744,0.04704630747437477,0.3262689709663391,0.38999998569488525,0.4399999976158142,0.001100202789530158,0.1381491869688034,-0.3506101667881012,0.17137673497200012,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,0.004592553246766329,0.20245938003063202,0.5998522043228149,-0.7046094536781311,0.0007847124361433089,0.21467016637325287,0.803734302520752,-0.8436314463615417,0.041186992079019547,0.4302986264228821,0.047284360975027084,0.2926163375377655,0.4399999976158142,0.3700000047683716,-0.2642008662223816,0.11818131804466248,-0.08277174830436707,0.1431862860918045,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.008812064304947853,0.2836500108242035,1.0359539985656738,-0.8090159893035889,-0.005449437070637941,0.19500431418418884,0.679715096950531,-1.180009365081787,-0.00731328409165144,0.32803255319595337,-0.045137919485569,0.2584061920642853,0.36000001430511475,0.38999998569488525,0.05586189404129982,0.18189387023448944,0.24854770302772522,0.1457652896642685,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01440370548516512,0.2267863154411316,0.9688222408294678,-1.0205538272857666,-0.00855204090476036,0.18735629320144653,0.892772376537323,-0.6657059192657471,0.006970944348722696,0.29917678236961365,-0.02228161320090294,0.2830571234226227,0.33000001311302185,0.33000001311302185,-0.8096199035644531,0.1725795865058899,0.405190110206604,0.13353264331817627,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,0.00284342048689723,0.18987086415290833,0.7229164838790894,-0.6929590702056885,-0.014679343439638615,0.3124372363090515,1.3495254516601562,-1.3927503824234009,-0.012847495265305042,0.34275639057159424,0.002975155133754015,0.35181474685668945,0.41999998688697815,0.5,-0.06981693208217621,0.17467336356639862,0.7082979083061218,0.26532649993896484,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.009687048383057117,0.3219471573829651,1.0743966102600098,-1.1229816675186157,0.0010788834188133478,0.17988106608390808,0.6098552942276001,-0.6415750980377197,0.020203104242682457,0.3601701259613037,0.12784546613693237,1.0338376760482788,0.4399999976158142,0.46000000834465027,0.3885538876056671,0.21633829176425934,-0.04511421546339989,0.13360045850276947,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0029849959537386894,0.21382220089435577,0.827763557434082,-0.9107778072357178,-0.016927331686019897,0.2173745483160019,1.120387315750122,-1.090622901916504,0.023371536284685135,0.29626017808914185,-0.015848228707909584,0.2908541262149811,0.3499999940395355,0.4399999976158142,-0.12567611038684845,0.1844262182712555,0.8231383562088013,0.2236918807029724,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.005871000234037638,0.19177129864692688,0.6384378671646118,-0.7400733232498169,-0.025380849838256836,0.30182600021362305,1.305230736732483,-1.6813228130340576,-0.006866521667689085,0.3380110561847687,0.02393314428627491,0.4017915725708008,0.33000001311302185,0.5099999904632568,0.516457736492157,0.20680053532123566,1.196570873260498,0.3378311097621918,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.004200935363769531,0.17130358517169952,0.5244748592376709,-0.5172594785690308,-0.012205817736685276,0.27975085377693176,1.0038052797317505,-1.1292753219604492,0.03531534597277641,0.3508399426937103,-0.03603210300207138,0.301441490650177,0.3400000035762787,0.4399999976158142,0.14056792855262756,0.21393676102161407,0.5848543047904968,0.2623295783996582,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.00751819321885705,0.26292675733566284,1.2081499099731445,-0.8910890221595764,0.014610589481890202,0.27094683051109314,1.0202006101608276,-1.0009897947311401,0.023307526484131813,0.2922903895378113,0.04113743454217911,0.8342528343200684,0.30000001192092896,0.4300000071525574,0.342632532119751,0.23727072775363922,-0.7067543864250183,0.3081529438495636,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.004892647732049227,0.22638122737407684,1.1101611852645874,-0.39951443672180176,-0.011448201723396778,0.3199540078639984,1.035749912261963,-1.383540391921997,0.022343527525663376,0.5359981060028076,0.00045236109872348607,0.3732919991016388,0.4300000071525574,0.38999998569488525,-0.23893707990646362,0.1646040976047516,0.6014605164527893,0.21120835840702057,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.019016772508621216,0.3606947362422943,1.1722615957260132,-1.5086601972579956,-0.007252023089677095,0.16800673305988312,1.0238579511642456,-0.5322530269622803,-0.0072465320117771626,0.4063342809677124,0.1217857077717781,0.8994322419166565,0.4000000059604645,0.4699999988079071,-1.02174711227417,0.38141119480133057,0.3363872468471527,0.14668992161750793,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,0.000494419364258647,0.212351992726326,0.534583568572998,-0.8226536512374878,-0.02677197940647602,0.28755319118499756,0.9347892999649048,-0.9222643375396729,-0.08098933100700378,0.31250709295272827,0.0016691279597580433,0.3223752975463867,0.41999998688697815,0.36000001430511475,-0.365116685628891,0.27562054991722107,1.2995080947875977,0.3954867124557495,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.01048482395708561,0.20131786167621613,0.6960951089859009,-0.7758392691612244,0.0063612996600568295,0.21298529207706451,0.5804288387298584,-1.088085412979126,-0.024283023551106453,0.27002137899398804,-0.0018367302836850286,0.26383334398269653,0.36000001430511475,0.3499999940395355,0.3280540704727173,0.16315901279449463,-0.33175477385520935,0.1501961648464203,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.02380489744246006,0.26658692955970764,0.991754412651062,-1.1435552835464478,-0.0011081099510192871,0.24497278034687042,1.2918604612350464,-0.9661455750465393,0.017154470086097717,0.25428056716918945,0.029889198020100594,0.40515556931495667,0.3400000035762787,0.46000000834465027,-1.3393218517303467,0.27787864208221436,0.025325369089841843,0.2039143592119217,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.015720821917057037,0.2538297176361084,1.0683356523513794,-1.0960307121276855,-0.02876446209847927,0.26856061816215515,0.9283069372177124,-1.0637428760528564,-0.03467835858464241,0.28265276551246643,0.008269953541457653,0.3788122534751892,0.3700000047683716,0.36000001430511475,0.5449209809303284,0.3129179775714874,1.4069939851760864,0.29973727464675903,1
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.02324189431965351,0.23144091665744781,0.6720691919326782,-0.901315450668335,0.03432697057723999,0.2943491041660309,1.3874356746673584,-0.9100021123886108,0.051219698041677475,0.42084819078445435,0.03439696878194809,0.3833422064781189,0.30000001192092896,0.4000000059604645,0.8743457198143005,0.47233647108078003,-1.519974708557129,0.5929861664772034,2
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.009005969390273094,0.28146103024482727,0.9967076778411865,-1.0334980487823486,0.010004622861742973,0.26127728819847107,1.286548376083374,-0.8146224021911621,-0.03700535371899605,0.2265758216381073,0.0028284513391554356,0.25003722310066223,0.3400000035762787,0.3499999940395355,-0.6293914914131165,0.2746058702468872,-0.46894630789756775,0.1967053860425949,2
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.014566703699529171,0.25962263345718384,0.7623253464698792,-1.201054573059082,-0.021462736651301384,0.30523571372032166,0.9300223588943481,-1.2749998569488525,-0.012897142209112644,0.2832510769367218,-0.016313228756189346,0.2450636923313141,0.33000001311302185,0.3799999952316284,0.652585506439209,0.2916359007358551,1.0143065452575684,0.36128708720207214,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0024169969838112593,0.22643911838531494,0.5460339784622192,-0.7793685793876648,-0.0017670774832367897,0.21186824142932892,0.6643362641334534,-0.8592569828033447,0.06507423520088196,0.29802659153938293,0.014690643176436424,0.25355684757232666,0.28999999165534973,0.36000001430511475,-0.16029153764247894,0.168825164437294,0.0775841772556305,0.17450952529907227,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01249336451292038,0.25685548782348633,1.06413733959198,-0.6923813819885254,0.004005941096693277,0.24977584183216095,0.7127999067306519,-1.1289305686950684,-0.023434270173311234,0.281972736120224,-0.022472362965345383,0.3017328083515167,0.36000001430511475,0.3499999940395355,-0.7217881679534912,0.3736657500267029,-0.14495129883289337,0.21267753839492798,2
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,0.004453901667147875,0.1667681187391281,0.527650773525238,-0.44340160489082336,-0.012408625334501266,0.15524275600910187,0.5806280970573425,-0.5353745222091675,0.02167556807398796,0.3349837064743042,-0.011265598237514496,0.23620039224624634,0.2800000011920929,0.27000001072883606,-0.3524852693080902,0.25430455803871155,0.5733383297920227,0.18520306050777435,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.006247916258871555,0.1972893476486206,0.63686203956604,-0.4513140916824341,-0.009112903848290443,0.24045760929584503,1.0710476636886597,-0.6113152503967285,-0.001856150571256876,0.23508869111537933,0.029449349269270897,0.3336210250854492,0.27000001072883606,0.4300000071525574,-0.6533169746398926,0.27799317240715027,0.3458288908004761,0.30241209268569946,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.013350583612918854,0.3018895089626312,1.3736968040466309,-0.6630604863166809,0.020412050187587738,0.2444618195295334,0.8339769244194031,-0.6876997947692871,0.04691853001713753,0.45054128766059875,-0.01668308675289154,0.29747551679611206,0.41999998688697815,0.4699999988079071,-0.7110359072685242,0.37975794076919556,-0.9310667514801025,0.3629257082939148,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.005794299766421318,0.1831602305173874,0.6047605872154236,-0.5537664294242859,0.0022916835732758045,0.18659749627113342,0.6618434190750122,-0.5905328989028931,0.02200714871287346,0.3874886929988861,-0.042608242481946945,0.22909913957118988,0.3100000023841858,0.36000001430511475,-0.4521554708480835,0.26155370473861694,-0.15687304735183716,0.14923954010009766,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0014760368503630161,0.15737280249595642,0.46873074769973755,-0.5232452154159546,0.006475660018622875,0.20643067359924316,0.8930714130401611,-0.6027863621711731,0.062142133712768555,0.45774248242378235,0.015725262463092804,0.21758036315441132,0.3199999928474426,0.3100000023841858,-0.21793025732040405,0.11283369362354279,-0.2903670370578766,0.1909952610731125,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.006627495400607586,0.2438746690750122,0.8984951972961426,-0.7893401384353638,-0.012669508345425129,0.17557591199874878,0.36311256885528564,-0.6386553049087524,0.06009455770254135,0.508020281791687,0.006967255845665932,0.3295731544494629,0.28999999165534973,0.4099999964237213,0.04533741995692253,0.19929787516593933,0.6284353733062744,0.14313918352127075,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.020176172256469727,0.2610502243041992,0.7971994280815125,-1.0751577615737915,-0.013631871901452541,0.17932374775409698,0.4835450053215027,-0.6977906823158264,0.017282528802752495,0.2793542742729187,-0.02265755645930767,0.2786079943180084,0.3799999952316284,0.3799999952316284,-0.9207447171211243,0.29282209277153015,0.6446677446365356,0.15120194852352142,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0007555982447229326,0.2646651566028595,1.1651846170425415,-0.7073039412498474,-0.020847100764513016,0.3393786549568176,0.9544589519500732,-1.6903448104858398,0.037357743829488754,0.3107149302959442,0.02218085713684559,0.2510458528995514,0.23999999463558197,0.36000001430511475,0.020204104483127594,0.18688616156578064,0.9403974413871765,0.5413404703140259,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.01690647378563881,0.2658429443836212,0.804430365562439,-0.7357045412063599,0.007506240624934435,0.2017786055803299,0.671119213104248,-0.6049093008041382,0.06530285626649857,1.255152702331543,-0.024528730660676956,0.2916474938392639,0.38999998569488525,0.4000000059604645,0.4017477035522461,0.24010387063026428,-0.3927699327468872,0.12939538061618805,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.011714445427060127,0.18160372972488403,0.5295367240905762,-0.456975519657135,-0.022813864052295685,0.3507024943828583,1.1041276454925537,-1.6677663326263428,0.0009647655533626676,0.2606673240661621,0.013005432672798634,0.3426942527294159,0.3199999928474426,0.4300000071525574,0.20983779430389404,0.18708425760269165,1.0387836694717407,0.477948397397995,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0017022251849994063,0.22341565787792206,0.7703849077224731,-0.8460549712181091,-0.018101459369063377,0.2671828866004944,1.3491466045379639,-0.8494468927383423,-0.004928710404783487,0.2973751425743103,0.01087257545441389,0.2879723012447357,0.27000001072883606,0.33000001311302185,0.1279519647359848,0.19623786211013794,0.8389521241188049,0.4016422927379608,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0007636314840056002,0.18973501026630402,0.6661338806152344,-0.4513928294181824,-0.0116396714001894,0.38616862893104553,1.8519847393035889,-1.534010887145996,0.0028316141106188297,0.3172830641269684,-0.017438985407352448,0.3033558130264282,0.4000000059604645,0.4000000059604645,0.18243171274662018,0.1882050484418869,0.5525982975959778,0.313556432723999,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.00814166571944952,0.2509101331233978,1.1923818588256836,-0.7129256725311279,0.013835235498845577,0.2443774789571762,0.767403781414032,-0.9165651798248291,0.08711317181587219,0.627773106098175,0.10116075724363327,0.4795059561729431,0.3199999928474426,0.44999998807907104,-0.021943075582385063,0.1741848587989807,-0.6463982462882996,0.33360999822616577,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0014897487126290798,0.2154713273048401,0.5071699619293213,-0.8871995806694031,-0.011538052931427956,0.2291087508201599,0.8448996543884277,-1.0032862424850464,0.017897319048643112,0.46475961804389954,-0.013805614784359932,0.2580268383026123,0.3100000023841858,0.38999998569488525,-0.4982377588748932,0.22832441329956055,0.5925891995429993,0.22988653182983398,2
