telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,44928,0,0.0,714608.25,3137858.0,12903002.260000432,94602784.0,714608.25,3137858.0,12903002.260000432,94602784.0,0.10532388091087341,0.0778108611702919,210.64776611328125,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,0,0.0,4934.275390625,15008.63315429686,45817.857109375065,163858.765625,4934.275390625,15008.63315429686,45817.857109375065,163858.765625,0.0056565748527646065,0.01156399492174387,11.313149452209473,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,39172.109375,81433.70937499996,389530.0334375,39280204.0,39172.109375,81433.70937499996,389530.0334375,39280204.0,0.06397607922554016,0.05271253362298012,127.95215606689453,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,0,0.0,64506.26171875,345349.29374999984,725842.4212500005,977136.9375,64506.26171875,345349.29374999984,725842.4212500005,977136.9375,0.005653209984302521,0.0014105585869401693,11.306421279907227,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,2139.22900390625,5596.732958984372,22145.690292968764,25706.126953125,2139.22900390625,5596.732958984372,22145.690292968764,25706.126953125,0.005656733177602291,0.012482521124184132,11.31346607208252,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,44928,0,0.0,442799.40625,2865133.5,8295780.550000189,38629176.0,442799.40625,2865133.5,8295780.550000189,38629176.0,0.07661515474319458,0.07688787579536438,211.9830780029297,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,0,0.0,2989.590087890625,10325.015673828115,20086.8360546875,31599.80078125,2989.590087890625,10325.015673828115,20086.8360546875,31599.80078125,0.0054399860091507435,0.011402925476431847,11.308162689208984,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,9430.4990234375,32351.427929687467,85505.17484375,1487413.0,9430.4990234375,32351.427929687467,85505.17484375,1487413.0,0.04985003545880318,0.05224044620990753,128.96112060546875,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,0,0.0,33107.0703125,113295.1195312499,373820.66562500043,598133.375,33107.0703125,113295.1195312499,373820.66562500043,598133.375,0.004591244738548994,0.0014942550333216786,11.70569896697998,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2163.242431640625,6631.67075195312,23064.178535156305,27303.66015625,2163.242431640625,6631.67075195312,23064.178535156305,27303.66015625,0.005581417120993137,0.012453264556825161,11.155621528625488,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,44928,0,0.0,398559.53125,2653590.5,7538379.480000251,28489082.0,398559.53125,2653590.5,7538379.480000251,28489082.0,0.06634361296892166,0.08498762547969818,221.61648559570312,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.4.bias,128,0,0.0,2375.05712890625,8215.427416992186,11463.60492187501,18533.072265625,2375.05712890625,8215.427416992186,11463.60492187501,18533.072265625,0.0053548249416053295,0.013363612815737724,12.639476776123047,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,0,0.0,7533.19921875,26939.13144531249,64023.3981640625,321898.1875,7533.19921875,26939.13144531249,64023.3981640625,321898.1875,0.045372121036052704,0.05272805690765381,126.3720474243164,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.weight,128,0,0.0,31694.296875,106420.58789062483,354165.45062500006,731691.0625,31694.296875,106420.58789062483,354165.45062500006,731691.0625,0.004185989499092102,0.0014136116951704025,11.333436965942383,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.bias,128,0,0.0,2209.96484375,7386.992504882795,25604.80665039068,29743.416015625,2209.96484375,7386.992504882795,25604.80665039068,29743.416015625,0.005561946891248226,0.014233708381652832,11.922868728637695,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.0.weight,44928,0,0.0,396101.875,2693413.75,7764059.5,30290910.0,396101.875,2693413.75,7764059.5,30290910.0,0.060350656509399414,0.1627623587846756,257.5272216796875,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.4.bias,128,0,0.0,2378.507080078125,8163.24638671875,12664.423486328138,17932.240234375,2378.507080078125,8163.24638671875,12664.423486328138,17932.240234375,0.005077987909317017,0.008770911954343319,9.416666030883789,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.6.weight,16384,0,0.0,6300.5986328125,23260.506445312458,51964.511757812514,186676.375,6300.5986328125,23260.506445312458,51964.511757812514,186676.375,0.040570300072431564,0.07373311370611191,147.5294647216797,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.7.weight,128,0,0.0,25930.728515625,98359.04804687478,288267.1235937506,410271.625,25930.728515625,98359.04804687478,288267.1235937506,410271.625,0.0037280831020325422,0.0017218749271705747,12.190872192382812,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.7.bias,128,0,0.0,2369.19775390625,8448.498193359354,25578.5157226563,29840.47265625,2369.19775390625,8448.498193359354,25578.5157226563,29840.47265625,0.005333637818694115,0.008404509164392948,7.653450012207031,0.0,1.0,0.0,0.0
4,0,1,4,critic_backbone.0.weight,44928,0,0.0,396772.9375,2637799.25,7817970.0,27103736.0,396772.9375,2637799.25,7817970.0,27103736.0,0.0590517520904541,0.0713578313589096,174.76724243164062,0.0,1.0,0.0,0.0
4,0,1,4,critic_backbone.4.bias,128,0,0.0,2235.623046875,7586.157568359372,9839.987753906253,17292.107421875,2235.623046875,7586.157568359372,9839.987753906253,17292.107421875,0.005097649991512299,0.010484841652214527,11.49809455871582,0.0,1.0,0.0,0.0
4,0,1,4,critic_backbone.6.weight,16384,0,0.0,6001.642578125,21706.93095703123,45450.2746484375,127103.4453125,6001.642578125,21706.93095703123,45450.2746484375,127103.4453125,0.04026276618242264,0.05106951296329498,115.79228973388672,0.0,1.0,0.0,0.0
4,0,1,4,critic_backbone.7.weight,128,0,0.0,25686.078125,105235.41367187482,297506.0126562505,364434.84375,25686.078125,105235.41367187482,297506.0126562505,364434.84375,0.003698532236739993,0.0019860188476741314,12.025598526000977,0.0,1.0,0.0,0.0
