telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
21,0,5,21,0.06635984497831691,78848,0,0.0,224079.734375,1149049.2062499807,5790338.5,22772372.0,224079.734375,1149049.2062499807,5790338.5,22772372.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
22,0,5,22,0.06611242673166624,78848,0,0.0,223929.109375,1157300.625,5832815.0,23049962.0,223929.109375,1157300.625,5832815.0,23049962.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23,0,5,23,0.06507898273133109,78848,0,0.0,225013.8125,1167220.875,5950894.0,23017056.0,225013.8125,1167220.875,5950894.0,23017056.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
24,0,6,24,0.06550319745146102,78848,0,0.0,225151.734375,1155146.881249999,5937596.0,23193994.0,225151.734375,1155146.881249999,5937596.0,23193994.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25,0,6,25,0.06567853443827615,78848,0,0.0,224986.65625,1169031.625,5902597.0,23448074.0,224986.65625,1169031.625,5902597.0,23448074.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
26,0,6,26,0.06546436193940379,78848,0,0.0,224700.078125,1172250.25,5895126.5,23399906.0,224700.078125,1172250.25,5895126.5,23399906.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
27,0,6,27,0.06530753939503645,78848,0,0.0,225486.4375,1173778.0,5922475.5,23432492.0,225486.4375,1173778.0,5922475.5,23432492.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
28,0,7,28,0.06531851707962635,78848,0,0.0,225703.65625,1173205.625,5943549.0,23689168.0,225703.65625,1173205.625,5943549.0,23689168.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
29,0,7,29,0.06546022869073002,78848,0,0.0,225556.359375,1175503.4937499913,5998376.0,23275154.0,225556.359375,1175503.4937499913,5998376.0,23275154.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
30,0,7,30,0.06462061968057867,78848,0,0.0,226450.28125,1180331.625,6067729.5,23338938.0,226450.28125,1180331.625,6067729.5,23338938.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
31,0,7,31,0.06441042674518635,78848,0,0.0,227547.109375,1188806.625,6091414.0,23628428.0,227547.109375,1188806.625,6091414.0,23628428.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
32,0,8,32,0.06408383166189227,78848,0,0.0,228905.09375,1193092.125,6151935.5,23609980.0,228905.09375,1193092.125,6151935.5,23609980.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
33,0,8,33,0.06374114727511859,78848,0,0.0,228804.390625,1189990.5,6084572.0,23330048.0,228804.390625,1189990.5,6084572.0,23330048.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
34,0,8,34,0.0634243296619512,78848,0,0.0,229428.9375,1192290.375,6139948.0,23470200.0,229428.9375,1192290.375,6139948.0,23470200.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
35,0,8,35,0.06221810017850241,78848,0,0.0,231249.84375,1203094.25,6191984.5,23124184.0,231249.84375,1203094.25,6191984.5,23124184.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
36,0,9,36,0.06221017331748253,78848,0,0.0,232228.625,1209648.75,6242288.5,23281070.0,232228.625,1209648.75,6242288.5,23281070.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
37,0,9,37,0.061396814858419066,78848,0,0.0,233470.3125,1222824.099999966,6288288.5,23337900.0,233470.3125,1222824.099999966,6288288.5,23337900.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
38,0,9,38,0.060252421854173316,78848,0,0.0,235141.5625,1235213.3937499437,6299111.5,23310524.0,235141.5625,1235213.3937499437,6299111.5,23310524.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
39,0,9,39,0.062276668991727874,78848,0,0.0,233981.65625,1225540.0,6290405.0,21642404.0,233981.65625,1225540.0,6290405.0,21642404.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
40,1,0,0,0.06326268425674694,78848,0,0.0,228586.46875,1226004.875,6126011.5,21760174.0,228586.46875,1226004.875,6126011.5,21760174.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
41,1,0,1,0.06486867974998868,78848,0,0.0,223373.140625,1220838.393749989,6135080.5,21967200.0,223373.140625,1220838.393749989,6135080.5,21967200.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
42,1,0,2,0.06602955044942084,78848,0,0.0,217912.671875,1184541.0,6007055.0,21716176.0,217912.671875,1184541.0,6007055.0,21716176.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
43,1,0,3,0.0672200458519657,78848,0,0.0,217165.078125,1166322.875,6013956.0,21787818.0,217165.078125,1166322.875,6013956.0,21787818.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
44,1,1,4,0.06663789494597692,78848,0,0.0,217232.5,1157753.8249999522,6078590.0,21943574.0,217232.5,1157753.8249999522,6078590.0,21943574.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
45,1,1,5,0.06748427197310267,78848,0,0.0,216553.328125,1156117.724999951,6128507.5,22114298.0,216553.328125,1156117.724999951,6128507.5,22114298.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
46,1,1,6,0.06719589431009065,78848,0,0.0,213487.65625,1119092.256249988,5988503.0,21720230.0,213487.65625,1119092.256249988,5988503.0,21720230.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
47,1,1,7,0.06678882781633176,78848,0,0.0,212755.96875,1120322.875,6001409.5,21699760.0,212755.96875,1120322.875,6001409.5,21699760.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
48,1,2,8,0.06578953496763909,78848,0,0.0,212963.4375,1120300.5,5931067.0,21809356.0,212963.4375,1120300.5,5931067.0,21809356.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
49,1,2,9,0.0636118103088561,78848,0,0.0,214056.71875,1126927.1437499977,5934585.5,21725644.0,214056.71875,1126927.1437499977,5934585.5,21725644.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
50,1,2,10,0.06403549977369943,78848,0,0.0,214172.703125,1124569.375,5935933.0,21629356.0,214172.703125,1124569.375,5935933.0,21629356.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
51,1,2,11,0.06183126135799959,78848,0,0.0,215676.21875,1130759.5812499851,5988211.0,21798590.0,215676.21875,1130759.5812499851,5988211.0,21798590.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
52,1,3,12,0.06022073539318866,78848,0,0.0,216864.109375,1138352.381249976,6019009.0,21722304.0,216864.109375,1138352.381249976,6019009.0,21722304.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
53,1,3,13,0.05850087239980807,78848,0,0.0,218335.953125,1147373.5249999675,6067107.5,21755650.0,218335.953125,1147373.5249999675,6067107.5,21755650.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
54,1,3,14,0.056580061233671215,78848,0,0.0,219809.6875,1156229.324999964,6099527.0,21797626.0,219809.6875,1156229.324999964,6099527.0,21797626.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
55,1,3,15,0.054609357226038865,78848,0,0.0,221302.15625,1166556.2687499656,6127416.5,21928788.0,221302.15625,1166556.2687499656,6127416.5,21928788.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
56,1,4,16,0.052800101109023084,78848,0,0.0,222871.421875,1175538.6687499653,6177917.5,22022718.0,222871.421875,1175538.6687499653,6177917.5,22022718.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
57,1,4,17,0.05063664153292618,78848,0,0.0,224559.34375,1183714.1437499798,6220720.5,22138840.0,224559.34375,1183714.1437499798,6220720.5,22138840.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
58,1,4,18,0.048931917293341676,78848,0,0.0,226126.359375,1192890.456249979,6267349.0,21986040.0,226126.359375,1192890.456249979,6267349.0,21986040.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
59,1,4,19,0.055469214771960255,78848,0,0.0,224140.625,1194936.625,6185570.5,22075770.0,224140.625,1194936.625,6185570.5,22075770.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
60,1,5,20,0.05029877006904162,78848,0,0.0,225008.265625,1198215.75,6183714.0,21854668.0,225008.265625,1198215.75,6183714.0,21854668.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
61,1,5,21,0.04665257971694626,78848,0,0.0,226434.734375,1207192.0,6207325.0,21816854.0,226434.734375,1207192.0,6207325.0,21816854.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
62,1,5,22,0.0461206520435162,78848,0,0.0,227012.203125,1217057.25,6179825.5,20849048.0,227012.203125,1217057.25,6179825.5,20849048.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
63,1,5,23,0.04885841604923526,78848,0,0.0,227837.34375,1218397.3687499794,6225669.0,20973372.0,227837.34375,1218397.3687499794,6225669.0,20973372.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,1,6,24,0.05191073752063707,78848,0,0.0,227078.109375,1209247.875,6259713.5,20212956.0,227078.109375,1209247.875,6259713.5,20212956.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
65,1,6,25,0.048580939844610524,78848,0,0.0,228109.609375,1212992.5,6305749.5,20321434.0,228109.609375,1212992.5,6305749.5,20321434.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
66,1,6,26,0.046344684660549855,78848,0,0.0,229256.8125,1220608.375,6350079.5,20332268.0,229256.8125,1220608.375,6350079.5,20332268.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
67,1,6,27,0.04327679619561736,78848,0,0.0,230892.78125,1229879.25,6395408.5,20454598.0,230892.78125,1229879.25,6395408.5,20454598.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
68,1,7,28,0.040279091300955895,78848,0,0.0,232506.703125,1238711.5,6440412.5,20573404.0,232506.703125,1238711.5,6440412.5,20573404.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
69,1,7,29,0.03865550131802452,78848,0,0.0,233644.515625,1247224.25,6473730.5,20363436.0,233644.515625,1247224.25,6473730.5,20363436.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
70,1,7,30,0.03935570282972233,78848,0,0.0,234850.9375,1256252.25,6498120.0,20473068.0,234850.9375,1256252.25,6498120.0,20473068.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
71,1,7,31,0.03888089524747223,78848,0,0.0,236221.734375,1265272.5,6542227.5,20566084.0,236221.734375,1265272.5,6542227.5,20566084.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
72,1,8,32,0.03941832358387633,78848,0,0.0,237522.15625,1269548.25,6579731.0,20642960.0,237522.15625,1269548.25,6579731.0,20642960.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
73,1,8,33,0.0393439532263596,78848,0,0.0,238442.1875,1272657.5,6621009.0,20595688.0,238442.1875,1272657.5,6621009.0,20595688.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
74,1,8,34,0.04288593120080156,78848,0,0.0,237749.765625,1278443.25,6650554.5,20400224.0,237749.765625,1278443.25,6650554.5,20400224.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
75,1,8,35,0.040670970550758224,78848,0,0.0,239213.71875,1283237.5,6693278.5,20510826.0,239213.71875,1283237.5,6693278.5,20510826.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
76,1,9,36,0.04328924269307472,78848,0,0.0,239781.65625,1288838.625,6726584.0,20339700.0,239781.65625,1288838.625,6726584.0,20339700.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
77,1,9,37,0.04683322555975384,78848,0,0.0,239022.078125,1281611.931249855,6729429.0,20082624.0,239022.078125,1281611.931249855,6729429.0,20082624.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
78,1,9,38,0.052859333307923265,78848,0,0.0,235351.5625,1261315.875,6635117.0,18911668.0,235351.5625,1261315.875,6635117.0,18911668.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
79,1,9,39,0.04922729408033277,78848,0,0.0,236713.6875,1269490.25,6669386.5,18953902.0,236713.6875,1269490.25,6669386.5,18953902.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
80,2,0,0,0.05170430061604694,78848,0,0.0,235481.015625,1267222.125,6625818.5,19043746.0,235481.015625,1267222.125,6625818.5,19043746.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
81,2,0,1,0.056602103924411604,78848,0,0.0,231083.96875,1237929.7687499684,6347534.0,18247698.0,231083.96875,1237929.7687499684,6347534.0,18247698.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
82,2,0,2,0.057482545137240076,78848,0,0.0,228506.234375,1218601.125,6286165.0,17860252.0,228506.234375,1218601.125,6286165.0,17860252.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
83,2,0,3,0.05875205858974445,78848,0,0.0,228241.609375,1225226.5062499947,6322060.0,17945560.0,228241.609375,1225226.5062499947,6322060.0,17945560.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
84,2,1,4,0.05747342456387567,78848,0,0.0,228395.6875,1229831.375,6344018.0,17563058.0,228395.6875,1229831.375,6344018.0,17563058.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
85,2,1,5,0.05708810629325389,78848,0,0.0,228378.359375,1225989.75,6371516.0,17301988.0,228378.359375,1225989.75,6371516.0,17301988.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
86,2,1,6,0.05816780351964626,78848,0,0.0,227345.296875,1229130.0,6353487.5,17341580.0,227345.296875,1229130.0,6353487.5,17341580.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
87,2,1,7,0.05604373616362433,78848,0,0.0,228121.65625,1232249.75,6360788.0,17423942.0,228121.65625,1232249.75,6360788.0,17423942.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
88,2,2,8,0.05372815538150168,78848,0,0.0,229237.40625,1239354.125,6395896.0,17490846.0,229237.40625,1239354.125,6395896.0,17490846.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
89,2,2,9,0.05285896330786878,78848,0,0.0,228538.15625,1239553.875,6415886.0,17571124.0,228538.15625,1239553.875,6415886.0,17571124.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
90,2,2,10,0.05019659919932113,78848,0,0.0,227874.3125,1236317.5249999831,6449272.0,17093490.0,227874.3125,1236317.5249999831,6449272.0,17093490.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
91,2,2,11,0.04976511560139488,78848,0,0.0,228483.65625,1237272.6874999888,6483821.5,17166518.0,228483.65625,1237272.6874999888,6483821.5,17166518.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
92,2,3,12,0.046396219723012375,78848,0,0.0,229248.28125,1242191.312499956,6509395.5,17182838.0,229248.28125,1242191.312499956,6509395.5,17182838.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
93,2,3,13,0.048824897826872535,78848,0,0.0,228607.03125,1227216.25,6542843.5,17013304.0,228607.03125,1227216.25,6542843.5,17013304.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
94,2,3,14,0.04966771760324849,78848,0,0.0,229043.65625,1233420.5,6568293.0,17040670.0,229043.65625,1233420.5,6568293.0,17040670.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
95,2,3,15,0.05227177417697221,78848,0,0.0,227259.875,1216129.625,6449767.0,17085662.0,227259.875,1216129.625,6449767.0,17085662.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
96,2,4,16,0.053268368060567305,78848,0,0.0,226556.390625,1214435.8999999643,6475317.5,17162062.0,226556.390625,1214435.8999999643,6475317.5,17162062.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
97,2,4,17,0.05235467072074038,78848,0,0.0,225948.265625,1214407.9874999935,6427568.5,17083366.0,225948.265625,1214407.9874999935,6427568.5,17083366.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
98,2,4,18,0.05254509335523494,78848,0,0.0,226276.96875,1218732.5374999868,6443047.5,17085580.0,226276.96875,1218732.5374999868,6443047.5,17085580.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
99,2,4,19,0.05350149031400749,78848,0,0.0,226799.09375,1222448.0749999855,6423955.0,17160170.0,226799.09375,1222448.0749999855,6423955.0,17160170.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
100,2,5,20,0.055938259206243394,78848,0,0.0,226817.1875,1220939.381249929,6430376.0,17218200.0,226817.1875,1220939.381249929,6430376.0,17218200.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
101,2,5,21,0.05094481572401447,78848,0,0.0,227366.5,1218631.8374999918,6439356.0,17265688.0,227366.5,1218631.8374999918,6439356.0,17265688.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
102,2,5,22,0.05218573784264128,78848,0,0.0,226999.84375,1222649.7374999963,6325670.5,17337950.0,226999.84375,1222649.7374999963,6325670.5,17337950.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
103,2,5,23,0.053202792382988466,78848,0,0.0,226636.546875,1228220.8562499923,6354467.0,17354558.0,226636.546875,1228220.8562499923,6354467.0,17354558.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
104,2,6,24,0.059482966819023396,78848,0,0.0,224611.953125,1212790.875,6309257.5,17296374.0,224611.953125,1212790.875,6309257.5,17296374.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
105,2,6,25,0.05880943075916211,78848,0,0.0,224846.59375,1214881.625,6207263.5,17272134.0,224846.59375,1214881.625,6207263.5,17272134.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
106,2,6,26,0.05756581148554704,78848,0,0.0,224728.984375,1214721.125,6231560.0,17198430.0,224728.984375,1214721.125,6231560.0,17198430.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
107,2,6,27,0.05600022588144121,78848,0,0.0,224674.828125,1219012.625,6170795.5,17214066.0,224674.828125,1219012.625,6170795.5,17214066.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
108,2,7,28,0.06267555643341778,78848,0,0.0,224086.109375,1218718.7124999927,6196655.0,17283456.0,224086.109375,1218718.7124999927,6196655.0,17283456.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
109,2,7,29,0.06342740865187213,78848,0,0.0,223884.15625,1220593.875,6101319.0,17272512.0,223884.15625,1220593.875,6101319.0,17272512.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
110,2,7,30,0.06359528927835585,78848,0,0.0,223623.71875,1222882.75,6101654.5,17298732.0,223623.71875,1222882.75,6101654.5,17298732.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111,2,7,31,0.06197077308969889,78848,0,0.0,222317.03125,1221874.125,6056457.0,17354896.0,222317.03125,1221874.125,6056457.0,17354896.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
112,2,8,32,0.06053464311627335,78848,0,0.0,222461.109375,1225308.375,6073852.5,17417658.0,222461.109375,1225308.375,6073852.5,17417658.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113,2,8,33,0.06346429535397209,78848,0,0.0,221665.53125,1217877.125,6066167.5,17391408.0,221665.53125,1217877.125,6066167.5,17391408.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
114,2,8,34,0.06101097555073884,78848,0,0.0,220037.21875,1205625.625,6016795.159999977,16910256.0,220037.21875,1205625.625,6016795.159999977,16910256.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
115,2,8,35,0.058673382939897614,78848,0,0.0,219413.5,1209287.25,6024036.0,16974730.0,219413.5,1209287.25,6024036.0,16974730.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
116,2,9,36,0.05857706996488034,78848,0,0.0,218060.390625,1199643.5,5947973.0,16798124.0,218060.390625,1199643.5,5947973.0,16798124.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
117,2,9,37,0.05312958729014022,78848,0,0.0,218044.984375,1204975.125,5971952.0,16654630.0,218044.984375,1204975.125,5971952.0,16654630.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
118,2,9,38,0.05176611761989676,78848,0,0.0,218656.125,1209838.0,5987698.0,16716800.0,218656.125,1209838.0,5987698.0,16716800.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
119,2,9,39,0.052168425561972105,78848,0,0.0,218878.390625,1211970.125,6003430.0,16770103.0,218878.390625,1211970.125,6003430.0,16770103.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
120,3,0,0,0.047985550100011716,78848,0,0.0,215411.953125,1191204.25,5830741.0,16703902.0,215411.953125,1191204.25,5830741.0,16703902.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
121,3,0,1,0.047596195936562946,78848,0,0.0,212509.859375,1179061.7437499925,5806500.0,16752967.0,212509.859375,1179061.7437499925,5806500.0,16752967.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
122,3,0,2,0.04746261555925609,78848,0,0.0,211205.03125,1170388.125,5766734.0,16813490.0,211205.03125,1170388.125,5766734.0,16813490.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123,3,0,3,0.04727122373970196,78848,0,0.0,210848.890625,1174450.0,5769845.16499995,16735711.0,210848.890625,1174450.0,5769845.16499995,16735711.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
124,3,1,4,0.04986907996453257,78848,0,0.0,210052.984375,1170036.875,5769390.234999971,16792156.0,210052.984375,1170036.875,5769390.234999971,16792156.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
125,3,1,5,0.05473294839941539,78848,0,0.0,208883.3125,1172517.2124999978,5765880.0,16851162.0,208883.3125,1172517.2124999978,5765880.0,16851162.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
126,3,1,6,0.056252151716110775,78848,0,0.0,208100.671875,1171382.5,5741245.759999953,16861122.0,208100.671875,1171382.5,5741245.759999953,16861122.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
127,3,1,7,0.05915824369047836,78848,0,0.0,208310.421875,1174097.0,5744718.879999947,16848470.0,208310.421875,1174097.0,5744718.879999947,16848470.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
