epoch,reward_mode,value_target_mode,value_loss_mode,num_sensors,episode_reward,episode_delay,episode_energy,avg_raw_total_backlog,avg_normalized_total_backlog,avg_normalized_avg_queue_len,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_theta,num_steps,actor_loss,critic_loss,entropy,raw_return_mean,raw_return_std,value_target_mean,value_target_std,running_return_mean,running_return_std,popart_mean,popart_std,critic_raw_prediction_mean,critic_raw_prediction_std,critic_normalized_prediction_mean,critic_normalized_prediction_std,value_explained_variance,prediction_target_corr,prediction_std_over_target_std
0,per_sensor,popart_return_norm,mse,8,-158.01718021777742,1145.3611627036107,189.53718292909718,9618962293.719048,4.235352520821005,0.06831213743259683,143.17014533795134,1.1846073933068577,13.662427486519366,0.4993145959047142,100,-0.11066824526060373,6.792486649751663,30.150162982940675,-22.157121658325195,6.349564075469971,1.5556811661099346e-07,0.9999999403953552,-22.157121658325195,6.349564016198339,-22.157121658325195,6.349564016198339,-17.625835418701172,0.1080634817481041,0.7136374115943909,0.017019033432006836,0.0029261112213134766,0.09447439759969711,0.017019035294651985
1,per_sensor,popart_return_norm,mse,8,-149.03219423135351,1075.686830910353,181.13501109816846,9137270115.544636,4.166166429940698,0.06719623274097897,134.4608538637941,1.1320938193635526,13.439246548195793,0.5023296206479968,100,-0.11786488215439021,1.468366663902998,30.156294584274292,-33.66550064086914,9.489928245544434,-0.5803773999214172,0.9571706652641296,-27.911311149597168,9.914562403536186,-27.911311149597168,9.914562403536186,-34.3924674987793,0.06545557081699371,-0.653700590133667,0.006601966451853514,0.00042933225631713867,0.034569211304187775,0.006897376384586096
2,per_sensor,popart_return_norm,mse,8,-163.1076619308295,1181.8778072936818,189.3426159169441,9609900929.435532,4.398758847587918,0.07094772334819224,147.73472591171023,1.183391349480901,14.18954466963845,0.5056683676976318,100,-0.05935663715936244,1.0842000022530556,30.17485146522522,-46.818992614746094,13.085305213928223,-0.8867795467376709,0.9205604195594788,-34.21387163798014,14.214498608033482,-34.21387163798014,14.214498608033482,-49.613826751708984,0.05780208110809326,-1.0833979845046997,0.004066413268446922,0.00047278404235839844,0.055720459669828415,0.004417323507368565
3,per_sensor,popart_return_norm,mse,8,-159.5505787783806,1154.5274038244297,188.49679027666824,9505731417.864023,4.35752999194028,0.07028274180548841,144.3159254780537,1.1781049392291765,14.056548361097683,0.5070043958823838,100,-0.16037437943741678,0.9417896449565888,30.21332530975342,-56.9791374206543,15.55247974395752,-0.9710164070129395,0.8844889998435974,-39.90518808364868,17.583575754962915,-39.90518808364868,17.583575754962915,-56.471336364746094,0.04995483532547951,-0.9421374797821045,0.002840992296114564,-0.0006917715072631836,-0.10606974363327026,0.003212015377357602
4,per_sensor,popart_return_norm,mse,8,-159.27079987006218,1150.6267226418754,190.46799313675123,9582103207.502073,4.418130720644143,0.07126017291361524,143.82834033023443,1.1904249571046945,14.252034582723047,0.5072665424247507,100,-0.09362906543537974,0.776567105203867,30.25291543006897,-61.552101135253906,16.94599723815918,-0.8886591196060181,0.8695936799049377,-44.23457069396973,19.48725958227639,-44.23457069396973,19.48725958227639,-59.813419342041016,0.055768951773643494,-0.7994378805160522,0.0028618311043828726,-0.0001201629638671875,-0.01661677099764347,0.003290998050943017
