telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm
4,0,1,4,critic_backbone.7.bias,128,0,0.0,2186.74169921875,8580.858740234355,14128.288476562506,14535.2587890625,2186.74169921875,8580.858740234355,14128.288476562506,14535.2587890625,0.005154508166015148,0.012471205554902554,11.759605407714844
5,0,1,5,critic_backbone.0.weight,43776,35739,0.81640625,397040.9375,2307003.0,8849330.0,37659504.0,1723.5150146484375,1800.0,1800.0,1800.0,0.03279399871826172,0.08303000777959824,129.08058166503906
5,0,1,5,critic_backbone.4.bias,128,10,0.078125,2072.01513671875,5009.18715820312,9883.78860351563,11883.044921875,1836.659423828125,3999.999755859375,3999.999755859375,3999.999755859375,0.004833825398236513,0.011962153017520905,11.587786674499512
5,0,1,5,critic_backbone.6.weight,16384,5796,0.353759765625,5453.8564453125,20435.32822265623,34491.4175390625,99216.640625,2781.7333984375,3999.999755859375,3999.999755859375,3999.999755859375,0.03436880558729172,0.05647463724017143,102.53755950927734
5,0,1,5,critic_backbone.7.weight,128,114,0.890625,24288.47265625,103044.12226562458,289476.5973437507,338504.53125,3915.81689453125,3999.999755859375,3999.999755859375,3999.999755859375,0.0023114364594221115,0.0019512887811288238,6.983419895172119
5,0,1,5,critic_backbone.7.bias,128,0,0.0,2104.46923828125,7445.454150390621,11758.821679687504,14747.57421875,2104.46923828125,7445.454150390621,11758.821679687504,14747.57421875,0.005183829925954342,0.012650229968130589,11.782929420471191
6,0,1,6,critic_backbone.0.weight,43776,36000,0.8223684210526315,380882.375,2305585.0,8363472.5,37291408.0,1726.981689453125,1800.0,1800.0,1800.0,0.030137548223137856,0.09012208878993988,139.4467315673828
6,0,1,6,critic_backbone.4.bias,128,9,0.0703125,2005.302001953125,4926.68022460937,10194.32232421876,12816.126953125,1775.196533203125,3999.999755859375,3999.999755859375,3999.999755859375,0.004830996505916119,0.012794657610356808,12.411401748657227
6,0,1,6,critic_backbone.6.weight,16384,5760,0.3515625,5232.29443359375,19119.364257812467,30805.984765625002,90022.125,2781.34033203125,3999.999755859375,3999.999755859375,3999.999755859375,0.03447826951742172,0.05922633409500122,108.53921508789062
6,0,1,6,critic_backbone.7.weight,128,114,0.890625,20411.615234375,74215.35117187498,163250.94218750007,175440.515625,3907.277587890625,3999.999755859375,3999.999755859375,3999.999755859375,0.0023923227563500404,0.0021437148097902536,7.6260986328125
6,0,1,6,critic_backbone.7.bias,128,0,0.0,2028.2049560546875,7723.221533203125,10799.44310546875,14277.4453125,2028.2049560546875,7723.221533203125,10799.44310546875,14277.4453125,0.0052069807425141335,0.013223571702837944,12.296369552612305
7,0,1,7,critic_backbone.0.weight,43776,33741,0.770764802631579,377874.46875,2353511.5,8270095.5,35909596.0,1697.060546875,1800.0,1800.0,1800.0,0.030801676213741302,0.15817798674106598,211.64157104492188
7,0,1,7,critic_backbone.4.bias,128,8,0.0625,2006.31298828125,4511.597265624997,8649.753613281251,13682.626953125,1824.1026611328125,3999.999755859375,3999.999755859375,3999.999755859375,0.004653383046388626,0.006708953063935041,7.97626256942749
7,0,1,7,critic_backbone.6.weight,16384,5524,0.337158203125,4836.1044921875,16649.260058593733,27342.7134765625,85494.5625,2744.722900390625,3999.999755859375,3999.999755859375,3999.999755859375,0.03264642879366875,0.06674328446388245,123.18965911865234
7,0,1,7,critic_backbone.7.weight,128,114,0.890625,18876.23046875,71747.3843749999,164437.27562500007,180450.09375,3898.172607421875,3999.999755859375,3999.999755859375,3999.999755859375,0.00232789502479136,0.00215000263415277,7.423827648162842
7,0,1,7,critic_backbone.7.bias,128,0,0.0,2116.077880859375,8167.543261718747,11267.076845703126,14827.728515625,2116.077880859375,8167.543261718747,11267.076845703126,14827.728515625,0.005011826287955046,0.006682463455945253,6.521373271942139
8,0,2,8,critic_backbone.0.weight,43776,33843,0.7730948464912281,365433.3125,2264405.5625,8114134.5,36753316.0,1700.0592041015625,1800.0,1800.0,1800.0,0.031177816912531853,0.0960785523056984,143.57601928710938
8,0,2,8,critic_backbone.4.bias,128,7,0.0546875,1933.869140625,4057.0385742187486,8191.178730468759,12920.5888671875,1785.8955078125,3978.895593261718,3999.999755859375,3999.999755859375,0.004697041120380163,0.012153846211731434,12.528470039367676
8,0,2,8,critic_backbone.6.weight,16384,5479,0.33441162109375,4690.9560546875,15698.14653320312,24745.388046875,87932.8671875,2748.653564453125,3999.999755859375,3999.999755859375,3999.999755859375,0.0321088545024395,0.05875639617443085,108.90335845947266
8,0,2,8,critic_backbone.7.weight,128,111,0.8671875,18537.3046875,64802.8830078125,174085.70890625007,185036.8125,3870.11767578125,3999.999755859375,3999.999755859375,3999.999755859375,0.002485404722392559,0.00257898704148829,8.698280334472656
8,0,2,8,critic_backbone.7.bias,128,0,0.0,2048.14306640625,7260.835205078122,10281.226054687506,13763.65625,2048.14306640625,7260.835205078122,10281.226054687506,13763.65625,0.0050512803718447685,0.011891036294400692,11.987314224243164
9,0,2,9,critic_backbone.0.weight,43776,34252,0.7824378654970761,363953.3125,2239186.4375,8161723.0,37578780.0,1705.5841064453125,1800.0,1800.0,1800.0,0.029413361102342606,0.0853925496339798,132.3979034423828
9,0,2,9,critic_backbone.4.bias,128,8,0.0625,1918.173095703125,4107.819067382811,8630.65363281251,13620.248046875,1761.316650390625,3999.999755859375,3999.999755859375,3999.999755859375,0.004719389136880636,0.011940676718950272,12.031413078308105
9,0,2,9,critic_backbone.6.weight,16384,5488,0.3349609375,4627.88623046875,15159.194970703104,23659.819550781252,76266.9296875,2763.528076171875,3999.999755859375,3999.999755859375,3999.999755859375,0.031978365033864975,0.053854621946811676,100.2989501953125
9,0,2,9,critic_backbone.7.weight,128,108,0.84375,17690.82421875,64172.6236328125,166332.94625,187651.875,3856.83642578125,3999.999755859375,3999.999755859375,3999.999755859375,0.002629271475598216,0.0025561777874827385,8.284528732299805
9,0,2,9,critic_backbone.7.bias,128,0,0.0,1996.2041015625,6785.810546874999,9514.781591796876,13234.1123046875,1996.2041015625,6785.810546874999,9514.781591796876,13234.1123046875,0.005075395572930574,0.01154278963804245,11.719928741455078
10,0,2,10,critic_backbone.0.weight,43776,34723,0.7931971856725146,356421.03125,2213851.25,7930177.0,35606308.0,1711.71923828125,1800.0,1800.0,1800.0,0.02789747714996338,0.08045192807912827,124.23345184326172
10,0,2,10,critic_backbone.4.bias,128,7,0.0546875,1891.3681640625,4140.21486816406,7229.46102539063,13874.11328125,1749.53271484375,3996.561535644531,3999.999755859375,3999.999755859375,0.004731066524982452,0.011456090956926346,11.643755912780762
10,0,2,10,critic_backbone.6.weight,16384,5487,0.33489990234375,4532.10498046875,14320.291601562472,21876.58849609375,57038.59375,2776.135009765625,3999.999755859375,3999.999755859375,3999.999755859375,0.032736457884311676,0.05181479826569557,102.18053436279297
10,0,2,10,critic_backbone.7.weight,128,106,0.828125,17468.09375,62466.930273437465,171252.44562500005,182515.390625,3841.26123046875,3999.999755859375,3999.999755859375,3999.999755859375,0.002767155645415187,0.002588144736364484,8.540843963623047
10,0,2,10,critic_backbone.7.bias,128,0,0.0,1968.7979736328125,6613.616406249999,9450.105058593754,13324.5244140625,1968.7979736328125,6613.616406249999,9450.105058593754,13324.5244140625,0.005081485491245985,0.010854811407625675,11.24300765991211
11,0,2,11,critic_backbone.0.weight,43776,32087,0.7329815423976608,353149.25,2182095.75,7872928.0,36173348.0,1674.1727294921875,1800.0,1800.0,1800.0,0.030037978664040565,0.19908161461353302,256.9085693359375
11,0,2,11,critic_backbone.4.bias,128,10,0.078125,1875.949462890625,4219.786547851561,6497.761240234376,13653.1767578125,1738.343505859375,3999.999755859375,3999.999755859375,3999.999755859375,0.0046865870244801044,0.010337133891880512,10.900943756103516
11,0,2,11,critic_backbone.6.weight,16384,5158,0.3148193359375,4165.109375,12379.769384765616,19651.076972656254,43975.23828125,2711.3759765625,3999.999755859375,3999.999755859375,3999.999755859375,0.031773362308740616,0.08566243946552277,153.52305603027344
11,0,2,11,critic_backbone.7.weight,128,106,0.828125,16934.689453125,59720.92812499996,166647.88890625,183297.0625,3832.437744140625,3999.999755859375,3999.999755859375,3999.999755859375,0.002763879019767046,0.002537672407925129,8.127521514892578
11,0,2,11,critic_backbone.7.bias,128,0,0.0,1986.4044189453125,6462.811987304687,9856.817421875005,13693.65625,1986.4044189453125,6462.811987304687,9856.817421875005,13693.65625,0.005015830043703318,0.009389137849211693,9.355524063110352
12,0,3,12,critic_backbone.0.weight,43776,32362,0.7392635233918129,346634.09375,2136629.75,7757786.375,36611808.0,1679.374267578125,1800.0,1800.0,1800.0,0.030182575806975365,0.08868418633937836,132.5646209716797
12,0,3,12,critic_backbone.4.bias,128,9,0.0703125,1849.873291015625,4370.003491210936,6541.143281250003,13708.1640625,1713.842529296875,3999.999755859375,3999.999755859375,3999.999755859375,0.004720358643680811,0.012282434850931168,12.526103973388672
12,0,3,12,critic_backbone.6.weight,16384,5234,0.3194580078125,4153.775390625,12158.447802734352,19399.631386718756,42621.78125,2729.63916015625,3999.999755859375,3999.999755859375,3999.999755859375,0.031723808497190475,0.05155361443758011,96.65301513671875
12,0,3,12,critic_backbone.7.weight,128,104,0.8125,16949.615234375,58346.75019531248,172415.2690625,190814.96875,3812.2646484375,3999.999755859375,3999.999755859375,3999.999755859375,0.0029299703892320395,0.0028472079429775476,9.300751686096191
12,0,3,12,critic_backbone.7.bias,128,0,0.0,1952.53515625,5949.060888671873,9890.220942382823,14040.2529296875,1952.53515625,5949.060888671873,9890.220942382823,14040.2529296875,0.00504345865920186,0.011091681197285652,11.8256196975708
13,0,3,13,critic_backbone.0.weight,43776,32824,0.7498172514619883,342571.3125,2085214.875,7504800.5,36244460.0,1685.9471435546875,1800.0,1800.0,1800.0,0.028907576575875282,0.07919322699308395,123.4247817993164
13,0,3,13,critic_backbone.4.bias,128,9,0.0703125,1823.145263671875,4333.585839843749,6087.691176757816,12445.193359375,1704.1470947265625,3999.999755859375,3999.999755859375,3999.999755859375,0.004760839976370335,0.011444657109677792,11.775686264038086
13,0,3,13,critic_backbone.6.weight,16384,5236,0.319580078125,4129.79833984375,11844.578027343745,18904.874804687504,41297.93359375,2743.99267578125,3999.999755859375,3999.999755859375,3999.999755859375,0.03219131380319595,0.05107446759939194,99.00074768066406
13,0,3,13,critic_backbone.7.weight,128,103,0.8046875,16820.1796875,56097.20859374999,174158.97921875,198012.265625,3794.771484375,3999.999755859375,3999.999755859375,3999.999755859375,0.003073082771152258,0.0029354433063417673,9.355046272277832
13,0,3,13,critic_backbone.7.bias,128,0,0.0,1939.1571044921875,5543.380932617185,10052.458632812513,14496.2216796875,1939.1571044921875,5543.380932617185,10052.458632812513,14496.2216796875,0.005047039594501257,0.010094092227518559,10.991584777832031
14,0,3,14,critic_backbone.0.weight,43776,32937,0.7523985745614035,336710.5625,2059873.625,7449579.0,33590864.0,1687.2911376953125,1800.0,1800.0,1800.0,0.027729935944080353,0.10102764517068863,149.49819946289062
14,0,3,14,critic_backbone.4.bias,128,9,0.0703125,1807.290283203125,4366.248315429685,5817.07935058594,12854.50390625,1687.183349609375,3999.999755859375,3999.999755859375,3999.999755859375,0.0048028649762272835,0.012716274708509445,12.634631156921387
14,0,3,14,critic_backbone.6.weight,16384,5237,0.31964111328125,4110.9873046875,11662.943945312485,18532.240351562505,42681.35546875,2755.606689453125,3999.999755859375,3999.999755859375,3999.999755859375,0.032408758997917175,0.05118674784898758,101.4954605102539
14,0,3,14,critic_backbone.7.weight,128,100,0.78125,16115.990234375,55460.54687499998,163598.62632812525,204673.453125,3775.023193359375,3999.999755859375,3999.999755859375,3999.999755859375,0.0032068914733827114,0.003052770160138607,9.598234176635742
14,0,3,14,critic_backbone.7.bias,128,0,0.0,1923.9754638671875,5280.273608398435,10271.844409179703,15007.3896484375,1923.9754638671875,5280.273608398435,10271.844409179703,15007.3896484375,0.005063004791736603,0.010589810088276863,11.422144889831543
15,0,3,15,critic_backbone.0.weight,43776,30920,0.7063230994152047,334553.34375,2070957.21875,7285244.5,29502498.0,1657.036865234375,1800.0,1800.0,1800.0,0.02936588041484356,0.2125067412853241,267.29150390625
15,0,3,15,critic_backbone.4.bias,128,8,0.0625,1809.92138671875,4416.955419921872,5933.249951171878,12892.7109375,1690.672119140625,3999.999755859375,3999.999755859375,3999.999755859375,0.004742480348795652,0.01027768850326538,10.437248229980469
15,0,3,15,critic_backbone.6.weight,16384,4979,0.30389404296875,3907.260009765625,10716.213525390609,17514.824355468754,34180.9296875,2713.431640625,3999.999755859375,3999.999755859375,3999.999755859375,0.03101935423910618,0.07978866994380951,151.40411376953125
15,0,3,15,critic_backbone.7.weight,128,97,0.7578125,15026.90234375,50842.01328125,155851.05171875044,209596.5,3775.77685546875,3999.999755859375,3999.999755859375,3999.999755859375,0.0031483096536248922,0.002520444570109248,8.297262191772461
15,0,3,15,critic_backbone.7.bias,128,0,0.0,1954.4298095703125,5313.008374023433,10592.03207519533,15495.3134765625,1954.4298095703125,5313.008374023433,10592.03207519533,15495.3134765625,0.00494839483872056,0.007103477604687214,7.7377214431762695
16,0,4,16,critic_backbone.0.weight,43776,31400,0.7172880116959064,333091.53125,2069525.5,7229126.0,28987422.0,1663.037109375,1800.0,1800.0,1800.0,0.02845534309744835,0.08193477988243103,120.97071838378906
16,0,4,16,critic_backbone.4.bias,128,8,0.0625,1813.169189453125,4444.713427734371,5964.3753320312535,13047.423828125,1690.026611328125,3999.999755859375,3999.999755859375,3999.999755859375,0.004763531498610973,0.010883048176765442,11.066524505615234
16,0,4,16,critic_backbone.6.weight,16384,5016,0.30615234375,3916.16357421875,10648.420654296875,17352.21029296875,33106.25,2728.36181640625,3999.999755859375,3999.999755859375,3999.999755859375,0.03144531697034836,0.04925093054771423,95.80426788330078
16,0,4,16,critic_backbone.7.weight,128,99,0.7734375,14764.11328125,48898.87773437498,155021.10898437543,213199.0,3755.7548828125,3999.999755859375,3999.999755859375,3999.999755859375,0.003285266924649477,0.0032072109170258045,10.017913818359375
16,0,4,16,critic_backbone.7.bias,128,0,0.0,1947.62939453125,5100.926831054684,10823.163764648456,15720.2177734375,1947.62939453125,5100.926831054684,10823.163764648456,15720.2177734375,0.004946932662278414,0.009186584502458572,10.549755096435547
17,0,4,17,critic_backbone.0.weight,43776,31412,0.7175621345029239,326807.96875,2026521.0,7167181.625,27120592.0,1664.2684326171875,1800.0,1800.0,1800.0,0.028067326173186302,0.10787729173898697,155.26612854003906
17,0,4,17,critic_backbone.4.bias,128,8,0.0625,1794.2938232421875,4159.9747314453125,5663.282353515628,13144.1279296875,1675.7064208984375,3999.999755859375,3999.999755859375,3999.999755859375,0.00483961496502161,0.013014438562095165,12.925094604492188
17,0,4,17,critic_backbone.6.weight,16384,4998,0.3050537109375,3884.91162109375,10386.979443359374,16904.53111328125,33821.1953125,2735.8515625,3999.999755859375,3999.999755859375,3999.999755859375,0.03157426416873932,0.05255192890763283,105.93095397949219
17,0,4,17,critic_backbone.7.weight,128,97,0.7578125,14499.251953125,46280.92402343748,150476.3829687504,211127.671875,3735.6064453125,3999.999755859375,3999.999755859375,3999.999755859375,0.003404243616387248,0.003261875594034791,10.03501033782959
17,0,4,17,critic_backbone.7.bias,128,0,0.0,1924.26708984375,4966.465942382811,11011.99400390627,15648.30859375,1924.26708984375,4966.465942382811,11011.99400390627,15648.30859375,0.004988062661141157,0.010339991189539433,11.929000854492188
18,0,4,18,critic_backbone.0.weight,43776,31643,0.7228389985380117,323036.78125,2013100.125,7118831.5,26594254.0,1668.5975341796875,1800.0,1800.0,1800.0,0.027533600106835365,0.0864475816488266,129.08811950683594
18,0,4,18,critic_backbone.4.bias,128,6,0.046875,1753.55029296875,3849.00245361328,5622.864501953127,9835.302734375,1661.481689453125,3849.00245361328,3999.999755859375,3999.999755859375,0.004897270351648331,0.012533393688499928,12.643082618713379
18,0,4,18,critic_backbone.6.weight,16384,5016,0.30615234375,3884.768310546875,10320.289746093738,16639.613066406255,34059.90234375,2749.998291015625,3999.999755859375,3999.999755859375,3999.999755859375,0.03213805332779884,0.048013836145401,96.48261260986328
18,0,4,18,critic_backbone.7.weight,128,96,0.75,14299.5849609375,44760.74843749996,136760.6070312503,216677.46875,3714.92041015625,3999.999755859375,3999.999755859375,3999.999755859375,0.003540585981681943,0.0033511377405375242,10.468263626098633
18,0,4,18,critic_backbone.7.bias,128,0,0.0,1908.603515625,4937.106225585938,11161.027895507834,15237.9755859375,1908.603515625,4937.106225585938,11161.027895507834,15237.9755859375,0.005008838605135679,0.009584736078977585,11.238306045532227
19,0,4,19,critic_backbone.0.weight,43776,29711,0.6787052266081871,320556.21875,2017817.25,7071466.0,25755544.0,1643.7418212890625,1800.0,1800.0,1800.0,0.02839973196387291,0.21134892106056213,276.8468322753906
19,0,4,19,critic_backbone.4.bias,128,6,0.046875,1754.5732421875,3819.5960937499995,5716.99140136719,8865.873046875,1668.025390625,3819.5960937499995,3999.999755859375,3999.999755859375,0.004801095463335514,0.008879777044057846,9.59899616241455
19,0,4,19,critic_backbone.6.weight,16384,4823,0.29437255859375,3715.446044921875,9545.474218749996,14884.663701171876,33603.32421875,2725.90771484375,3999.999755859375,3999.999755859375,3999.999755859375,0.03146245330572128,0.06861352175474167,144.56430053710938
19,0,4,19,critic_backbone.7.weight,128,94,0.734375,14072.4091796875,45466.327539062455,138338.35367187535,222052.1875,3707.246337890625,3999.999755859375,3999.999755859375,3999.999755859375,0.0035603083670139313,0.0029252220410853624,9.474156379699707
19,0,4,19,critic_backbone.7.bias,128,0,0.0,1919.3126220703125,5017.545239257813,11335.75974121096,15066.9697265625,1919.3126220703125,5017.545239257813,11335.75974121096,15066.9697265625,0.004929324146360159,0.006966054905205965,8.635760307312012
20,0,5,20,critic_backbone.0.weight,43776,29741,0.679390533625731,316796.53125,1965757.375,6949745.0,24656874.0,1644.248046875,1800.0,1800.0,1800.0,0.02862723171710968,0.11466920375823975,160.06600952148438
20,0,5,20,critic_backbone.4.bias,128,6,0.046875,1736.96728515625,3905.7089477539057,5503.722539062501,8025.103515625,1657.7158203125,3905.7089477539057,3999.999755859375,3999.999755859375,0.004882323555648327,0.01304692029953003,12.775739669799805
20,0,5,20,critic_backbone.6.weight,16384,4814,0.2938232421875,3702.85302734375,9401.565039062489,14567.1870703125,34111.53515625,2735.33349609375,3999.999755859375,3999.999755859375,3999.999755859375,0.03182526305317879,0.0503661222755909,103.46109771728516
20,0,5,20,critic_backbone.7.weight,128,93,0.7265625,13474.294921875,44711.23828124996,86285.67523437506,226704.546875,3684.9208984375,3999.999755859375,3999.999755859375,3999.999755859375,0.003683995921164751,0.003545968094840646,10.81453800201416
20,0,5,20,critic_backbone.7.bias,128,0,0.0,1897.176025390625,4873.214208984375,11441.31186035159,14087.6650390625,1897.176025390625,4873.214208984375,11441.31186035159,14087.6650390625,0.004968815948814154,0.009471697732806206,11.554375648498535
21,0,5,21,critic_backbone.0.weight,43776,29960,0.6843932748538012,315669.625,1965360.125,6952389.125,24310682.0,1648.4300537109375,1800.0,1800.0,1800.0,0.027796439826488495,0.09103038907051086,131.3697967529297
21,0,5,21,critic_backbone.4.bias,128,7,0.0546875,1739.273193359375,3986.8627685546867,5443.032138671875,8106.46142578125,1659.006103515625,3972.2782348632804,3999.999755859375,3999.999755859375,0.004896399099379778,0.010661549866199493,10.815593719482422
21,0,5,21,critic_backbone.6.weight,16384,4848,0.2958984375,3701.306640625,9346.130517578116,14228.028955078125,34635.91796875,2748.18896484375,3999.999755859375,3999.999755859375,3999.999755859375,0.03220316022634506,0.04695599898695946,96.09320831298828
21,0,5,21,critic_backbone.7.weight,128,92,0.71875,13178.37890625,37459.2515625,87159.13570312505,232067.765625,3669.54052734375,3999.999755859375,3999.999755859375,3999.999755859375,0.0037940526381134987,0.0033914416562765837,10.436453819274902
21,0,5,21,critic_backbone.7.bias,128,0,0.0,1883.6788330078125,4738.979736328125,10869.417314453149,13559.1748046875,1883.6788330078125,4738.979736328125,10869.417314453149,13559.1748046875,0.004971636924892664,0.008451588451862335,10.527337074279785
22,0,5,22,critic_backbone.0.weight,43776,30161,0.6889848318713451,314328.96875,1973195.15625,6967130.0,23708034.0,1651.7081298828125,1800.0,1800.0,1800.0,0.02659834735095501,0.0961785539984703,137.01954650878906
22,0,5,22,critic_backbone.4.bias,128,8,0.0625,1736.61181640625,4039.7265014648433,5543.866176757813,8146.4443359375,1654.768798828125,3999.999755859375,3999.999755859375,3999.999755859375,0.004929934628307819,0.011515672318637371,11.580544471740723
22,0,5,22,critic_backbone.6.weight,16384,4863,0.29681396484375,3701.105712890625,9276.371435546873,14211.147734375001,34653.8671875,2760.040283203125,3999.999755859375,3999.999755859375,3999.999755859375,0.032674722373485565,0.0468825064599514,97.97703552246094
22,0,5,22,critic_backbone.7.weight,128,92,0.71875,12982.66796875,37699.69433593749,81882.42054687502,236246.59375,3652.6748046875,3999.999755859375,3999.999755859375,3999.999755859375,0.003903154982253909,0.0035951819736510515,10.763113975524902
22,0,5,22,critic_backbone.7.bias,128,0,0.0,1865.469482421875,4600.548120117187,9912.521147460957,13814.634765625,1865.469482421875,4600.548120117187,9912.521147460957,13814.634765625,0.00500023877248168,0.009000862948596478,11.271551132202148
23,0,5,23,critic_backbone.0.weight,43776,28649,0.6544453581871345,314157.8125,1945734.375,6850116.5,23691422.0,1630.3720703125,1800.0,1800.0,1800.0,0.026926571503281593,0.21280121803283691,270.5707702636719
