block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_path_value_local_mean,block_path_value_local_std,block_path_value_bs1_mean,block_path_value_bs1_std,block_path_value_bs2_mean,block_path_value_bs2_std,path_value_local_mean,path_value_local_std,path_value_bs1_mean,path_value_bs1_std,path_value_bs2_mean,path_value_bs2_std,path_td_target_local_mean,path_td_target_local_std,path_td_target_bs1_mean,path_td_target_bs1_std,path_td_target_bs2_mean,path_td_target_bs2_std,block_action_conditioned_value_now_mean,block_action_conditioned_value_now_std,block_action_conditioned_value_next_mean,block_action_conditioned_value_next_std,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6396108269691467,0.2545933723449707,0.8817904591560364,0.2727884352207184,0.8775117993354797,0.2669413387775421,0.7528584003448486,0.2716881036758423,1.3423351049423218,0.28193551301956177,0.7466076612472534,0.2731170356273651,1.3423351049423218,0.28193551301956177,0.7609230279922485,0.2575259208679199,0.7575879096984863,0.2620956599712372,-0.0033351946622133255,0.2600751519203186,0.6399823427200317,-0.7972220182418823,0.0033351946622133255,0.2600751519203186,0.7972220182418823,-0.6399823427200317,0.1571476310491562,0.15775610506534576,0.3148179352283478,0.21056710183620453,0.2849525809288025,0.1834801286458969,0.1571476310491562,0.15775610506534576,0.3148179352283478,0.21056710183620453,0.2849525809288025,0.1834801286458969,0.16364786028862,0.312136709690094,0.31456875801086426,0.35934150218963623,0.28427183628082275,0.3381011486053467,0.2268896847963333,0.10117577761411667,0.23114755749702454,0.10598775744438171,0.22782953083515167,0.2945273816585541,1.0266668796539307,-0.5214822888374329,0.0009398269467055798,0.31394171714782715,0.939029335975647,-0.8942712545394897,0.6299999952316284,-0.16480505466461182,0.4346267580986023,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4302365779876709,0.34330758452415466,0.6996143460273743,0.36483243107795715,0.6871531009674072,0.37047725915908813,0.5434841513633728,0.35725975036621094,2.0330111980438232,0.07457265257835388,0.5368881821632385,0.3571299612522125,2.0330111980438232,0.07457265257835388,0.5599655508995056,0.35450848937034607,0.5557535290718079,0.3495124876499176,-0.004212002735584974,0.447078675031662,1.02095365524292,-1.404289960861206,0.004212002735584974,0.447078675031662,1.404289960861206,-1.02095365524292,-0.5182083249092102,0.2168046236038208,0.42557471990585327,0.22730059921741486,-0.20768806338310242,0.22105705738067627,-0.5182083249092102,0.2168046236038208,0.42557471990585327,0.22730059921741486,-0.20768806338310242,0.22105705738067627,-0.5001288056373596,0.4773838520050049,0.4210747480392456,0.4838005304336548,-0.19845439493656158,0.5360078811645508,-0.2012859731912613,0.13284288346767426,-0.19856761395931244,0.14457117021083832,-0.19452424347400665,0.4596007168292999,1.2660601139068604,-1.1762405633926392,0.006761729717254639,0.4297955334186554,1.3760919570922852,-1.0395629405975342,0.23000000417232513,-0.10173970460891724,0.5598196983337402,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4814505875110626,0.35580289363861084,0.6692178249359131,0.38587647676467896,0.670461118221283,0.38283786177635193,0.5946981906890869,0.3786246180534363,2.129204750061035,0.040668416768312454,0.5878739356994629,0.37962329387664795,2.129204750061035,0.040668416768312454,0.580893874168396,0.36858654022216797,0.5766215920448303,0.3725956380367279,-0.0042722332291305065,0.4687729477882385,1.159001111984253,-1.509116291999817,0.0042722332291305065,0.4687729477882385,1.509116291999817,-1.159001111984253,-0.23001796007156372,0.1883530169725418,-0.5236303806304932,0.21315547823905945,-0.17041252553462982,0.17840346693992615,-0.23001796007156372,0.1883530169725418,-0.5236303806304932,0.21315547823905945,-0.17041252553462982,0.17840346693992615,-0.21557344496250153,0.47804465889930725,-0.5056986212730408,0.47891926765441895,-0.15915191173553467,0.4868146777153015,-0.29180964827537537,0.14046020805835724,-0.29090508818626404,0.14296989142894745,-0.283138632774353,0.46486786007881165,1.157407283782959,-1.4395816326141357,0.008671044372022152,0.417605996131897,1.4014872312545776,-1.0753145217895508,0.9900000095367432,-0.2653459310531616,0.6088847517967224,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6414206027984619,0.22538359463214874,0.8697863817214966,0.239714115858078,0.8655077219009399,0.24144773185253143,0.7410590648651123,0.24642428755760193,1.4459242820739746,0.2796071171760559,0.7388488054275513,0.2450794130563736,1.4459242820739746,0.2796071171760559,0.7551531791687012,0.2306724488735199,0.7555790543556213,0.23032517731189728,0.0004259908164385706,0.20422779023647308,0.46279197931289673,-0.5514750480651855,-0.0004259908164385706,0.20422779023647308,0.5514750480651855,-0.46279197931289673,-0.11671379208564758,0.19208428263664246,-0.5162549018859863,0.22039325535297394,0.2780245244503021,0.20652803778648376,-0.11671379208564758,0.19208428263664246,-0.5162549018859863,0.22039325535297394,0.2780245244503021,0.20652803778648376,-0.11292635649442673,0.28734642267227173,-0.5046406388282776,0.32274553179740906,0.274598091840744,0.29810628294944763,-0.10822351276874542,0.10941620171070099,-0.11373382806777954,0.11830741167068481,-0.10930085182189941,0.2564546465873718,0.7800941467285156,-0.7410160899162292,-0.0010773325338959694,0.2595423758029938,0.8330903649330139,-0.5867077112197876,0.6299999952316284,-0.15691064298152924,0.5226849317550659,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6151900291442871,0.2802634537220001,0.8814712762832642,0.3089519739151001,0.8690100908279419,0.30884450674057007,0.7148283123970032,0.2958730161190033,1.4049419164657593,0.296380877494812,0.717907726764679,0.29547110199928284,1.4049419164657593,0.296380877494812,0.7437081933021545,0.2919832766056061,0.7466751933097839,0.28971555829048157,0.002967006526887417,0.257882297039032,0.7735071778297424,-0.8243626356124878,-0.002967006526887417,0.257882297039032,0.8243626356124878,-0.7735071778297424,0.3541184961795807,0.14146359264850616,-0.08908028900623322,0.21810033917427063,-0.25560954213142395,0.18649311363697052,0.3541184961795807,0.14146359264850616,-0.08908028900623322,0.21810033917427063,-0.25560954213142395,0.18649311363697052,0.34213030338287354,0.27013763785362244,-0.0923846885561943,0.3438277244567871,-0.2533045709133148,0.3413825035095215,0.09609433263540268,0.09091793745756149,0.09232741594314575,0.09031765162944794,0.08791352063417435,0.2617794871330261,0.9085467457771301,-0.5016453862190247,-0.008180816657841206,0.24400855600833893,0.7707215547561646,-0.5735337138175964,0.3100000023841858,-0.0477711446583271,1.2654184103012085,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.43915465474128723,0.3753626048564911,0.6175078749656677,0.4008634686470032,0.6187511682510376,0.4039090871810913,0.5387930870056152,0.4013408124446869,1.9534032344818115,0.0,0.5426223278045654,0.39799466729164124,1.9534032344818115,0.04261506721377373,0.5329650640487671,0.39048701524734497,0.5380691289901733,0.38725465536117554,0.00510404584929347,0.4550606906414032,0.989495038986206,-0.9942861199378967,-0.00510404584929347,0.4550606906414032,0.9942861199378967,-0.989495038986206,-0.14405924081802368,0.19395478069782257,0.2895229458808899,0.2669118344783783,-0.09910928457975388,0.16177646815776825,-0.14405924081802368,0.19395478069782257,0.2895229458808899,0.2669118344783783,-0.09910928457975388,0.16177646815776825,-0.14513950049877167,0.5125243067741394,0.27867212891578674,0.571799099445343,-0.10171976685523987,0.4856548309326172,-0.011153887957334518,0.1241847351193428,-0.013034064322710037,0.12133069336414337,-0.0175761915743351,0.4943206012248993,1.0845943689346313,-1.0532842874526978,-0.006422312464565039,0.47959062457084656,1.1135023832321167,-1.0346025228500366,1.0,-0.25972846150398254,0.8381332755088806,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.40449073910713196,0.35004743933677673,0.6403709650039673,0.365071564912796,0.6360923051834106,0.3633461594581604,0.5107874870300293,0.3565962612628937,1.5289186239242554,0.0,0.5150251388549805,0.3530008792877197,1.5289186239242554,0.0051527381874620914,0.5134079456329346,0.35565802454948425,0.5194976925849915,0.3520033657550812,0.006089732516556978,0.4153258800506592,0.9652352929115295,-0.9162872433662415,-0.006089732516556978,0.4153258800506592,0.9162872433662415,-0.9652352929115295,-0.14986799657344818,0.17101000249385834,-0.5656865835189819,0.2840365469455719,0.20102475583553314,0.23036637902259827,-0.14986799657344818,0.17101000249385834,-0.5656865835189819,0.2840365469455719,0.20102475583553314,0.23036637902259827,-0.15000633895397186,0.4167316257953644,-0.555915355682373,0.576324999332428,0.19265350699424744,0.4809764325618744,-0.17938490211963654,0.12621434032917023,-0.17868341505527496,0.12560926377773285,-0.1806248426437378,0.43518972396850586,0.9982026219367981,-1.1351051330566406,-0.0012399697443470359,0.41329750418663025,0.98295658826828,-1.1342555284500122,0.3499999940395355,-0.08564064651727676,0.6824555397033691,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.6692579388618469,0.16450105607509613,0.9436147809028625,0.1954185664653778,0.9311536550521851,0.19096799194812775,0.7755546569824219,0.18447518348693848,1.2708927392959595,0.28177449107170105,0.776691198348999,0.1832668036222458,1.2708927392959595,0.28177449107170105,0.8087207078933716,0.17179308831691742,0.8136510252952576,0.1706933230161667,0.00493039982393384,0.16916681826114655,0.5353121757507324,-0.6254034042358398,-0.00493039982393384,0.16916681826114655,0.6254034042358398,-0.5353121757507324,-0.15402452647686005,0.2857149839401245,0.40181052684783936,0.24450649321079254,0.05320832133293152,0.1780436933040619,-0.15402452647686005,0.2857149839401245,0.40181052684783936,0.24450649321079254,0.05320832133293152,0.1780436933040619,-0.14812499284744263,0.318407267332077,0.38800638914108276,0.3507724702358246,0.05004896968603134,0.2608572542667389,0.062100812792778015,0.125031515955925,0.06657688319683075,0.12517420947551727,0.05765196681022644,0.20969437062740326,0.8348206281661987,-0.5724550485610962,-0.004448841791599989,0.20256061851978302,0.7543296813964844,-0.48157793283462524,0.029999999329447746,-0.046759095042943954,0.42301684617996216,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.661522388458252,0.2898309826850891,0.8396982550621033,0.33650118112564087,0.8409416079521179,0.33862119913101196,0.7678191661834717,0.32895928621292114,1.812625527381897,0.2646259665489197,0.7687638998031616,0.32975950837135315,1.812625527381897,0.2646259665489197,0.749985933303833,0.30678683519363403,0.7540220618247986,0.3157734274864197,0.0040361094288527966,0.3376365900039673,1.0007976293563843,-0.922659695148468,-0.0040361094288527966,0.3376365900039673,0.922659695148468,-1.0007976293563843,1.057031273841858,0.2655699849128723,-0.010313279926776886,0.22156289219856262,-0.6061372756958008,0.24516424536705017,1.057031273841858,0.2655699849128723,-0.010313279926776886,0.22156289219856262,-0.6061372756958008,0.24516424536705017,1.0334057807922363,0.4286976456642151,-0.013300159946084023,0.4329102635383606,-0.5950481295585632,0.4230972230434418,0.36872154474258423,0.2038610726594925,0.3656809329986572,0.2135431468486786,0.3579421937465668,0.42154353857040405,1.3945451974868774,-1.0301162004470825,-0.010779330506920815,0.3444923758506775,0.9306946992874146,-1.0028846263885498,0.8999999761581421,-0.18536685407161713,0.457057386636734,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4647067189216614,0.39465638995170593,0.6848316192626953,0.4081628620624542,0.6805528998374939,0.4036373794078827,0.5539537072181702,0.4010862708091736,2.117234945297241,0.007748768199235201,0.5487254858016968,0.3964422047138214,2.117234945297241,0.007748768199235201,0.5729276537895203,0.39689281582832336,0.5705509185791016,0.39694374799728394,-0.002376758959144354,0.47367826104164124,1.4838933944702148,-1.3961734771728516,0.002376758959144354,0.47367826104164124,1.3961734771728516,-1.4838933944702148,0.23630890250205994,0.20328296720981598,-0.04232312738895416,0.19875387847423553,-0.3065331280231476,0.19787275791168213,0.23630890250205994,0.20328296720981598,-0.04232312738895416,0.19875387847423553,-0.3065331280231476,0.19787275791168213,0.23812615871429443,0.4884602725505829,-0.03619366139173508,0.5098645091056824,-0.3002408742904663,0.530542254447937,0.035065747797489166,0.10885448008775711,0.039176467806100845,0.11681943386793137,0.040402017533779144,0.47854316234588623,1.5399229526519775,-1.3551933765411377,0.005336272530257702,0.47221639752388,1.615512728691101,-1.380447506904602,0.5899999737739563,-0.1176837906241417,0.559027910232544,0
