epoch,advantage_action_alignment,joint_approx_kl,joint_clip_fraction,joint_selected_score_mean,joint_expected_score_mean,joint_residual_credit_mean,joint_residual_credit_std,joint_action_decision_agreement_ratio_under_reward_aligned
0,-0.0626792311668396,0.027821991592645645,0.5837500095367432,0.11568639427423477,0.12365526705980301,-0.007968864403665066,1.0220927000045776,0.4037500023841858
1,-0.11764193326234818,0.02922852151095867,0.5962499976158142,0.19705238938331604,0.15731774270534515,0.03973463550209999,0.9997366070747375,0.445416659116745
2,0.12299198657274246,0.0008032780606299639,0.5583333373069763,0.3746417760848999,0.21915899217128754,0.15548276901245117,0.9249657988548279,0.5216666460037231
3,0.36789318919181824,0.012389810755848885,0.4866666793823242,0.3637346029281616,0.22743570804595947,0.13629892468452454,0.8598023056983948,0.5183333158493042
4,0.11046578735113144,-0.013246312737464905,0.49416667222976685,0.4867655038833618,0.2867802083492279,0.1999852955341339,0.8050680756568909,0.5708333253860474
