telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
17,0,4,17,0.05029830908152223,77696,36515,0.46997271416803954,185638.6875,797351.5,4905742.0,27120592.0,2183.823486328125,3999.999755859375,5654.498876953127,20285.724609375
18,0,4,18,0.05044688324570755,77696,36761,0.4731389003294893,183517.078125,787580.765625,4745174.0,26594254.0,2192.7734375,3999.999755859375,5643.977490234379,20265.52734375
19,0,4,19,0.05031069997731956,77696,34634,0.44576297364085665,182046.140625,780537.5625,4744497.0,25755544.0,2136.474365234375,3999.999755859375,5288.90043945313,19751.0703125
20,0,5,20,0.050844133823665864,77696,34654,0.44602038714991765,179925.09375,769351.0,4743597.500000033,24656874.0,2139.5771484375,3999.999755859375,5267.083837890626,19544.716796875
21,0,5,21,0.05060487082603065,77696,34907,0.4492766680395387,179292.59375,771568.625,4739236.5,24310682.0,2147.884765625,3999.999755859375,5287.2680175781325,19846.376953125
22,0,5,22,0.05016616792515869,77696,35124,0.45206960461285006,178539.578125,769081.9375,4762922.5,23708034.0,2154.922607421875,3999.999755859375,5289.154711914063,19248.939453125
23,0,5,23,0.04948209917567138,77696,33424,0.43018945634266886,178394.484375,771577.25,4796808.550000013,23691422.0,2115.228271484375,3999.999755859375,5106.440966796876,19657.3984375
24,0,6,24,0.050560781029360916,77696,33510,0.43129633443163096,175782.9375,756235.578125,4632348.5,23853452.0,2118.820556640625,3999.999755859375,5077.433227539063,19950.15234375
25,0,6,25,0.050056453549521984,77696,33862,0.4358268121911038,176293.859375,752504.21875,4697330.0,23942016.0,2128.658935546875,3999.999755859375,5093.2378173828165,20350.0
26,0,6,26,0.049577952192007904,77696,34050,0.4382464991762768,176549.40625,752042.375,4729778.5,24190492.0,2137.21923828125,3999.999755859375,5108.62687988282,20573.31640625
27,0,6,27,0.049902035410560305,77696,31599,0.40670047364085665,175972.90625,755262.9375,4694542.5,23681994.0,2076.5791015625,3999.999755859375,4851.493750000005,16857.494140625
28,0,7,28,0.04951881643254085,77696,31892,0.4104715815485997,176089.59375,747595.0,4721026.375000038,23687862.0,2086.6015625,3999.999755859375,4877.295190429691,16970.203125
29,0,7,29,0.049021621424074624,77696,32253,0.41511789538714994,176608.359375,749472.125,4726968.0,23615380.0,2097.237060546875,3999.999755859375,4907.022509765627,17148.314453125
30,0,7,30,0.04933075584322447,77696,32376,0.4167009884678748,175397.65625,742722.890625,4659079.725000014,23630908.0,2102.74169921875,3999.999755859375,4911.358618164063,17348.67578125
31,0,7,31,0.05107255553714901,77696,31066,0.3998404036243822,175129.296875,744917.875,4703510.625000065,23763646.0,2076.91943359375,3999.999755859375,4794.375537109377,16980.615234375
32,0,8,32,0.050955984910638664,77696,31326,0.4031867792421746,174915.421875,747338.0625,4715153.125000057,23861716.0,2085.332275390625,3999.999755859375,4815.7923095703145,17172.90234375
33,0,8,33,0.0499957684292161,77696,31502,0.40545201812191106,175053.265625,742513.953125,4749071.525,24127442.0,2092.669921875,3999.999755859375,4830.718554687517,17402.353515625
34,0,8,34,0.04929857803901094,77696,31826,0.4096221169686985,175720.109375,746639.3125,4685306.650000016,24189840.0,2102.783203125,3999.999755859375,4851.256372070313,17349.177734375
35,0,8,35,0.05036720239271743,77696,30435,0.39171900741350907,174793.734375,744452.0625,4730022.0,23436524.0,2069.271240234375,3999.999755859375,4719.6375488281265,17305.283203125
36,0,9,36,0.049682479507169995,77696,30789,0.39627522652388797,175426.484375,746577.9375,4781770.0,23679844.0,2080.36767578125,3999.999755859375,4753.133984375001,17544.615234375
37,0,9,37,0.0491073605449968,77696,31091,0.4001621705107084,176003.328125,749060.625,4800987.0,23861558.0,2089.199462890625,3999.999755859375,4782.649169921876,17333.0625
38,0,9,38,0.0480999175484786,77696,31299,0.4028392710049423,176224.03125,756139.9375,4761639.5,23896966.0,2097.197021484375,3999.999755859375,4811.569335937505,15449.2138671875
39,0,9,39,0.0475868981127022,77696,30990,0.3988622322899506,176156.375,765812.6875,4789890.0,23863054.0,2088.6845703125,3999.999755859375,4727.209619140627,15047.5126953125
40,1,0,0,0.0485140652984765,77696,29992,0.3860172981878089,168519.375,723723.625,4530683.0,23950110.0,2075.5634765625,3999.999755859375,4661.363330078126,15145.8115234375
41,1,0,1,0.04948510072176269,77696,29537,0.38016114085667213,164389.265625,700877.25,4418901.5,24086740.0,2069.2548828125,3999.999755859375,4631.4165283203165,15050.3876953125
42,1,0,2,0.05036871519993035,77696,29357,0.3778444192751236,162580.234375,696288.4375,4354476.0,24306570.0,2066.511962890625,3999.999755859375,4611.945678710942,14173.185546875
43,1,0,3,0.05175927028045376,77696,27522,0.3542267298187809,162032.53125,697117.9375,4397597.5,24440742.0,2021.752685546875,3999.999755859375,4559.196606445316,13893.4375
44,1,1,4,0.05258001245750438,77696,27465,0.3534931013179572,161357.0,686809.203125,4373905.5,24651654.0,2024.3492431640625,3999.999755859375,4545.58359375,13671.6044921875
45,1,1,5,0.05326687004254245,77696,27272,0.3510090609555189,160057.5,674442.25,4329742.050000055,24853164.0,2023.45556640625,3999.999755859375,4549.016894531252,13767.29296875
46,1,1,6,0.05265803984438959,77696,27391,0.3525406713344316,159839.453125,670391.6875,4297472.025000039,24963624.0,2028.6768798828125,3999.999755859375,4559.0200927734395,13897.564453125
47,1,1,7,0.05227062756487313,77696,26861,0.3457192133443163,160051.953125,674663.3125,4318842.5,24577878.0,2018.7662353515625,3999.999755859375,4496.830004882813,13602.7734375
48,1,2,8,0.051568008409654156,77696,26911,0.3463627471169687,160424.125,675883.0,4292292.5,24765254.0,2023.4508056640625,3999.999755859375,4519.122192382819,13575.0263671875
49,1,2,9,0.05098639198466975,77696,27139,0.3492972611202636,161274.671875,678798.6875,4314406.0,24950950.0,2031.6573486328125,3999.999755859375,4531.054516601571,13712.4501953125
50,1,2,10,0.04940841862645564,77696,27207,0.35017246705107086,161734.53125,680692.0625,4327816.5,25139332.0,2036.6727294921875,3999.999755859375,4553.147412109376,13631.447265625
51,1,2,11,0.04842728227460385,77696,26955,0.3469290568369028,162698.953125,681047.9375,4364800.0,24905770.0,2034.7767333984375,3999.999755859375,4550.222241210939,13590.6328125
52,1,3,12,0.04705784411789164,77696,27220,0.35033978583196046,164018.984375,687248.875,4402851.5,25085450.0,2043.603759765625,3999.999755859375,4580.501489257819,13720.7978515625
53,1,3,13,0.046115157340074896,77696,27478,0.3536604200988468,165030.109375,692862.6875,4432235.0,25262826.0,2052.67822265625,3999.999755859375,4611.35944824219,13718.9169921875
54,1,3,14,0.04488068108605157,77696,27600,0.3552306425041186,166009.5625,698430.4375,4453369.5,25392334.0,2059.389404296875,3999.999755859375,4627.099023437502,13846.501953125
55,1,3,15,0.04369660964948331,77696,27563,0.35475442751235586,167147.3125,704713.3125,4473553.0,25170668.0,2061.70068359375,3999.999755859375,4616.532421875005,13964.5263671875
56,1,4,16,0.04237980205316076,77696,27811,0.35794635502471167,168440.71875,710788.25,4511537.5,25341062.0,2070.85693359375,3999.999755859375,4653.079418945314,14087.49609375
57,1,4,17,0.04074022938363683,77696,28082,0.36143430807248766,169749.171875,716304.25,4547965.5,25507766.0,2080.53369140625,3999.999755859375,4686.136889648445,14072.9375
58,1,4,18,0.039836987389171,77696,28334,0.3646777182866557,171047.046875,722370.625,4583238.5,25658942.0,2088.94775390625,3999.999755859375,4714.561621093751,14187.5791015625
59,1,4,19,0.04063619218817724,77696,28015,0.36057197281713343,171973.46875,727288.875,4615683.0,25181656.0,2079.828125,3999.999755859375,4684.692919921876,13804.876953125
60,1,5,20,0.03948795014630888,77696,28291,0.3641242792421746,173269.71875,732982.375,4649290.5,25299828.0,2088.93017578125,3999.999755859375,4718.860595703127,13919.787109375
61,1,5,21,0.03710388290297936,77696,28519,0.36705879324546953,174316.046875,737980.8125,4678863.5,25455688.0,2097.577392578125,3999.999755859375,4752.851293945313,13956.6884765625
62,1,5,22,0.03552636046872065,77696,28785,0.37048239291598023,175550.265625,743935.4375,4713225.0,25579024.0,2107.00732421875,3999.999755859375,4786.254150390637,14058.2763671875
63,1,5,23,0.034540008534455366,77696,28904,0.3720140032948929,176624.875,749908.1875,4744670.0,25595408.0,2110.9052734375,3999.999755859375,4755.259399414073,14025.740234375
64,1,6,24,0.03289977207236017,77696,29171,0.37545047364085665,177813.640625,755448.6875,4779837.0,25708536.0,2119.942626953125,3999.999755859375,4785.378466796888,14132.4501953125
65,1,6,25,0.03251958636173576,77696,29387,0.378230539538715,179081.765625,761315.8125,4811847.5,25834528.0,2128.0712890625,3999.999755859375,4817.54914550782,14241.1474609375
66,1,6,26,0.03272821943313974,77696,29278,0.37682763591433277,179041.046875,764256.6875,4820089.375000083,25900770.0,2127.36376953125,3999.999755859375,4828.799169921876,13955.2587890625
67,1,6,27,0.03114289005035865,77696,29500,0.3796849258649094,180281.125,770087.4375,4854489.625000086,26044304.0,2135.70068359375,3999.999755859375,4857.919604492188,14025.6552734375
68,1,7,28,0.030612845264698346,77696,29746,0.38285111202635913,181525.578125,775757.0,4889045.17500008,26189658.0,2144.239990234375,3999.999755859375,4888.5042236328145,14091.9384765625
69,1,7,29,0.02977149964016773,77696,29965,0.3856697899505766,182652.84375,781414.6875,4920372.050000074,26326746.0,2152.232421875,3999.999755859375,4916.447192382813,14184.0888671875
70,1,7,30,0.02927024425947071,77696,29944,0.3853995057660626,183005.546875,784470.3125,4925620.750000085,25992750.0,2154.638916015625,3999.999755859375,4935.063623046881,14273.12890625
71,1,7,31,0.030303162008590748,77696,29865,0.3843827224052718,183953.078125,790130.1875,4957075.950000083,26118376.0,2155.60888671875,3999.999755859375,4934.480419921879,14245.46875
72,1,8,32,0.030578317100647616,77696,29851,0.38420253294892914,184855.53125,794962.875,4988742.07500006,26032664.0,2156.754638671875,3999.999755859375,4945.416943359379,13766.6884765625
73,1,8,33,0.028779597837673348,77696,30084,0.3872014003294893,185974.453125,799914.75,5019981.600000067,26142720.0,2164.0986328125,3999.999755859375,4972.426782226564,13863.7646484375
74,1,8,34,0.027073794311217727,77696,30216,0.3889003294892916,186814.4375,803730.703125,5046374.2000000775,25831516.0,2169.42431640625,3999.999755859375,5000.698681640626,13960.4453125
75,1,8,35,0.026279892693532834,77696,30414,0.39144872322899504,187891.921875,809228.84375,5077768.50000007,25961634.0,2175.7529296875,3999.999755859375,5009.5864990234395,13976.9453125
76,1,9,36,0.026249325174158757,77696,30506,0.39263282537067545,188436.34375,811739.0,5083418.450000149,26079766.0,2180.14306640625,3999.999755859375,5030.5938720703125,14001.62890625
77,1,9,37,0.030683205979726104,77696,29884,0.38462726523887975,187522.625,811385.734375,5080652.0,25512838.0,2170.184814453125,3999.999755859375,5004.622509765625,13966.205078125
78,1,9,38,0.03242270653675707,77696,29556,0.38040568369028005,187772.515625,816141.421875,5089246.525000072,25396062.0,2164.67333984375,3999.999755859375,4998.042846679692,13834.89453125
79,1,9,39,0.040369784544809335,77696,28292,0.3641371499176277,184190.40625,807450.125,5022067.5,24442466.0,2131.99755859375,3999.999755859375,4912.21599121094,13381.9833984375
80,2,0,0,0.039794138127910654,77696,27980,0.3601214991762768,181698.25,791219.0625,4943302.5,24532842.0,2128.08740234375,3999.999755859375,4897.494042968758,13465.9140625
81,2,0,1,0.041442441974022116,77696,27629,0.355603892092257,179294.421875,782713.828125,4841134.5,24411524.0,2119.628173828125,3999.999755859375,4888.974072265627,13544.271484375
82,2,0,2,0.04432037549789572,77696,26759,0.34440640444810544,173969.046875,757399.1875,4601387.5,23754154.0,2099.9521484375,3999.999755859375,4867.80971679688,13404.0107421875
83,2,0,3,0.04194251184240296,77696,26572,0.3419995881383855,174244.84375,758562.625,4609782.0,23862674.0,2094.6318359375,3999.999755859375,4813.025292968752,13384.1845703125
84,2,1,4,0.042852608063610666,77696,26559,0.3418322693574959,173842.90625,748408.3125,4636868.0,23974542.0,2096.06298828125,3999.999755859375,4820.848193359378,13240.134765625
85,2,1,5,0.048937230363350646,77696,26027,0.3349850700164745,172517.5,743584.375,4552379.475000023,24063688.0,2080.8955078125,3999.999755859375,4797.363623046885,12975.380859375
86,2,1,6,0.048552857798238785,77696,25976,0.33432866556836904,172693.59375,741957.6875,4539656.200000015,24091076.0,2081.4814453125,3999.999755859375,4801.278833007813,12832.275390625
87,2,1,7,0.049151519959293316,77696,25242,0.324881589785832,171867.421875,727039.125,4542189.0,24167358.0,2060.650390625,3999.999755859375,4715.806005859379,12697.5966796875
88,2,2,8,0.046211075709653646,77696,25012,0.32192133443163096,171557.59375,728686.0625,4529942.5,24182606.0,2057.12939453125,3999.999755859375,4720.271679687502,12772.759765625
89,2,2,9,0.04710956417434825,77696,25011,0.32190846375617793,171924.171875,728834.8125,4538371.825000013,24250526.0,2057.748046875,3999.999755859375,4712.908203125003,12811.4267578125
90,2,2,10,0.044186499622323856,77696,25071,0.32268070428336076,172724.765625,732227.578125,4562355.50000001,24310074.0,2061.12939453125,3999.999755859375,4725.964843750001,12884.134765625
91,2,2,11,0.04550777027759213,77696,24473,0.3149840403624382,172375.671875,734903.75,4566410.0,24415348.0,2040.7236328125,3999.999755859375,4637.256591796878,12744.0927734375
92,2,3,12,0.043988841535841205,77696,24577,0.3163225906095552,173143.25,738976.8125,4586770.5,24519930.0,2044.401123046875,3999.999755859375,4648.38527832032,12815.5673828125
93,2,3,13,0.043098042245790905,77696,24529,0.3157047981878089,173863.59375,742770.625,4608629.5,24583304.0,2044.4241943359375,3999.999755859375,4644.5076416015645,12646.4072265625
94,2,3,14,0.040636109618927684,77696,24684,0.3176997528830313,174703.9375,746810.0,4631937.5,24686222.0,2049.50439453125,3999.999755859375,4660.929565429689,12657.2626953125
95,2,3,15,0.038586608144267974,77696,24757,0.3186393121911038,175477.296875,749650.75,4656233.0,24787444.0,2052.36083984375,3999.999755859375,4655.287939453126,12715.8564453125
96,2,4,16,0.04046692601236081,77696,24713,0.3180730024711697,176018.40625,752457.9375,4661814.5,24860036.0,2052.79638671875,3999.999755859375,4656.619970703128,12778.8720703125
97,2,4,17,0.038602414987246814,77696,24755,0.3186135708401977,176622.984375,755678.6875,4683454.5,24894260.0,2054.888427734375,3999.999755859375,4667.14809570314,12782.740234375
98,2,4,18,0.03686450038990506,77696,24418,0.3142761532125206,176462.875,756657.875,4654828.525,24992870.0,2046.3187255859375,3999.999755859375,4659.635815429688,12837.9365234375
99,2,4,19,0.041277173788627546,77696,23894,0.3075319192751236,176112.0,756867.9375,4633882.675000064,24806506.0,2031.090576171875,3999.999755859375,4638.1568359375015,12527.6611328125
100,2,5,20,0.041845966946173596,77696,23682,0.30480333607907745,176129.921875,756777.875,4655710.5,24284276.0,2026.6832275390625,3999.999755859375,4632.564477539064,12593.2734375
101,2,5,21,0.038579642929177746,77696,23552,0.3031301482701812,176629.4375,759986.75,4678607.5,24277648.0,2020.051025390625,3999.999755859375,4614.505566406252,12568.7001953125
102,2,5,22,0.040636066219891,77696,23236,0.29906301482701814,177076.34375,763811.5625,4696704.0,24351174.0,2012.0413818359375,3999.999755859375,4587.815722656251,12610.4814453125
103,2,5,23,0.04221797008627504,77696,22699,0.29215146210873144,176430.78125,763228.6875,4697476.5,23971708.0,1993.33984375,3999.999755859375,4565.576147460938,12671.1298828125
104,2,6,24,0.044171104258476215,77696,22282,0.2867843904448105,176565.609375,762469.125,4718293.5,24053020.0,1983.33154296875,3999.999755859375,4524.128637695324,12714.4951171875
105,2,6,25,0.043529719621780545,77696,21884,0.2816618616144975,176578.359375,761679.4375,4736812.5,24102896.0,1971.5615234375,3999.999755859375,4505.167138671877,12752.1767578125
106,2,6,26,0.04896050709277295,77696,21662,0.2788045716639209,175547.015625,757762.953125,4726809.0,23769986.0,1964.604248046875,3999.999755859375,4493.892016601564,12746.9345703125
107,2,6,27,0.05500816125350175,77696,21275,0.2738236202635914,174855.25,760172.015625,4719375.000000012,22925872.0,1950.2781982421875,3999.999755859375,4458.247192382818,12422.5888671875
108,2,7,28,0.058244150551516605,77696,20948,0.2696149093904448,173770.921875,758924.0,4702954.5,22192224.0,1939.532958984375,3999.999755859375,4425.134667968756,12457.36328125
109,2,7,29,0.05255233172906591,77696,20530,0.26423496705107086,173984.359375,756199.859375,4705694.225000002,21888520.0,1926.38525390625,3999.999755859375,4397.36188964844,12375.33203125
110,2,7,30,0.052860506480010505,77696,19970,0.2570273887973641,173619.34375,755756.34375,4721724.0,21911940.0,1913.537109375,3999.999755859375,4371.511889648438,12181.3857421875
111,2,7,31,0.04970509697067227,77696,19756,0.25427306425041185,173009.5625,752493.5625,4740904.0,21991960.0,1905.080322265625,3999.999755859375,4369.06821289063,12235.912109375
112,2,8,32,0.05204765330279161,77696,19214,0.24729715815485998,173367.828125,755496.9375,4736336.5,22049742.0,1889.310546875,3999.999755859375,4322.153466796876,12264.5888671875
113,2,8,33,0.05786090033788083,77696,18682,0.24044995881383854,171734.96875,750945.625,4696003.425000006,21880030.0,1872.7884521484375,3999.999755859375,4253.30502929688,12290.1962890625
114,2,8,34,0.05374186921098051,77696,18452,0.23748970345963757,171858.96875,747242.375,4691440.5,21945350.0,1864.727294921875,3999.999755859375,4240.097998046883,11775.0966796875
115,2,8,35,0.057299692065689176,77696,17836,0.22956136738056013,171541.03125,748615.25,4672429.5,21634480.0,1848.2152099609375,3999.999755859375,4212.718237304688,11654.361328125
116,2,9,36,0.06313909424801988,77696,17411,0.2240913303130148,171145.09375,746471.875,4648280.0,21051418.0,1833.60693359375,3999.999755859375,4158.729467773441,11487.0537109375
117,2,9,37,0.05696401529043535,77696,17006,0.21887870675453047,171205.078125,747579.0,4666842.0,21050708.0,1822.10791015625,3999.999755859375,4118.810742187501,11538.0
118,2,9,38,0.05260079812512239,77696,16708,0.21504324546952225,170967.734375,745006.0,4683442.0,21116974.0,1812.416015625,3999.999755859375,4106.498461914062,11536.4052734375
119,2,9,39,0.053363488497648826,77696,16364,0.2106157331136738,170750.4375,738116.3125,4696409.0,21036766.0,1802.023681640625,3999.999755859375,4089.7511474609387,11355.9560546875
120,3,0,0,0.05182330201468151,77696,16182,0.2082732701812191,167043.578125,714113.84375,4599637.5,21060662.0,1795.334228515625,3999.999755859375,4082.548034667969,11402.587890625
121,3,0,1,0.051826900866765065,77696,15934,0.20508134266886327,163018.3125,692211.421875,4495095.5,21132990.0,1786.3626708984375,3999.999755859375,4064.7338012695313,11447.71484375
122,3,0,2,0.05628147555772277,77696,15706,0.20214682866556838,159654.484375,667416.4375,4394787.5,21179214.0,1778.95166015625,3999.999755859375,4059.5762084960957,11470.0966796875
123,3,0,3,0.05318695502515701,77696,15498,0.19946972817133443,158839.59375,661414.75,4401877.525,20583748.0,1771.8037109375,3997.9019775390625,4022.7859619140645,11467.998046875
124,3,1,4,0.05821702369591298,77696,15341,0.19744903212520593,157635.0,650710.640625,4335668.5,20637854.0,1766.4952392578125,3981.5986328125,4014.618908691407,11311.2646484375
125,3,1,5,0.06103052002464573,77696,15093,0.1942571046128501,155591.09375,633368.875,4198487.5,20491220.0,1759.196044921875,3965.4232177734375,4010.4612182617198,11263.59765625
126,3,1,6,0.06283690007045398,77696,14824,0.19079489291598023,154854.59375,634446.5625,4167847.9625000786,20435296.0,1750.5701904296875,3937.8604736328125,3999.999755859375,11291.6943359375
127,3,1,7,0.06134516456176629,77696,14616,0.18811779242174628,154909.515625,636733.875,4176305.3375000944,20500896.0,1741.9112548828125,3906.9099731445312,3999.999755859375,11254.8134765625
128,3,2,8,0.06036220170608212,77696,14450,0.18598126029654036,154340.078125,633745.75,4145963.512500175,20555082.0,1738.73046875,3893.8864135742188,3999.999755859375,11260.7841796875
129,3,2,9,0.06429782785216766,77696,14029,0.18056270593080725,153821.5625,633801.578125,4126277.137500072,20619770.0,1727.5728759765625,3848.148681640625,3999.999755859375,11234.85546875
130,3,2,10,0.06449156550705921,77696,13793,0.17752522652388797,151933.359375,619425.875,4094678.675000022,20449302.0,1722.480712890625,3841.5491943359375,3999.999755859375,11163.1337890625
131,3,2,11,0.05991616070557,77696,13555,0.1744620057660626,151713.328125,619876.75,4083599.75,20486818.0,1715.541748046875,3830.6074829101562,3999.999755859375,11189.7138671875
132,3,3,12,0.06150538110309066,77696,13329,0.1715532331136738,151302.625,615326.6875,4099126.0,20552494.0,1711.6234130859375,3820.505126953125,3999.999755859375,11145.6572265625
133,3,3,13,0.058606420534831366,77696,13135,0.16905632207578253,151291.078125,615032.4375,4074884.75,20616396.0,1705.65234375,3803.3695068359375,3999.999755859375,11034.59375
134,3,3,14,0.0600004578985671,77696,12897,0.16599310131795716,151495.59375,616737.0625,4088930.5,20626764.0,1699.1124267578125,3782.534912109375,3999.999755859375,10815.51171875
135,3,3,15,0.060744380456760665,77696,12511,0.16102502059308071,151274.15625,617259.75,4103540.5,20667604.0,1687.343505859375,3747.83984375,3999.999755859375,10747.5830078125
136,3,4,16,0.05777234933373426,77696,12259,0.1577816103789127,151377.171875,618621.078125,4111966.25,20536246.0,1681.1890869140625,3733.87890625,3999.999755859375,10488.439453125
137,3,4,17,0.059259251638029385,77696,11996,0.15439662273476112,151534.734375,620717.625,4119307.5,20507460.0,1672.6610107421875,3710.804443359375,3999.999755859375,10274.26171875
138,3,4,18,0.05460758292887079,77696,11645,0.14987901565074135,150959.625,617226.953125,4123347.5,20565422.0,1664.978271484375,3684.4212036132812,3999.999755859375,10250.8154296875
139,3,4,19,0.05215319260223181,77696,11320,0.14569604612850082,150720.40625,617041.703125,4083876.5,20457772.0,1658.3211669921875,3665.8776245117188,3999.999755859375,10290.2177734375
140,3,5,20,0.05162609040131965,77696,11078,0.14258134266886327,150294.34375,618112.828125,4089203.25,20492384.0,1650.07080078125,3642.6861572265625,3999.999755859375,10298.8896484375
141,3,5,21,0.0504516342084652,77696,10895,0.14022600906095553,150080.484375,619916.8125,4067223.75,20531754.0,1642.3018798828125,3619.4913330078125,3999.999755859375,10318.5244140625
142,3,5,22,0.04562809120883349,77696,10701,0.13772909802306424,149927.1875,621829.1875,4037829.25,20119528.0,1635.60498046875,3603.2600708007812,3999.999755859375,10357.201171875
143,3,5,23,0.042197407680425604,77696,10766,0.13856569192751236,150400.765625,624144.75,4049007.0,20178658.0,1638.019287109375,3604.0302124023438,3999.999755859375,9913.1259765625
144,3,6,24,0.04571156259081422,77696,10650,0.13707269357495883,150518.28125,624497.875,4051333.3750000163,20235744.0,1632.9056396484375,3582.752197265625,3999.999755859375,9772.4287109375
145,3,6,25,0.04656784294223327,77696,10493,0.13505199752883032,150585.109375,622691.5625,4036304.75,20151038.0,1627.403076171875,3568.8720703125,3999.999755859375,9808.244140625
146,3,6,26,0.04420072048779731,77696,10352,0.13323723228995057,150172.015625,620218.5,4034406.6500000334,20188478.0,1621.145751953125,3552.7078857421875,3999.999755859375,9793.8291015625
147,3,6,27,0.04130025693551432,77696,10409,0.1339708607907743,150644.375,622469.75,4047992.2875000336,20245262.0,1624.1326904296875,3555.4420776367188,3999.999755859375,9445.578125
148,3,7,28,0.04038602300318973,77696,10309,0.13268379324546953,150760.96875,624343.1875,4057933.3125000335,20285876.0,1617.8319091796875,3533.6159057617188,3999.999755859375,9479.802734375
149,3,7,29,0.03998405190133983,77696,10146,0.13058587314662273,150833.1875,626397.625,4066011.0,20261806.0,1610.1751708984375,3509.8992309570312,3999.999755859375,9468.0283203125
150,3,7,30,0.03967110291926293,77696,10026,0.129041392092257,151021.453125,627100.109375,4065818.75,20195090.0,1604.9383544921875,3488.9541625976562,3999.999755859375,9370.9150390625
151,3,7,31,0.03901429472329656,77696,9892,0.1273167215815486,150722.59375,626067.625,4076472.5,20250232.0,1599.332763671875,3474.6300659179688,3999.999755859375,9371.126953125
152,3,8,32,0.04257051495966871,77696,9798,0.12610687808896212,150283.0,626171.28125,4058735.1750000385,20295876.0,1593.12060546875,3450.7975463867188,3999.999755859375,9390.8896484375
153,3,8,33,0.04238837327805324,77696,9709,0.12496138797364086,150350.109375,627296.015625,4068107.1375000514,20352584.0,1588.2734375,3432.0581665039062,3999.999755859375,9342.14453125
