block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04732997715473175,0.016488678753376007,0.08847889304161072,-0.027310524135828018,0.17903240025043488,0.9887403845787048,0.17820213735103607,0
1,3,6,3,dispatch_decision_block,0.03311746194958687,0.01981029473245144,0.10301857441663742,-0.05159875005483627,0.24293753504753113,0.9787382483482361,0.24990427494049072,0
2,6,9,3,dispatch_decision_block,0.03604390099644661,0.020740604028105736,0.10582234710454941,-0.0228530652821064,0.2556920647621155,1.0088632106781006,0.25433292984962463,0
3,9,12,3,dispatch_decision_block,0.047101039439439774,0.015442363917827606,0.1052103340625763,-0.049452487379312515,0.2578164339065552,0.9831403493881226,0.24794895946979523,0
4,12,15,3,dispatch_decision_block,0.04497215151786804,0.016966186463832855,0.09363672137260437,-0.0620884895324707,0.261449933052063,0.9718217253684998,0.25345125794410706,0
5,15,18,3,dispatch_decision_block,0.03271540626883507,0.02262520045042038,0.10732696950435638,-0.04169759154319763,0.23256926238536835,0.985126793384552,0.22745509445667267,0
6,18,21,3,dispatch_decision_block,0.03146720305085182,0.02027403749525547,0.09691941738128662,-0.020255647599697113,0.24094755947589874,1.0093263387680054,0.2543335258960724,0
7,21,24,3,dispatch_decision_block,0.04999563843011856,0.013195488601922989,0.0973614975810051,-0.04653049632906914,0.2666993737220764,0.9882580041885376,0.2608577311038971,0
8,24,27,3,dispatch_decision_block,0.048451829701662064,0.017625175416469574,0.09106103330850601,-0.02409103699028492,0.20880550146102905,0.9976858496665955,0.21091488003730774,0
9,27,30,3,dispatch_decision_block,0.03398110717535019,0.021105889230966568,0.10393313318490982,-0.09855952858924866,0.2512754499912262,0.933886706829071,0.22249791026115417,0
10,30,33,3,dispatch_decision_block,0.03424397483468056,0.021554009988904,0.1001361757516861,-0.039072293788194656,0.21485987305641174,0.9835932850837708,0.20635724067687988,0
11,33,36,3,dispatch_decision_block,0.044829100370407104,0.010954500176012516,0.08201158791780472,-0.035520464181900024,0.22950944304466248,0.9909819960594177,0.23319925367832184,0
12,36,39,3,dispatch_decision_block,0.050058551132678986,0.019607791677117348,0.11541114747524261,-0.03521381691098213,0.25172150135040283,0.9973013401031494,0.26937031745910645,0
13,39,42,3,dispatch_decision_block,0.03256065025925636,0.017139125615358353,0.07394459843635559,-0.053777456283569336,0.22883130609989166,0.9719415903091431,0.21514856815338135,0
