group_name,step,critic_loss,pred_mean,pred_std,target_mean,target_std,raw_pred_mean,raw_pred_std,pearson_pred_vs_value_target,spearman_pred_vs_value_target,pearson_pred_vs_return,spearman_pred_vs_return,pearson_pred_vs_advantage,spearman_pred_vs_advantage,mae_pred_vs_value_target
B_neg_value_target,0,1.2459852695465088,1.3734115362167358,1.8396974802017212,0.5582566857337952,1.0436861515045166,-14.647278785705566,15.977123260498047,-0.06003856973890532,-0.050669066906690666,0.060038569666502714,0.050669066906690666,-0.8626783510279856,-0.7317371737173717,1.652869462966919
B_neg_value_target,1,0.8706439137458801,1.0065709352493286,1.435088872909546,0.5582566857337952,1.0436861515045166,-17.833162307739258,12.463239669799805,0.02040034172488496,0.08223222322232222,-0.020400345026564105,-0.08223222322232222,-0.8307083775960896,-0.7362736273627362,1.2388094663619995
B_neg_value_target,2,0.5530973076820374,0.6935828328132629,0.8924406170845032,0.5582566857337952,1.0436861515045166,-20.551353454589844,7.750532150268555,0.13902580194410882,0.1635883588358836,-0.1390257866806985,-0.1635883588358836,-0.7073685764737967,-0.6513771377137713,0.9012797474861145
B_neg_value_target,3,0.410894513130188,0.5426123142242432,0.6029117703437805,0.5582566857337952,1.0436861515045166,-21.862476348876953,5.236076831817627,0.2717179129191537,0.2635343534353435,-0.27171791956742886,-0.2635343534353435,-0.4867966559480019,-0.521092109210921,0.7331317067146301
B_neg_value_target,4,0.3578241765499115,0.5249822735786438,0.5121673345565796,0.5582566857337952,1.0436861515045166,-22.015588760375977,4.44799280166626,0.38100168550647734,0.3547554755475547,-0.3810016936882999,-0.3547554755475547,-0.34350244889735115,-0.41638163816381635,0.6616452932357788
B_neg_value_target,5,0.3247776925563812,0.5705344676971436,0.5016526579856873,0.5582566857337952,1.0436861515045166,-21.619985580444336,4.3566765785217285,0.46358352648884915,0.45090909090909087,-0.4635835192477658,-0.45090909090909087,-0.27297802979105035,-0.38910291029102906,0.61224365234375
B_neg_value_target,6,0.29893139004707336,0.6236211657524109,0.49615854024887085,0.5582566857337952,1.0436861515045166,-21.158945083618164,4.308961391448975,0.52286527458495,0.5468466846684669,-0.5228652679553885,-0.5468466846684669,-0.23809173025234584,-0.38425442544254423,0.5749623775482178
B_neg_value_target,7,0.2761765420436859,0.6812106370925903,0.49878382682800293,0.5582566857337952,1.0436861515045166,-20.658798217773438,4.331762313842773,0.5751429476966365,0.6415481548154816,-0.5751429593032145,-0.6415481548154816,-0.23126231429796795,-0.3891509150915091,0.5312623381614685
B_neg_value_target,8,0.26124873757362366,0.7385737895965576,0.5231125950813293,0.5582566857337952,1.0436861515045166,-20.160621643066406,4.543047904968262,0.611726182722165,0.7268646864686468,-0.6117261808114234,-0.7268646864686468,-0.22329164291074335,-0.4002160216021602,0.5055968165397644
B_neg_value_target,9,0.2566629648208618,0.7796381115913391,0.5619699954986572,0.5582566857337952,1.0436861515045166,-19.803991317749023,4.8805108070373535,0.627501330798989,0.7825502550255024,-0.6275013241458474,-0.7825502550255024,-0.2005196719961202,-0.3979717971797179,0.5037544965744019
B_neg_value_target,10,0.2572528123855591,0.7999324798583984,0.5940209031105042,0.5582566857337952,1.0436861515045166,-19.62774085998535,5.158863544464111,0.6322295199668488,0.8234743474347433,-0.632229525712516,-0.8234743474347433,-0.17538854274279136,-0.3968916891689168,0.5096027255058289
B_neg_value_target,11,0.25113123655319214,0.8008406758308411,0.5969710350036621,0.5582566857337952,1.0436861515045166,-19.619855880737305,5.184483528137207,0.64510867669662,0.843024302430243,-0.6451086818513351,-0.843024302430243,-0.16048814472395956,-0.3994359435943594,0.49699828028678894
B_neg_value_target,12,0.2411707639694214,0.7875178456306458,0.5831013321876526,0.5582566857337952,1.0436861515045166,-19.735563278198242,5.064030170440674,0.662180444089079,0.8600300030002999,-0.6621804504049942,-0.8600300030002999,-0.15400385274358694,-0.39834383438343834,0.4790651202201843
B_neg_value_target,13,0.23192331194877625,0.7659201622009277,0.5682740807533264,0.5582566857337952,1.0436861515045166,-19.923128128051758,4.935259819030762,0.677703640150145,0.8727512751275125,-0.677703655266329,-0.8727512751275125,-0.15402370271987811,-0.3994839483948394,0.45943108201026917
B_neg_value_target,14,0.22343219816684723,0.7415493130683899,0.5590919256210327,0.5582566857337952,1.0436861515045166,-20.134780883789062,4.8555169105529785,0.6921952662583302,0.8821482148214821,-0.6921952753029458,-0.8821482148214821,-0.16029846778395657,-0.40553255325532545,0.44485899806022644
B_neg_value_target,15,0.21574096381664276,0.7190628051757812,0.5604748129844666,0.5582566857337952,1.0436861515045166,-20.330066680908203,4.867527008056641,0.7046604763050281,0.8926012601260125,-0.7046604707719593,-0.8926012601260125,-0.1707196013241959,-0.4157335733573357,0.4348820745944977
B_neg_value_target,16,0.20817124843597412,0.7017103433609009,0.5727607011795044,0.5582566857337952,1.0436861515045166,-20.48076820373535,4.9742255210876465,0.7157982371963757,0.9006180618061805,-0.715798232099021,-0.9006180618061805,-0.18195090093316443,-0.42183018301830183,0.42250508069992065
B_neg_value_target,17,0.19987158477306366,0.6910104155540466,0.5922227501869202,0.5582566857337952,1.0436861515045166,-20.573694229125977,5.143245697021484,0.7277737103800819,0.9064986498649864,-0.7277737047691404,-0.9064986498649864,-0.19174647957264349,-0.4253105310531053,0.40764737129211426
B_neg_value_target,18,0.1911322921514511,0.687379002571106,0.6167504787445068,0.5582566857337952,1.0436861515045166,-20.60523223876953,5.356261253356934,0.7404406409175872,0.9157995799579957,-0.7404406398186663,-0.9157995799579957,-0.19962606067305494,-0.4383078307830782,0.3953748345375061
B_neg_value_target,19,0.1830257773399353,0.6892189979553223,0.6454780101776123,0.5582566857337952,1.0436861515045166,-20.589250564575195,5.605748653411865,0.7521124321161553,0.9250045004500449,-0.7521124243739078,-0.9250045004500449,-0.20685356001860508,-0.442028202820282,0.3836522400379181
B_neg_value_target,20,0.17587293684482574,0.6923312544822693,0.6745771169662476,0.5582566857337952,1.0436861515045166,-20.562223434448242,5.858463764190674,0.7627036716950535,0.9314011401140113,-0.7627036586775477,-0.9314011401140113,-0.21567601031338246,-0.45261326132613255,0.37450432777404785
B_neg_value_target,21,0.1692887842655182,0.6920830011367798,0.6985580325126648,0.5582566857337952,1.0436861515045166,-20.564380645751953,6.066728115081787,0.7729210674110032,0.9348454845484548,-0.7729210732372641,-0.9348454845484548,-0.22712893801819883,-0.4641944194419442,0.3653491735458374
B_neg_value_target,22,0.16294488310813904,0.6865537166595459,0.7142968773841858,0.5582566857337952,1.0436861515045166,-20.61240005493164,6.203416347503662,0.7831699182953191,0.9408820882088207,-0.7831699159525769,-0.9408820882088207,-0.2407903531411772,-0.47326732673267324,0.35534191131591797
B_neg_value_target,23,0.1565936654806137,0.6769964694976807,0.7216888070106506,0.5582566857337952,1.0436861515045166,-20.69540023803711,6.267614841461182,0.7939654342808735,0.9469426942694267,-0.7939654281251752,-0.9469426942694267,-0.2564027640957774,-0.4821362136213621,0.3493518829345703
B_neg_value_target,24,0.1500854641199112,0.6669655442237854,0.723204493522644,0.5582566857337952,1.0436861515045166,-20.782514572143555,6.280776500701904,0.8058165342477979,0.9514551455145513,-0.8058165348216866,-0.9514551455145513,-0.2741122030188091,-0.48763276327632754,0.33952057361602783
