block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.22228440642356873,0.10693920403718948,0.5526520013809204,-0.09927602112293243,1.0,0.0,1.0,1.0,0.25999999046325684,-0.014424107037484646,0.08902721107006073,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.20673418045043945,0.12395786494016647,0.15389536321163177,-0.5476174354553223,1.0,0.0,1.0,1.0,0.38999998569488525,-0.001969304634258151,0.13420386612415314,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.2861585319042206,0.1105942353606224,0.2418283373117447,-0.5156114101409912,1.0,0.0,1.0,1.0,0.18000000715255737,-0.0010280513670295477,0.08039242774248123,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.05750657990574837,0.11559905856847763,0.2882438004016876,-0.3245738446712494,1.0,0.0,1.0,1.0,0.28999999165534973,-0.012373607605695724,0.1115640252828598,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.15323568880558014,0.10334574431180954,0.3565099835395813,-0.10900340974330902,1.0,0.0,1.0,1.0,0.3799999952316284,-0.011681434698402882,0.11410364508628845,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.08778177201747894,0.10993330925703049,0.3390108048915863,-0.20126476883888245,1.0,0.0,1.0,1.0,0.20000000298023224,0.0110063711181283,0.0871497094631195,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.029857680201530457,0.14174486696720123,0.4489591121673584,-0.3346313536167145,1.0,0.0,1.0,1.0,0.30000001192092896,0.0037956703454256058,0.10009413212537766,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.10900858789682388,0.11202286183834076,0.39160478115081787,-0.2046307772397995,1.0,0.0,1.0,1.0,0.3400000035762787,-0.02661016955971718,0.1156618595123291,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.2847619354724884,0.16813524067401886,0.7391003370285034,-0.09994766116142273,1.0,0.0,1.0,1.0,0.15000000596046448,-0.011508097872138023,0.07693248242139816,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.022578086704015732,0.10913290083408356,0.31903183460235596,-0.29446941614151,1.0,0.0,1.0,1.0,0.25,-0.0014008748112246394,0.09523376077413559,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.32115980982780457,0.15618035197257996,0.5944250226020813,-0.30546990036964417,1.0,0.0,1.0,1.0,0.4699999988079071,-0.006155893672257662,0.12426051497459412,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.16576609015464783,0.11848034709692001,0.13369664549827576,-0.5775587558746338,1.0,0.0,1.0,1.0,0.4399999976158142,0.0022735970560461283,0.13177412748336792,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.2372187227010727,0.1236724704504013,0.11257987469434738,-0.46421340107917786,1.0,0.0,1.0,1.0,0.30000001192092896,-0.010941019281744957,0.1055421456694603,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.3292800188064575,0.10711940377950668,-0.007104590535163879,-0.5921664237976074,1.0,0.0,1.0,1.0,0.27000001072883606,-0.007204799447208643,0.10444622486829758,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.21376031637191772,0.12934209406375885,0.49366939067840576,-0.32442018389701843,1.0,0.0,1.0,1.0,0.3199999928474426,-0.012604154646396637,0.10418696701526642,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.06300712376832962,0.11314612627029419,0.3646007776260376,-0.2955995202064514,1.0,0.0,1.0,1.0,0.3700000047683716,0.008185051381587982,0.1322144716978073,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,0.11890346556901932,0.11777721345424652,0.4280192255973816,-0.1730329543352127,1.0,0.0,1.0,1.0,0.3400000035762787,-0.01205455046147108,0.11619557440280914,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg,-0.36220207810401917,0.10928292572498322,-0.01939321681857109,-0.6024867296218872,1.0,0.0,1.0,1.0,0.1899999976158142,-0.007313794922083616,0.10834482312202454,0
