epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,1797119,0,0.0,405925.0625,2816227.25,7743080.5,94602784.0,405925.0625,2816227.25,7743080.5,94602784.0,0.04988190531730652,0.09775675404816866,203.30309524536133,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.4.bias,5120,0,0.0,2015.494873046875,4711.616821289064,8704.794345703134,163858.765625,2015.494873046875,4711.616821289064,8704.794345703134,163858.765625,0.004840784205589444,0.008927637222222983,10.172347843647003,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,655360,0,0.0,5744.62744140625,12889.669775390597,29118.08640625004,39280204.0,5744.62744140625,12889.669775390597,29118.08640625004,39280204.0,0.03811619039624929,0.04325339114293456,118.20542240142822,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.bias,5120,0,0.0,1966.2935791015625,4855.943432617188,10084.886015625008,33078.52734375,1966.2935791015625,4855.943432617188,10084.886015625008,33078.52734375,0.0050195950316265225,0.008391036768443882,10.308108198642731,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,5120,0,0.0,15394.291015625,43469.56523437502,128727.89539062527,977136.9375,15394.291015625,43469.56523437502,128727.89539062527,977136.9375,0.005005033075576648,0.003187748993514106,15.130649542808532,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,1797120,0,0.0,393767.34375,2822112.75,7739292.5,22138840.0,393767.34375,2822112.75,7739292.5,22138840.0,0.03938267203047872,0.16041215742006898,231.24670543670655,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.4.bias,5120,0,0.0,2109.417236328125,4904.584375000001,6302.310424804704,9371.970703125,2109.417236328125,4904.584375000001,6302.310424804704,9371.970703125,0.002878900195355527,0.004317237724899314,6.387626639008522,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,655360,0,0.0,4486.67578125,8807.796386718746,11014.785390625006,19967.0078125,4486.67578125,8807.796386718746,11014.785390625006,19967.0078125,0.02578098061494529,0.02319623555522412,94.70689964294434,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.bias,5120,0,0.0,1765.0472412109375,3233.4086669921876,4280.374145507819,5128.96044921875,1765.0472412109375,3233.4086669921876,4280.374145507819,5128.96044921875,0.00527793827932328,0.006728221342200413,11.270366775989533,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,5120,0,0.0,4861.37939453125,15171.665380859375,26001.870957031355,53714.53125,4861.37939453125,15171.665380859375,26001.870957031355,53714.53125,0.007513423007912934,0.005560801655519754,18.31357924938202,1.0,1.0,1.0,1.0,0.0,0.0,0.0
