epoch,policy_surrogate_mode,actor_structure_mode,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,route_mask_mean,route_mask_active_fraction,offload_rate_mean
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.0916465837713999,0.06933387163314278,-0.016691016033291817,0.0857612861556507,0.10551150492365653,0.1755538433790207,0.5170833468437195,0.5170833468437195,0.5048221945762634
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.1252264298474659,0.10956675031751417,-0.0007612687186338007,0.08528395310245938,0.1097159237142679,0.06938900053501129,0.5070833563804626,0.5070833563804626,0.5035027861595154
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.1379273181002031,0.1338867335922115,-0.016418734565377235,0.08433680555477555,0.12307353312375387,0.03117191791534424,0.49125000834465027,0.49125000834465027,0.49781790375709534
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.12909514753551074,0.14362265968218296,0.017631661146879196,0.07733456666326925,0.12350379533051545,0.06453106552362442,0.4441666901111603,0.4441666901111603,0.4736223518848419
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.1426648078535085,0.15883724610605654,-0.012734328396618366,0.0772639076597684,0.12819721842213266,0.058272283524274826,0.41583335399627686,0.41583335399627686,0.46089327335357666
5,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.133237731238408,0.14496396727453567,0.01400831714272499,0.0698063441669741,0.11711148798965705,0.04299616441130638,0.40958333015441895,0.40958333015441895,0.4566335678100586
