block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.006103648338466883,0.3286478817462921,0.763145923614502,-0.8956892490386963,0.4399999976158142,-0.08105761557817459,0.5600998401641846,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.008362792432308197,0.4024384617805481,1.1103113889694214,-0.9425293207168579,0.25,-0.19564376771450043,0.4125868082046509,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.00936190690845251,0.4200623333454132,1.0987244844436646,-0.9623373746871948,1.0,-0.2948065996170044,0.595772922039032,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0024292373564094305,0.224173441529274,0.8015750646591187,-0.5277908444404602,0.41999998688697815,-0.11110304296016693,0.5078969597816467,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.006243952549993992,0.3726649582386017,1.144934892654419,-0.8949911594390869,0.3499999940395355,-0.1529068946838379,0.4160623550415039,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.007193840108811855,0.5076054930686951,1.0487552881240845,-1.3672080039978027,0.9300000071525574,-0.1948537826538086,0.5565705299377441,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.016604891046881676,0.5014165639877319,1.175724744796753,-1.38261079788208,0.8799999952316284,-0.09592325985431671,0.5991319417953491,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.005534909665584564,0.23598605394363403,0.7593489289283752,-0.6234098076820374,0.2199999988079071,-0.10968465358018875,0.5690319538116455,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.001600900897756219,0.33699747920036316,1.0353760719299316,-0.9083558320999146,0.6699999570846558,-0.18816423416137695,0.5661978125572205,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0009654146269895136,0.5419856309890747,1.4313501119613647,-1.9481065273284912,0.2800000011920929,-0.13990439474582672,0.585726797580719,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0038172828499227762,0.5354748964309692,1.3217189311981201,-2.0160272121429443,0.07999999821186066,-0.13541708886623383,0.42732322216033936,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0011347273830324411,0.23319146037101746,0.749018132686615,-1.2321122884750366,1.0,-0.18391384184360504,0.5398023724555969,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.006249738857150078,0.2872023284435272,0.7066976428031921,-0.7930049300193787,0.9199999570846558,-0.15466265380382538,0.5116630792617798,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0023684524931013584,0.49234524369239807,1.2836644649505615,-1.5838395357131958,0.0,-0.05222431570291519,0.4253065288066864,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.009454303421080112,0.5143148899078369,1.4933021068572998,-1.6314265727996826,0.85999995470047,-0.16083963215351105,0.5124977231025696,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0053076064214110374,0.23387670516967773,0.9081361293792725,-0.5885511636734009,0.2199999988079071,-0.07728273421525955,0.5533522367477417,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0066192736849188805,0.25750648975372314,0.703556478023529,-0.7463136911392212,0.05999999865889549,-0.06223752722144127,0.3680756688117981,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0046454379335045815,0.5771656036376953,1.7080442905426025,-1.1458491086959839,0.8899999856948853,-0.1550152748823166,0.5667331218719482,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.008456644602119923,0.6012049913406372,1.6915547847747803,-1.3206207752227783,0.0,-0.022678334265947342,0.27113139629364014,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0022815701086074114,0.23784667253494263,0.6081864833831787,-0.7078572511672974,0.0,0.004744572564959526,0.28861021995544434,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.002727660583332181,0.33010563254356384,0.8047608137130737,-0.8342224359512329,1.0,-0.24500422179698944,0.5302426218986511,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.012626800686120987,0.6109697818756104,1.9590294361114502,-1.940182089805603,0.14999999105930328,-0.15949250757694244,0.4350670576095581,0
