epoch,offload_active_fraction,route_logprob_active_fraction,route_selected_score_mean,route_expected_score_mean,route_residual_credit_mean,route_residual_credit_std,route_ratio_mean,route_approx_kl,route_clip_fraction,advantage_action_alignment
0,0.4554166793823242,0.4554166793823242,-0.052471909672021866,7.959864888107404e-06,-0.05247987061738968,0.9830878973007202,1.0003951787948608,0.0012127462541684508,0.005489478353410959,-0.1526367962360382
1,0.47458335757255554,0.47458335757255554,-0.06849979609251022,-0.004907449707388878,-0.0635923445224762,0.9638684391975403,0.9936599731445312,0.015734178945422173,0.13432836532592773,0.05510442703962326
2,0.45250001549720764,0.45250001549720764,-0.012036534957587719,-0.01900632120668888,0.006969786714762449,0.9447237253189087,0.9951205849647522,0.01610468327999115,0.1860036849975586,-0.006301150657236576
3,0.4008333384990692,0.4008333384990692,-0.0446951687335968,-0.011931556276977062,-0.03276361897587776,0.9059412479400635,1.0173640251159668,-0.004571081139147282,0.19230769574642181,0.08254201710224152
4,0.3954166769981384,0.3954166769981384,-0.03792810067534447,-0.021188272163271904,-0.01673983782529831,0.8640125393867493,1.0174143314361572,-0.0057749198749661446,0.18229714035987854,0.34219443798065186
5,0.3841666877269745,0.3841666877269745,-0.10196319967508316,-0.047853052616119385,-0.05411015450954437,0.7994623184204102,1.037700891494751,-0.023068200796842575,0.21908894181251526,-0.058951184153556824
