block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1486867368221283,0.08967519551515579,0.16527114808559418,-0.36184608936309814,1.0,0.0,1.0,1.0,0.5199999809265137,-0.06064600870013237,0.5058739185333252,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.01749834418296814,0.16790534555912018,0.38138240575790405,-0.5212242007255554,1.0,0.0,1.0,1.0,0.009999999776482582,-0.08710300177335739,0.25437936186790466,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.09914861619472504,0.12741701304912567,0.37952500581741333,-0.30860796570777893,1.0,0.0,1.0,1.0,1.0,-0.2504103481769562,0.5528104305267334,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08981290459632874,0.08467511832714081,0.1201997846364975,-0.30763694643974304,1.0,0.0,1.0,1.0,0.2800000011920929,-0.14915888011455536,0.4651457369327545,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.19440796971321106,0.1317455768585205,0.396686315536499,-0.5617206692695618,1.0,0.0,1.0,1.0,0.28999999165534973,-0.10374079644680023,0.4279192388057709,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1642007827758789,0.14176400005817413,0.512346625328064,-0.23884133994579315,1.0,0.0,1.0,1.0,0.85999995470047,-0.265313982963562,0.45430880784988403,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.14183153212070465,0.11609450727701187,0.16918779909610748,-0.48491767048835754,1.0,0.0,1.0,1.0,0.8499999642372131,-0.1486029028892517,0.6253328919410706,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.15986551344394684,0.1171024888753891,0.33975255489349365,-0.36323654651641846,1.0,0.0,1.0,1.0,0.09999999403953552,-0.1377636343240738,0.4268665611743927,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.4521788954734802,0.12693893909454346,-0.043674349784851074,-0.6707779169082642,1.0,0.0,1.0,1.0,0.8999999761581421,-0.19843371212482452,0.584458589553833,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.15396477282047272,0.11749313026666641,0.17108294367790222,-0.4481973946094513,1.0,0.0,1.0,1.0,0.04999999701976776,-0.09279292076826096,0.4153437614440918,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.09084470570087433,0.15947119891643524,0.2993603050708771,-0.5600156188011169,1.0,0.0,1.0,1.0,0.029999999329447746,-0.10413344949483871,0.35855719447135925,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.07810994237661362,0.10603378713130951,0.20212732255458832,-0.4538217782974243,1.0,0.0,1.0,1.0,1.0,-0.420144647359848,0.53724604845047,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.330343633890152,0.10028599947690964,-0.03675561770796776,-0.5196342468261719,1.0,0.0,1.0,1.0,0.6100000143051147,-0.1256684809923172,0.5708970427513123,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.15191411972045898,0.10560458898544312,0.37839674949645996,-0.12959891557693481,1.0,0.0,1.0,1.0,0.0,-0.08322937041521072,0.29097864031791687,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.09370716661214828,0.10198672115802765,0.22643238306045532,-0.3884870409965515,1.0,0.0,1.0,1.0,0.9799999594688416,-0.06789981573820114,0.8259570598602295,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.11107943207025528,0.09590737521648407,0.10326111316680908,-0.3284872770309448,1.0,0.0,1.0,1.0,0.47999998927116394,-0.15751534700393677,0.47953784465789795,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.006429585162550211,0.08554773032665253,0.2922660708427429,-0.19077719748020172,1.0,0.0,1.0,1.0,0.0,0.02435515634715557,0.3707103431224823,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4286157190799713,0.14366155862808228,0.8010985851287842,-0.02530531957745552,1.0,0.0,1.0,1.0,0.9300000071525574,-0.25159168243408203,0.4696105122566223,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.31009379029273987,0.11593756824731827,0.5471285581588745,-0.1865503340959549,1.0,0.0,1.0,1.0,0.0,-0.01799897849559784,0.2403765618801117,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.3105393052101135,0.12344545871019363,0.6731782555580139,-0.2673686742782593,1.0,0.0,1.0,1.0,0.009999999776482582,-0.07139789313077927,0.26840221881866455,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.3041786253452301,0.10139050334692001,0.06621317565441132,-0.5152896642684937,1.0,0.0,1.0,1.0,0.9699999690055847,-0.1722049117088318,0.5291765928268433,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2019595354795456,0.09028159826993942,0.11197934299707413,-0.3942747712135315,1.0,0.0,1.0,1.0,0.05999999865889549,-0.056401003152132034,0.46981924772262573,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.23117992281913757,0.13053248822689056,0.08043443411588669,-0.7035062313079834,1.0,0.0,1.0,1.0,0.14000000059604645,-0.15402711927890778,0.43328171968460083,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.062358129769563675,0.10469110310077667,0.31703194975852966,-0.2626890242099762,1.0,0.0,1.0,1.0,1.0,-0.3961300551891327,0.41550034284591675,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08915245532989502,0.09552736580371857,0.20178362727165222,-0.23417991399765015,1.0,0.0,1.0,1.0,0.5999999642372131,-0.20212191343307495,0.6399215459823608,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1132960096001625,0.1135876402258873,0.18472135066986084,-0.5095893740653992,1.0,0.0,1.0,1.0,0.3700000047683716,-0.17415250837802887,0.5182158946990967,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.10226501524448395,0.10648620873689651,0.32291609048843384,-0.17824581265449524,1.0,0.0,1.0,1.0,0.75,-0.24473010003566742,0.6153442859649658,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.10556981712579727,0.10364842414855957,0.5141301155090332,-0.08944864571094513,1.0,0.0,1.0,1.0,0.5899999737739563,-0.2260279357433319,0.5358172059059143,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.32030898332595825,0.057981714606285095,-0.20403699576854706,-0.5304603576660156,1.0,0.0,1.0,1.0,0.3499999940395355,-0.19407068192958832,0.5163347125053406,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.19613711535930634,0.12438974529504776,0.1660585105419159,-0.4343409240245819,1.0,0.0,1.0,1.0,0.7799999713897705,-0.2876167297363281,0.9083072543144226,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.39282265305519104,0.09122785925865173,-0.06895266473293304,-0.5505204796791077,1.0,0.0,1.0,1.0,0.6599999666213989,-0.19285713136196136,0.8132902383804321,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.34253379702568054,0.08067173510789871,-0.14071786403656006,-0.4920845627784729,1.0,0.0,1.0,1.0,0.44999998807907104,-0.17903214693069458,0.5354329347610474,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.6376395225524902,0.13707919418811798,-0.0367673859000206,-0.9000760316848755,1.0,0.0,1.0,1.0,0.7699999809265137,-0.13341780006885529,0.8979958295822144,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.26620644330978394,0.12750744819641113,0.24602264165878296,-0.4823524057865143,1.0,0.0,1.0,1.0,0.4699999988079071,-0.16870513558387756,0.48605048656463623,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.19220174849033356,0.1658112108707428,0.15203726291656494,-0.6744441986083984,1.0,0.0,1.0,1.0,0.3799999952316284,-0.14502106606960297,0.466510146856308,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.24051788449287415,0.09771514683961868,0.21290679275989532,-0.49760690331459045,1.0,0.0,1.0,1.0,0.8100000023841858,-0.30000776052474976,0.5898663401603699,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.33106529712677,0.08715437352657318,0.08946450054645538,-0.418282687664032,1.0,0.0,1.0,1.0,0.6399999856948853,-0.26782023906707764,0.4669695496559143,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.17000260949134827,0.08059633523225784,0.08894865959882736,-0.430017352104187,1.0,0.0,1.0,1.0,0.4599999785423279,-0.1919705718755722,0.4827077090740204,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2959265410900116,0.05389527603983879,0.002767622470855713,-0.42553144693374634,1.0,0.0,1.0,1.0,0.8199999928474426,-0.4447062313556671,0.5999565720558167,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1741739958524704,0.08799499273300171,0.17860789597034454,-0.3560066223144531,1.0,0.0,1.0,1.0,0.5299999713897705,-0.32732436060905457,0.456297904253006,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.16113637387752533,0.06933575868606567,0.3166513442993164,-0.17793415486812592,1.0,0.0,1.0,1.0,0.2199999988079071,-0.1506887823343277,0.44151395559310913,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.4482143223285675,0.169667050242424,0.6892850399017334,-0.2594270408153534,1.0,0.0,1.0,1.0,0.8899999856948853,-0.4001673758029938,0.474670946598053,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.29068443179130554,0.07849428057670593,0.560691237449646,0.02125367522239685,1.0,0.0,1.0,1.0,0.41999998688697815,-0.13651052117347717,0.6961923837661743,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.38734251260757446,0.09220308065414429,0.5892960429191589,0.13298138976097107,1.0,0.0,1.0,1.0,0.5399999618530273,-0.19070449471473694,0.607339084148407,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.24578121304512024,0.06452863663434982,-0.02935200184583664,-0.5935578942298889,1.0,0.0,1.0,1.0,0.8100000023841858,-0.17622049152851105,0.7138919830322266,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.25433292984962463,0.11169872432947159,0.16610673069953918,-0.46999919414520264,1.0,0.0,1.0,1.0,0.41999998688697815,-0.09291666746139526,0.6148296594619751,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2598187327384949,0.1158132404088974,0.20134839415550232,-0.5264801383018494,1.0,0.0,1.0,1.0,0.44999998807907104,-0.1892773061990738,0.5171876549720764,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2741367816925049,0.09003116935491562,0.11635226756334305,-0.4468485116958618,1.0,0.0,1.0,1.0,0.7400000095367432,-0.28979337215423584,0.5659327507019043,1
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.220760777592659,0.1358455866575241,0.3451370596885681,-0.5184954404830933,1.0,0.0,1.0,1.0,0.5899999737739563,-0.17651169002056122,1.2586195468902588,2
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2500588893890381,0.1551157534122467,0.24653910100460052,-0.5249213576316833,1.0,0.0,1.0,1.0,0.23999999463558197,-0.14511547982692719,0.642084002494812,2
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08053289353847504,0.130427747964859,0.2655577063560486,-0.4181264042854309,1.0,0.0,1.0,1.0,0.6800000071525574,-0.3485129475593567,0.5629900097846985,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.02823640964925289,0.12271638214588165,0.3566334545612335,-0.27546796202659607,1.0,0.0,1.0,1.0,0.47999998927116394,-0.21993829309940338,0.5772224068641663,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.08378911763429642,0.10853224992752075,0.2735641598701477,-0.40103113651275635,1.0,0.0,1.0,1.0,0.25,-0.15151318907737732,0.5105501413345337,2
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2501618564128876,0.32336321473121643,0.8035268187522888,-1.0502471923828125,1.0,0.0,1.0,1.0,0.5399999618530273,-0.35785120725631714,0.41467005014419556,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.4699893891811371,0.163580983877182,0.049358174204826355,-0.7275195121765137,1.0,0.0,1.0,1.0,0.47999998927116394,-0.14244696497917175,0.8110812306404114,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.24455885589122772,0.16887909173965454,0.503002941608429,-0.6276596188545227,1.0,0.0,1.0,1.0,0.23999999463558197,-0.10549477487802505,0.47826364636421204,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1523927003145218,0.15642207860946655,0.3050192892551422,-0.4981992542743683,1.0,0.0,1.0,1.0,0.5600000023841858,-0.3129764199256897,0.5993992686271667,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.2453567236661911,0.20786605775356293,0.34641513228416443,-0.667429506778717,1.0,0.0,1.0,1.0,0.44999998807907104,-0.13984738290309906,0.6559732556343079,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.26734769344329834,0.21816304326057434,0.38064709305763245,-0.765232503414154,1.0,0.0,1.0,1.0,0.23999999463558197,-0.11487089842557907,0.5074983239173889,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.06361518800258636,0.1306845098733902,0.3253021240234375,-0.3514500856399536,1.0,0.0,1.0,1.0,0.550000011920929,-0.2767411470413208,0.5474194288253784,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.4894300699234009,0.16064074635505676,0.08514805138111115,-0.6906941533088684,1.0,0.0,1.0,1.0,0.5199999809265137,-0.24494117498397827,0.5208238959312439,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.25653135776519775,0.11298827081918716,0.017576351761817932,-0.5636451840400696,1.0,0.0,1.0,1.0,0.32999998331069946,-0.11178559809923172,0.49545449018478394,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.22030116617679596,0.11611194163560867,0.20514431595802307,-0.3925477862358093,1.0,0.0,1.0,1.0,0.75,-0.29626646637916565,0.6392567753791809,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.35628554224967957,0.13121913373470306,0.24793283641338348,-0.59678715467453,1.0,0.0,1.0,1.0,0.429999977350235,-0.20984598994255066,0.763959527015686,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.020789746195077896,0.09828359633684158,0.20006245374679565,-0.40716657042503357,1.0,0.0,1.0,1.0,0.25999999046325684,-0.12541043758392334,0.46083691716194153,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.005326245445758104,0.2014617621898651,0.508704662322998,-0.5691196918487549,1.0,0.0,1.0,1.0,0.699999988079071,-0.43478667736053467,0.438476026058197,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.10300979018211365,0.1038011834025383,0.3602480888366699,-0.2721922993659973,1.0,0.0,1.0,1.0,0.41999998688697815,-0.22224269807338715,0.7005255222320557,2
19,57,60,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1751524657011032,0.11548840254545212,0.3723645806312561,-0.34238725900650024,1.0,0.0,1.0,1.0,0.3499999940395355,-0.16891798377037048,0.6773080229759216,2
20,60,63,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.02584736794233322,0.09540675580501556,0.244098961353302,-0.31575217843055725,1.0,0.0,1.0,1.0,0.6800000071525574,-0.32428431510925293,0.5955951809883118,2
21,63,66,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.18728327751159668,0.1296265423297882,0.5501489043235779,-0.19009768962860107,1.0,0.0,1.0,1.0,0.3799999952316284,-0.25506898760795593,0.4354863464832306,2
22,66,69,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.1353772133588791,0.10795290023088455,0.4286484122276306,-0.3011128306388855,1.0,0.0,1.0,1.0,0.3499999940395355,-0.11721616238355637,0.5758770704269409,2
23,69,72,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.1937134712934494,0.14633849263191223,0.24524256587028503,-0.4583989083766937,1.0,0.0,1.0,1.0,0.5999999642372131,-0.18436583876609802,1.3745688199996948,2
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.31310462951660156,0.15848210453987122,0.17144985496997833,-0.6151424050331116,1.0,0.0,1.0,1.0,0.41999998688697815,-0.11586092412471771,0.8051183819770813,3
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.20985513925552368,0.21634802222251892,0.23859548568725586,-0.6162139177322388,1.0,0.0,1.0,1.0,0.4099999964237213,-0.08776015788316727,0.8305231928825378,3
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.26006779074668884,0.17164142429828644,0.18787319958209991,-0.7191106677055359,1.0,0.0,1.0,1.0,0.4399999976158142,-0.3003786504268646,0.552101194858551,3
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.12981963157653809,0.1409473866224289,0.3896656632423401,-0.48874467611312866,1.0,0.0,1.0,1.0,0.29999998211860657,-0.1734815388917923,0.45520663261413574,3
