epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
4,critic_backbone.0.weight,1797120,0,0.0,321348.4375,2377835.0,6343187.5,12684602.0,321348.4375,2377835.0,6343187.5,12684602.0,0.03363951495848596,0.34245997071266177,246.49183826446534,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.4.bias,5120,0,0.0,1887.546875,4383.516259765625,5594.4523486328135,6192.349609375,1887.546875,4383.516259765625,5594.4523486328135,6192.349609375,0.00198807457491057,0.010165079991566017,12.88709135055542,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.6.weight,655360,0,0.0,2771.34521484375,3755.09267578125,6755.30802734375,11591.4814453125,2771.34521484375,3755.09267578125,6755.30802734375,11591.4814453125,0.0218915295554325,0.061137551255524156,160.49942150115967,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.bias,5120,0,0.0,1702.9625244140625,2230.8218261718753,3717.2525634765702,4970.4169921875,1702.9625244140625,2230.8218261718753,3717.2525634765702,4970.4169921875,0.0017636555785429664,0.0057164138823281975,9.485742926597595,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.weight,5120,0,0.0,3049.78662109375,4697.873046875001,16357.209638671922,23573.19140625,3049.78662109375,4697.873046875001,16357.209638671922,23573.19140625,0.001875296310754493,0.003145793831208721,8.995663964748383,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.0.weight,1797120,0,0.0,319519.46875,2377469.6999999955,6316538.5,11789502.0,319519.46875,2377469.6999999955,6316538.5,11789502.0,0.02981638596393168,0.2846390543505549,205.87793884277343,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.4.bias,5120,0,0.0,1792.930908203125,4064.549523925781,5162.270097656252,5434.9873046875,1792.930908203125,4064.549523925781,5162.270097656252,5434.9873046875,0.0016884119875612668,0.009129941044375301,11.812386173009873,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.6.weight,655360,0,0.0,2583.217041015625,3392.7071655273435,5745.807128906252,8359.58203125,2583.217041015625,3392.7071655273435,5745.807128906252,8359.58203125,0.019733902998268604,0.058312160428613424,143.72592239379884,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.bias,5120,0,0.0,1703.059326171875,2178.7894775390623,3480.2389257812542,4816.73779296875,1703.059326171875,2178.7894775390623,3480.2389257812542,4816.73779296875,0.0016150274292158428,0.006075389942270704,10.153641271591187,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.weight,5120,0,0.0,3041.673583984375,4369.524926757814,13343.836669921884,16901.173828125,3041.673583984375,4369.524926757814,13343.836669921884,16901.173828125,0.0017490096324763726,0.0032492631347849966,9.47012256383896,1.0,1.0,1.0,1.0,0.0,0.0,0.0
