epoch,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_ratio_mean,theta_approx_kl,theta_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative
0,-0.02249952219426632,0.0030901003628969193,-0.02558962255716324,0.9833958745002747,0.9937013983726501,0.025564856827259064,0.45916667580604553,-0.08061841875314713,0.4879166781902313,0.5,0.5113732218742371
1,-0.0025001950562000275,-0.008125212043523788,0.005625016521662474,0.9541475176811218,1.0167409181594849,0.012616311199963093,0.5300000309944153,-0.0014821921940892935,0.4975000023841858,1.0,0.5014736652374268
2,0.05083007365465164,0.011796283535659313,0.03903379291296005,0.8900229334831238,1.0243098735809326,-0.0010088086128234863,0.39750000834465027,0.08453711867332458,0.5258333683013916,0.5,0.4743049740791321
3,0.09832897782325745,0.05133834481239319,0.046990640461444855,0.789664089679718,1.0134906768798828,0.004124341532588005,0.27416667342185974,0.10491511970758438,0.5512500405311584,0.375,0.44974663853645325
4,0.15832962095737457,0.07057304680347443,0.08775658160448074,0.7795493006706238,1.0194920301437378,0.0014267424121499062,0.32208335399627686,0.29932597279548645,0.5774999856948853,0.5,0.41962772607803345
5,0.19915883243083954,0.09896750748157501,0.10019131004810333,0.7275261878967285,1.0214869976043701,-0.0011174635728821158,0.3199999928474426,-0.10447847098112106,0.5991666913032532,0.37037038803100586,0.3967645764350891
