epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-21.934667587280273,6.592362403869629,0.0,1.0,-0.02836751937866211,0.039342399686574936,-0.027219785377383232,-0.08061841875314713,0.011036518961191177,-0.0012416366953402758,-0.050750210881233215,-0.01567975990474224,0.06178672984242439,0.014438123209401965,-0.03321498539298773,-0.006298638880252838,-0.0031872468534857035,-0.011332458816468716,-0.002546548843383789,0.45916667580604553,0.004068348091095686,0.0,0.0,0.0,-0.027219785377383232,0.0,0.6592362403869629
1,-18.504716873168945,8.513538360595703,0.05999999865889549,0.9399999976158142,-0.01926380582153797,0.06591326743364334,-0.01695248857140541,-0.0014821921940892935,0.032076623290777206,0.013257754035294056,0.01201797928661108,0.025104230269789696,0.020058644004166126,-0.01184647623449564,0.018561104778200388,0.01674092561006546,-0.004022279754281044,0.013614552095532417,-0.005820232909172773,0.5300000309944153,0.12593206763267517,0.04517096281051636,0.011608302593231201,-0.1483786702156067,-0.0177876278758049,7.564107418060303,0.8513538360595704
2,-13.407115936279297,13.904399871826172,0.14999999105930328,0.8499999642372131,-0.00747123034670949,0.07568445801734924,-0.0046063135378062725,0.08453711867332458,-0.004950868431478739,0.0152129502967,-0.02169824205338955,-0.015071320347487926,0.01674737362191081,0.030284270644187927,-0.018384781200438738,0.024309877306222916,-0.006975359283387661,0.0252191424369812,-0.005677792709320784,0.39750000834465027,0.17047451436519623,-0.02323383092880249,-0.016032325103878975,0.03982411324977875,-0.0048325639218091965,17.834524154663086,1.3904399871826172
3,-12.280653953552246,14.08107852935791,0.17999999225139618,0.8199999928474426,-0.006554697174578905,0.0905497670173645,-0.0025402784813195467,0.10491511970758438,0.06316334009170532,0.024669921025633812,-0.012886244803667068,0.006926717236638069,0.07604958489537239,0.017743203788995743,-0.0029797637835144997,0.013490647077560425,0.008391749113798141,0.004516672808676958,0.003617761889472604,0.27416667342185974,0.2213953584432602,-0.029693573713302612,-0.0058134496212005615,0.059267520904541016,-0.003003638470545411,13.20080280303955,1.408107852935791
4,-9.58622932434082,15.891868591308594,0.17000000178813934,0.8299999833106995,-0.005314065143465996,0.08788418024778366,-0.001550483051687479,0.29932597279548645,0.02424653246998787,0.045026231557130814,-0.007863786071538925,-0.030947962775826454,0.032110318541526794,0.07597419433295727,-0.01940587442368269,0.0194918904453516,0.005152788013219833,0.008092350326478481,0.0035876925103366375,0.32208335399627686,0.2120315581560135,0.03682626783847809,0.02027628757059574,0.06146594136953354,-0.008655979298055172,25.396286010742188,1.5891868591308596
5,-7.128040790557861,16.792585372924805,0.25999999046325684,0.7400000095367432,0.006510655861347914,0.08775563538074493,0.01033673994243145,-0.10447847098112106,0.06671135872602463,-0.03054354153573513,-0.0009680035291239619,0.007590649649500847,0.06767936225514859,-0.03813419118523598,0.0033113230601884425,0.021486850455403328,0.03090628981590271,0.009588347747921944,0.027931932359933853,0.3199999928474426,0.24921466410160065,-0.04334549233317375,-0.006067633628845215,0.08137786388397217,0.014964625239372253,26.03669548034668,1.6792585372924806
