epoch,offload_active_fraction,route_logprob_active_fraction,theta_positive_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_credit_effective_count,route_credit_fallback_trigger_count,route_credit_weight_mean,route_credit_weight_std,route_credit_weight_min,route_credit_weight_max,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_candidate_score_mean,theta_candidate_score_std,route_residual_credit_mean,route_residual_credit_std,route_candidate_score_mean,route_candidate_score_std,route_expected_score_mean,route_selected_score_mean,theta_ratio_mean,route_ratio_mean,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative,route_decision_agreement_ratio,actual_bs1_rate_when_route_true_gap_positive,actual_bs1_rate_when_route_true_gap_negative,conditional_policy_consistency_score
0,0.5120833516120911,0.5120833516120911,0.48375001549720764,0.48375001549720764,0.5120833516120911,1229.0,0,1.0,0.0,1.0,1.0,-0.02249952219426632,0.0030901003628969193,-0.02558962255716324,0.9833958745002747,-7.549921576810448e-09,0.9949754476547241,0.013356729410588741,0.9819716215133667,-1.0875786671249443e-07,0.9940148591995239,-0.001154190395027399,0.012202540412545204,0.9937013983726501,0.9968127608299255,0.025564856827259064,0.005473052151501179,0.45916667580604553,0.004068348091095686,-0.08061841875314713,0.4879166781902313,0.5,0.5113732218742371,0.5028478503227234,0.5267422795295715,0.5150501728057861,0.5040932297706604
1,0.502916693687439,0.502916693687439,0.49541667103767395,0.49541667103767395,0.502916693687439,1207.0,0,1.0,0.0,1.0,1.0,-0.0025001950562000275,-0.008125212043523788,0.005625016521662474,0.9541475176811218,2.719461988931471e-09,0.9949761629104614,-0.07196442037820816,0.9638888239860535,1.5328566860262072e-06,0.9934060573577881,-0.014191040769219398,-0.0861554741859436,1.0167409181594849,0.9959777593612671,0.012616311199963093,0.013217882253229618,0.5300000309944153,0.12593206763267517,-0.0014821921940892935,0.4975000023841858,1.0,0.5014736652374268,0.45236122608184814,0.46181172132492065,0.5484896898269653,0.5240571200847626
2,0.4741666913032532,0.4741666913032532,0.49000000953674316,0.49000000953674316,0.4741666913032532,1138.0,0,1.0,0.0,1.0,1.0,0.05083007365465164,0.011796283535659313,0.03903379291296005,0.8900229334831238,-2.446274072198662e-09,0.9949734210968018,0.03126698359847069,0.9364348649978638,-1.750611431816651e-06,0.994771420955658,-0.014677101746201515,0.016589876264333725,1.0243098735809326,0.9930247068405151,-0.0010088086128234863,0.017884088680148125,0.39750000834465027,0.17047451436519623,0.08453711867332458,0.5258333683013916,0.5,0.4743049740791321,0.5087873339653015,0.5572354197502136,0.525602400302887,0.5539972484111786
3,0.4479166865348816,0.4479166865348816,0.48125001788139343,0.48125001788139343,0.4479166865348816,1075.0,0,1.0,0.0,1.0,1.0,0.09832897782325745,0.05133834481239319,0.046990640461444855,0.789664089679718,-5.364418242947977e-09,0.9949734210968018,-0.04593419283628464,0.896636426448822,1.0559725183156843e-07,0.9965687394142151,-0.034054212272167206,-0.07998840510845184,1.0134906768798828,1.0083917379379272,0.004124341532588005,0.005425908137112856,0.27416667342185974,0.2213953584432602,0.10491511970758438,0.5512500405311584,0.375,0.44974663853645325,0.46046513319015503,0.462890625,0.5431655049324036,0.596668541431427
4,0.42250001430511475,0.42250001430511475,0.4879166781902313,0.4879166781902313,0.42250001430511475,1014.0,0,1.0,0.0,1.0,1.0,0.15832962095737457,0.07057304680347443,0.08775658160448074,0.7795493006706238,-1.3286869382511668e-09,0.9949721097946167,-0.00846837181597948,0.8509348034858704,-2.1061484289930377e-07,0.9919306039810181,-0.044801779091358185,-0.05327015742659569,1.0194920301437378,1.0051528215408325,0.0014267424121499062,0.009200765751302242,0.32208335399627686,0.2120315581560135,0.29932597279548645,0.5774999856948853,0.5,0.41962772607803345,0.4743589758872986,0.47785547375679016,0.5307556986808777,0.6142612099647522
5,0.39791667461395264,0.39791667461395264,0.4908333420753479,0.4908333420753479,0.39791667461395264,955.0,0,1.0,0.0,1.0,1.0,0.19915883243083954,0.09896750748157501,0.10019131004810333,0.7275261878967285,-1.2218952072373668e-08,0.9949658513069153,-0.06988774240016937,0.8165351152420044,-1.6438087868664297e-06,0.9929862022399902,-0.049460165202617645,-0.11934790760278702,1.0214869976043701,1.0309062004089355,-0.0011174635728821158,-0.01355357002466917,0.3199999928474426,0.24921466410160065,-0.10447847098112106,0.5991666913032532,0.37037038803100586,0.3967645764350891,0.4429319500923157,0.4343220293521881,0.5553191304206848,0.6488624811172485
