epoch,policy_surrogate_mode,actor_structure_mode,route_mask_mean,route_mask_active_fraction,route_mask_count_mean,route_mask_count_std,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,hierarchical_actor_separate_theta_route_backbones,0.4970833361148834,0.4970833361148834,11.930000305175781,2.450530529022217,0.49801138043403625,0.22284283550724276,0.4324030710388071,0.38136324418778594,0.2850425395917359
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,hierarchical_actor_separate_theta_route_backbones,0.502916693687439,0.502916693687439,12.069999694824219,2.684231758117676,0.49986258149147034,0.2939054706734433,0.4997856310103147,0.5459532542079334,0.4758467496131261
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,hierarchical_actor_separate_theta_route_backbones,0.49291667342185974,0.49291667342185974,11.829999923706055,2.3154048919677734,0.498045951128006,0.3106023409207461,0.5780646009349808,0.5736805489875686,0.5137028927793772
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,hierarchical_actor_separate_theta_route_backbones,0.4804166555404663,0.4804166555404663,11.529999732971191,2.4757018089294434,0.4966869056224823,0.29967344873688023,0.5827679828765642,0.5422643874834343,0.5052552218172064
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,hierarchical_actor_separate_theta_route_backbones,0.47708332538604736,0.47708332538604736,11.449999809265137,2.401561975479126,0.4958743751049042,0.24611557039690066,0.5722080587261857,0.4354208951873534,0.5030005762384798
