block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
14,42,45,3,dispatch_decision_block,0.36000001430511475,0.0,0.36000001430511475,0.9702014923095703,0.2743629813194275,1.8549330234527588,0.09554168581962585,1.0634288787841797,-0.029798565432429314,0.2743629813194275,0
15,45,48,3,dispatch_decision_block,0.3700000047683716,0.0,0.3700000047683716,1.022714614868164,0.2778702974319458,2.351923942565918,0.08882567286491394,1.0535027980804443,0.02271457202732563,0.2778702974319458,0
16,48,51,3,dispatch_decision_block,0.2800000011920929,0.0,0.2800000011920929,0.963421106338501,0.19504660367965698,1.5001462697982788,0.08893773704767227,1.0707510709762573,-0.03657893091440201,0.19504660367965698,0
17,51,54,3,dispatch_decision_block,0.4000000059604645,0.0,0.4000000059604645,1.0030792951583862,0.22736087441444397,1.9052611589431763,0.08886147290468216,1.0690973997116089,0.0030792427714914083,0.22736087441444397,0
18,54,57,3,dispatch_decision_block,0.30000001192092896,0.0,0.30000001192092896,0.9714640974998474,0.20083577930927277,1.6911965608596802,0.09602285176515579,1.0602285861968994,-0.028535891324281693,0.20083577930927277,0
19,57,60,3,dispatch_decision_block,0.3499999940395355,0.0,0.3499999940395355,0.9947327375411987,0.19343650341033936,1.475450873374939,0.07585930824279785,1.0624866485595703,-0.005267290864139795,0.19343650341033936,0
20,60,63,3,dispatch_decision_block,0.5,0.0,0.5,0.9668995141983032,0.26985374093055725,1.6865962743759155,0.10114951431751251,1.0791070461273193,-0.03310053423047066,0.26985374093055725,0
21,63,66,3,dispatch_decision_block,0.5400000214576721,0.0,0.5400000214576721,1.0166218280792236,0.3453821539878845,2.439141273498535,0.11139396578073502,1.0835227966308594,0.016621947288513184,0.3453821539878845,0
22,66,69,3,dispatch_decision_block,0.44999998807907104,0.0,0.44999998807907104,0.9804017543792725,0.24659018218517303,1.7016217708587646,0.1076878011226654,1.056764841079712,-0.019598228856921196,0.24659018218517303,0
23,69,72,3,dispatch_decision_block,0.3700000047683716,0.0,0.3700000047683716,0.9991283416748047,0.36828750371932983,3.9024863243103027,0.09137535840272903,1.059319019317627,-0.0008716761949472129,0.36828750371932983,0
0,0,3,3,dispatch_decision_block,0.8100000023841858,1.0,0.8041236996650696,0.9404098987579346,0.6723054647445679,3.180609703063965,0.14202362298965454,1.0877676010131836,-0.05959005281329155,0.6723054647445679,1
1,3,6,3,dispatch_decision_block,0.8100000023841858,1.0,0.8041236996650696,1.030024528503418,0.8107772469520569,6.314723968505859,0.13950872421264648,1.0914185047149658,0.030024509876966476,0.8107772469520569,1
2,6,9,3,dispatch_decision_block,0.7799999713897705,1.0,0.7731958627700806,0.9632192254066467,0.628212571144104,3.6984429359436035,0.13298764824867249,1.0846835374832153,-0.03678083419799805,0.628212571144104,1
3,9,12,3,dispatch_decision_block,0.8500000238418579,1.0,0.8453608155250549,1.0311715602874756,1.1356070041656494,10.399309158325195,0.14262619614601135,1.087666392326355,0.03117162175476551,1.1356070041656494,1
4,12,15,3,dispatch_decision_block,0.7799999713897705,0.6666666865348816,0.7835051417350769,0.9105170369148254,0.5443899035453796,2.940188407897949,0.13250479102134705,1.082961082458496,-0.08948293328285217,0.5443899035453796,1
5,15,18,3,dispatch_decision_block,0.8299999833106995,1.0,0.8247422575950623,0.9011790752410889,0.5417383313179016,4.2440948486328125,0.14312657713890076,1.0884456634521484,-0.09882096946239471,0.5417383313179016,1
6,18,21,3,dispatch_decision_block,0.8500000238418579,0.6666666865348816,0.8556700944900513,0.9214970469474792,0.528773844242096,2.8819990158081055,0.14007164537906647,1.0870513916015625,-0.07850290089845657,0.528773844242096,1
7,21,24,3,dispatch_decision_block,0.8399999737739563,0.3333333432674408,0.8556700944900513,0.9282040596008301,0.5330110192298889,3.077357053756714,0.14077457785606384,1.0819487571716309,-0.07179595530033112,0.5330110192298889,1
8,24,27,3,dispatch_decision_block,0.8100000023841858,1.0,0.8041236996650696,1.0747466087341309,1.3543099164962769,13.011112213134766,0.13600607216358185,1.086734652519226,0.07474658638238907,1.3543099164962769,1
9,27,30,3,dispatch_decision_block,0.8299999833106995,1.0,0.8247422575950623,0.975104808807373,0.7993524074554443,4.817856311798096,0.13729095458984375,1.0816746950149536,-0.024895139038562775,0.7993524670600891,1
10,30,33,3,dispatch_decision_block,0.7799999713897705,1.0,0.7731958627700806,0.9168392419815063,0.47594913840293884,2.238969564437866,0.13606518507003784,1.0795308351516724,-0.08316081762313843,0.47594913840293884,1
11,33,36,3,dispatch_decision_block,0.8899999856948853,1.0,0.8865979313850403,1.0072394609451294,0.8364309668540955,6.721814155578613,0.13511280715465546,1.0808426141738892,0.0072394730523228645,0.8364309668540955,1
12,36,39,3,dispatch_decision_block,0.8500000238418579,0.6666666865348816,0.8556700944900513,0.8201547861099243,0.4796903133392334,2.2385687828063965,0.1417340785264969,1.0850567817687988,-0.1798451840877533,0.4796903133392334,1
13,39,42,3,dispatch_decision_block,0.8500000238418579,1.0,0.8453608155250549,0.9095184803009033,0.6045191287994385,4.237829685211182,0.14303645491600037,1.0883572101593018,-0.09048152714967728,0.6045191287994385,1
14,42,45,3,dispatch_decision_block,0.8199999928474426,1.0,0.8144329786300659,0.8967081308364868,0.5009005665779114,2.804762840270996,0.13698285818099976,1.0837422609329224,-0.10329189151525497,0.5009005665779114,1
15,45,48,3,dispatch_decision_block,0.8199999928474426,1.0,0.8144329786300659,0.9165042042732239,0.5824880003929138,4.099073886871338,0.14082032442092896,1.0900768041610718,-0.08349578827619553,0.5824880003929138,1
16,48,51,3,dispatch_decision_block,0.75,1.0,0.7422680258750916,0.8719534277915955,0.5040105581283569,2.8494625091552734,0.13628673553466797,1.0874682664871216,-0.12804658710956573,0.5040105581283569,1
17,51,54,3,dispatch_decision_block,0.8700000047683716,0.6666666865348816,0.876288652420044,0.9052394032478333,0.5886029601097107,3.712251663208008,0.13805986940860748,1.077317237854004,-0.09476065635681152,0.5886029601097107,1
18,54,57,3,dispatch_decision_block,0.7799999713897705,1.0,0.7731958627700806,0.8801339864730835,0.49692827463150024,2.6601614952087402,0.14037621021270752,1.0881526470184326,-0.11986598372459412,0.49692827463150024,1
19,57,60,3,dispatch_decision_block,0.7300000190734863,1.0,0.7216494679450989,0.8754891753196716,0.41776275634765625,2.239647388458252,0.14046472311019897,1.0888820886611938,-0.12451082468032837,0.41776275634765625,1
20,60,63,3,dispatch_decision_block,0.8299999833106995,1.0,0.8247422575950623,0.8638841509819031,0.5638664364814758,3.297934055328369,0.14088435471057892,1.0877628326416016,-0.13611583411693573,0.5638664364814758,1
21,63,66,3,dispatch_decision_block,0.8100000023841858,1.0,0.8041236996650696,0.9166363477706909,0.4558483064174652,2.6426913738250732,0.14008492231369019,1.0859922170639038,-0.08336362987756729,0.4558483064174652,1
22,66,69,3,dispatch_decision_block,0.8100000023841858,1.0,0.8041236996650696,0.8937041759490967,0.5170446634292603,3.3434581756591797,0.13768844306468964,1.090240716934204,-0.10629579424858093,0.5170446634292603,1
23,69,72,3,dispatch_decision_block,0.800000011920929,1.0,0.7938144207000732,0.97641921043396,0.6998457312583923,4.246098518371582,0.1392660290002823,1.0868141651153564,-0.02358069457113743,0.6998457312583923,1
0,0,3,3,dispatch_decision_block,0.7699999809265137,1.0,0.7444444298744202,0.959934413433075,0.5814224481582642,4.984940528869629,0.13489751517772675,1.0393823385238647,-0.040065594017505646,0.5814224481582642,2
1,3,6,3,dispatch_decision_block,0.75,0.8999999761581421,0.7333333492279053,1.0351133346557617,0.9208508729934692,8.05825138092041,0.13475124537944794,1.0412569046020508,0.03511333838105202,0.9208508729934692,2
2,6,9,3,dispatch_decision_block,0.7699999809265137,0.8999999761581421,0.7555555701255798,1.004194974899292,0.7698483467102051,6.076225280761719,0.13652364909648895,1.0400220155715942,0.004194891545921564,0.7698483467102051,2
3,9,12,3,dispatch_decision_block,0.8500000238418579,1.0,0.8333333134651184,0.9833015203475952,0.6058346033096313,3.532663345336914,0.13528019189834595,1.0386027097702026,-0.016698436811566353,0.6058346033096313,2
4,12,15,3,dispatch_decision_block,0.7799999713897705,0.800000011920929,0.7777777910232544,0.9648159742355347,0.5587905645370483,3.862166166305542,0.1304492950439453,1.033167839050293,-0.03518402948975563,0.5587905645370483,2
5,15,18,3,dispatch_decision_block,0.7300000190734863,0.8999999761581421,0.7111111283302307,0.9693796038627625,0.47538483142852783,3.007444381713867,0.1299412101507187,1.0349059104919434,-0.030620504170656204,0.47538483142852783,2
6,18,21,3,dispatch_decision_block,0.7599999904632568,1.0,0.7333333492279053,0.9283689260482788,0.47264203429222107,2.34486722946167,0.13314160704612732,1.037890911102295,-0.0716310665011406,0.47264203429222107,2
7,21,24,3,dispatch_decision_block,0.7400000095367432,0.800000011920929,0.7333333492279053,0.9860231280326843,0.6553706526756287,4.475170612335205,0.12908978760242462,1.0246508121490479,-0.013976912945508957,0.6553706526756287,2
8,24,27,3,dispatch_decision_block,0.8299999833106995,0.8999999761581421,0.8222222328186035,0.8931190371513367,0.47405412793159485,2.6402015686035156,0.13877816498279572,1.0382697582244873,-0.10688096284866333,0.47405412793159485,2
9,27,30,3,dispatch_decision_block,0.8199999928474426,0.8999999761581421,0.8111110925674438,0.9366456866264343,0.5629532933235168,4.215938091278076,0.1309247463941574,1.0352890491485596,-0.06335435062646866,0.5629532933235168,2
10,30,33,3,dispatch_decision_block,0.800000011920929,1.0,0.7777777910232544,0.9396474361419678,0.5377732515335083,3.3430304527282715,0.1344640702009201,1.039063811302185,-0.06035247817635536,0.5377732515335083,2
11,33,36,3,dispatch_decision_block,0.8600000143051147,0.8999999761581421,0.855555534362793,0.9360374212265015,0.558302104473114,3.9907290935516357,0.13730007410049438,1.039607048034668,-0.06396254897117615,0.558302104473114,2
12,36,39,3,dispatch_decision_block,0.7900000214576721,0.8999999761581421,0.7777777910232544,1.007327914237976,0.6427943706512451,5.209799766540527,0.13209883868694305,1.036452054977417,0.007327907253056765,0.6427943706512451,2
13,39,42,3,dispatch_decision_block,0.7599999904632568,0.800000011920929,0.7555555701255798,0.8587839007377625,0.4895057678222656,2.6012659072875977,0.1319132298231125,1.0317518711090088,-0.14121614396572113,0.4895057678222656,2
14,42,45,3,dispatch_decision_block,0.8100000023841858,1.0,0.7888888716697693,0.9669795036315918,0.853918194770813,7.336233139038086,0.1344456523656845,1.0402709245681763,-0.03302048519253731,0.853918194770813,2
15,45,48,3,dispatch_decision_block,0.800000011920929,0.8999999761581421,0.7888888716697693,0.8910527229309082,0.5023074746131897,3.1271779537200928,0.135269433259964,1.0338321924209595,-0.10894725471735,0.5023074746131897,2
16,48,51,3,dispatch_decision_block,0.8299999833106995,0.800000011920929,0.8333333134651184,0.9786431789398193,0.5164435505867004,2.9423093795776367,0.13314363360404968,1.0366995334625244,-0.02135678566992283,0.5164435505867004,2
17,51,54,3,dispatch_decision_block,0.8299999833106995,0.8999999761581421,0.8222222328186035,0.9646002054214478,0.5093849897384644,3.2192838191986084,0.13549792766571045,1.0372231006622314,-0.03539980575442314,0.5093849897384644,2
18,54,57,3,dispatch_decision_block,0.7900000214576721,1.0,0.7666666507720947,0.929002583026886,0.48214027285575867,3.571613311767578,0.13283149898052216,1.0395334959030151,-0.07099738717079163,0.48214027285575867,2
19,57,60,3,dispatch_decision_block,0.699999988079071,0.8999999761581421,0.6777777671813965,0.9560675024986267,0.49288180470466614,3.2296600341796875,0.12834078073501587,1.0339688062667847,-0.0439324826002121,0.49288180470466614,2
20,60,63,3,dispatch_decision_block,0.800000011920929,1.0,0.7777777910232544,0.948911726474762,0.5742140412330627,3.8748505115509033,0.13337907195091248,1.0393874645233154,-0.05108826979994774,0.5742140412330627,2
21,63,66,3,dispatch_decision_block,0.7099999785423279,0.800000011920929,0.699999988079071,0.8949229717254639,0.39898785948753357,2.344757080078125,0.13005347549915314,1.0353991985321045,-0.10507700592279434,0.39898785948753357,2
22,66,69,3,dispatch_decision_block,0.7799999713897705,0.8999999761581421,0.7666666507720947,0.9244447350502014,0.4338786005973816,2.376167058944702,0.1345389038324356,1.0385953187942505,-0.07555531710386276,0.4338786005973816,2
23,69,72,3,dispatch_decision_block,0.8199999928474426,1.0,0.800000011920929,1.0119743347167969,0.8798441290855408,8.00241470336914,0.13862203061580658,1.0416128635406494,0.011974267661571503,0.8798441290855408,2
0,0,3,3,dispatch_decision_block,0.75,0.8888888955116272,0.7195122241973877,1.220082402229309,0.6352053880691528,4.135014057159424,0.13115274906158447,0.950459361076355,0.22008249163627625,0.6352053880691528,3
1,3,6,3,dispatch_decision_block,0.7200000286102295,0.8888888955116272,0.6829268336296082,1.1251726150512695,0.5264154076576233,2.8509771823883057,0.12305092066526413,0.9454806447029114,0.12517258524894714,0.5264154076576233,3
2,6,9,3,dispatch_decision_block,0.699999988079071,0.8888888955116272,0.6585366129875183,1.143695592880249,0.5290761590003967,3.7140707969665527,0.13070735335350037,0.9479833841323853,0.1436956226825714,0.5290761590003967,3
3,9,12,3,dispatch_decision_block,0.7900000214576721,0.9444444179534912,0.7560975551605225,1.1357629299163818,0.5751822590827942,3.8254153728485107,0.13360856473445892,0.9519413709640503,0.13576291501522064,0.5751822590827942,3
4,12,15,3,dispatch_decision_block,0.7699999809265137,0.6666666865348816,0.792682945728302,1.1857603788375854,1.082150936126709,10.464250564575195,0.11851904541254044,0.9301767349243164,0.18576034903526306,1.082150936126709,3
5,15,18,3,dispatch_decision_block,0.7699999809265137,0.8333333134651184,0.7560975551605225,1.17411208152771,0.6527099609375,4.605932712554932,0.12994438409805298,0.9458305239677429,0.17411206662654877,0.6527099609375,3
6,18,21,3,dispatch_decision_block,0.75,0.8888888955116272,0.7195122241973877,1.1542702913284302,0.5795754194259644,3.8930840492248535,0.13250230252742767,0.9513060450553894,0.15427029132843018,0.5795754194259644,3
7,21,24,3,dispatch_decision_block,0.7200000286102295,0.7222222089767456,0.7195122241973877,1.102979302406311,0.5201827883720398,3.6205966472625732,0.1285947859287262,0.9453043341636658,0.1029793843626976,0.5201827883720398,3
8,24,27,3,dispatch_decision_block,0.7200000286102295,0.8888888955116272,0.6829268336296082,1.1497852802276611,0.5624118447303772,4.151341438293457,0.1310901790857315,0.94823157787323,0.14978529512882233,0.5624118447303772,3
9,27,30,3,dispatch_decision_block,0.8299999833106995,0.8888888955116272,0.8170731663703918,1.1084080934524536,0.6128492951393127,4.065842628479004,0.12878698110580444,0.9477353692054749,0.10840814560651779,0.6128492951393127,3
10,30,33,3,dispatch_decision_block,0.7400000095367432,0.8888888955116272,0.707317054271698,1.1600227355957031,0.5337058305740356,3.258523941040039,0.1327151656150818,0.9492496848106384,0.16002264618873596,0.5337058305740356,3
11,33,36,3,dispatch_decision_block,0.7200000286102295,0.7777777910232544,0.707317054271698,1.1510859727859497,0.5882531404495239,4.211766719818115,0.12959134578704834,0.9470472931861877,0.15108603239059448,0.5882531404495239,3
12,36,39,3,dispatch_decision_block,0.7799999713897705,0.9444444179534912,0.7439024448394775,1.0845885276794434,0.49086394906044006,2.3452236652374268,0.1350819170475006,0.950553834438324,0.08458855003118515,0.49086394906044006,3
13,39,42,3,dispatch_decision_block,0.75,0.7777777910232544,0.7439024448394775,1.1593321561813354,0.6067075729370117,4.312243938446045,0.13069283962249756,0.9479690194129944,0.15933214128017426,0.6067075729370117,3
14,42,45,3,dispatch_decision_block,0.7200000286102295,0.8333333134651184,0.6951219439506531,1.160762906074524,0.5049809813499451,2.654581069946289,0.1332676112651825,0.9493906497955322,0.1607629358768463,0.5049809813499451,3
15,45,48,3,dispatch_decision_block,0.7400000095367432,0.7222222089767456,0.7439024448394775,1.0836890935897827,0.44962018728256226,2.579160690307617,0.12653440237045288,0.936088502407074,0.08368908613920212,0.44962018728256226,3
16,48,51,3,dispatch_decision_block,0.7599999904632568,0.7777777910232544,0.7560975551605225,1.198685884475708,0.6185300946235657,3.228585958480835,0.13048237562179565,0.9485580325126648,0.19868598878383636,0.6185300946235657,3
17,51,54,3,dispatch_decision_block,0.7400000095367432,0.9444444179534912,0.6951219439506531,1.1034823656082153,0.5826115608215332,4.424034595489502,0.13106781244277954,0.9493526220321655,0.10348233580589294,0.5826115608215332,3
18,54,57,3,dispatch_decision_block,0.8199999928474426,0.8333333134651184,0.8170731663703918,1.1025574207305908,0.629676342010498,4.030025482177734,0.13104164600372314,0.9510493874549866,0.10255735367536545,0.629676342010498,3
19,57,60,3,dispatch_decision_block,0.8199999928474426,0.8333333134651184,0.8170731663703918,1.1650097370147705,0.5976474285125732,4.4365315437316895,0.13047824800014496,0.9452853798866272,0.1650097668170929,0.5976474285125732,3
20,60,63,3,dispatch_decision_block,0.8500000238418579,0.8888888955116272,0.8414633870124817,1.1556484699249268,0.5741108655929565,4.150057792663574,0.12935061752796173,0.9455126523971558,0.15564849972724915,0.5741108655929565,3
21,63,66,3,dispatch_decision_block,0.7099999785423279,0.8333333134651184,0.6829268336296082,1.1411341428756714,0.6142664551734924,3.884173631668091,0.12695543467998505,0.9431606531143188,0.14113424718379974,0.6142664551734924,3
22,66,69,3,dispatch_decision_block,0.7300000190734863,0.8333333134651184,0.707317054271698,1.0617729425430298,0.4682922065258026,2.294142246246338,0.12790122628211975,0.9491530656814575,0.061773043125867844,0.4682922065258026,3
23,69,72,3,dispatch_decision_block,0.7099999785423279,0.8888888955116272,0.6707317233085632,1.1049869060516357,0.6189651489257812,3.7762980461120605,0.12588505446910858,0.94473797082901,0.10498687624931335,0.6189651489257812,3
0,0,3,3,dispatch_decision_block,0.7300000190734863,0.8235294222831726,0.7108433842658997,0.9148633480072021,0.38196685910224915,2.379657506942749,0.1302599161863327,1.056418776512146,-0.08513661473989487,0.38196685910224915,4
1,3,6,3,dispatch_decision_block,0.7900000214576721,1.0,0.7469879388809204,0.9108559489250183,0.4287291169166565,2.043213367462158,0.13187570869922638,1.0612504482269287,-0.08914409577846527,0.4287291169166565,4
2,6,9,3,dispatch_decision_block,0.8100000023841858,0.9411764740943909,0.7831325531005859,0.9128384590148926,0.4044860005378723,2.023428201675415,0.13392820954322815,1.0596706867218018,-0.08716153353452682,0.4044860005378723,4
3,9,12,3,dispatch_decision_block,0.8199999928474426,1.0,0.7831325531005859,0.9104712605476379,0.524202287197113,3.1364636421203613,0.13582183420658112,1.061420202255249,-0.08952873945236206,0.524202287197113,4
4,12,15,3,dispatch_decision_block,0.7900000214576721,0.9411764740943909,0.759036123752594,1.003507137298584,0.5756744742393494,3.9213368892669678,0.13529041409492493,1.0599534511566162,0.003507182700559497,0.5756744742393494,4
5,15,18,3,dispatch_decision_block,0.7200000286102295,0.8235294222831726,0.6987951993942261,0.9335523843765259,0.45842885971069336,2.6317551136016846,0.13089893758296967,1.0588433742523193,-0.06644760817289352,0.45842885971069336,4
6,18,21,3,dispatch_decision_block,0.8100000023841858,0.8235294222831726,0.8072289228439331,0.9150391221046448,0.46760427951812744,2.4374465942382812,0.13499963283538818,1.0590389966964722,-0.08496083319187164,0.46760427951812744,4
7,21,24,3,dispatch_decision_block,0.7300000190734863,0.8823529481887817,0.6987951993942261,0.9907916188240051,0.5041581988334656,2.7406742572784424,0.12670528888702393,1.0593547821044922,-0.009208436124026775,0.5041581988334656,4
8,24,27,3,dispatch_decision_block,0.7699999809265137,0.8823529481887817,0.7469879388809204,0.9837550520896912,0.5887864828109741,3.72263240814209,0.128081277012825,1.0610284805297852,-0.016244905069470406,0.5887864828109741,4
9,27,30,3,dispatch_decision_block,0.7799999713897705,1.0,0.7349397540092468,1.0216126441955566,1.0081522464752197,10.149415969848633,0.13385386765003204,1.0611225366592407,0.021612592041492462,1.0081522464752197,4
10,30,33,3,dispatch_decision_block,0.7699999809265137,0.9411764740943909,0.7349397540092468,0.9572803974151611,0.5111516714096069,2.835752010345459,0.13068680465221405,1.059524655342102,-0.0427195206284523,0.5111516714096069,4
11,33,36,3,dispatch_decision_block,0.7799999713897705,0.8235294222831726,0.7710843086242676,0.952343225479126,0.5456003546714783,3.5677077770233154,0.133531391620636,1.0569325685501099,-0.0476568229496479,0.5456003546714783,4
12,36,39,3,dispatch_decision_block,0.8199999928474426,0.8823529481887817,0.8072289228439331,0.9556944966316223,0.9044390916824341,6.420607089996338,0.12664209306240082,1.0589115619659424,-0.0443054623901844,0.9044390916824341,4
13,39,42,3,dispatch_decision_block,0.7699999809265137,0.8235294222831726,0.759036123752594,0.9830085635185242,0.5367184281349182,3.7221171855926514,0.12561483681201935,1.0411386489868164,-0.016991477459669113,0.5367184281349182,4
14,42,45,3,dispatch_decision_block,0.8199999928474426,0.9411764740943909,0.7951807379722595,0.9888558983802795,0.6965082287788391,4.807897567749023,0.13416889309883118,1.0609121322631836,-0.011144123040139675,0.6965082287788391,4
15,45,48,3,dispatch_decision_block,0.8500000238418579,1.0,0.8192771077156067,0.8631905913352966,0.4275060296058655,2.194282054901123,0.13217753171920776,1.060998558998108,-0.13680937886238098,0.4275060296058655,4
16,48,51,3,dispatch_decision_block,0.8299999833106995,0.8235294222831726,0.8313252925872803,0.9829801917076111,0.5795793533325195,3.3091232776641846,0.13202202320098877,1.0576069355010986,-0.017019784078001976,0.5795793533325195,4
17,51,54,3,dispatch_decision_block,0.8500000238418579,0.8823529481887817,0.8433734774589539,1.0267964601516724,0.6637469530105591,3.8552255630493164,0.13412678241729736,1.0576627254486084,0.026796378195285797,0.6637469530105591,4
18,54,57,3,dispatch_decision_block,0.7099999785423279,0.8235294222831726,0.6867470145225525,0.9204788208007812,0.5027190446853638,3.9221012592315674,0.12905892729759216,1.0552687644958496,-0.07952115684747696,0.5027190446853638,4
19,57,60,3,dispatch_decision_block,0.7699999809265137,0.9411764740943909,0.7349397540092468,1.0318503379821777,0.9243036508560181,8.846388816833496,0.1313822865486145,1.054073691368103,0.03185022994875908,0.9243036508560181,4
20,60,63,3,dispatch_decision_block,0.7900000214576721,0.9411764740943909,0.759036123752594,1.050765872001648,1.0134801864624023,9.491740226745605,0.12989108264446259,1.0564815998077393,0.05076584964990616,1.0134801864624023,4
21,63,66,3,dispatch_decision_block,0.8299999833106995,0.8823529481887817,0.8192771077156067,0.8997195363044739,0.4198486804962158,1.880205750465393,0.1322614997625351,1.0495493412017822,-0.10028045624494553,0.4198486804962158,4
22,66,69,3,dispatch_decision_block,0.7300000190734863,1.0,0.6746987700462341,0.955294668674469,0.6958760619163513,5.664898872375488,0.13287010788917542,1.0603891611099243,-0.044705335050821304,0.6958760619163513,4
23,69,72,3,dispatch_decision_block,0.7200000286102295,0.9411764740943909,0.6746987700462341,0.9932612776756287,0.7439937591552734,4.617678642272949,0.12957139313220978,1.0568437576293945,-0.006738760508596897,0.7439937591552734,4
