rank,noma_quantile,max_cluster_size,run_dir,epochs_completed,best_reward,final_reward,best_epoch,reward_gap,reward_gap_abs,final_critic_loss,avg_theta_last10,mean_oma_cluster_count,mean_noma_cluster_count,mean_multi_user_cluster_count,mean_users_in_noma_clusters,mean_cluster_size,mean_multi_user_step_fraction,max_cluster_size_seen
1,0.8,2,checkpoints\fast_scheduler_dense_core_search_20260315_170215\q_0p80_umax_02_20260315_170215_152615,6,-1097.4890041963947,-1186.8503552814086,1,-89.3613510850139,89.3613510850139,29105.45280761719,0.5064090824586507,4.04,1.9800000000000002,1.9800000000000002,3.9600000000000004,1.3299999999999983,0.9900000000000001,2
