epoch,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_ratio_mean,theta_approx_kl,theta_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative
0,0.004999730736017227,0.0026569091714918613,0.002342824824154377,0.9875488877296448,0.9981778860092163,0.06802713125944138,1.0,0.05197836458683014,0.502916693687439,0.0,0.4974747598171234
1,-0.013333003036677837,-0.006958327256143093,-0.0063746776431798935,0.9316160082817078,0.9789667725563049,0.10679849237203598,0.9491666555404663,0.016909275203943253,0.4891666769981384,0.25,0.5063237547874451
2,0.2366706281900406,0.09219106286764145,0.14447958767414093,0.8350813984870911,1.063095211982727,0.011773883365094662,0.8691666722297668,0.2636788487434387,0.6166666746139526,0.1111111119389534,0.3706563711166382
3,0.07248455286026001,0.025256497785449028,0.047228049486875534,0.7032122015953064,0.9937014579772949,0.07356537133455276,0.581250011920929,0.3381490707397461,0.5316666960716248,0.09604519605636597,0.42792177200317383
4,0.030824121087789536,0.017393406480550766,0.01343071460723877,0.661897599697113,0.9738783836364746,0.07587695866823196,0.4895833432674408,-0.013297333382070065,0.5104166865348816,0.13625866174697876,0.3998970687389374
