epoch,offload_active_fraction,route_logprob_active_fraction,route_residual_credit_mean,route_residual_credit_std,route_expected_score_mean,route_selected_score_mean,route_ratio_mean,route_approx_kl,route_clip_fraction,advantage_action_alignment
0,0.4970833361148834,0.4970833361148834,-0.03212945535778999,0.9879896640777588,-0.003066684352234006,-0.03519614413380623,0.9882619976997375,0.02049236185848713,0.0972338616847992,0.05197836458683014
1,0.5099999904632568,0.5099999904632568,-0.008495642803609371,0.9483813047409058,-0.01763630472123623,-0.026131950318813324,0.9968588948249817,0.035869959741830826,0.5686274766921997,0.016909275203943253
2,0.3687500059604645,0.3687500059604645,0.09255640208721161,0.8762966990470886,0.017108513042330742,0.1096649169921875,1.0267051458358765,0.021144701167941093,0.6282485723495483,0.2636788487434387
3,0.4087499976158142,0.4087499976158142,0.18187087774276733,0.7155472040176392,0.2340313345193863,0.41590216755867004,1.0693379640579224,0.013475064188241959,0.6503567695617676,0.3381490707397461
4,0.3583333194255829,0.3583333194255829,0.17414915561676025,0.520391047000885,0.4537334442138672,0.6278826594352722,1.0556334257125854,0.021968401968479156,0.39534884691238403,-0.013297333382070065
