epoch,policy_surrogate_mode,actor_structure_mode,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm
0,hierarchical_actor_theta_route_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.49801138043403625,0.09152237325906754,0.2044103592634201,0.790509819984436,0.4970833361148834,0.49801138043403625,0.07731587453763203,0.1287648569469555,0.07763655362656577,0.10187139509966545
1,hierarchical_actor_theta_route_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.5057435035705566,0.11292067170143127,0.16484779119491577,0.8239381313323975,0.5099999904632568,0.5057435035705566,0.06296760482966865,0.14713096374952775,0.13676475624372825,0.20676286142718658
2,hierarchical_actor_theta_route_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.4524136781692505,0.1397143304347992,0.10653379559516907,0.85797518491745,0.3687500059604645,0.4524136781692505,0.060115823864243745,0.14064295172253885,0.18617932542928697,0.2902074748762783
3,hierarchical_actor_theta_route_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.4562847316265106,0.21336629986763,0.06815684586763382,0.9189594984054565,0.4087499976158142,0.4562847316265106,0.04118745467769977,0.14838108051002916,0.17079774698447872,0.3513381924340833
4,hierarchical_actor_theta_route_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.41068723797798157,0.23089173436164856,0.04959558695554733,0.9390340447425842,0.3583333194255829,0.41068723797798157,0.03422820127656708,0.07660349465022952,0.16707837131623565,0.2702160846888856
