epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
3,critic_backbone.0.weight,3001600,0,0.0,404656.96875,2541654.25,8781585.0,35626100.0,404656.96875,2541654.25,8781585.0,35626100.0,0.02770755783255611,0.2406111404299736,192.99016320364817,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.4.bias,8960,0,0.0,1859.5511474609375,4013.232019042968,4973.820478515625,5730.38427734375,1859.5511474609375,4013.232019042968,4973.820478515625,5730.38427734375,0.0015146190042807056,0.007200393256997424,9.80913485799517,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.6.weight,1146880,0,0.0,3206.55859375,4601.113037109375,5406.053720703124,8917.64453125,3206.55859375,4601.113037109375,5406.053720703124,8917.64453125,0.019454540904345258,0.043406947236508134,132.77825306483678,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.7.bias,8960,0,0.0,1519.7373046875,2004.3687866210937,2199.0303784179687,2620.84912109375,1519.7373046875,2004.3687866210937,2199.0303784179687,2620.84912109375,0.0015174159830036971,0.005738776582958443,8.640879879678998,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.7.weight,8960,0,0.0,2411.85107421875,3031.9597167968745,4694.623232421867,9393.884765625,2411.85107421875,3031.9597167968745,4694.623232421867,9393.884765625,0.0017048224199762835,0.0034795140830932983,8.289384848730904,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.0.weight,3001600,0,0.0,424771.625,2754007.0,9043943.0,34257264.0,424771.625,2754007.0,9043943.0,34257264.0,0.02262356160208583,0.20449950178819043,164.52407286507741,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.4.bias,8960,0,0.0,1922.836181640625,3983.4998901367185,5076.712680664063,5188.88037109375,1922.836181640625,3983.4998901367185,5076.712680664063,5188.88037109375,0.0012791608871858832,0.005722921810645078,8.401281915392195,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.6.weight,1146880,0,0.0,3162.344970703125,4356.777001953125,5092.915878906248,7719.60400390625,3162.344970703125,4356.777001953125,5092.915878906248,7719.60400390625,0.01692740669740098,0.038013353597904954,116.32768652779716,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.bias,8960,0,0.0,1575.83203125,2004.138897705078,2220.780832519531,2524.39794921875,1575.83203125,2004.138897705078,2220.780832519531,2524.39794921875,0.0013684348976572176,0.005063747169749279,7.938087018898555,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.weight,8960,0,0.0,2492.9931640625,3034.3247924804687,3941.178908691403,7551.7734375,2492.9931640625,3034.3247924804687,3941.178908691403,7551.7734375,0.0014861351165953757,0.0032593316731176205,8.094470180783953,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.0.weight,3001596,0,0.0,442553.875,2917120.0,9323529.0,34688688.0,442553.875,2917120.0,9323529.0,34688688.0,0.022956840693950653,0.17947574672954422,156.2924700328282,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.4.bias,8960,0,0.0,1953.0740966796875,3881.3027587890624,5026.46888671875,5232.74462890625,1953.0740966796875,3881.3027587890624,5026.46888671875,5232.74462890625,0.0012837337479660554,0.005742026102961972,8.740805491379328,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.6.weight,1146880,0,0.0,3143.80810546875,4244.1925048828125,4950.582646484375,6684.65283203125,3143.80810546875,4244.1925048828125,4950.582646484375,6684.65283203125,0.01564827089730118,0.035846444771492056,109.45678743634905,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.bias,8960,0,0.0,1640.54443359375,2040.13759765625,2283.01478515625,2392.95849609375,1640.54443359375,2040.13759765625,2283.01478515625,2392.95849609375,0.0010711192654395876,0.004337445289794622,7.08088710478374,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.weight,8960,0,0.0,2607.577392578125,3140.162365722656,3737.6441650390625,6067.38037109375,2607.577392578125,3140.162365722656,3737.6441650390625,6067.38037109375,0.0011498606071524721,0.0026143910916289316,6.767728518588203,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.0.weight,3001596,0,0.0,451715.03125,3000017.5,9422274.0,34483104.0,451715.03125,3000017.5,9422274.0,34483104.0,0.020277569768950343,0.15069193132221698,140.25827822004047,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.4.bias,8960,0,0.0,1962.8170166015625,3919.1730468749997,4600.380498046874,5208.49755859375,1962.8170166015625,3919.1730468749997,4600.380498046874,5208.49755859375,0.0013151842161148255,0.005738660230833505,8.519704759120941,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.6.weight,1146880,0,0.0,3162.121826171875,4203.966333007813,4829.802192382813,6415.67041015625,3162.121826171875,4203.966333007813,4829.802192382813,6415.67041015625,0.013636485866404006,0.03260434410268707,98.9832973752703,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.7.bias,8960,0,0.0,1692.2783203125,2086.579870605469,2230.920546875,2420.484375,1692.2783203125,2086.579870605469,2230.920546875,2420.484375,0.0011382213731329623,0.004598341410746798,7.689489012956619,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.7.weight,8960,0,0.0,2732.757080078125,3272.867272949218,3665.0051904296874,5668.787109375,2732.757080078125,3272.867272949218,3665.0051904296874,5668.787109375,0.0010339446374148663,0.002548652024207903,6.890630290337971,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.0.weight,3001600,0,0.0,460470.53125,3093395.5,9637700.0,33797364.0,460470.53125,3093395.5,9637700.0,33797364.0,0.023740325588732958,0.1600632628692048,153.8770138331822,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.4.bias,8960,0,0.0,1978.322509765625,3960.0581420898434,4385.856948242187,5149.173828125,1978.322509765625,3960.0581420898434,4385.856948242187,5149.173828125,0.001330305782695567,0.005588795116636902,8.573707130977086,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.6.weight,1146879,0,0.0,3209.6279296875,4302.341992187498,4893.627724609374,6732.6875,3209.6279296875,4302.341992187498,4893.627724609374,6732.6875,0.015538039264668312,0.035535676484661445,105.61054575783866,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.7.bias,8960,0,0.0,1740.4388427734375,2165.0643798828123,2279.2434936523437,2560.83056640625,1740.4388427734375,2165.0643798828123,2279.2434936523437,2560.83056640625,0.0010304502070149673,0.004539453440312562,7.662970815386091,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.7.weight,8960,0,0.0,2849.066162109375,3375.5450439453125,3702.2342529296875,5303.24658203125,2849.066162109375,3375.5450439453125,3702.2342529296875,5303.24658203125,0.0009758027166494036,0.0023883575719082727,6.7883716804640635,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.0.weight,3001581,0,0.0,472766.84375,3216982.0,9778652.0,34142588.0,472766.84375,3216982.0,9778652.0,34142588.0,0.022115577158651183,0.13770556641476495,136.3520558493478,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.4.bias,8960,0,0.0,2029.2193603515625,4019.433337402343,4312.866440429688,5286.5185546875,2029.2193603515625,4019.433337402343,4312.866440429688,5286.5185546875,0.0010399457133774246,0.00465677315951325,7.422800782748631,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.6.weight,1146880,0,0.0,3284.815673828125,4466.077856445313,5052.539111328123,6965.99365234375,3284.815673828125,4466.077856445313,5052.539111328123,6965.99365234375,0.013679055470441069,0.03076584975102118,93.43704436165946,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.7.bias,8960,0,0.0,1805.28662109375,2254.9943603515626,2372.7754492187496,2717.983642578125,1805.28662109375,2254.9943603515626,2372.7754492187496,2717.983642578125,0.0007630504553422465,0.0038842813502664546,6.815792557171413,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.7.weight,8960,0,0.0,2968.386962890625,3483.861169433593,3738.4252832031248,5111.44580078125,2968.386962890625,3483.861169433593,3738.4252832031248,5111.44580078125,0.0009428175203668486,0.002257268490003688,6.669983153683798,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.0.weight,3001600,0,0.0,483287.8125,3343030.0,9877935.32999997,34807124.0,483287.8125,3343030.0,9877935.32999997,34807124.0,0.023377985999520335,0.14929467218794992,148.47989640917098,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.4.bias,8960,0,0.0,2025.9022216796875,3967.762744140625,4403.877504882812,5322.64111328125,2025.9022216796875,3967.762744140625,4403.877504882812,5322.64111328125,0.0015966059814672916,0.006187211609046374,10.280239541190012,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.6.weight,1146880,0,0.0,3300.2119140625,4483.869799804688,5052.309438476563,6955.70703125,3300.2119140625,4483.869799804688,5052.309438476563,6955.70703125,0.017004600845809494,0.038867093875472034,123.35606054578508,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.7.bias,8960,0,0.0,1846.262451171875,2274.353735351562,2415.068583984375,2726.9736328125,1846.262451171875,2274.353735351562,2415.068583984375,2726.9736328125,0.0010196353795306225,0.004594176379863971,8.429143416881562,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.7.weight,8960,0,0.0,3054.4599609375,3551.265515136719,3776.3494091796874,5122.2197265625,3054.4599609375,3551.265515136719,3776.3494091796874,5122.2197265625,0.001075783945686583,0.0026629366870370825,8.107897029604231,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.0.weight,3001600,0,0.0,493105.0,3474915.0,10012117.0,34487580.0,493105.0,3474915.0,10012117.0,34487580.0,0.02370122132290687,0.15728681571781636,156.18129283360074,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.4.bias,8960,0,0.0,2006.93701171875,3789.40239257811,4584.440454101563,5172.82470703125,2006.93701171875,3789.40239257811,4584.440454101563,5172.82470703125,0.001366461071302183,0.005618655598456306,9.071329144069127,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.6.weight,1146880,0,0.0,3258.8125,4418.662133789063,4965.213959960936,6578.4931640625,3258.8125,4418.662133789063,4965.213959960936,6578.4931640625,0.01655527280111398,0.0391820822576327,120.47732925415039,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.7.bias,8960,0,0.0,1890.6861572265625,2298.6431030273434,2508.6887402343746,2741.9775390625,1890.6861572265625,2298.6431030273434,2508.6887402343746,2741.9775390625,0.0008084224728268705,0.003932444089358406,7.259661245346069,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.7.weight,8960,0,0.0,3123.635009765625,3579.1028686523437,3892.9821606445307,4820.69775390625,3123.635009765625,3579.1028686523437,3892.9821606445307,4820.69775390625,0.000950023002639812,0.0024675137438212656,7.67004212141037,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.0.weight,3001600,0,0.0,502982.03125,3560636.75,10107118.0,34416444.0,502982.03125,3560636.75,10107118.0,34416444.0,0.022657212255788702,0.16693352700344155,163.92385351998465,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.4.bias,8960,0,0.0,2007.3466796875,3712.245422363281,4434.588046875,4706.87109375,2007.3466796875,3712.245422363281,4434.588046875,4706.87109375,0.0012499536778445223,0.0064237177771117,10.321408534049988,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.6.weight,1146880,0,0.0,3237.69091796875,4368.957324218751,4933.961499023435,6331.08251953125,3237.69091796875,4368.957324218751,4933.961499023435,6331.08251953125,0.015630919366542782,0.0420078978341605,129.06320059640066,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.7.bias,8960,0,0.0,1941.14794921875,2335.7601440429685,2620.8370654296873,2744.903564453125,1941.14794921875,2335.7601440429685,2620.8370654296873,2744.903564453125,0.0009118161097701107,0.004320591533490057,8.279641784940447,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.7.weight,8960,0,0.0,3217.2666015625,3670.502209472656,4014.9578955078123,4819.26025390625,3217.2666015625,3670.502209472656,4014.9578955078123,4819.26025390625,0.0008580920851922461,0.0025152437559362237,8.05978615965162,1.0,1.0,1.0,1.0,0.0,0.0,0.0
