telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,802317.4375,2984184.25,20039920.299999837,90994840.0,802317.4375,2984184.25,20039920.299999837,90994840.0,0.10283341258764267,0.09587261825799942,205.6668243408203,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,0,0.0,3624.47021484375,12178.73999023437,54480.585351562586,63620.30859375,3624.47021484375,12178.73999023437,54480.585351562586,63620.30859375,0.005656648892909288,0.015300008468329906,11.313297271728516,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,42764.8515625,74272.74062499995,389409.44906250003,41811696.0,42764.8515625,74272.74062499995,389409.44906250003,41811696.0,0.06397394090890884,0.06790682673454285,127.94788360595703,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,0,0.0,224198.625,518240.2968749987,3903122.640000017,15926878.0,224198.625,518240.2968749987,3903122.640000017,15926878.0,0.005644781980663538,0.0019345467444509268,11.289563179016113,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,2702.31396484375,7096.749023437494,29616.666894531314,91992.1875,2702.31396484375,7096.749023437494,29616.666894531314,91992.1875,0.005656701046973467,0.01674448698759079,11.31340217590332,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,535363.125,2588986.0,12686190.0,84630008.0,535363.125,2588986.0,12686190.0,84630008.0,0.07375726103782654,0.09843802452087402,209.27120971679688,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,0,0.0,2531.3515625,7752.514794921872,11448.824609375002,89908.140625,2531.3515625,7752.514794921872,11448.824609375002,89908.140625,0.005491243675351143,0.01600220426917076,11.74892807006836,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,7940.72021484375,28281.439941406243,67877.1971875,1792703.25,7940.72021484375,28281.439941406243,67877.1971875,1792703.25,0.04902607202529907,0.06357845664024353,127.03353118896484,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,0,0.0,31382.0859375,148652.89531249978,242473.19890625004,571265.5625,31382.0859375,148652.89531249978,242473.19890625004,571265.5625,0.004303823225200176,0.0017093723872676492,11.259227752685547,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,1964.0615234375,8104.2251953125,19265.45412109376,25117.50390625,1964.0615234375,8104.2251953125,19265.45412109376,25117.50390625,0.0055838353000581264,0.01710553839802742,11.396507263183594,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,0,0.0,445928.125,2431470.5,10494958.0,56770824.0,445928.125,2431470.5,10494958.0,56770824.0,0.0627857968211174,0.1103745847940445,217.4143829345703,0.0,1.0,0.0,0.0
