block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.00011806606926256791,0.2970581352710724,0.8916361927986145,-0.8248946666717529,0.4350000023841858,-0.13755665719509125,0.4602190852165222,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0015628909459337592,0.3706558346748352,1.0888291597366333,-0.7931599020957947,0.07499999552965164,-0.07879657298326492,0.41685307025909424,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.005514893215149641,0.3835245966911316,0.9534698128700256,-0.9742579460144043,1.0,-0.23444770276546478,0.557487964630127,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0026877957861870527,0.21828433871269226,0.8296372890472412,-0.5896221995353699,0.38499999046325684,-0.11406086385250092,0.5312293171882629,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.004613175056874752,0.28463855385780334,0.8748236894607544,-0.8491812348365784,0.07499999552965164,-0.07865462452173233,0.34775710105895996,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.004237687680870295,0.48821601271629333,1.403793215751648,-1.592466950416565,0.7400000095367432,-0.22119414806365967,0.5577008128166199,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.00412074476480484,0.47859153151512146,1.4394292831420898,-1.758073091506958,0.26999998092651367,-0.1056404560804367,0.4752819836139679,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0018118375446647406,0.22965066134929657,0.6421039700508118,-0.672076404094696,0.23499999940395355,-0.180832177400589,0.4369010031223297,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.001970488578081131,0.2706873416900635,0.7956119775772095,-0.8478994965553284,0.9149999618530273,-0.17287646234035492,0.48231667280197144,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.00998127181082964,0.5059370398521423,1.7723020315170288,-2.164673328399658,0.23999999463558197,-0.09312712401151657,0.5458519458770752,0
