epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,offload_active_fraction,route_logprob_active_fraction,theta_positive_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_credit_effective_count,route_credit_weight_mean,route_credit_weight_std,route_credit_weight_min,route_credit_weight_max,theta_candidate_score_mean,theta_candidate_score_std,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_residual_credit_min,theta_residual_credit_max,route_candidate_score_mean,route_candidate_score_std,route_residual_credit_mean,route_residual_credit_std,route_residual_credit_min,route_residual_credit_max,route_expected_score_mean,route_selected_score_mean,route_decision_agreement_ratio,actual_bs1_rate_when_route_true_gap_positive,actual_bs1_rate_when_route_true_gap_negative,route_score_vector_mean_abs,route_score_vector_std,route_credit_fallback_trigger_count,route_credit_fallback_rate,theta_old_logprob_mean,theta_new_logprob_mean,route_old_logprob_mean,route_new_logprob_mean,joint_old_logprob_mean,joint_new_logprob_mean,joint_ratio_mean,joint_approx_kl,joint_clip_fraction,joint_selected_score_mean,joint_expected_score_mean,joint_residual_credit_mean,joint_residual_credit_std,joint_residual_credit_min,joint_residual_credit_max,joint_action_decision_agreement_ratio_under_reward_aligned,actual_local_rate_when_reward_aligned_best_is_local,actual_bs1_rate_when_reward_aligned_best_is_bs1,actual_bs2_rate_when_reward_aligned_best_is_bs2,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,conditional_policy_consistency_score,theta_only_step_kl,route_only_step_kl,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,route_step_alignment_mean,route_step_alignment_min,route_step_alignment_max,route_step_accept_count,route_step_reject_count,route_step_accept_rate,route_step_reject_rate,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.9974360466003418,0.1861957609653473,1.303256630897522,0.9997870922088623,0.04962383583188057,1.1987636089324951,0.5054166913032532,0.5054166913032532,0.4908333420753479,0.4908333420753479,0.5054166913032532,2426.0,1.0,0.0,1.0,1.0,8.12113309933693e-09,0.9974843859672546,-0.011667130514979362,-0.0023118534591048956,-0.009355277754366398,0.9881345629692078,-1.127671241760254,1.1456674337387085,2.5345977974211564e-06,0.9972051978111267,0.02715572901070118,0.9880446791648865,-1.1612733602523804,1.1655107736587524,-0.0029103022534400225,0.024245426058769226,0.5119538307189941,0.5003927946090698,0.4746059477329254,0.9944459199905396,0.9969491362571716,0,0.0,-0.6837632060050964,-0.7040713429450989,-0.684386670589447,-0.6858528256416321,-1.0296635627746582,-1.0507127046585083,0.9975048899650574,0.021049153059720993,0.46520835161209106,0.11954940110445023,0.11876960843801498,0.0007797877187840641,1.0274956226348877,-1.6718140840530396,1.6889058351516724,0.41583335399627686,0.4996813237667084,0.2444690316915512,0.2730870842933655,0.4943750202655792,0.3333333432674408,0.5057615637779236,0.020308148115873337,0.001466127228923142,0.4260416626930237,0.0020610056817531586,0.5045271515846252,0.00035030491207440457,0.00033282293937060916,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,2.0827129083045294e-05,2.0827129083045294e-05,-0.0011981792049482465,0.0013089312706142664,70,0,1.0,0.0,70,70,0.5054166913032532,0.5054166913032532,0.5,0.0
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0279648303985596,0.2430541217327118,1.6284613609313965,1.0020864009857178,0.14169515669345856,1.5416407585144043,0.503125011920929,0.503125011920929,0.5039583444595337,0.5039583444595337,0.503125011920929,2415.0,1.0,0.0,1.0,1.0,1.8378099042593021e-09,0.9974857568740845,-0.004583429545164108,-0.0004980135709047318,-0.004085415042936802,0.9376291632652283,-1.3407734632492065,1.2972955703735352,5.808182777400361e-06,0.9958353638648987,-0.008760273456573486,0.9569701552391052,-1.2986069917678833,1.3134205341339111,-0.0064711966551840305,-0.015231466852128506,0.4910973012447357,0.47050148248672485,0.4793863892555237,0.9942397475242615,0.9967555403709412,0,0.0,-0.6336596012115479,-0.6372157335281372,-0.6541960835456848,-0.6623110175132751,-0.9628018140792847,-0.9704411029815674,1.0331231355667114,0.0076390476897358894,0.7172917127609253,0.28548377752304077,0.1812317669391632,0.10425198823213577,0.9744105935096741,-1.814424991607666,1.7019799947738647,0.47458335757255554,0.5519580245018005,0.28256070613861084,0.3563748002052307,0.49687501788139343,0.5,0.5023041367530823,0.003556216135621071,0.008114945143461227,0.5708333253860474,0.16066253185272217,0.5389621257781982,-4.6342789002145375e-05,-1.2092012132468101e-05,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,3.7400305830357997e-06,3.7400305830357997e-06,-0.00472154188901186,0.002377669559791684,70,0,1.0,0.0,70,70,0.503125011920929,0.503125011920929,0.5,0.0
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0479793548583984,0.21439926326274872,1.902355432510376,1.0242910385131836,0.16225634515285492,1.5236519575119019,0.44333335757255554,0.44333335757255554,0.5043750405311584,0.5043750405311584,0.44333335757255554,2128.0,1.0,0.0,1.0,1.0,-3.005067528150107e-09,0.9974833726882935,0.1141645610332489,0.03518860042095184,0.07897596061229706,0.8319249153137207,-1.4647079706192017,1.439378023147583,-4.486454088237224e-07,0.9964728951454163,-0.032367266714572906,0.9130241870880127,-1.4531852006912231,1.4290443658828735,-0.017448529601097107,-0.049815792590379715,0.47462406754493713,0.4822286069393158,0.5321528315544128,0.9947178363800049,0.9972143769264221,0,0.0,-0.5371441841125488,-0.5140459537506104,-0.6103721261024475,-0.5996181964874268,-0.8077424168586731,-0.779876708984375,1.062172293663025,-0.027865706011652946,0.6114583611488342,0.4916112422943115,0.27503079175949097,0.21658046543598175,0.8391826152801514,-1.8462650775909424,1.6972637176513672,0.5679166913032532,0.6556191444396973,0.3572326898574829,0.3877551257610321,0.5566666722297668,0.5,0.44258174300193787,-0.023098189383745193,-0.010753792710602283,0.4504166841506958,0.22274436056613922,0.5954565703868866,-0.00028573734590671456,-0.0008531178893723076,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.00017469857822496643,0.00017469857822496643,-0.0023852670565247536,0.005008498672395945,70,0,1.0,0.0,70,70,0.44333335757255554,0.44333335757255554,0.5,0.0
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0526467561721802,0.19701771438121796,1.7543600797653198,1.0604767799377441,0.20275776088237762,2.0945396423339844,0.3712500035762787,0.3712500035762787,0.5166666507720947,0.5166666507720947,0.3712500035762787,1782.0,1.0,0.0,1.0,1.0,2.0650526622034704e-08,0.9974747896194458,0.25332412123680115,0.11491134762763977,0.13841278851032257,0.726215124130249,-1.4371049404144287,1.405909776687622,2.2072617866797373e-06,0.994932234287262,-0.037438664585351944,0.8435558080673218,-1.5209823846817017,1.4918439388275146,-0.02825205586850643,-0.06569071859121323,0.46689116954803467,0.46506550908088684,0.5312132239341736,0.9946331977844238,0.9971334338188171,0,0.0,-0.44933074712753296,-0.4182373583316803,-0.5450377464294434,-0.5073505640029907,-0.6516759991645813,-0.6065912842750549,1.077102780342102,-0.04508472606539726,0.5077083706855774,0.615818977355957,0.376985639333725,0.23883332312107086,0.713854968547821,-1.8605570793151855,1.7544212341308594,0.621874988079071,0.756037175655365,0.3173719346523285,0.3839285671710968,0.6256250143051147,0.34693875908851624,0.36979055404663086,-0.031093349680304527,-0.03768719732761383,0.3631249964237213,0.34455668926239014,0.6606499552726746,-0.0007045090427189799,-0.0024482314533088357,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.000392827663039189,-0.000392827663039189,-0.009399639442563057,0.003266662824898958,70,0,1.0,0.0,70,70,0.3712500035762787,0.3712500035762787,0.5,0.0
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.045785903930664,0.16114448010921478,1.708691954612732,1.0833536386489868,0.19740863144397736,1.9543287754058838,0.31437501311302185,0.31437501311302185,0.53083336353302,0.53083336353302,0.31437501311302185,1509.0,1.0,0.0,1.0,1.0,9.257657325179025e-07,0.9974197745323181,0.32793134450912476,0.19823433458805084,0.1296970099210739,0.6396807432174683,-1.517784595489502,1.3706557750701904,-8.694971256772988e-06,0.9979172348976135,-0.008932352997362614,0.7117810249328613,-1.667052984237671,1.5110855102539062,-0.05070814862847328,-0.05964050069451332,0.46984758973121643,0.4599786400794983,0.5132275223731995,0.9943695068359375,0.9968931674957275,0,0.0,-0.3734453022480011,-0.3423095643520355,-0.41672006249427795,-0.3561694622039795,-0.5044516921043396,-0.4542803466320038,1.0737241506576538,-0.05017133802175522,0.34458333253860474,0.6692113876342773,0.4359508752822876,0.23326045274734497,0.603952944278717,-1.7916584014892578,1.6609629392623901,0.6577083468437195,0.8519904613494873,0.2955271601676941,0.4646962285041809,0.6654166579246521,0.24870465695858002,0.31769582629203796,-0.031135737895965576,-0.060550618916749954,0.22083333134651184,0.3207422196865082,0.7364950776100159,-0.0007080139423213236,-0.004253851360200705,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.00039713961765041206,-0.00039713961765041206,-0.009851658716797829,0.0038401132915169,70,0,1.0,0.0,70,70,0.31437501311302185,0.31437501311302185,0.5,0.0
5,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0270329713821411,0.14230100810527802,1.9129087924957275,1.0753706693649292,0.18570658564567566,1.911692500114441,0.28104168176651,0.28104168176651,0.5391666889190674,0.5391666889190674,0.28104168176651,1349.0,1.0,0.0,1.0,1.0,-3.0587116839342343e-07,0.9974288940429688,0.2949795722961426,0.1987721025943756,0.09620743244886398,0.5786715745925903,-1.471638560295105,1.3740607500076294,8.506586368639546e-07,0.9965143203735352,-0.02550429478287697,0.579257071018219,-1.5459907054901123,1.4863600730895996,-0.06342554092407227,-0.08892983198165894,0.4551519751548767,0.4667535722255707,0.5602094531059265,0.9946572184562683,0.9971537590026855,0,0.0,-0.3132556676864624,-0.2973949611186981,-0.3028237521648407,-0.2481810748577118,-0.3983617424964905,-0.3671441674232483,1.0498685836791992,-0.031217582523822784,0.2710416615009308,0.6710885167121887,0.4740655720233917,0.1970229595899582,0.5335754156112671,-1.8232722282409668,1.7764403820037842,0.653124988079071,0.8960431814193726,0.30917030572891235,0.33142855763435364,0.6481249928474426,0.11538462340831757,0.29741576313972473,-0.015860717743635178,-0.05464266613125801,0.1693750023841858,0.24610823392868042,0.7910492420196533,-0.00042581301270599526,-0.004158960233832789,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.0002946656659592658,-0.0002946656659592658,-0.007347423583269119,0.00606987439095974,70,0,1.0,0.0,70,70,0.28104168176651,0.28104168176651,0.5,0.0
6,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0256682634353638,0.13613836467266083,1.7807210683822632,1.0595743656158447,0.17717593908309937,2.197835922241211,0.2710416615009308,0.2710416615009308,0.5406250357627869,0.5406250357627869,0.2710416615009308,1301.0,1.0,0.0,1.0,1.0,-1.7287831610701687e-07,0.9974262118339539,0.26666098833084106,0.186469167470932,0.08019179105758667,0.5451896786689758,-1.42421293258667,1.4543784856796265,8.450481914223928e-08,0.9983882904052734,-0.019643303006887436,0.501615047454834,-1.4207684993743896,1.502794861793518,-0.06105389818549156,-0.080697201192379,0.4588777720928192,0.46995997428894043,0.55474454164505,0.9946284294128418,0.9971252679824829,0,0.0,-0.2837802469730377,-0.2685578465461731,-0.2337917685508728,-0.19205798208713531,-0.34714755415916443,-0.3206135332584381,1.0433320999145508,-0.02653401531279087,0.22875000536441803,0.7188711762428284,0.5252329707145691,0.19363822042942047,0.4875931143760681,-1.8933357000350952,1.7634669542312622,0.6785416603088379,0.9272333979606628,0.3509933650493622,0.322647362947464,0.6349999904632568,0.0800744891166687,0.29582449793815613,-0.015222419053316116,-0.041733790189027786,0.1458333432674408,0.20215219259262085,0.8213377594947815,-0.00039618546840886537,-0.0037138992994316922,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.00046262822364836,0.00046262822364836,-0.0024216664023697376,0.017542319372296333,70,0,1.0,0.0,70,70,0.2710416615009308,0.2710416615009308,0.5,0.0
7,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0185097455978394,0.11309412121772766,1.661501407623291,1.0362842082977295,0.18050222098827362,2.3695929050445557,0.2639583349227905,0.2639583349227905,0.5604166984558105,0.5604166984558105,0.2639583349227905,1267.0,1.0,0.0,1.0,1.0,-1.7036994037766817e-08,0.9973605275154114,0.24214473366737366,0.17268209159374237,0.06946263462305069,0.5019971132278442,-1.3696579933166504,1.2568011283874512,-5.440628925157398e-08,0.9983504414558411,-0.02303984947502613,0.42288294434547424,-1.6133286952972412,1.3594123125076294,-0.08666684478521347,-0.10970669239759445,0.44514599442481995,0.47103655338287354,0.5831960439682007,0.9945418238639832,0.9970399141311646,0,0.0,-0.24968449771404266,-0.23793694376945496,-0.17299889028072357,-0.15481017529964447,-0.29534903168678284,-0.278800368309021,1.0289719104766846,-0.016548646613955498,0.17791667580604553,0.7247287631034851,0.5537183880805969,0.1710103452205658,0.4363960325717926,-1.7159287929534912,1.7246161699295044,0.6770833730697632,0.9357221722602844,0.37142854928970337,0.31716084480285645,0.6227083206176758,0.06687898188829422,0.2943587303161621,-0.011747583746910095,-0.0181887149810791,0.11145833879709244,0.17442777752876282,0.8465117812156677,-0.0003728090707487094,-0.002439854646218009,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.00024382019962234023,-0.00024382019962234023,-0.00379275344312191,0.0036181635223329067,70,0,1.0,0.0,70,70,0.2639583349227905,0.2639583349227905,0.5,0.0
8,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0172827243804932,0.117457814514637,1.7377344369888306,1.0324978828430176,0.18769221007823944,2.2744572162628174,0.2658333480358124,0.2658333480358124,0.5764583349227905,0.5764583349227905,0.2658333480358124,1276.0,1.0,0.0,1.0,1.0,-4.264153687927319e-07,0.9974009394645691,0.23876574635505676,0.17038369178771973,0.06838206201791763,0.4974764287471771,-1.4464021921157837,1.4043492078781128,6.895406841067597e-07,0.9970875978469849,-0.03261027857661247,0.4083154797554016,-1.6066229343414307,1.434748888015747,-0.062185198068618774,-0.09479547291994095,0.45219433307647705,0.4663865566253662,0.5657657980918884,0.9940078854560852,0.9965168237686157,0,0.0,-0.2440209835767746,-0.23401838541030884,-0.16286642849445343,-0.15224415063858032,-0.28731632232666016,-0.27448996901512146,1.026780366897583,-0.012826360762119293,0.18333333730697632,0.7266914248466492,0.5625907778739929,0.16410067677497864,0.42005079984664917,-1.65763258934021,1.640627145767212,0.6797916889190674,0.943494439125061,0.3420107662677765,0.345381498336792,0.6204167008399963,0.053921569138765335,0.2968299686908722,-0.010002603754401207,-0.01062228437513113,0.11791666597127914,0.16379310190677643,0.8515388667583466,-0.0003783283112690177,-0.0015838052750041243,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.00015551950236840638,0.00015551950236840638,-0.01647450588643551,0.01797112636268139,70,0,1.0,0.0,70,70,0.2658333480358124,0.2658333480358124,0.5,0.0
9,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0208032131195068,0.11369802802801132,1.7050995826721191,1.0244083404541016,0.15568070113658905,2.0288782119750977,0.26520833373069763,0.26520833373069763,0.5716666579246521,0.5716666579246521,0.26520833373069763,1273.0,1.0,0.0,1.0,1.0,5.178153728024881e-08,0.997416615486145,0.23331721127033234,0.17657895386219025,0.056738246232271194,0.47163406014442444,-1.476214051246643,1.4690966606140137,-2.4162591216736473e-07,0.998771071434021,-0.004966254346072674,0.354587584733963,-1.266811490058899,1.5599430799484253,-0.07830236107110977,-0.08326861262321472,0.45797330141067505,0.48099416494369507,0.5682593584060669,0.9944523572921753,0.9969509243965149,0,0.0,-0.22442813217639923,-0.21050313115119934,-0.12861917912960052,-0.11968893557786942,-0.25853899121284485,-0.2422456443309784,1.0278213024139404,-0.01629336178302765,0.1664583384990692,0.7504489421844482,0.592929482460022,0.1575193852186203,0.39519187808036804,-1.8514869213104248,1.7890981435775757,0.6993750333786011,0.9424589276313782,0.37681159377098083,0.3436293303966522,0.6185416579246521,0.05714285746216774,0.2976362705230713,-0.013924991711974144,-0.008930228650569916,0.11937500536441803,0.12411626428365707,0.8709018230438232,-0.00037618722448574515,-0.0016976456618197388,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.000245821578417755,-0.000245821578417755,-0.009435608051717281,0.00729266507551074,70,0,1.0,0.0,70,70,0.26520833373069763,0.26520833373069763,0.5,0.0
