mode,step_size_group,critic_step_size_scale,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,before_critic,minibatch,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_backward_before_step,minibatch,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_optimizer_step,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_critic,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,before_actor,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_actor_before_critic,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,before_critic,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_backward_before_step,minibatch,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_optimizer_step,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_critic,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,before_actor,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_actor_before_critic,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,before_critic,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_backward_before_step,minibatch,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_optimizer_step,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_critic,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,before_actor,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_actor_before_critic,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,before_critic,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_backward_before_step,minibatch,-24.8947811126709,7.399335861206055,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34325408935546875,-0.040382109582424164,0.34325411915779114,-0.040382109582424164,-0.6846027970314026,-0.738710343837738,-0.4594351053237915,-0.3945939838886261
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_optimizer_step,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_critic,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,before_actor,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_actor_before_critic,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,before_critic,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_backward_before_step,minibatch,-25.137908935546875,7.682040214538574,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3434509038925171,-0.0015197567408904433,0.3434509038925171,-0.0015197567408904433,-0.6182677745819092,-0.6809595823287964,-0.4410382807254791,-0.4374728500843048
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_optimizer_step,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_critic,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,before_actor,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_actor_before_critic,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,before_critic,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_backward_before_step,minibatch,-25.203062057495117,8.291557312011719,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3499513864517212,0.032674770802259445,0.34995144605636597,0.032674770802259445,-0.541160523891449,-0.5995440483093262,-0.42693477869033813,-0.5116152763366699
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_optimizer_step,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_critic,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,before_actor,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,after_actor_before_critic,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,before_critic,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,after_backward_before_step,minibatch,-25.350797653198242,8.677160263061523,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.36152568459510803,0.0658923089504242,0.36152568459510803,0.0658923089504242,-0.479981392621994,-0.5256187319755554,-0.42057859897613525,-0.563938319683075
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,after_optimizer_step,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,8,after_critic,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,before_actor,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,after_actor_before_critic,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,before_critic,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,after_backward_before_step,minibatch,-25.435638427734375,9.096692085266113,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3701515197753906,0.09976118057966232,0.3701515793800354,0.09976118057966232,-0.42432525753974915,-0.4547329545021057,-0.4160792827606201,-0.5843464732170105
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,after_optimizer_step,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,9,after_critic,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,10,before_actor,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,10,after_actor_before_critic,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,10,before_critic,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,10,after_backward_before_step,minibatch,-25.464174270629883,9.306380271911621,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3762527406215668,0.11094224452972412,0.3762527406215668,0.11094224452972412,-0.3772278130054474,-0.39307424426078796,-0.4171545207500458,-0.5923795104026794
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,2,10,after_optimizer_step,minibatch,-25.421995162963867,9.514161109924316,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.37168338894844055,0.16977854073047638,0.3716833293437958,0.16977854073047638,-0.3353565037250519,-0.2919018566608429,-0.41502299904823303,-0.5803300142288208
