mode,step_size_group,critic_step_size_scale,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_param_delta_norm,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,popart_mean,popart_std
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,1,after_critic,minibatch,1.4803038835525513,0.07655054330825806,4.256442853234942,0.0,0.06111740942526306,0.06044231829586563,0.004518010566262685,0.0,-19.43824577331543,14.005231857299805,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.09502026438713074,-0.019428154453635216,0.09502026438713074,-0.019428154453635216,-0.7100803256034851,-0.674120306968689,-0.5525780916213989,-0.2807918190956116,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,before_actor,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_actor_before_critic,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,before_critic,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_backward_before_step,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.0,0.0,0.0,0.0,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_optimizer_step,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.06579137696105425,0.06519982891978647,0.004361762967688496,0.0,-24.183147430419922,5.432949066162109,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.13250502943992615,0.22580647468566895,0.13250502943992615,0.22580647468566895,-0.7651644945144653,-0.60997074842453,-0.30964308977127075,-0.40432554483413696,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,2,after_critic,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.06579137696105425,0.06519982891978647,0.004361762967688496,0.0,-24.183147430419922,5.432949066162109,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.13250502943992615,0.22580647468566895,0.13250502943992615,0.22580647468566895,-0.7651644945144653,-0.60997074842453,-0.30964308977127075,-0.40432554483413696,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,before_actor,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_actor_before_critic,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,before_critic,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_backward_before_step,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.0,0.0,0.0,0.0,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_optimizer_step,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.06309688156001651,0.0611143648368227,0.004511196881996681,0.0,-28.176362991333008,0.09128395467996597,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,0.19858328998088837,0.4000000059604645,0.19858326017856598,0.4000000059604645,0.15062962472438812,0.4000000059604645,-0.6866832971572876,-0.4000000059604645,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,0,3,after_critic,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.06309688156001651,0.0611143648368227,0.004511196881996681,0.0,-28.176362991333008,0.09128395467996597,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,0.19858328998088837,0.4000000059604645,0.19858326017856598,0.4000000059604645,0.15062962472438812,0.4000000059604645,-0.6866832971572876,-0.4000000059604645,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,before_actor,minibatch,0.9482159614562988,0.10113193094730377,0.0,0.0,0.0,0.0,0.0,0.0,-22.767927169799805,11.735602378845215,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.21907958388328552,0.13819649815559387,0.21907958388328552,0.13819649815559387,-0.6299830079078674,-0.5527859926223755,-0.6502697467803955,-0.7111437320709229,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_actor_before_critic,minibatch,0.9482159614562988,0.10113193094730377,0.0,0.0,0.0,0.0,0.0,0.0,-22.767927169799805,11.735602378845215,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.21907958388328552,0.13819649815559387,0.21907958388328552,0.13819649815559387,-0.6299830079078674,-0.5527859926223755,-0.6502697467803955,-0.7111437320709229,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,before_critic,minibatch,0.9482159614562988,0.10113193094730377,0.0,0.0,0.0,0.0,0.0,0.0,-22.767927169799805,11.735602378845215,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.21907958388328552,0.13819649815559387,0.21907958388328552,0.13819649815559387,-0.6299830079078674,-0.5527859926223755,-0.6502697467803955,-0.7111437320709229,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_backward_before_step,minibatch,0.9482159614562988,0.10113193094730377,2.3827680085509972,0.0,0.0,0.0,0.0,0.0,-22.767927169799805,11.735602378845215,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.21907958388328552,0.13819649815559387,0.21907958388328552,0.13819649815559387,-0.6299830079078674,-0.5527859926223755,-0.6502697467803955,-0.7111437320709229,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_optimizer_step,minibatch,0.9482159614562988,0.10113193094730377,2.3827680085509972,0.0,0.06340035082695136,0.06165339736018683,0.004492946703903586,0.0,-23.711498260498047,10.672866821289062,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.2714705467224121,0.15359239280223846,0.2714705467224121,0.15359239280223846,-0.5854189395904541,-0.4347507655620575,-0.6485461592674255,-0.7459678053855896,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,4,after_critic,minibatch,0.9482159614562988,0.10113193094730377,2.3827680085509972,0.0,0.06340035082695136,0.06165339736018683,0.004492946703903586,0.0,-23.711498260498047,10.672866821289062,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.2714705467224121,0.15359239280223846,0.2714705467224121,0.15359239280223846,-0.5854189395904541,-0.4347507655620575,-0.6485461592674255,-0.7459678053855896,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,before_actor,minibatch,0.4885595142841339,0.09244738519191742,0.0,0.0,0.0,0.0,0.0,0.0,-26.224843978881836,3.1796746253967285,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.2902858853340149,0.17448681592941284,0.2902858257293701,0.17448681592941284,-0.2265462428331375,-0.35997071862220764,-0.29457440972328186,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_actor_before_critic,minibatch,0.4885595142841339,0.09244738519191742,0.0,0.0,0.0,0.0,0.0,0.0,-26.224843978881836,3.1796746253967285,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.2902858853340149,0.17448681592941284,0.2902858257293701,0.17448681592941284,-0.2265462428331375,-0.35997071862220764,-0.29457440972328186,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,before_critic,minibatch,0.4885595142841339,0.09244738519191742,0.0,0.0,0.0,0.0,0.0,0.0,-26.224843978881836,3.1796746253967285,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.2902858853340149,0.17448681592941284,0.2902858257293701,0.17448681592941284,-0.2265462428331375,-0.35997071862220764,-0.29457440972328186,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_backward_before_step,minibatch,0.4885595142841339,0.09244738519191742,2.0274290291238453,0.0,0.0,0.0,0.0,0.0,-26.224843978881836,3.1796746253967285,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.2902858853340149,0.17448681592941284,0.2902858257293701,0.17448681592941284,-0.2265462428331375,-0.35997071862220764,-0.29457440972328186,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_optimizer_step,minibatch,0.4885595142841339,0.09244738519191742,2.0274290291238453,0.0,0.0675285965141809,0.06596918694380904,0.004481328558937213,0.0,-26.552597045898438,4.741548538208008,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.536445677280426,0.3478739261627197,0.5364456176757812,0.3478739261627197,0.16248460114002228,-0.07844575494527817,-0.1898406744003296,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,5,after_critic,minibatch,0.4885595142841339,0.09244738519191742,2.0274290291238453,0.0,0.0675285965141809,0.06596918694380904,0.004481328558937213,0.0,-26.552597045898438,4.741548538208008,-0.3971560597419739,1.046733021736145,-29.989032745361328,9.209460258483887,-15.975547790527344,20.026832580566406,0.536445677280426,0.3478739261627197,0.5364456176757812,0.3478739261627197,0.16248460114002228,-0.07844575494527817,-0.1898406744003296,-0.49706748127937317,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,before_actor,minibatch,0.5448432564735413,0.08912248909473419,0.0,0.0,0.0,0.0,0.0,0.0,-26.167402267456055,3.8070902824401855,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.3351532220840454,0.29875367879867554,0.3351532816886902,0.29875367879867554,-0.32942891120910645,-0.3075513541698456,-0.4671526253223419,-0.3090176284313202,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_actor_before_critic,minibatch,0.5448432564735413,0.08912248909473419,0.0,0.0,0.0,0.0,0.0,0.0,-26.167402267456055,3.8070902824401855,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.3351532220840454,0.29875367879867554,0.3351532816886902,0.29875367879867554,-0.32942891120910645,-0.3075513541698456,-0.4671526253223419,-0.3090176284313202,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,before_critic,minibatch,0.5448432564735413,0.08912248909473419,0.0,0.0,0.0,0.0,0.0,0.0,-26.167402267456055,3.8070902824401855,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.3351532220840454,0.29875367879867554,0.3351532816886902,0.29875367879867554,-0.32942891120910645,-0.3075513541698456,-0.4671526253223419,-0.3090176284313202,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_backward_before_step,minibatch,0.5448432564735413,0.08912248909473419,3.2897091825603937,0.0,0.0,0.0,0.0,0.0,-26.167402267456055,3.8070902824401855,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.3351532220840454,0.29875367879867554,0.3351532816886902,0.29875367879867554,-0.32942891120910645,-0.3075513541698456,-0.4671526253223419,-0.3090176284313202,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_optimizer_step,minibatch,0.5448432564735413,0.08912248909473419,3.2897091825603937,0.0,0.07133728559109732,0.07020276761762395,0.004446469055099402,0.0,-26.793819427490234,4.484466075897217,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.6437386274337769,0.359604150056839,0.6437385678291321,0.359604150056839,0.24552662670612335,-0.1363636553287506,-0.18633008003234863,-0.3189149796962738,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,6,after_critic,minibatch,0.5448432564735413,0.08912248909473419,3.2897091825603937,0.0,0.07133728559109732,0.07020276761762395,0.004446469055099402,0.0,-26.793819427490234,4.484466075897217,-0.6785007119178772,0.9176396131515503,-32.464385986328125,8.07365894317627,-17.037063598632812,18.539710998535156,0.6437386274337769,0.359604150056839,0.6437385678291321,0.359604150056839,0.24552662670612335,-0.1363636553287506,-0.18633008003234863,-0.3189149796962738,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,before_actor,minibatch,0.14868763089179993,0.317023366689682,0.0,0.0,0.0,0.0,0.0,0.0,-27.773578643798828,1.5610082149505615,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.1992606222629547,0.20000000298023224,0.1992606520652771,0.20000000298023224,0.32025057077407837,-0.20000000298023224,-0.8145616054534912,-0.800000011920929,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_actor_before_critic,minibatch,0.14868763089179993,0.317023366689682,0.0,0.0,0.0,0.0,0.0,0.0,-27.773578643798828,1.5610082149505615,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.1992606222629547,0.20000000298023224,0.1992606520652771,0.20000000298023224,0.32025057077407837,-0.20000000298023224,-0.8145616054534912,-0.800000011920929,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,before_critic,minibatch,0.14868763089179993,0.317023366689682,0.0,0.0,0.0,0.0,0.0,0.0,-27.773578643798828,1.5610082149505615,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.1992606222629547,0.20000000298023224,0.1992606520652771,0.20000000298023224,0.32025057077407837,-0.20000000298023224,-0.8145616054534912,-0.800000011920929,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_backward_before_step,minibatch,0.14868763089179993,0.317023366689682,1.6996814115623926,0.0,0.0,0.0,0.0,0.0,-27.773578643798828,1.5610082149505615,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.1992606222629547,0.20000000298023224,0.1992606520652771,0.20000000298023224,0.32025057077407837,-0.20000000298023224,-0.8145616054534912,-0.800000011920929,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_optimizer_step,minibatch,0.14868763089179993,0.317023366689682,1.6996814115623926,0.0,0.06953484675472903,0.06841607502430837,0.0044583918552414704,0.0,-28.830507278442383,0.6759921312332153,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.3268500566482544,0.4000000059604645,0.32685011625289917,0.4000000059604645,0.40027713775634766,0.4000000059604645,-0.7570286989212036,-1.0,-26.494740168253582,8.798289340670184
hierarchical_actor_joint_reward_aligned_credit,current_step_size,1.0,0,1,7,after_critic,minibatch,0.14868763089179993,0.317023366689682,1.6996814115623926,0.0,0.06953484675472903,0.06841607502430837,0.0044583918552414704,0.0,-28.830507278442383,0.6759921312332153,-0.44404202699661255,0.45786717534065247,-30.40155029296875,4.02844762802124,-16.021038055419922,14.143912315368652,0.3268500566482544,0.4000000059604645,0.32685011625289917,0.4000000059604645,0.40027713775634766,0.4000000059604645,-0.7570286989212036,-1.0,-26.494740168253582,8.798289340670184
