group_name,step_type,probe_value_pred_mean,probe_value_pred_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,critic_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,grad_norm,update_over_grad_ratio
no_op,before_update,-24.348785400390625,9.702089309692383,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,0.0,0.0,0.0,0.4999997921103863,0.0
no_op,after_update,-24.348785400390625,9.702089309692383,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,0.0,0.0,0.0,0.4999997921103863,0.0
small_sgd,before_update,-24.348785400390625,9.702089309692383,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,0.0,0.0,0.0,0.4999997921103863,0.0
small_sgd,after_update,-24.35101318359375,9.701635360717773,0.3597657382488251,0.16304819285869598,0.3597657382488251,0.16304819285869598,-0.4631149470806122,-0.43443334102630615,4.9995618115901255e-05,4.049642622100018e-05,2.9290090402671225e-05,0.4999997921103863,9.999127780609873e-05
current_adam,before_update,-24.348785400390625,9.702089309692383,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,0.0,0.0,0.0,0.4999997921103863,0.0
current_adam,after_update,-24.20650291442871,9.851547241210938,0.33826130628585815,0.1914893537759781,0.33826130628585815,0.1914893537759781,-0.42099079489707947,-0.3672383725643158,0.06524962277310246,0.06470263497995109,0.003795852149678181,0.4999997921103863,0.13049929980510297
