group_name,grad_norm,step_type,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward,critic_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,update_over_grad_ratio
no_op,0.4999997921103863,before_update,-25.476003646850586,11.228667259216309,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6659913659095764,0.1440615952014923,0.6659913659095764,0.1440615952014923,0.2994530498981476,0.08174487203359604,-0.15724314749240875,-0.5076979994773865,-24.348785400390625,9.702089309692383,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,-0.43479377031326294,-0.581741213798523,0.0,0.0,0.0,0.0
no_op,0.4999997921103863,after_update,-25.476003646850586,11.228667259216309,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6659913659095764,0.1440615952014923,0.6659913659095764,0.1440615952014923,0.2994530498981476,0.08174487203359604,-0.15724314749240875,-0.5076979994773865,-24.348785400390625,9.702089309692383,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,-0.43479377031326294,-0.581741213798523,0.0,0.0,0.0,0.0
small_sgd,0.4999997921103863,before_update,-25.476003646850586,11.228667259216309,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6659913659095764,0.1440615952014923,0.6659913659095764,0.1440615952014923,0.2994530498981476,0.08174487203359604,-0.15724314749240875,-0.5076979994773865,-24.348785400390625,9.702089309692383,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,-0.43479377031326294,-0.581741213798523,0.0,0.0,0.0,0.0
small_sgd,0.4999997921103863,after_update,-25.478843688964844,11.226600646972656,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6660298109054565,0.1440615952014923,0.6660297513008118,0.1440615952014923,0.2994641661643982,0.08174487203359604,-0.1572331190109253,-0.5076979994773865,-24.35101318359375,9.701635360717773,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3597657382488251,0.16304819285869598,0.3597657382488251,0.16304819285869598,-0.4631149470806122,-0.43443334102630615,-0.4347880780696869,-0.581741213798523,4.9995618115901255e-05,4.049642622100018e-05,2.9290090402671225e-05,9.999127780609873e-05
current_adam,0.4999997921103863,before_update,-25.476003646850586,11.228667259216309,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6659913659095764,0.1440615952014923,0.6659913659095764,0.1440615952014923,0.2994530498981476,0.08174487203359604,-0.15724314749240875,-0.5076979994773865,-24.348785400390625,9.702089309692383,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.35978466272354126,0.16304819285869598,0.3597846031188965,0.16304819285869598,-0.46308663487434387,-0.43443334102630615,-0.43479377031326294,-0.581741213798523,0.0,0.0,0.0,0.0
current_adam,0.4999997921103863,after_update,-25.81504249572754,11.216310501098633,-0.47898057103157043,1.2172616720199585,-30.577136993408203,10.483555793762207,-15.717313766479492,16.54583168029785,0.6915565133094788,0.1902492791414261,0.6915565133094788,0.1902492791414261,0.31492361426353455,0.18914957344532013,-0.13930688798427582,-0.4186217486858368,-24.20650291442871,9.851547241210938,-1.1509175300598145,0.5814316272735596,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.33826130628585815,0.1914893537759781,0.33826130628585815,0.1914893537759781,-0.42099079489707947,-0.3672383725643158,-0.4234611690044403,-0.5608988404273987,0.06524962277310246,0.06470263497995109,0.003795852149678181,0.13049929980510297
