epoch,reward_mode,value_target_mode,value_loss_mode,num_sensors,episode_reward,episode_delay,episode_energy,avg_raw_total_backlog,avg_normalized_total_backlog,avg_normalized_avg_queue_len,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_theta,num_steps,actor_loss,critic_loss,entropy,raw_return_mean,raw_return_std,value_target_mean,value_target_std,running_return_mean,running_return_std,popart_mean,popart_std,critic_raw_prediction_mean,critic_raw_prediction_std,critic_normalized_prediction_mean,critic_normalized_prediction_std,value_explained_variance,prediction_target_corr,prediction_std_over_target_std
0,per_sensor,popart_return_norm,huber,8,-158.01718021777742,1145.3611627036107,189.53718292909718,9618962293.719048,4.235352520821005,0.06831213743259683,143.17014533795134,1.1846073933068577,13.662427486519366,0.4993145959047142,100,-0.11066824526060373,1.8684077277779578,30.150162982940675,-22.157121658325195,6.349564075469971,1.5556811661099346e-07,0.9999999403953552,-22.157121658325195,6.349564016198339,-22.157121658325195,6.349564016198339,-17.610990524291992,0.10700134932994843,0.7159751653671265,0.016851769760251045,0.00288546085357666,0.0940386950969696,0.016851771622896194
1,per_sensor,popart_return_norm,huber,8,-149.03219423135351,1075.686830910353,181.13501109816846,9137270115.544636,4.166166429940698,0.06719623274097897,134.4608538637941,1.1320938193635526,13.439246548195793,0.5023296206479968,100,-0.11787068052217364,0.5897592287510633,30.156291007995605,-33.65523910522461,9.486961364746094,-0.5801175236701965,0.9572959542274475,-27.906180381774902,9.910165412680989,-27.906180381774902,9.910165412680989,-36.52619552612305,0.06428549438714981,-0.8698151111602783,0.006486831698566675,0.00017601251602172852,0.0163765549659729,0.0067762029357254505
2,per_sensor,popart_return_norm,huber,8,-163.10749274555775,1181.8768808521756,189.34248963473638,9609900907.304956,4.398742544433798,0.0709474603940935,147.73461010652196,1.1833905602171022,14.189492078818699,0.5056666386341017,100,-0.05398202515207231,0.44471259973943233,30.1770218372345,-48.29623031616211,13.5128755569458,-0.919121265411377,0.9136788845062256,-34.702863693237305,14.789523035022324,-34.702863693237305,14.789523035022324,-52.76224136352539,0.05780380591750145,-1.2210923433303833,0.0039084292948246,0.0003075599670410156,0.038097478449344635,0.004277683794498444
3,per_sensor,popart_return_norm,huber,8,-159.64728533718878,1155.2196694092404,188.4533533630217,9506026662.898937,4.360767892779623,0.07033496601257458,144.40245867615505,1.177833458518886,14.066993202514917,0.5061208727886067,100,-0.14987168423831462,0.35787491481751205,30.199590158462524,-59.175437927246094,16.1846866607666,-0.9927430152893066,0.8753870725631714,-40.8210072517395,18.48860617945919,-40.8210072517395,18.48860617945919,-60.15135192871094,0.05364472419023514,-1.045527458190918,0.00290150148794055,-0.0009506940841674805,-0.14175188541412354,0.003314535366371274
4,per_sensor,popart_return_norm,huber,8,-159.10720050853226,1149.4159132771883,190.38231277007307,9584456177.029325,4.4144997871619145,0.0712016094703534,143.67698915964854,1.1898894548129575,14.240321894070679,0.5059348898121672,100,-0.10906617799773813,0.29063094574958087,30.257809925079346,-64.07544708251953,17.691604614257812,-0.9049803018569946,0.8606180548667908,-45.47189521789551,20.556859199379353,-45.47189521789551,20.556859199379353,-65.28187561035156,0.06456787139177322,-0.9636679291725159,0.00314093055203557,-0.0002913475036621094,-0.03807961568236351,0.003649621969088912
