epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,theta_only_step_kl,route_only_step_kl,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_min_theta_updates_per_epoch,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,hierarchical_actor_separate_theta_route_backbones,1.0029438734054565,0.0888105258345604,2.0899930000305176,0.994012713432312,0.1642678678035736,2.192805290222168,0.0008200996671803296,0.01951378956437111,0.03333333507180214,0.17183570563793182,0.004098762758076191,0.0021549962229156254,0.03,0.015,0,10,10,0,0,1,11,0.4970833361148834,0.4970833361148834
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,hierarchical_actor_separate_theta_route_backbones,1.0085619688034058,0.2748807966709137,3.5831191539764404,1.014432430267334,0.3249439001083374,3.2665185928344727,0.024523736909031868,0.03467459976673126,0.2970833480358124,0.4691151976585388,0.0013007338259285461,0.0013571191467841952,0.03,0.015,4,7,5,0,0,16,24,0.49916666746139526,0.49916666746139526
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,hierarchical_actor_separate_theta_route_backbones,1.002396821975708,0.2204047292470932,4.651174545288086,1.0037723779678345,0.29859137535095215,2.8097403049468994,0.01919245533645153,0.038110196590423584,0.20291666686534882,0.3927973210811615,0.0018564676760103214,0.0022297695931659915,0.03,0.015,1,8,7,0,0,11,19,0.4975000023841858,0.4975000023841858
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,hierarchical_actor_separate_theta_route_backbones,1.008115291595459,0.21159319579601288,4.664981365203857,1.000508189201355,0.3155164122581482,3.184016704559326,0.011711688712239265,0.0485423244535923,0.1850000023841858,0.43418803811073303,0.0010428414704316917,0.0020588142549968326,0.03,0.015,0,8,8,0,0,12,20,0.48750001192092896,0.48750001192092896
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,hierarchical_actor_separate_theta_route_backbones,1.002488613128662,0.17317333817481995,2.457634449005127,1.0021514892578125,0.2897702753543854,3.636462926864624,0.012053005397319794,0.03844035044312477,0.1654166728258133,0.38638296723365784,0.002637894998770207,0.0022289120364910237,0.03,0.015,0,8,8,0,0,9,17,0.4895833432674408,0.4895833432674408
