block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.25999999046325684,-0.011259598657488823,0.17820213735103607,0
1,3,6,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.02126176841557026,0.24990427494049072,0
2,6,9,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,0.00886312872171402,0.25433292984962463,0
3,9,12,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.46000000834465027,-0.016859641298651695,0.24794895946979523,0
4,12,15,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.4099999964237213,-0.02817826345562935,0.25345125794410706,0
5,15,18,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,-0.014873270876705647,0.22745509445667267,0
6,18,21,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,0.009326319210231304,0.2543335258960724,0
7,21,24,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.4099999964237213,-0.011742017231881618,0.2608577311038971,0
8,24,27,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.25999999046325684,-0.002314091892912984,0.21091488003730774,0
9,27,30,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,-0.06611329317092896,0.22249791026115417,0
10,30,33,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,-0.016406705603003502,0.20635724067687988,0
11,33,36,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.009017983451485634,0.23319925367832184,0
12,36,39,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.0026986063458025455,0.26937031745910645,0
13,39,42,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3199999928474426,-0.02805837243795395,0.21514856815338135,0
14,42,45,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.36000001430511475,-0.029798565432429314,0.2743629813194275,0
15,45,48,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,0.02271457202732563,0.2778702974319458,0
16,48,51,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.2800000011920929,-0.03657893091440201,0.19504660367965698,0
17,51,54,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,0.0030792427714914083,0.22736087441444397,0
18,54,57,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,-0.028535891324281693,0.20083577930927277,0
19,57,60,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.005267290864139795,0.19343650341033936,0
20,60,63,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.5,-0.03310053423047066,0.26985374093055725,0
21,63,66,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.5400000214576721,0.016621947288513184,0.3453821539878845,0
22,66,69,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.44999998807907104,-0.019598228856921196,0.24659018218517303,0
23,69,72,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,-0.0008716761949472129,0.36828750371932983,0
0,0,3,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.8100000023841858,-0.05959005281329155,0.6723054647445679,1
1,3,6,3,dispatch_decision_block,blockwise_surrogate_mean,1.0,0.0,1.0,1.0,0.8100000023841858,0.030024509876966476,0.8107772469520569,1
