probe_index,sensor_id,task_name,old_top1_choice,new_top1_choice,top1_changed,old_sampled_choice,new_sampled_choice,sampled_changed,old_top1_prob,new_top1_prob,top1_prob_delta,decision_kl,decision_l1,old_local_prob,new_local_prob,old_BS1_prob,new_BS1_prob,old_BS2_prob,new_BS2_prob
36,S4,LatCrit,local,local,0,local,local,0,0.5553911924362183,0.5356322526931763,-0.019758939743041992,0.0008226782083511353,0.03951793909072876,0.5553911924362183,0.5356322526931763,0.24372000992298126,0.25159981846809387,0.2008887678384781,0.21276795864105225
36,S4,ComHvy,local,local,0,local,local,0,0.5060892105102539,0.5063869953155518,0.00029778480529785156,1.7019629012793303e-06,0.0015368759632110596,0.5060892105102539,0.5063869953155518,0.25706109404563904,0.2562926709651947,0.23684971034526825,0.23732037842273712
36,S4,BWHvy,local,local,0,local,local,0,0.5342115163803101,0.48692119121551514,-0.04729032516479492,0.00448954850435257,0.09458066523075104,0.5342115163803101,0.48692119121551514,0.2262708693742752,0.2472245991230011,0.23951759934425354,0.26585420966148376
36,S5,LatCrit,local,local,0,BS2,local,1,0.38723963499069214,0.39055174589157104,0.0033121109008789062,0.004250191152095795,0.07493101060390472,0.38723963499069214,0.39055174589157104,0.2419154793024063,0.27606886625289917,0.37084490060806274,0.3333793878555298
36,S5,ComHvy,local,local,0,local,local,0,0.5666078329086304,0.5595152378082275,-0.007092595100402832,0.0017006341367959976,0.04482200741767883,0.5666078329086304,0.5595152378082275,0.21809256076812744,0.20277415215969086,0.2152995616197586,0.23771056532859802
36,S5,BWHvy,local,local,0,BS2,BS2,0,0.5023763179779053,0.48134303092956543,-0.021033287048339844,0.001904735341668129,0.05554869771003723,0.5023763179779053,0.48134303092956543,0.23054088652133942,0.22379983961582184,0.2670827805995941,0.2948571443557739
36,S6,LatCrit,local,local,0,local,local,0,0.5626621842384338,0.5674859285354614,0.004823744297027588,5.7494908105582e-05,0.009647518396377563,0.5626621842384338,0.5674859285354614,0.2364293336868286,0.23235313594341278,0.20090848207473755,0.2001609057188034
36,S6,ComHvy,local,local,0,local,local,0,0.467526912689209,0.47713708877563477,0.009610176086425781,0.007753018289804459,0.09707291424274445,0.467526912689209,0.47713708877563477,0.2653087377548218,0.21677230298519135,0.26716434955596924,0.30609065294265747
36,S6,BWHvy,local,local,0,local,local,0,0.49628883600234985,0.5330175161361694,0.03672868013381958,0.003915607929229736,0.07345736026763916,0.49628883600234985,0.5330175161361694,0.2549510896205902,0.25252947211265564,0.24876007437705994,0.21445301175117493
36,S7,LatCrit,local,local,0,local,local,0,0.4456520080566406,0.41942209005355835,-0.026229918003082275,0.0014052372425794601,0.05245986580848694,0.4456520080566406,0.41942209005355835,0.29355311393737793,0.3073984980583191,0.26079487800598145,0.27317944169044495
36,S7,ComHvy,local,local,0,BS2,BS2,0,0.49760890007019043,0.5163184404373169,0.018709540367126465,0.0025901049375534058,0.06474043428897858,0.49760890007019043,0.5163184404373169,0.18323348462581635,0.19689416885375977,0.3191576302051544,0.2867874205112457
36,S7,BWHvy,local,local,0,local,local,0,0.39654165506362915,0.41325241327285767,0.016710758209228516,0.0006498992443084717,0.03342150151729584,0.39654165506362915,0.41325241327285767,0.25028616189956665,0.24781878292560577,0.3531721830368042,0.33892881870269775
36,S8,LatCrit,local,local,0,local,local,0,0.5976041555404663,0.573387622833252,-0.024216532707214355,0.001761262770742178,0.048433080315589905,0.5976041555404663,0.573387622833252,0.16832409799098969,0.18957535922527313,0.23407171666622162,0.23703700304031372
36,S8,ComHvy,local,local,0,local,local,0,0.4183341860771179,0.4197703003883362,0.0014361143112182617,0.00013662828132510185,0.013399213552474976,0.4183341860771179,0.4197703003883362,0.24457991123199463,0.23788028955459595,0.33708593249320984,0.34234941005706787
36,S8,BWHvy,local,local,0,local,local,0,0.46959757804870605,0.4668726325035095,-0.002724945545196533,0.0008126888424158096,0.03140893578529358,0.46959757804870605,0.4668726325035095,0.19797129929065704,0.1849917620420456,0.3324311375617981,0.3481355905532837
37,S1,LatCrit,local,local,0,local,local,0,0.5042479038238525,0.5173472166061401,0.013099312782287598,0.001431228592991829,0.043416380882263184,0.5042479038238525,0.5173472166061401,0.22292864322662354,0.20122048258781433,0.27282342314720154,0.2814323306083679
37,S1,ComHvy,local,local,0,local,local,0,0.4582045078277588,0.4952462911605835,0.03704178333282471,0.003102976828813553,0.07408356666564941,0.4582045078277588,0.4952462911605835,0.28359875082969666,0.27331897616386414,0.25819674134254456,0.23143473267555237
37,S1,BWHvy,local,local,0,local,local,0,0.5963008403778076,0.608792781829834,0.012491941452026367,0.0003699054941534996,0.02498386800289154,0.5963008403778076,0.608792781829834,0.20139294862747192,0.19228893518447876,0.20230619609355927,0.19891828298568726
37,S2,LatCrit,local,local,0,local,local,0,0.556914210319519,0.5868237614631653,0.02990955114364624,0.0019893739372491837,0.0598190575838089,0.556914210319519,0.5868237614631653,0.17082814872264862,0.1646643579006195,0.27225759625434875,0.2485118806362152
37,S2,ComHvy,local,local,0,BS1,BS1,0,0.425362765789032,0.39309370517730713,-0.032269060611724854,0.004052706062793732,0.08356636762619019,0.425362765789032,0.39309370517730713,0.3097276985645294,0.3515108823776245,0.2649095356464386,0.25539541244506836
37,S2,BWHvy,local,local,0,local,local,0,0.5476291179656982,0.5629243850708008,0.015295267105102539,0.0005171466618776321,0.030590534210205078,0.5476291179656982,0.5629243850708008,0.2044861912727356,0.19457975029945374,0.24788467586040497,0.2424958497285843
37,S3,LatCrit,local,local,0,local,local,0,0.5697113275527954,0.5810738205909729,0.01136249303817749,0.0014013219624757767,0.03938092291355133,0.5697113275527954,0.5810738205909729,0.24892069399356842,0.2572486400604248,0.18136800825595856,0.1616775244474411
37,S3,ComHvy,local,local,0,local,local,0,0.5229971408843994,0.5308446288108826,0.007847487926483154,0.0006322627887129784,0.029042646288871765,0.5229971408843994,0.5308446288108826,0.25063809752464294,0.25731194019317627,0.22636473178863525,0.21184341609477997
37,S3,BWHvy,local,local,0,local,local,0,0.518749475479126,0.4847186803817749,-0.034030795097351074,0.0023506823927164078,0.06806157529354095,0.518749475479126,0.4847186803817749,0.24652859568595886,0.2609129846096039,0.23472191393375397,0.25436830520629883
