block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.33000001311302185,0.007899975404143333,0.12159810960292816,0
1,3,6,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.3700000047683716,-0.038149308413267136,0.13885009288787842,0
2,6,9,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.3499999940395355,-0.023544663563370705,0.11598045378923416,0
3,9,12,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.3700000047683716,-0.02551308460533619,0.13172374665737152,0
4,12,15,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.3199999928474426,-0.016810962930321693,0.1362832933664322,0
5,15,18,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.4099999964237213,-0.011789052747189999,0.13987363874912262,0
6,18,21,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.41999998688697815,-0.01116395927965641,0.13206717371940613,0
7,21,24,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.3400000035762787,-0.010823845863342285,0.12510691583156586,0
8,24,27,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.33000001311302185,-0.009802693501114845,0.11692923307418823,0
9,27,30,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.27000001072883606,-0.0005167853669263422,0.12949581444263458,0
10,30,33,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.25,0.01556730642914772,0.10600662231445312,0
11,33,36,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.33000001311302185,-0.006617635954171419,0.14230071008205414,0
12,36,39,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.2800000011920929,-0.006383812520653009,0.11024290323257446,0
13,39,42,3,dispatch_decision_block,theta_route_split_advantage_surrogate,1.0,0.0,1.0,1.0,0.25999999046325684,-0.011251619085669518,0.11770875751972198,0
