mode,epoch,update_epoch,minibatch_id,trace_stage,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_backbone_delta_norm,actor_head_delta_norm,popart_mean,popart_std,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward
hierarchical_actor_joint_reward_aligned_credit,0,0,0,before_actor,1.7164748907089233,0.11472368240356445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-16.501468658447266,16.46085548400879,-0.7587941884994507,0.9739350080490112,-33.06895446777344,8.457146644592285,-19.292551040649414,19.80368995666504,-0.0316774845123291,-0.11693549156188965,-0.031677477061748505,-0.11693549156188965,-0.8919493556022644,-0.7745602130889893,-0.33065056800842285,-0.3640029728412628,-22.5444393157959,8.870739936828613,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3278252184391022,-0.0318063385784626,0.3278252184391022,-0.0318063385784626,-0.8455946445465088,-0.7409899830818176,-0.4007068872451782,-0.14090315997600555
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_actor_before_critic,1.7164748907089233,0.11472368240356445,0.0,0.18927166039137863,0.0,0.059681814010929535,0.0,0.0,0.05537467638280086,0.02226126993536671,-26.479977289835613,8.683481033755402,-16.501468658447266,16.46085548400879,-0.7587941884994507,0.9739350080490112,-33.06895446777344,8.457146644592285,-19.292551040649414,19.80368995666504,-0.0316774845123291,-0.11693549156188965,-0.031677477061748505,-0.11693549156188965,-0.8919493556022644,-0.7745602130889893,-0.33065056800842285,-0.3640029728412628,-22.5444393157959,8.870739936828613,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3278252184391022,-0.0318063385784626,0.3278252184391022,-0.0318063385784626,-0.8455946445465088,-0.7409899830818176,-0.4007068872451782,-0.14090315997600555
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_critic,1.7164748907089233,0.11472368240356445,3.9112667740931304,0.18927166039137863,0.052152146328389104,0.059681814010929535,0.05116027689636214,0.004894844243180995,0.05537467638280086,0.02226126993536671,-26.479977289835613,8.683481033755402,-18.054981231689453,15.314693450927734,-0.7587941884994507,0.9739350080490112,-33.06895446777344,8.457146644592285,-19.292551040649414,19.80368995666504,-0.01740969717502594,-0.042888566851615906,-0.01740969903767109,-0.042888566851615906,-0.8636417388916016,-0.7159091830253601,-0.3682916760444641,-0.4362170398235321,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,before_actor,0.9282183647155762,0.1485171914100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-20.278730392456055,10.272130966186523,-0.43419966101646423,0.9874957203865051,-30.250341415405273,8.57490062713623,-14.2317533493042,13.444973945617676,0.2558556795120239,0.1946481168270111,0.25585564970970154,0.1946481168270111,-0.7652526497840881,-0.7467009425163269,-0.2366228997707367,-0.33321118354797363,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_actor_before_critic,0.9282183647155762,0.1485171914100647,0.0,0.20693914258393428,0.0,0.06324977913316848,0.0,0.0,0.05857299356678908,0.02386920578945766,-26.479977289835613,8.683481033755402,-20.278730392456055,10.272130966186523,-0.43419966101646423,0.9874957203865051,-30.250341415405273,8.57490062713623,-14.2317533493042,13.444973945617676,0.2558556795120239,0.1946481168270111,0.25585564970970154,0.1946481168270111,-0.7652526497840881,-0.7467009425163269,-0.2366228997707367,-0.33321118354797363,-23.28789710998535,8.15794849395752,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3416900336742401,-0.028441164642572403,0.3416900634765625,-0.028441164642572403,-0.8271517753601074,-0.7391446232795715,-0.4226992726325989,-0.16098566353321075
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_critic,0.9282183647155762,0.1485171914100647,4.711725739614069,0.20693914258393428,0.0575650329810696,0.06324977913316848,0.05681467110430026,0.004685997147059623,0.05857299356678908,0.02386920578945766,-26.479977289835613,8.683481033755402,-22.46918296813965,7.316708087921143,-0.43419966101646423,0.9874957203865051,-30.250341415405273,8.57490062713623,-14.2317533493042,13.444973945617676,0.28105178475379944,0.22067449986934662,0.28105178475379944,0.22067449986934662,-0.7162010073661804,-0.7071114778518677,-0.3049856424331665,-0.340175986289978,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_actor,1.161481261253357,0.028081044554710388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-19.237796783447266,13.298821449279785,-0.4140702188014984,1.1297532320022583,-30.07554817199707,9.81019115447998,-16.755380630493164,18.179935455322266,0.1254054307937622,0.12133432179689407,0.1254054456949234,0.12133432179689407,-0.7957572340965271,-0.7833578586578369,-0.3828534781932831,0.04252199828624725,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_actor_before_critic,1.161481261253357,0.028081044554710388,0.0,0.19016908334422225,0.0,0.06604719551618794,0.0,0.0,0.06085355892066625,0.025672483367266175,-26.479977289835613,8.683481033755402,-19.237796783447266,13.298821449279785,-0.4140702188014984,1.1297532320022583,-30.07554817199707,9.81019115447998,-16.755380630493164,18.179935455322266,0.1254054307937622,0.12133432179689407,0.1254054456949234,0.12133432179689407,-0.7957572340965271,-0.7833578586578369,-0.3828534781932831,0.04252199828624725,-23.92157745361328,7.449366092681885,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3568207919597626,-0.019431177526712418,0.3568207323551178,-0.019431177526712418,-0.7977180480957031,-0.728723406791687,-0.4420405328273773,-0.20234476029872894
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_critic,1.161481261253357,0.028081044554710388,4.5501794638687425,0.19016908334422225,0.06454120312567539,0.06604719551618794,0.06396015417515451,0.004419359395539055,0.06085355892066625,0.025672483367266175,-26.479977289835613,8.683481033755402,-21.931692123413086,10.464064598083496,-0.4140702188014984,1.1297532320022583,-30.07554817199707,9.81019115447998,-16.755380630493164,18.179935455322266,0.13327138125896454,0.11546921730041504,0.13327139616012573,0.11546921730041504,-0.6880972981452942,-0.7646628022193909,-0.4977775812149048,0.02162756770849228,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_actor,2.1647586822509766,0.07169273495674133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-16.233333587646484,18.716339111328125,-0.5553416013717651,1.3845242261886597,-31.30227279663086,12.022489547729492,-17.63797378540039,24.617128372192383,-0.07879721373319626,0.0,-0.07879719883203506,0.0,-0.8715158700942993,-0.800000011920929,-0.6841545701026917,-1.0,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_actor_before_critic,2.1647586822509766,0.07169273495674133,0.0,0.4150735053503759,0.0,0.08981407885901481,0.0,0.0,0.08175581270358936,0.03718273591963007,-26.479977289835613,8.683481033755402,-16.233333587646484,18.716339111328125,-0.5553416013717651,1.3845242261886597,-31.30227279663086,12.022489547729492,-17.63797378540039,24.617128372192383,-0.07879721373319626,0.0,-0.07879719883203506,0.0,-0.8715158700942993,-0.800000011920929,-0.6841545701026917,-1.0,-24.491195678710938,6.708686351776123,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37470096349716187,-0.006947459653019905,0.37470105290412903,-0.006947459653019905,-0.7529332637786865,-0.7200390696525574,-0.45679622888565063,-0.24696047604084015
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_critic,2.1647586822509766,0.07169273495674133,8.078982754464697,0.4150735053503759,0.0667159123430951,0.08981407885901481,0.06615702233240467,0.004024665017742837,0.08175581270358936,0.03718273591963007,-26.479977289835613,8.683481033755402,-22.008255004882812,9.250967979431152,-0.5553416013717651,1.3845242261886597,-31.30227279663086,12.022489547729492,-17.63797378540039,24.617128372192383,-0.094748854637146,0.0,-0.0947488471865654,0.0,-0.8785269856452942,-0.800000011920929,-0.717798113822937,-1.0,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_actor,0.546959400177002,0.08489933609962463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-25.56587791442871,3.26074481010437,-0.5255455374717712,1.1003859043121338,-31.043540954589844,9.555180549621582,-14.740865707397461,15.379985809326172,0.6003315448760986,0.321847528219223,0.6003315448760986,0.321847528219223,-0.3032304048538208,-0.45637834072113037,-0.5398604869842529,-0.5641496181488037,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_actor_before_critic,0.546959400177002,0.08489933609962463,0.0,0.17694022779537366,0.0,0.08686972183032571,0.0,0.0,0.07907907078619192,0.03595621134756295,-26.479977289835613,8.683481033755402,-25.56587791442871,3.26074481010437,-0.5255455374717712,1.1003859043121338,-31.043540954589844,9.555180549621582,-14.740865707397461,15.379985809326172,0.6003315448760986,0.321847528219223,0.6003315448760986,0.321847528219223,-0.3032304048538208,-0.45637834072113037,-0.5398604869842529,-0.5641496181488037,-24.96148109436035,6.063985347747803,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.37078559398651123,0.0013026486849412322,0.3707856833934784,0.0013026486849412322,-0.7149502635002136,-0.7006078362464905,-0.444977343082428,-0.2896222174167633
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_critic,0.546959400177002,0.08489933609962463,2.704777906210314,0.17694022779537366,0.06767742257860185,0.08686972183032571,0.06714810944457068,0.004098216902417587,0.07907907078619192,0.03595621134756295,-26.479977289835613,8.683481033755402,-26.09955596923828,3.87479829788208,-0.5255455374717712,1.1003859043121338,-31.043540954589844,9.555180549621582,-14.740865707397461,15.379985809326172,0.7330125570297241,0.32331380248069763,0.7330125570297241,0.32331380248069763,0.09567087888717651,-0.3779325783252716,-0.5317423939704895,-0.5740469694137573,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_actor,0.8847935199737549,0.14470122754573822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-24.153345108032227,8.07408618927002,-0.6367854475975037,1.0061068534851074,-32.009490966796875,8.736509323120117,-21.395896911621094,19.676658630371094,-0.018394125625491142,-0.07771261781454086,-0.018394125625491142,-0.07771261781454086,-0.6143695116043091,-0.6030059456825256,-0.5744346976280212,-0.493035227060318,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_actor_before_critic,0.8847935199737549,0.14470122754573822,0.0,0.19710070672915986,0.0,0.0899065834214362,0.0,0.0,0.08181121280530752,0.037284302351530636,-26.479977289835613,8.683481033755402,-24.153345108032227,8.07408618927002,-0.6367854475975037,1.0061068534851074,-32.009490966796875,8.736509323120117,-21.395896911621094,19.676658630371094,-0.018394125625491142,-0.07771261781454086,-0.018394125625491142,-0.07771261781454086,-0.6143695116043091,-0.6030059456825256,-0.5744346976280212,-0.493035227060318,-25.361434936523438,5.7546610832214355,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3706088662147522,0.02333912067115307,0.3706088662147522,0.02333912067115307,-0.6361096501350403,-0.6721667051315308,-0.4264770746231079,-0.3543204367160797
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_critic,0.8847935199737549,0.14470122754573822,3.9601963556594626,0.19710070672915986,0.07416974785754482,0.0899065834214362,0.07371158726970412,0.00397624511904813,0.08181121280530752,0.037284302351530636,-26.479977289835613,8.683481033755402,-26.29212188720703,4.394153594970703,-0.6367854475975037,1.0061068534851074,-32.009490966796875,8.736509323120117,-21.395896911621094,19.676658630371094,-0.023601753637194633,-0.1081378385424614,-0.02360175922513008,-0.1081378385424614,-0.47514140605926514,-0.4560117721557617,-0.5668502449989319,-0.5234604477882385,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_actor,0.4162723124027252,-0.03958823159337044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.479977289835613,8.683481033755402,-25.883495330810547,4.432703495025635,-0.538640022277832,0.8558462858200073,-31.15724754333496,7.43172550201416,-15.243285179138184,17.771015167236328,0.35558152198791504,0.13819649815559387,0.3555815815925598,0.13819649815559387,-0.044722653925418854,-0.13379766047000885,-0.287031888961792,-0.5498534440994263,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_actor_before_critic,0.4162723124027252,-0.03958823159337044,0.0,0.1757598151939931,0.0,0.0860582146012356,0.0,0.0,0.07865534967662322,0.03491922489976613,-26.479977289835613,8.683481033755402,-25.883495330810547,4.432703495025635,-0.538640022277832,0.8558462858200073,-31.15724754333496,7.43172550201416,-15.243285179138184,17.771015167236328,0.35558152198791504,0.13819649815559387,0.3555815815925598,0.13819649815559387,-0.044722653925418854,-0.13379766047000885,-0.287031888961792,-0.5498534440994263,-25.69232749938965,5.564019203186035,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3738824129104614,0.01953973062336445,0.3738824129104614,0.01953973062336445,-0.5433968305587769,-0.6489361524581909,-0.4130943715572357,-0.39698219299316406
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_critic,0.4162723124027252,-0.03958823159337044,2.70019555707877,0.1757598151939931,0.07368328433805182,0.0860582146012356,0.07325940491358217,0.004028566224537932,0.07865534967662322,0.03491922489976613,-26.479977289835613,8.683481033755402,-26.25074005126953,5.976795196533203,-0.538640022277832,0.8558462858200073,-31.15724754333496,7.43172550201416,-15.243285179138184,17.771015167236328,0.6117413640022278,0.18988271057605743,0.6117414236068726,0.18988271057605743,0.24662967026233673,-0.011730206198990345,-0.13430629670619965,-0.46114373207092285,-25.840574264526367,5.822288513183594,-1.1732394695281982,0.5852989554405212,-36.667781829833984,5.082432270050049,-15.921833992004395,10.514189720153809,0.3674176037311554,0.05275727063417435,0.367417573928833,0.05275727063417435,-0.429220587015152,-0.5895571112632751,-0.3786919414997101,-0.46461135149002075
