epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-502.83946197042997,489.7640739391597,13.075388031270123,484.88920911187813,329.1981713975876,12.42622732240164,0.46340031927264386,142.80141007261616,97.49729654563859,1.4893824753958926,38.27379231054772,57.73412175969492,0.06537694015635061,0.06537694015635061,0.48757262224131137,100.0,-0.09453509734012186,4913.444909667969,15.057760572433471
1.0,-485.1281758347501,471.99208910016915,13.136086734580672,467.20093206089217,311.0453013220604,12.53473642727973,0.46557470316875615,143.15531960838317,95.82314078554143,1.4925624075726176,36.81436427585415,57.51621410211463,0.06568043367290337,0.06568043367290337,0.4930016728236683,100.0,-0.10751022035256028,4557.327221679688,15.0614803314209
2.0,-447.73040560152816,436.0406374060335,11.6897681954944,431.53619742402987,300.87510623896543,10.028803889192305,0.3704012340735917,120.26188606179858,90.08879964007834,1.2881909417037953,36.126045961199644,52.6745627371749,0.058448840977472,0.058448840977472,0.48267299055806895,100.0,-0.1173867209814489,3846.488848876953,15.097314476966858
3.0,-453.5411599650835,441.07339764222337,12.467762322859944,436.4541796314479,294.1503287495004,11.264216187696091,0.4305687340203028,130.60906596023108,92.38436021550962,1.3919391432847594,36.550755579420546,54.44166549280434,0.062338811614299716,0.062338811614299716,0.48007688131653026,100.0,-0.11423025093972683,3820.1376770019533,15.149285554885864
4.0,-437.9250144599262,425.79950738884565,12.125507071080245,421.20081024049256,288.8609969312235,10.902916332056963,0.39885694444470804,121.0380400327674,91.97394296706342,1.3626388541782408,35.989949124129524,54.62135498875567,0.060627535355401226,0.060627535355401226,0.48687526405043385,100.0,-0.07570088494103402,3525.8173583984376,15.151223540306091
5.0,-470.413117821382,457.5323115195509,12.880806301831095,452.6095169522218,302.3146337490391,11.749846015931416,0.4619695715879371,138.08306761566334,98.45589134658529,1.4494716769784302,37.7768719567642,59.22954771284269,0.06440403150915547,0.06440403150915547,0.49221519322985285,100.0,-0.10469107066746801,3987.379766845703,15.12753758430481
6.0,-394.5327961824512,382.8355969950419,11.69719918740927,378.5378785486624,248.49705122734548,10.572657930648392,0.4293008943545104,119.03886849631382,85.95436892759679,1.3572307340626404,33.210376970801164,51.38676122273297,0.05848599593704635,0.05848599593704635,0.4926771165593054,100.0,-0.11014634103048593,2426.8817504882813,15.127367949485778
7.0,-436.5937124430868,424.73213862267835,11.861573820408598,420.329128152705,287.1361266331427,10.778266280072504,0.4318926041504736,121.98284263533937,88.06020939946148,1.3493778877795921,34.727230524197886,51.983600987484046,0.05930786910204299,0.05930786910204299,0.4919008069551679,100.0,-0.07419115812517703,3241.284814453125,15.122948932647706
8.0,-450.6876622476736,438.1448731143151,12.54278913335873,433.58848248550527,293.23678959727584,11.376304207580926,0.4630686609596024,128.51232001968881,91.1278125761946,1.4268309722052461,35.627668308358054,54.0733132956313,0.06271394566679364,0.06271394566679364,0.49553691420080603,100.0,-0.06047429721802473,3460.5069580078125,15.140115237236023
9.0,-406.54655466768355,394.47374751387946,12.07280715380405,390.05226354045175,254.78461318637207,10.818559238052181,0.40804772624115804,124.04104338978638,88.42967946855698,1.3948527009373608,33.503471014621255,53.531355752998344,0.06036403576902025,0.06036403576902025,0.503628266642383,100.0,-0.11873663142323494,2581.7021484375,15.164168977737427
