epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.0024731021840125322,0.18276724219322205,1.156131625175476,-1.4233993291854858,0.0005029225721955299,0.1845230609178543,2.09525203704834,-1.721279263496399,3.1789144649962964e-09,0.9999998807907104,2.358633954813172e-09,0.9999998807907104,2426.0,0.0,0.032325275242328644,-0.01086820475757122,-0.016905125230550766,0.008570350706577301,0.04923040047287941,-0.01943855546414852,-0.0041673872619867325,-0.0025640695821493864,-0.00021296335035003722,-0.008974127471446991,0.0004082967061549425,0.4260416626930237,0.0020610056817531586,0.9974360466003418,0.1861957609653473,1.303256630897522,0.9997870922088623,0.04962383583188057,1.1987636089324951,0.020308148115873337,0.001466127228923142,-0.0017656151903793216,0.0005599044961854815,0.3171140253543854,0.07385832644867604,0.0821469442348829,0.06890912283881745,0.0567407038037201,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.00035030491207440457,0.00033282293937060916,-0.0003013125633905085,-0.00026064854497625286,0.0,0.00030115197420985037,-0.0814853385090828,-0.07015354186296463,0.49985021352767944,0.659686267375946,0.00553536182269454,0.5447904467582703,-0.03243677318096161,0.565010130405426
1,0.0010363577166572213,0.17758117616176605,1.1506366729736328,-0.8237286806106567,1.6505122403032146e-05,0.15766842663288116,1.466113805770874,-0.8728753328323364,-7.947286162490741e-10,0.9999998807907104,-1.0662197347244273e-08,0.9999999403953552,2415.0,0.0,0.03394254297018051,0.02460244856774807,-0.0018983931513503194,-0.004577016457915306,0.03584093612153083,0.029179465025663376,-0.0032377048046328127,0.027964739128947258,0.002086339285597205,0.022492459043860435,-0.0014457248616963625,0.5708333253860474,0.16066253185272217,1.0279648303985596,0.2430541217327118,1.6284613609313965,1.0020864009857178,0.14169515669345856,1.5416407585144043,0.003556216135621071,0.008114945143461227,0.01301145926117897,0.0008432656759396195,0.0648094117641449,0.06557494885440814,0.08489949927566658,0.0878157733145775,0.09198963971429519,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-4.6342789002145375e-05,-1.2092012132468101e-05,8.896591371012618e-05,0.00010961174003958669,0.0,0.0002662596512111902,-0.00014052135520614684,-0.025256216526031494,0.5003257989883423,0.6553049087524414,-0.18604063987731934,0.897108793258667,0.00026419773348607123,1.0170923471450806
2,0.0033550530206412077,0.2260078340768814,1.215562105178833,-1.4005074501037598,0.00044987405999563634,0.22602294385433197,1.9487844705581665,-1.7925992012023926,-7.947286162490741e-10,0.9999999403953552,1.6133588687239353e-08,0.9999998807907104,2128.0,0.0,0.037451934069395065,-0.01216928381472826,-0.0018176378216594458,-0.00569896912202239,0.03926957189105451,-0.00647031469270587,-0.003758303471840918,0.04797935485839844,0.02429099939763546,0.04102439433336258,0.025326158851385117,0.4504166841506958,0.22274436056613922,1.0479793548583984,0.21439926326274872,1.902355432510376,1.0242910385131836,0.16225634515285492,1.5236519575119019,-0.023098189383745193,-0.010753792710602283,0.005927698686718941,0.006508985068649054,1.098060965538025,0.060021853192016306,0.08815660221236492,0.09757096954823176,0.10510539710917496,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00028573734590671456,-0.0008531178893723076,0.0003358245708308719,0.0009648391196346243,0.0,0.00031396465710713527,-0.0074373884126544,-0.0246138758957386,0.48265549540519714,0.6478375196456909,-0.38515710830688477,1.3942874670028687,-0.03945598378777504,1.8486069440841675
3,0.009851318784058094,0.24534709751605988,1.5485013723373413,-2.024641990661621,0.00248969835229218,0.24522031843662262,2.0074315071105957,-1.8308310508728027,5.563100202721216e-09,0.9999998807907104,1.0703415931345717e-08,1.0,1782.0,0.0,0.05858522281050682,-0.006691772490739822,-0.0242823027074337,-0.011566903442144394,0.08286752551794052,0.0048751309514045715,-0.017924603074789047,0.05264675244688988,0.060476720333099365,0.04365772381424904,0.06596910208463669,0.3631249964237213,0.34455668926239014,1.0526467561721802,0.19701771438121796,1.7543600797653198,1.0604767799377441,0.20275776088237762,2.0945396423339844,-0.031093349680304527,-0.03768719732761383,0.00241541163995862,0.01572294719517231,6.509400844573975,0.055421653485017916,0.08992265716682034,0.09223900643696178,0.12867024170627378,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0007045090427189799,-0.0024482314533088357,0.000759468870715604,0.0027287591136493056,0.0,0.00032049348135063024,-0.020224150270223618,-0.06554139405488968,0.44238054752349854,0.6285074949264526,-0.7163553833961487,1.8311412334442139,-0.1887155920267105,2.551610231399536
4,0.016470840200781822,0.24301083385944366,1.5419737100601196,-1.4950933456420898,0.005237570498138666,0.25766581296920776,2.1449851989746094,-1.6239547729492188,-6.357828929992593e-09,0.9999998807907104,-6.319909595653428e-10,1.0,1509.0,0.0,0.0483078770339489,-0.014786050654947758,-0.011312410235404968,-0.04585034400224686,0.05962028726935387,0.0310642933472991,-0.028581377118825912,0.045785944908857346,0.08335365355014801,0.039991654455661774,0.08511528372764587,0.22083333134651184,0.3207422196865082,1.045785903930664,0.16114448010921478,1.708691954612732,1.0833536386489868,0.19740863144397736,1.9543287754058838,-0.031135737895965576,-0.060550618916749954,0.004048753529787064,0.017014775425195694,4.202462196350098,0.04778805636931419,0.09302017982304946,0.08242425669529581,0.13474042323105664,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0007080139423213236,-0.004253851360200705,0.0007610491200726496,0.004603664153579042,0.0,0.00028070368831062555,-0.012157184071838856,-0.0686115249991417,0.38948914408683777,0.5871625542640686,-1.233008861541748,2.115906000137329,-0.35478663444519043,3.345092296600342
5,0.024030441418290138,0.2476157546043396,1.6895750761032104,-1.084082841873169,0.005309184547513723,0.2917029559612274,2.369725227355957,-2.0143322944641113,-1.1126200405442432e-08,0.9999999403953552,8.836863685246499e-09,0.9999999403953552,1349.0,0.0,-0.017053693532943726,-0.06521621346473694,-0.01661437191069126,-0.02562081813812256,-0.0004393216222524643,-0.03959539532661438,-0.02111759502440691,0.027032973244786263,0.07537070661783218,0.03300297632813454,0.08484748005867004,0.1693750023841858,0.24610823392868042,1.0270329713821411,0.14230100810527802,1.9129087924957275,1.0753706693649292,0.18570658564567566,1.911692500114441,-0.015860717743635178,-0.05464266613125801,0.009752640500664711,0.0241380762308836,2.475027322769165,0.04385525593215584,0.08774535766543592,0.07790943580936241,0.15954346471341063,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00042581301270599526,-0.004158960233832789,0.00046868627045374263,0.0047037395450648285,0.0,0.00021449981317605955,-0.034779902547597885,-0.024819564074277878,0.34956908226013184,0.5349015593528748,-1.6582012176513672,2.66817569732666,-0.3200671970844269,4.284013748168945
6,0.028359973803162575,0.2431853860616684,1.7817085981369019,-1.0811662673950195,0.006642214022576809,0.2729334235191345,1.885533332824707,-1.2588646411895752,0.0,0.9999999403953552,-1.1728507942621036e-08,1.0,1301.0,0.0,0.001783612184226513,0.0403730608522892,-0.034808214753866196,0.0014461793471127748,0.03659182693809271,0.038926881505176425,-0.01668101770337671,0.025668246671557426,0.05957431718707085,0.027349144220352173,0.057514626532793045,0.1458333432674408,0.20215219259262085,1.0256682634353638,0.13613836467266083,1.7807210683822632,1.0595743656158447,0.17717593908309937,2.197835922241211,-0.015222419053316116,-0.041733790189027786,0.006377004086971283,0.007163831498473883,1.1233834028244019,0.04208823702752963,0.07397854757701584,0.07587349737779236,0.14336416772281163,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00039618546840886537,-0.0037138992994316922,0.0004341739294042262,0.004465663498766454,0.0,0.00015693436741587774,-0.024154361337423325,0.019489867612719536,0.33587390184402466,0.48096349835395813,-1.869375467300415,2.9912028312683105,-0.41676804423332214,4.5205206871032715
7,0.03657161071896553,0.22987981140613556,1.473501205444336,-0.929350733757019,0.007176036015152931,0.27965280413627625,1.7370624542236328,-2.5383381843566895,7.152557657263969e-09,0.9999999403953552,-7.527026779641233e-10,0.9999998211860657,1267.0,0.0,-0.05283861234784126,-0.03187386691570282,-0.004935462959110737,-0.026139207184314728,-0.047903149388730526,-0.005734659731388092,-0.015537335071712732,0.018509719520807266,0.03628430888056755,0.025189463049173355,0.04107179120182991,0.11145833879709244,0.17442777752876282,1.0185097455978394,0.11309412121772766,1.661501407623291,1.0362842082977295,0.18050222098827362,2.3695929050445557,-0.011747583746910095,-0.0181887149810791,0.008566262200474739,0.01702713407576084,1.9876946210861206,0.0367411607941661,0.06860735245051676,0.06830802802032959,0.13106726780656378,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003728090707487094,-0.002439854646218009,0.000395785837080049,0.0031174404010276442,0.0,9.522768803955322e-05,-0.04132121428847313,0.021742846816778183,0.32104364037513733,0.4317178428173065,-2.496079206466675,3.2919111251831055,-0.41827595233917236,4.910192012786865
8,0.04542724788188934,0.25431540608406067,2.473560333251953,-1.1226792335510254,0.007636501919478178,0.3073115646839142,2.2559213638305664,-1.4890813827514648,-1.5894572769070692e-08,1.0,2.2421808854033998e-09,0.9999999403953552,1276.0,0.0,-0.04557962343096733,-0.0514463372528553,0.010027226060628891,-0.05582606792449951,-0.05560684949159622,0.004379730671644211,-0.02289942093193531,0.017282675951719284,0.03249785304069519,0.022095851600170135,0.04210996255278587,0.11791666597127914,0.16379310190677643,1.0172827243804932,0.117457814514637,1.7377344369888306,1.0324978828430176,0.18769221007823944,2.2744572162628174,-0.010002603754401207,-0.01062228437513113,0.00874509196728468,0.019805561751127243,2.2647604942321777,0.03612038522796727,0.06305020488081582,0.07012107044602836,0.1417064520146434,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003783283112690177,-0.0015838052750041243,0.00040759559823137743,0.0024357591070124076,0.0,9.746548566909041e-05,-0.05304178223013878,0.00721076549962163,0.3203006684780121,0.42569783329963684,-3.0136804580688477,3.6828112602233887,-0.4897087812423706,5.711159706115723
9,0.04685010015964508,0.2590616047382355,1.7105761766433716,-1.9010509252548218,0.008262285962700844,0.3232070505619049,2.8591339588165283,-1.9701364040374756,1.5894572324981482e-09,1.0,-5.244085166111745e-09,1.0,1273.0,0.0,-0.024770738556981087,0.025145387277007103,-0.0020163999870419502,-0.05197058618068695,-0.022754338569939137,0.07711597345769405,-0.02699349308386445,0.020803220570087433,0.024408327415585518,0.023285550996661186,0.022001348435878754,0.11937500536441803,0.12411626428365707,1.0208032131195068,0.11369802802801132,1.7050995826721191,1.0244083404541016,0.15568070113658905,2.0288782119750977,-0.013924991711974144,-0.008930228650569916,0.005441668909043074,0.004057794343680143,0.7456879615783691,0.03286514306753293,0.04606873310730283,0.06634612593069868,0.09792513755357188,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00037618722448574515,-0.0016976456618197388,0.00040220429938407116,0.0020220910316441276,0.0,8.33995330270097e-05,-0.029202360659837723,0.004150483291596174,0.3145524561405182,0.39826080203056335,-3.1138432025909424,3.9891908168792725,-0.5128878951072693,6.261702060699463
