block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0002839005028363317,0.297536164522171,0.8935866355895996,-0.8458800911903381,0.4350000023841858,-0.13755665719509125,0.4602190852165222,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0019210827304050326,0.3723200261592865,1.0846643447875977,-0.789685845375061,0.07499999552965164,-0.07879657298326492,0.41685307025909424,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0050112963654100895,0.3828921914100647,0.9706412553787231,-0.9762649536132812,1.0,-0.23444770276546478,0.557487964630127,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.0035245909821242094,0.2217182070016861,0.8282012939453125,-0.5896578431129456,0.38499999046325684,-0.11406086385250092,0.5312293171882629,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.004418006166815758,0.29112762212753296,0.8789583444595337,-0.8507959246635437,0.07499999552965164,-0.07865462452173233,0.34775710105895996,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0037419514264911413,0.48675331473350525,1.4025195837020874,-1.5832622051239014,0.7400000095367432,-0.22119414806365967,0.5577008128166199,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.0037500071339309216,0.4765913188457489,1.4266974925994873,-1.7326053380966187,0.26999998092651367,-0.1056404560804367,0.4752819836139679,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.001904590637423098,0.2334238737821579,0.6453418135643005,-0.6790591478347778,0.23499999940395355,-0.180832177400589,0.4369010031223297,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.002501644426956773,0.2708708941936493,0.7978003025054932,-0.8392808437347412,0.9149999618530273,-0.17287646234035492,0.48231667280197144,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.009603685699403286,0.5045292973518372,1.7717387676239014,-2.170754909515381,0.23999999463558197,-0.09312712401151657,0.5458519458770752,0
