telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0,0,0,0.12442409209715902,76800,0,0.0,461735.84375,796885.1875,10112296.0,90994840.0,461735.84375,796885.1875,10112296.0,90994840.0,0.8128244349096084,0.8128244280815125,0.9165065586566925,0.6976220514778908,0.29494282603263855,1.7033199777135883,2.7709776163101196
1,0,0,1,0.09209381679582639,76800,0,0.0,302329.0,467440.625,8115109.5,81351400.0,302329.0,467440.625,8115109.5,81351400.0,0.8613207197998072,0.8613207042217255,0.9378659337759018,0.7762704743389852,0.24369925819337368,1.1495962613310369,1.8442244112491606
2,0,0,2,0.08081620772802998,76800,0,0.0,253888.5,426953.78125,7657995.5,59744880.0,253888.5,426953.78125,7657995.5,59744880.0,0.872988186043431,0.8729881942272186,0.9458066016435623,0.7920788438691642,0.22647668607532978,1.0361040457048196,1.6786138355731963
3,0,0,3,0.07201042223564992,76800,0,0.0,254027.25,450666.65625,7486972.5,55665068.0,254027.25,450666.65625,7486972.5,55665068.0,0.8784707879306886,0.8784708082675934,0.9456696659326553,0.8038053932190026,0.21300777606666088,0.9775008027498046,1.562243390083313
4,0,0,4,0.06782852090931162,76800,0,0.0,250409.578125,458980.25,7163098.0,55682084.0,250409.578125,458980.25,7163098.0,55682084.0,0.8826449063930659,0.8826448917388916,0.9472724497318268,0.8108365145640585,0.20702259615063667,0.9367147859338705,1.493436861038208
5,0,0,5,0.06513158188009296,76800,0,0.0,241420.109375,478188.40625,7001471.5,47654004.0,241420.109375,478188.40625,7001471.5,47654004.0,0.8866162091552601,0.8866162002086639,0.9477369040250778,0.8187043333504248,0.20608648099005222,0.8969342807282294,1.4183464765548706
6,0,0,6,0.0629484575375629,76800,0,0.0,239087.3125,490848.46875,7100714.0,45742088.0,239087.3125,490848.46875,7100714.0,45742088.0,0.8927554981899395,0.8927555084228516,0.9479740381240844,0.8314015646683299,0.19357226975262165,0.8362867137680965,1.3003579676151276
7,0,1,7,0.0632068885783304,76800,0,0.0,238778.15625,494455.8125,6865804.0,45255204.0,238778.15625,494455.8125,6865804.0,45255204.0,0.895246692986088,0.895246684551239,0.94759401679039,0.8370830057556343,0.19457834772765636,0.8116364662733517,1.2489116221666337
8,0,1,8,0.06254534153823206,76800,0,0.0,236151.859375,491142.28125,6788651.5,46481796.0,236151.859375,491142.28125,6788651.5,46481796.0,0.898151400608187,0.8981513977050781,0.947950953245163,0.842818577586019,0.19545196928083897,0.7842667247079639,1.197396421432495
9,0,1,9,0.06296504323029709,76800,0,0.0,236248.265625,486964.8125,6729191.5,46594976.0,236248.265625,486964.8125,6729191.5,46594976.0,0.9018064034261862,0.9018064141273499,0.9512507915496826,0.8468681896252946,0.19663423113524914,0.7534410199368955,1.1602718979120255
10,0,1,10,0.062251740236377695,76800,0,0.0,234011.40625,479071.03125,6620929.0,43725684.0,234011.40625,479071.03125,6620929.0,43725684.0,0.9031780449145785,0.9031780362129211,0.9503622770309448,0.850751123646641,0.19776265136897564,0.7396313515104607,1.1265544354915618
11,0,1,11,0.06071306790165321,76800,0,0.0,231946.296875,469262.90625,6760710.539999936,42634980.0,231946.296875,469262.90625,6760710.539999936,42634980.0,0.908313127288417,0.908313125371933,0.9531313627958298,0.8585151114019722,0.1975006554275751,0.6950736988906582,1.058318528532982
12,0,1,12,0.0598877632178367,76800,0,0.0,226535.390625,450685.78125,6661888.5,41166708.0,226535.390625,450685.78125,6661888.5,41166708.0,0.9114679974154793,0.9114679992198944,0.9546201020479202,0.8635212403719622,0.19592567533254623,0.6678373053334883,1.0150784075260162
13,0,1,13,0.05929659346905756,76800,0,0.0,223636.515625,447527.40625,6616348.5,41232440.0,223636.515625,447527.40625,6616348.5,41232440.0,0.9152779349150414,0.9152779579162598,0.9545496821403503,0.8716426896994817,0.19097189791500568,0.6336878981090334,0.9469233632087707
14,0,2,14,0.060359835624577106,76800,0,0.0,222196.203125,444662.5,6456953.5,40290396.0,222196.203125,444662.5,6456953.5,40290396.0,0.9165262632734579,0.9165262579917908,0.9558809697628021,0.872798817074127,0.19218121469020844,0.6237695167695829,0.9368134081363677
15,0,2,15,0.06039304469816315,76800,0,0.0,221791.578125,449483.9375,6429871.0,40985228.0,221791.578125,449483.9375,6429871.0,40985228.0,0.9173380482435629,0.9173380434513092,0.9573071151971817,0.8729279907547268,0.19325925968587399,0.617810542225904,0.9352002561092376
16,0,2,16,0.060310953283354354,76800,0,0.0,220762.390625,442799.78125,6380475.619999985,41120340.0,220762.390625,442799.78125,6380475.619999985,41120340.0,0.9178946395918498,0.9178946316242218,0.9564012557268142,0.8751095072250037,0.19441892765462399,0.6121457323905657,0.9174993395805359
17,0,2,17,0.06044147817873239,76800,0,0.0,220256.1875,446448.84375,6396282.45499995,40909660.0,220256.1875,446448.84375,6396282.45499995,40909660.0,0.9201392139982295,0.9201392233371735,0.9590790778398514,0.8768727127332541,0.19498983398079872,0.5946688910498964,0.9019651561975479
18,0,2,18,0.05991073045704551,76800,0,0.0,217825.578125,436672.65625,6406216.0,41468376.0,217825.578125,436672.65625,6406216.0,41468376.0,0.9221858187730467,0.9221858084201813,0.96127168238163,0.878757057077402,0.19421623647212982,0.5786027557250435,0.8856859475374221
19,0,2,19,0.05955433638922842,76800,0,0.0,215871.03125,432375.96875,6111277.5,41982436.0,215871.03125,432375.96875,6111277.5,41982436.0,0.9237598970723819,0.9237599074840546,0.9631778925657273,0.8799621375087786,0.19493872858583927,0.5664755693843804,0.8751227259635925
20,0,2,20,0.05922610321730308,76800,0,0.0,216688.421875,441120.21875,6181207.5,42486328.0,216688.421875,441120.21875,6181207.5,42486328.0,0.9249850550378987,0.9249850511550903,0.9635267317295074,0.8821609864543881,0.19353491999208927,0.5561384615760062,0.8570935189723968
21,0,3,21,0.05970237749337918,76800,0,0.0,217155.140625,444577.59375,6217789.5,42340320.0,217155.140625,444577.59375,6217789.5,42340320.0,0.9254709118611286,0.9254709184169769,0.9639067858457565,0.8827643744615707,0.19414527155458927,0.5522454234132511,0.8520552515983582
22,0,3,22,0.06059288184504695,76800,0,0.0,215419.34375,447457.375,6207101.0,42673788.0,215419.34375,447457.375,6207101.0,42673788.0,0.9272243018885478,0.9272243082523346,0.9668262928724289,0.8832221077825341,0.19454026967287064,0.5394799401151884,0.8472562104463577
23,0,3,23,0.061034093251508395,76800,0,0.0,213729.171875,449795.84375,6133491.5,43049988.0,213729.171875,449795.84375,6133491.5,43049988.0,0.9283062826848731,0.9283062815666199,0.9673437416553498,0.8849313530309649,0.19418398663401604,0.5305842326678483,0.8332453817129135
24,0,3,24,0.06105848048510958,76800,0,0.0,213594.953125,453915.53125,6227217.0,43401568.0,213594.953125,453915.53125,6227217.0,43401568.0,0.9281962587680843,0.9281962513923645,0.96758953332901,0.8844259565972408,0.19540368765592575,0.5317296006010923,0.8372343689203262
25,0,3,25,0.060118997199593134,76800,0,0.0,214504.578125,455997.875,6280374.0,43878220.0,214504.578125,455997.875,6280374.0,43878220.0,0.9278166442772733,0.9278166592121124,0.966694125533104,0.884619470049495,0.19600411131978035,0.5342700776633569,0.8360044062137604
