telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean
10,0,1,10,0.06508067957292722,76800,0,0.0,233686.40625,432641.875,6589363.0,52561412.0,233686.40625,432641.875,6589363.0,52561412.0,1.0,1.0,0.0,0.0
11,0,1,11,0.06429870738057922,76800,0,0.0,229509.765625,430178.59375,6543613.5,52836536.0,229509.765625,430178.59375,6543613.5,52836536.0,1.0,1.0,0.0,0.0
12,0,1,12,0.06347029138757396,76800,0,0.0,226259.953125,418642.5625,6458304.0,53498332.0,226259.953125,418642.5625,6458304.0,53498332.0,1.0,1.0,0.0,0.0
13,0,1,13,0.06306037731953049,76800,0,0.0,223862.90625,429195.59375,6143576.0,53458316.0,223862.90625,429195.59375,6143576.0,53458316.0,1.0,1.0,0.0,0.0
14,0,2,14,0.06331878759356503,76800,0,0.0,222275.109375,428205.75,6122309.0,54209104.0,222275.109375,428205.75,6122309.0,54209104.0,1.0,1.0,0.0,0.0
15,0,2,15,0.06442253424308493,76800,0,0.0,218995.6875,426960.28125,6028075.0,54821684.0,218995.6875,426960.28125,6028075.0,54821684.0,1.0,1.0,0.0,0.0
16,0,2,16,0.06435577039351043,76800,0,0.0,217276.234375,413962.6875,6032710.5,55229736.0,217276.234375,413962.6875,6032710.5,55229736.0,1.0,1.0,0.0,0.0
17,0,2,17,0.0639009624726274,76800,0,0.0,218082.40625,412390.125,6089236.0,55921816.0,218082.40625,412390.125,6089236.0,55921816.0,1.0,1.0,0.0,0.0
18,0,2,18,0.06415511290290131,76800,0,0.0,217404.6875,402536.5625,6046716.5,56529592.0,217404.6875,402536.5625,6046716.5,56529592.0,1.0,1.0,0.0,0.0
19,0,2,19,0.06349293278921303,76800,0,0.0,215306.21875,400300.84375,6057567.0,57138356.0,215306.21875,400300.84375,6057567.0,57138356.0,1.0,1.0,0.0,0.0
20,0,2,20,0.06345115402258855,76800,0,0.0,216135.140625,408390.90625,6012793.0,57410264.0,216135.140625,408390.90625,6012793.0,57410264.0,1.0,1.0,0.0,0.0
21,0,3,21,0.06410749871891204,76800,0,0.0,214930.4375,409714.09375,6001977.0,57886764.0,214930.4375,409714.09375,6001977.0,57886764.0,1.0,1.0,0.0,0.0
22,0,3,22,0.06395882507552118,76800,0,0.0,215498.484375,415681.6875,6057542.5,58433712.0,215498.484375,415681.6875,6057542.5,58433712.0,1.0,1.0,0.0,0.0
23,0,3,23,0.06405799610654092,76800,0,0.0,214360.921875,415189.625,6034402.5,58917392.0,214360.921875,415189.625,6034402.5,58917392.0,1.0,1.0,0.0,0.0
24,0,3,24,0.06390334437179142,76800,0,0.0,213012.421875,418549.0625,6081186.5,57334400.0,213012.421875,418549.0625,6081186.5,57334400.0,1.0,1.0,0.0,0.0
25,0,3,25,0.06403623856566894,76800,0,0.0,212281.984375,419833.71875,6193503.0,57188472.0,212281.984375,419833.71875,6193503.0,57188472.0,1.0,1.0,0.0,0.0
26,0,3,26,0.06387409595803836,76800,0,0.0,211976.453125,423360.28125,6151222.5,57639180.0,211976.453125,423360.28125,6151222.5,57639180.0,1.0,1.0,0.0,0.0
27,0,3,27,0.06267192955918667,76800,0,0.0,212285.953125,422729.5,6113331.5,55387320.0,212285.953125,422729.5,6113331.5,55387320.0,1.0,1.0,0.0,0.0
28,0,4,28,0.06310700513269023,76800,0,0.0,211720.25,423032.59375,6100093.0,52829604.0,211720.25,423032.59375,6100093.0,52829604.0,1.0,1.0,0.0,0.0
29,0,4,29,0.06303389760354684,76800,0,0.0,212308.625,423500.53125,6062923.0,52944956.0,212308.625,423500.53125,6062923.0,52944956.0,1.0,1.0,0.0,0.0
30,0,4,30,0.06235006898159162,76800,0,0.0,213443.296875,425692.84375,6052322.639999906,53243720.0,213443.296875,425692.84375,6052322.639999906,53243720.0,1.0,1.0,0.0,0.0
31,0,4,31,0.06232815118861066,76800,0,0.0,212583.640625,422748.03125,5999959.099999931,53416392.0,212583.640625,422748.03125,5999959.099999931,53416392.0,1.0,1.0,0.0,0.0
32,0,4,32,0.0627128650771463,76800,0,0.0,212672.078125,420306.15625,5979412.0,53775576.0,212672.078125,420306.15625,5979412.0,53775576.0,1.0,1.0,0.0,0.0
33,0,4,33,0.06191873918913321,76800,0,0.0,213139.40625,419431.53125,5892113.0,54129200.0,213139.40625,419431.53125,5892113.0,54129200.0,1.0,1.0,0.0,0.0
34,0,4,34,0.061207734138554876,76800,0,0.0,213568.71875,421738.71875,5957600.0,54362956.0,213568.71875,421738.71875,5957600.0,54362956.0,1.0,1.0,0.0,0.0
35,0,5,35,0.06044749289465954,76800,0,0.0,214868.296875,425257.53125,6008139.5,54704564.0,214868.296875,425257.53125,6008139.5,54704564.0,1.0,1.0,0.0,0.0
36,0,5,36,0.05936146804401323,76800,0,0.0,216284.046875,429408.875,6051485.0,54986056.0,216284.046875,429408.875,6051485.0,54986056.0,1.0,1.0,0.0,0.0
37,0,5,37,0.05882608676293525,76800,0,0.0,216945.875,432031.28125,6113961.5,53730564.0,216945.875,432031.28125,6113961.5,53730564.0,1.0,1.0,0.0,0.0
38,0,5,38,0.05811734606246807,76800,0,0.0,217985.78125,434022.375,6172795.0,53655112.0,217985.78125,434022.375,6172795.0,53655112.0,1.0,1.0,0.0,0.0
39,0,5,39,0.0574029578435317,76800,0,0.0,219003.75,437004.1875,6210902.0,53901212.0,219003.75,437004.1875,6210902.0,53901212.0,1.0,1.0,0.0,0.0
40,0,5,40,0.05669642625475053,76800,0,0.0,219960.859375,438304.6875,6233963.0,53990268.0,219960.859375,438304.6875,6233963.0,53990268.0,1.0,1.0,0.0,0.0
41,0,5,41,0.05640640037923024,76800,0,0.0,221126.40625,441161.96875,6276011.0,53977588.0,221126.40625,441161.96875,6276011.0,53977588.0,1.0,1.0,0.0,0.0
42,0,6,42,0.05605642206340496,76800,0,0.0,222338.3125,443726.40625,6330070.0,54258680.0,222338.3125,443726.40625,6330070.0,54258680.0,1.0,1.0,0.0,0.0
43,0,6,43,0.0547805014318446,76800,0,0.0,223998.640625,447824.78125,6363904.5,54549752.0,223998.640625,447824.78125,6363904.5,54549752.0,1.0,1.0,0.0,0.0
44,0,6,44,0.05309546248270564,76800,0,0.0,225620.453125,451888.21875,6426431.0,54787156.0,225620.453125,451888.21875,6426431.0,54787156.0,1.0,1.0,0.0,0.0
45,0,6,45,0.05181179787437003,76800,0,0.0,227137.515625,455454.8125,6477629.5,54717480.0,227137.515625,455454.8125,6477629.5,54717480.0,1.0,1.0,0.0,0.0
46,0,6,46,0.050643454470638734,76800,0,0.0,228730.796875,458813.625,6498173.5,54837796.0,228730.796875,458813.625,6498173.5,54837796.0,1.0,1.0,0.0,0.0
47,0,6,47,0.0491556238553517,76800,0,0.0,230339.046875,462474.5625,6551484.5,55096104.0,230339.046875,462474.5625,6551484.5,55096104.0,1.0,1.0,0.0,0.0
48,0,6,48,0.048035873328815114,76800,0,0.0,231936.40625,465957.40625,6610464.5,55038024.0,231936.40625,465957.40625,6610464.5,55038024.0,1.0,1.0,0.0,0.0
49,0,7,49,0.04709973203936554,76800,0,0.0,233471.046875,469576.5625,6660388.5,55025040.0,233471.046875,469576.5625,6660388.5,55025040.0,1.0,1.0,0.0,0.0
50,0,7,50,0.04569909874063347,76800,0,0.0,235257.84375,473768.75,6720678.0,55251528.0,235257.84375,473768.75,6720678.0,55251528.0,1.0,1.0,0.0,0.0
51,0,7,51,0.04496595581364838,76800,0,0.0,236853.359375,478124.34375,6770324.5,55455892.0,236853.359375,478124.34375,6770324.5,55455892.0,1.0,1.0,0.0,0.0
52,0,7,52,0.04391102371511094,76800,0,0.0,238411.734375,482383.3125,6812568.5,55675088.0,238411.734375,482383.3125,6812568.5,55675088.0,1.0,1.0,0.0,0.0
53,0,7,53,0.04362048640576586,76800,0,0.0,239392.421875,485839.65625,6808494.5,55664648.0,239392.421875,485839.65625,6808494.5,55664648.0,1.0,1.0,0.0,0.0
54,0,7,54,0.04281495760756992,76800,0,0.0,240963.890625,490152.53125,6823976.5,55577640.0,240963.890625,490152.53125,6823976.5,55577640.0,1.0,1.0,0.0,0.0
55,0,7,55,0.04179671010509612,76800,0,0.0,242637.78125,494440.40625,6883085.0,55683076.0,242637.78125,494440.40625,6883085.0,55683076.0,1.0,1.0,0.0,0.0
56,0,8,56,0.04029480254237599,76800,0,0.0,244439.015625,498726.375,6941238.5,55873808.0,244439.015625,498726.375,6941238.5,55873808.0,1.0,1.0,0.0,0.0
57,0,8,57,0.039232661443903194,76800,0,0.0,246128.640625,503038.71875,6989928.5,55855968.0,246128.640625,503038.71875,6989928.5,55855968.0,1.0,1.0,0.0,0.0
58,0,8,58,0.038009094008332536,76800,0,0.0,247814.9375,507185.03125,7010251.5,56051116.0,247814.9375,507185.03125,7010251.5,56051116.0,1.0,1.0,0.0,0.0
59,0,8,59,0.03675624383081503,76800,0,0.0,249555.0625,511556.3125,7063405.5,56232084.0,249555.0625,511556.3125,7063405.5,56232084.0,1.0,1.0,0.0,0.0
60,0,8,60,0.035683098269166554,76800,0,0.0,251230.375,515754.5,7100684.0,56439516.0,251230.375,515754.5,7100684.0,56439516.0,1.0,1.0,0.0,0.0
61,0,8,61,0.03467746036263913,76800,0,0.0,252865.125,519909.0,7151807.0,56456708.0,252865.125,519909.0,7151807.0,56456708.0,1.0,1.0,0.0,0.0
62,0,8,62,0.03656883598767951,76800,0,0.0,254236.21875,524194.15625,7206254.5,56544452.0,254236.21875,524194.15625,7206254.5,56544452.0,1.0,1.0,0.0,0.0
63,0,9,63,0.03537222496719093,76800,0,0.0,255877.40625,528202.9375,7251945.5,56716764.0,255877.40625,528202.9375,7251945.5,56716764.0,1.0,1.0,0.0,0.0
64,0,9,64,0.034565213434939956,76800,0,0.0,257191.78125,531842.125,7260610.0,56841572.0,257191.78125,531842.125,7260610.0,56841572.0,1.0,1.0,0.0,0.0
65,0,9,65,0.03491688174486131,76800,0,0.0,258159.3125,535858.8125,7233346.0,56120260.0,258159.3125,535858.8125,7233346.0,56120260.0,1.0,1.0,0.0,0.0
66,0,9,66,0.0343421474078655,76800,0,0.0,259800.453125,539935.875,7279621.5,56220704.0,259800.453125,539935.875,7279621.5,56220704.0,1.0,1.0,0.0,0.0
67,0,9,67,0.03829520448788813,76800,0,0.0,258975.125,542358.8125,7242778.5,55759364.0,258975.125,542358.8125,7242778.5,55759364.0,1.0,1.0,0.0,0.0
68,0,9,68,0.03987623105725271,76800,0,0.0,259726.140625,546007.5625,7274390.0,55919108.0,259726.140625,546007.5625,7274390.0,55919108.0,1.0,1.0,0.0,0.0
69,0,9,69,0.0383691399999709,76800,0,0.0,261201.09375,550008.0,7324638.0,56038520.0,261201.09375,550008.0,7324638.0,56038520.0,1.0,1.0,0.0,0.0
70,1,0,0,0.0407770772164254,76800,0,0.0,259114.671875,552656.8125,7227130.0,52366512.0,259114.671875,552656.8125,7227130.0,52366512.0,1.0,1.0,0.0,0.0
71,1,0,1,0.04017895789939352,76800,0,0.0,259488.828125,555661.4375,7209131.0,52411740.0,259488.828125,555661.4375,7209131.0,52411740.0,1.0,1.0,0.0,0.0
72,1,0,2,0.04249816910176731,76800,0,0.0,258469.171875,557082.875,7167971.0,52529096.0,258469.171875,557082.875,7167971.0,52529096.0,1.0,1.0,0.0,0.0
73,1,0,3,0.04224820026343394,76800,0,0.0,259067.390625,558030.875,7163135.5,52605400.0,259067.390625,558030.875,7163135.5,52605400.0,1.0,1.0,0.0,0.0
74,1,0,4,0.040857289999800615,76800,0,0.0,259860.671875,560893.6875,7204340.0,52658780.0,259860.671875,560893.6875,7204340.0,52658780.0,1.0,1.0,0.0,0.0
75,1,0,5,0.04363259133239793,76800,0,0.0,258956.765625,561797.875,7213733.5,52809296.0,258956.765625,561797.875,7213733.5,52809296.0,1.0,1.0,0.0,0.0
76,1,0,6,0.05094707889464761,76800,0,0.0,256292.90625,550692.25,7190044.0,52686920.0,256292.90625,550692.25,7190044.0,52686920.0,1.0,1.0,0.0,0.0
77,1,1,7,0.048718682561885225,76800,0,0.0,257375.765625,553432.875,7222743.0,52851264.0,257375.765625,553432.875,7222743.0,52851264.0,1.0,1.0,0.0,0.0
78,1,1,8,0.04631495747805224,76800,0,0.0,258579.0625,556563.0625,7258385.0,53007832.0,258579.0625,556563.0625,7258385.0,53007832.0,1.0,1.0,0.0,0.0
79,1,1,9,0.045001363219733144,76800,0,0.0,259504.828125,559467.5625,7291217.5,53164116.0,259504.828125,559467.5625,7291217.5,53164116.0,1.0,1.0,0.0,0.0
80,1,1,10,0.042747085551336,76800,0,0.0,260765.59375,562584.4375,7328171.5,53317148.0,260765.59375,562584.4375,7328171.5,53317148.0,1.0,1.0,0.0,0.0
81,1,1,11,0.04099709807635731,76800,0,0.0,262116.078125,565947.875,7370615.0,53474736.0,262116.078125,565947.875,7370615.0,53474736.0,1.0,1.0,0.0,0.0
82,1,1,12,0.03959621042148065,76800,0,0.0,263119.625,568017.1875,7399992.0,53624404.0,263119.625,568017.1875,7399992.0,53624404.0,1.0,1.0,0.0,0.0
83,1,1,13,0.03865744833413596,76800,0,0.0,264027.3125,571290.5625,7438052.5,53752944.0,264027.3125,571290.5625,7438052.5,53752944.0,1.0,1.0,0.0,0.0
84,1,2,14,0.037598688969743714,76800,0,0.0,265359.21875,574635.6875,7477233.5,53899372.0,265359.21875,574635.6875,7477233.5,53899372.0,1.0,1.0,0.0,0.0
85,1,2,15,0.03604562739123927,76800,0,0.0,266628.78125,577688.125,7515435.5,54000484.0,266628.78125,577688.125,7515435.5,54000484.0,1.0,1.0,0.0,0.0
86,1,2,16,0.03519789002090446,76800,0,0.0,267920.4375,580469.5625,7555298.0,54148488.0,267920.4375,580469.5625,7555298.0,54148488.0,1.0,1.0,0.0,0.0
87,1,2,17,0.03665935216022389,76800,0,0.0,269122.28125,583859.125,7596739.0,54238756.0,269122.28125,583859.125,7596739.0,54238756.0,1.0,1.0,0.0,0.0
88,1,2,18,0.03992288175738144,76800,0,0.0,269589.90625,586605.625,7636674.0,54332280.0,269589.90625,586605.625,7636674.0,54332280.0,1.0,1.0,0.0,0.0
89,1,2,19,0.04259124536472782,76800,0,0.0,270745.9375,588982.125,7666711.0,54451892.0,270745.9375,588982.125,7666711.0,54451892.0,1.0,1.0,0.0,0.0
90,1,2,20,0.04378164753746955,76800,0,0.0,271574.75,591439.1875,7692614.5,54581924.0,271574.75,591439.1875,7692614.5,54581924.0,1.0,1.0,0.0,0.0
91,1,3,21,0.04049787536510116,76800,0,0.0,272767.90625,594373.8125,7729320.5,54717584.0,272767.90625,594373.8125,7729320.5,54717584.0,1.0,1.0,0.0,0.0
92,1,3,22,0.03860308605771878,76800,0,0.0,273997.0,597543.0,7767937.5,54850808.0,273997.0,597543.0,7767937.5,54850808.0,1.0,1.0,0.0,0.0
93,1,3,23,0.03629930990269533,76800,0,0.0,275264.84375,600783.5,7802978.0,54985580.0,275264.84375,600783.5,7802978.0,54985580.0,1.0,1.0,0.0,0.0
94,1,3,24,0.0359075504647554,76800,0,0.0,276432.375,603944.375,7837556.0,55079684.0,276432.375,603944.375,7837556.0,55079684.0,1.0,1.0,0.0,0.0
95,1,3,25,0.03466532933381757,76800,0,0.0,277533.90625,606859.0625,7867056.5,55213788.0,277533.90625,606859.0625,7867056.5,55213788.0,1.0,1.0,0.0,0.0
96,1,3,26,0.037875546673943175,76800,0,0.0,277993.8125,608575.0,7890052.0,55022400.0,277993.8125,608575.0,7890052.0,55022400.0,1.0,1.0,0.0,0.0
97,1,3,27,0.03785351055777132,76800,0,0.0,279127.6875,611810.0625,7928786.0,55073400.0,279127.6875,611810.0625,7928786.0,55073400.0,1.0,1.0,0.0,0.0
98,1,4,28,0.037713177896278496,76800,0,0.0,279760.3125,614360.4375,7895741.5,55039764.0,279760.3125,614360.4375,7895741.5,55039764.0,1.0,1.0,0.0,0.0
99,1,4,29,0.0366774489883873,76800,0,0.0,280824.375,617365.3125,7934023.0,55105516.0,280824.375,617365.3125,7934023.0,55105516.0,1.0,1.0,0.0,0.0
100,1,4,30,0.03457478335545354,76800,0,0.0,281578.46875,619792.8125,7884751.5,55210256.0,281578.46875,619792.8125,7884751.5,55210256.0,1.0,1.0,0.0,0.0
101,1,4,31,0.03510999376972539,76800,0,0.0,282048.1875,622670.625,7889377.0,55153916.0,282048.1875,622670.625,7889377.0,55153916.0,1.0,1.0,0.0,0.0
102,1,4,32,0.04339332842882797,76800,0,0.0,281705.59375,619383.3125,7718904.5,55201036.0,281705.59375,619383.3125,7718904.5,55201036.0,1.0,1.0,0.0,0.0
103,1,4,33,0.0451709837380816,76800,0,0.0,282541.1875,622516.3125,7749181.5,55203120.0,282541.1875,622516.3125,7749181.5,55203120.0,1.0,1.0,0.0,0.0
104,1,4,34,0.04389725275404869,76800,0,0.0,281464.5,617762.8125,7559045.0,55278600.0,281464.5,617762.8125,7559045.0,55278600.0,1.0,1.0,0.0,0.0
105,1,5,35,0.05217092518433463,76800,0,0.0,274291.90625,607003.75,7497718.0,53629716.0,274291.90625,607003.75,7497718.0,53629716.0,1.0,1.0,0.0,0.0
106,1,5,36,0.053918085630483274,76800,0,0.0,273801.40625,609126.5625,7531573.0,53727232.0,273801.40625,609126.5625,7531573.0,53727232.0,1.0,1.0,0.0,0.0
107,1,5,37,0.05532206534941014,76800,0,0.0,273567.15625,611926.4375,7560323.0,53614760.0,273567.15625,611926.4375,7560323.0,53614760.0,1.0,1.0,0.0,0.0
108,1,5,38,0.05553672376053265,76800,0,0.0,273539.1875,613308.1875,7588635.0,53735100.0,273539.1875,613308.1875,7588635.0,53735100.0,1.0,1.0,0.0,0.0
109,1,5,39,0.05270303015071391,76800,0,0.0,270400.40625,607437.0625,7617610.0,53548416.0,270400.40625,607437.0625,7617610.0,53548416.0,1.0,1.0,0.0,0.0
110,1,5,40,0.058114513667178055,76800,0,0.0,269886.4375,607623.125,7645621.0,53345540.0,269886.4375,607623.125,7645621.0,53345540.0,1.0,1.0,0.0,0.0
111,1,5,41,0.06320116976465288,76800,0,0.0,266993.65625,607022.5625,7387291.5,53387444.0,266993.65625,607022.5625,7387291.5,53387444.0,1.0,1.0,0.0,0.0
112,1,6,42,0.06155303639658175,76800,0,0.0,264861.6875,604054.375,7320214.829999932,53426808.0,264861.6875,604054.375,7320214.829999932,53426808.0,1.0,1.0,0.0,0.0
113,1,6,43,0.06295212470762702,76800,0,0.0,263225.65625,600820.5,7273756.219999903,53494836.0,263225.65625,600820.5,7273756.219999903,53494836.0,1.0,1.0,0.0,0.0
114,1,6,44,0.06213487872597333,76800,0,0.0,259747.734375,593407.875,7244970.124999914,53514180.0,259747.734375,593407.875,7244970.124999914,53514180.0,1.0,1.0,0.0,0.0
115,1,6,45,0.062974878208575,76800,0,0.0,259168.71875,595642.8125,7202826.634999871,53584836.0,259168.71875,595642.8125,7202826.634999871,53584836.0,1.0,1.0,0.0,0.0
116,1,6,46,0.0626880050809483,76800,0,0.0,259245.28125,597599.5,7207192.549999797,53417612.0,259245.28125,597599.5,7207192.549999797,53417612.0,1.0,1.0,0.0,0.0
117,1,6,47,0.06447638004980864,76800,0,0.0,257005.359375,591770.1875,7178863.0,53452976.0,257005.359375,591770.1875,7178863.0,53452976.0,1.0,1.0,0.0,0.0
118,1,6,48,0.06347104089336711,76800,0,0.0,256487.328125,592390.0,7182440.0,53172704.0,256487.328125,592390.0,7182440.0,53172704.0,1.0,1.0,0.0,0.0
119,1,7,49,0.06403252092301788,76800,0,0.0,256156.421875,590574.375,7123399.0,53280744.0,256156.421875,590574.375,7123399.0,53280744.0,1.0,1.0,0.0,0.0
120,1,7,50,0.061692650332541246,76800,0,0.0,254914.609375,588324.0,7117003.5,53222048.0,254914.609375,588324.0,7117003.5,53222048.0,1.0,1.0,0.0,0.0
121,1,7,51,0.06339998533157523,76800,0,0.0,252397.140625,588780.0625,7084896.0,51641516.0,252397.140625,588780.0625,7084896.0,51641516.0,1.0,1.0,0.0,0.0
122,1,7,52,0.06034472797328176,76800,0,0.0,250920.453125,587397.25,7103506.0,51639308.0,250920.453125,587397.25,7103506.0,51639308.0,1.0,1.0,0.0,0.0
123,1,7,53,0.061687458854596915,76800,0,0.0,249433.46875,584571.6875,7052366.5,50672888.0,249433.46875,584571.6875,7052366.5,50672888.0,1.0,1.0,0.0,0.0
124,1,7,54,0.06463713643963391,76800,0,0.0,249428.875,587042.8125,7063999.0,50723536.0,249428.875,587042.8125,7063999.0,50723536.0,1.0,1.0,0.0,0.0
125,1,7,55,0.06377814109564683,76800,0,0.0,248324.59375,589230.4375,7007400.56999957,50076328.0,248324.59375,589230.4375,7007400.56999957,50076328.0,1.0,1.0,0.0,0.0
126,1,8,56,0.06464086587358633,76800,0,0.0,247602.640625,579843.625,6952640.269999829,49973800.0,247602.640625,579843.625,6952640.269999829,49973800.0,1.0,1.0,0.0,0.0
127,1,8,57,0.060926067271202825,76800,0,0.0,247723.390625,582203.6875,6978876.179999837,49562476.0,247723.390625,582203.6875,6978876.179999837,49562476.0,1.0,1.0,0.0,0.0
128,1,8,58,0.059064811063511025,76800,0,0.0,246434.765625,578005.75,6972896.924999915,49655596.0,246434.765625,578005.75,6972896.924999915,49655596.0,1.0,1.0,0.0,0.0
129,1,8,59,0.05827479981752059,76800,0,0.0,245921.140625,579272.3125,6955869.674999816,48891880.0,245921.140625,579272.3125,6955869.674999816,48891880.0,1.0,1.0,0.0,0.0
130,1,8,60,0.061690602386521146,76800,0,0.0,244419.5,580025.5625,6925765.794999978,48992240.0,244419.5,580025.5625,6925765.794999978,48992240.0,1.0,1.0,0.0,0.0
131,1,8,61,0.05749322404645501,76800,0,0.0,244327.703125,581003.875,6945874.5,48177920.0,244327.703125,581003.875,6945874.5,48177920.0,1.0,1.0,0.0,0.0
132,1,8,62,0.05799430526658331,76800,0,0.0,243757.78125,579118.8125,6943664.569999873,48072800.0,243757.78125,579118.8125,6943664.569999873,48072800.0,1.0,1.0,0.0,0.0
133,1,9,63,0.05638344391183808,76800,0,0.0,244041.359375,578794.125,6959138.739999861,48014320.0,244041.359375,578794.125,6959138.739999861,48014320.0,1.0,1.0,0.0,0.0
134,1,9,64,0.052974700240995466,76800,0,0.0,244158.265625,580702.875,6981028.31999991,48108376.0,244158.265625,580702.875,6981028.31999991,48108376.0,1.0,1.0,0.0,0.0
135,1,9,65,0.052422780200491646,76800,0,0.0,244360.453125,582467.9375,7006645.234999926,47872508.0,244360.453125,582467.9375,7006645.234999926,47872508.0,1.0,1.0,0.0,0.0
136,1,9,66,0.048598884468162205,76800,0,0.0,242577.859375,581676.1875,6962720.5,47380280.0,242577.859375,581676.1875,6962720.5,47380280.0,1.0,1.0,0.0,0.0
137,1,9,67,0.046537084841556046,76800,0,0.0,241691.65625,580682.75,6814669.0,46922092.0,241691.65625,580682.75,6814669.0,46922092.0,1.0,1.0,0.0,0.0
138,1,9,68,0.047192257319482935,76800,0,0.0,240287.96875,581558.9375,6810938.0,44352664.0,240287.96875,581558.9375,6810938.0,44352664.0,1.0,1.0,0.0,0.0
139,1,9,69,0.047043827018945994,76800,0,0.0,239736.109375,583770.8125,6812038.5,44440220.0,239736.109375,583770.8125,6812038.5,44440220.0,1.0,1.0,0.0,0.0
140,2,0,0,0.047577681222643275,76800,0,0.0,237799.84375,584892.0625,6690939.0,44448752.0,237799.84375,584892.0625,6690939.0,44448752.0,1.0,1.0,0.0,0.0
141,2,0,1,0.04797614302374139,76800,0,0.0,236396.453125,585499.5,6580315.5,44514660.0,236396.453125,585499.5,6580315.5,44514660.0,1.0,1.0,0.0,0.0
142,2,0,2,0.04836471645768643,76800,0,0.0,235092.640625,583317.25,6553456.0,44481080.0,235092.640625,583317.25,6553456.0,44481080.0,1.0,1.0,0.0,0.0
143,2,0,3,0.05101582679711448,76800,0,0.0,234302.796875,583418.25,6525437.0,44521464.0,234302.796875,583418.25,6525437.0,44521464.0,1.0,1.0,0.0,0.0
144,2,0,4,0.05156201038005508,76800,0,0.0,233242.046875,581776.4375,6503465.5,44599568.0,233242.046875,581776.4375,6503465.5,44599568.0,1.0,1.0,0.0,0.0
145,2,0,5,0.05326713826209971,76800,0,0.0,232732.9375,583417.5,6476646.5,44450296.0,232732.9375,583417.5,6476646.5,44450296.0,1.0,1.0,0.0,0.0
146,2,0,6,0.054447785767082,76800,0,0.0,232913.125,585115.9375,6459741.0,44485528.0,232913.125,585115.9375,6459741.0,44485528.0,1.0,1.0,0.0,0.0
147,2,1,7,0.05440846606585618,76800,0,0.0,233213.578125,587229.9375,6475665.0,44168536.0,233213.578125,587229.9375,6475665.0,44168536.0,1.0,1.0,0.0,0.0
148,2,1,8,0.05367419866966385,76800,0,0.0,233650.9375,589070.9375,6488394.0,44171104.0,233650.9375,589070.9375,6488394.0,44171104.0,1.0,1.0,0.0,0.0
