bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.260704040527344,0.9925697445869446,-0.013765973970293999,-0.007430297322571278,0.2920833230018616,0
high_positive,1,3.268341064453125,0.9497473835945129,-0.07493849098682404,-0.05025253817439079,0.75,1
mid_positive,1,2.091525077819824,1.0249531269073486,-0.006652707699686289,0.02495311200618744,0.7916666865348816,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,98,-19.301681518554688,0.9801139831542969,-0.04815578833222389,-0.019885970279574394,0.6284013986587524,1
high_positive,2,18.288738250732422,0.9437134265899658,-0.07551813125610352,-0.056286636739969254,0.6458333134651184,2
mid_positive,6,9.8386812210083,0.9772440791130066,-0.04798494279384613,-0.022755900397896767,0.6041666269302368,2
near_zero,6,0.16928090155124664,0.9520828723907471,-0.08511165529489517,-0.047917138785123825,0.7152777314186096,2
negative,86,-20.276748657226562,0.9896268844604492,-0.03468799591064453,-0.01037319004535675,0.5731589198112488,2
high_positive,5,30.19744873046875,0.9173507690429688,-0.17865486443042755,-0.08264929056167603,0.76666659116745,3
mid_positive,12,8.96634578704834,0.9749143123626709,-0.058713167905807495,-0.02508576028048992,0.6979166865348816,3
near_zero,3,0.06862366199493408,0.9706935882568359,-0.06748338788747787,-0.02930642105638981,0.6388888955116272,3
negative,80,-20.617900848388672,0.971650242805481,-0.05770885944366455,-0.02834990993142128,0.6291667222976685,3
high_positive,5,29.044525146484375,0.9514360427856445,-0.07321465015411377,-0.048563919961452484,0.5833333730697632,4
mid_positive,13,11.12385082244873,0.9744726419448853,-0.059042807668447495,-0.025527404621243477,0.6698717474937439,4
near_zero,4,-0.16643378138542175,0.9694568514823914,-0.05248402804136276,-0.030543087050318718,0.65625,4
negative,78,-17.261749267578125,0.98337721824646,-0.03824211657047272,-0.016622724011540413,0.5582265257835388,4
