block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.22984811663627625,0.14289137721061707,0.2990128993988037,-0.6289682388305664,1.0,0.0,1.0,1.0,0.4000000059604645,-0.014366501942276955,0.11573050916194916,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.2811540365219116,0.11157471686601639,0.5536909103393555,-0.006296247243881226,1.0,0.0,1.0,1.0,0.1899999976158142,0.004296024329960346,0.09799747169017792,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.018833832815289497,0.10901498794555664,0.2363501936197281,-0.28479692339897156,1.0,0.0,1.0,1.0,0.3100000023841858,0.0016690236516296864,0.1133587658405304,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,0.25318747758865356,0.10389731824398041,0.49995505809783936,-0.06795253604650497,1.0,0.0,1.0,1.0,0.09000000357627869,0.0015429353807121515,0.06829331815242767,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.24666644632816315,0.11262921243906021,0.49839285016059875,-0.055649757385253906,1.0,0.0,1.0,1.0,0.2800000011920929,-0.003695826046168804,0.10240039974451065,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.07616998255252838,0.12713928520679474,0.29271507263183594,-0.41446226835250854,1.0,0.0,1.0,1.0,0.3700000047683716,-0.00554776331409812,0.10476793348789215,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.007561355829238892,0.11133679002523422,0.3073856234550476,-0.21652209758758545,1.0,0.0,1.0,1.0,0.25999999046325684,-6.209194543771446e-05,0.10611122101545334,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.22102653980255127,0.10408028960227966,0.4802459478378296,-0.025042787194252014,1.0,0.0,1.0,1.0,0.3199999928474426,-0.019699282944202423,0.10561196506023407,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.2813020348548889,0.1033887192606926,0.4704631268978119,-0.14614471793174744,1.0,0.0,1.0,1.0,0.20999999344348907,-0.010807344689965248,0.09523962438106537,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.2793181538581848,0.09856201708316803,-0.02137148380279541,-0.47657352685928345,1.0,0.0,1.0,1.0,0.17000000178813934,-0.0032965135760605335,0.08395588397979736,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.2843484580516815,0.08341725170612335,-0.070261150598526,-0.5618611574172974,1.0,0.0,1.0,1.0,0.30000001192092896,-0.005266259890049696,0.10008072108030319,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.209318146109581,0.10647357255220413,0.03790055215358734,-0.5471211671829224,1.0,0.0,1.0,1.0,0.20000000298023224,-0.02003522962331772,0.09085190296173096,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.09464019536972046,0.11532334238290787,0.30540019273757935,-0.34880927205085754,1.0,0.0,1.0,1.0,0.3499999940395355,-0.010890976525843143,0.1291203796863556,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0458083339035511,0.10227349400520325,0.3076501488685608,-0.19528818130493164,1.0,0.0,1.0,1.0,0.44999998807907104,-0.0012514000991359353,0.1399325281381607,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.13001640141010284,0.11993686109781265,0.1946890503168106,-0.5605176687240601,1.0,0.0,1.0,1.0,0.3700000047683716,-0.03676888346672058,0.13592879474163055,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,0.11824791878461838,0.14307446777820587,0.6365359425544739,-0.294550359249115,1.0,0.0,1.0,1.0,0.3199999928474426,-0.012178624048829079,0.10516873747110367,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.10567174851894379,0.1129346415400505,0.1993122398853302,-0.37926971912384033,1.0,0.0,1.0,1.0,0.18000000715255737,0.002117570023983717,0.08206722885370255,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.32940956950187683,0.09446855634450912,-0.12101402133703232,-0.5712515115737915,1.0,0.0,1.0,1.0,0.27000001072883606,0.001891875872388482,0.10172739624977112,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.03704305738210678,0.11514846235513687,0.2627723813056946,-0.34357401728630066,1.0,0.0,1.0,1.0,0.4000000059604645,0.007752540055662394,0.15383386611938477,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.16739599406719208,0.12784552574157715,0.4930535852909088,-0.17827589809894562,1.0,0.0,1.0,1.0,0.25999999046325684,0.006959112826734781,0.11618821322917938,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.1564747542142868,0.1050613671541214,0.14065919816493988,-0.36680662631988525,1.0,0.0,1.0,1.0,0.3700000047683716,-0.011356227099895477,0.11769774556159973,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.11686138063669205,0.12687981128692627,0.22076605260372162,-0.6339094042778015,1.0,0.0,1.0,1.0,0.3700000047683716,-0.030768847092986107,0.11496847122907639,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.18770502507686615,0.15519599616527557,0.24018672108650208,-0.5632259845733643,1.0,0.0,1.0,1.0,0.20000000298023224,0.001031286083161831,0.11318380385637283,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.22915855050086975,0.14484751224517822,0.124259352684021,-0.6346794366836548,1.0,0.0,1.0,1.0,0.3700000047683716,-0.019595731049776077,0.12620720267295837,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.21430328488349915,0.1503692865371704,0.18535734713077545,-0.504022479057312,1.0,0.0,1.0,1.0,0.7099999785423279,-0.02063886448740959,0.210781991481781,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.25387877225875854,0.10377507656812668,0.8187607526779175,0.029728494584560394,1.0,0.0,1.0,1.0,0.5699999928474426,-0.007920671254396439,0.196658194065094,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0635698139667511,0.12296820431947708,0.42732447385787964,-0.31396299600601196,1.0,0.0,1.0,1.0,0.6700000166893005,-0.004116398748010397,0.19528967142105103,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,0.03907429054379463,0.07560840249061584,0.40540122985839844,-0.15197186172008514,1.0,0.0,1.0,1.0,0.5899999737739563,0.004582914058119059,0.238352969288826,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.033534422516822815,0.1213020458817482,0.2298150658607483,-0.6276792883872986,1.0,0.0,1.0,1.0,0.550000011920929,-0.04058148339390755,0.19956710934638977,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.1489153355360031,0.08536732196807861,0.1282590627670288,-0.3317781686782837,1.0,0.0,1.0,1.0,0.5899999737739563,-0.012829381041228771,0.23188292980194092,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.06274149566888809,0.09230133146047592,0.2637873589992523,-0.2952849268913269,1.0,0.0,1.0,1.0,0.7400000095367432,-0.040879279375076294,0.2205398678779602,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.06617149710655212,0.11122173070907593,0.3652147352695465,-0.25489360094070435,1.0,0.0,1.0,1.0,0.6800000071525574,-0.02649591863155365,0.2105358988046646,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.3230668604373932,0.08473110944032669,0.44328099489212036,0.024137049913406372,1.0,0.0,1.0,1.0,0.6600000262260437,0.014602858573198318,0.21924591064453125,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.23582205176353455,0.07803571969270706,0.13395701348781586,-0.39009150862693787,1.0,0.0,1.0,1.0,0.6399999856948853,0.020122399553656578,0.25517579913139343,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.18209266662597656,0.07607724517583847,0.16968406736850739,-0.3873445391654968,1.0,0.0,1.0,1.0,0.5799999833106995,-0.049387287348508835,0.1903170794248581,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.319169819355011,0.14972512423992157,0.18869301676750183,-0.5548000335693359,1.0,0.0,1.0,1.0,0.550000011920929,-0.02490396983921528,0.21959006786346436,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0550839900970459,0.06777248531579971,0.24477112293243408,-0.20847278833389282,1.0,0.0,1.0,1.0,0.7699999809265137,-0.03528033196926117,0.22674483060836792,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,0.048661280423402786,0.08796270936727524,0.18987122178077698,-0.29803451895713806,1.0,0.0,1.0,1.0,0.6800000071525574,0.022364607080817223,0.2995447814464569,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0931943878531456,0.12482178211212158,0.3764604330062866,-0.37094295024871826,1.0,0.0,1.0,1.0,0.5799999833106995,-0.019124558195471764,0.19160883128643036,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,0.015468759462237358,0.13431084156036377,0.36243221163749695,-0.5829241871833801,1.0,0.0,1.0,1.0,0.6399999856948853,-0.023422788828611374,0.24270977079868317,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.14189967513084412,0.08856982737779617,0.15369173884391785,-0.5003456473350525,1.0,0.0,1.0,1.0,0.6200000047683716,-0.023541679605841637,0.2250882238149643,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.25170785188674927,0.10702522099018097,0.014685139060020447,-0.8013303279876709,1.0,0.0,1.0,1.0,0.5899999737739563,-0.017694875597953796,0.27454397082328796,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.15582385659217834,0.09865409880876541,0.5699396133422852,-0.08204434812068939,1.0,0.0,1.0,1.0,0.6200000047683716,-0.02980566956102848,0.2945305109024048,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.17493313550949097,0.12999169528484344,0.41850921511650085,-0.20243731141090393,1.0,0.0,1.0,1.0,0.6899999976158142,-0.017229529097676277,0.2908921539783478,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.27806851267814636,0.110271155834198,-0.009411081671714783,-0.5159010291099548,1.0,0.0,1.0,1.0,0.6399999856948853,-0.06882411986589432,0.23816341161727905,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.025047121569514275,0.06608378142118454,0.24781282246112823,-0.2712309658527374,1.0,0.0,1.0,1.0,0.5899999737739563,-0.03328332304954529,0.19947335124015808,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.12166742980480194,0.14345276355743408,0.48351314663887024,-0.197946697473526,1.0,0.0,1.0,1.0,0.6200000047683716,-0.0012071001110598445,0.2013772428035736,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.3123679757118225,0.15932852029800415,0.12033675611019135,-0.6123961210250854,1.0,0.0,1.0,1.0,0.5799999833106995,-0.0382954403758049,0.22162878513336182,1
