block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.4000000059604645,-0.014366501942276955,0.11573050916194916,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.1899999976158142,0.004296024329960346,0.09799747169017792,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3100000023841858,0.0016690236516296864,0.1133587658405304,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.09000000357627869,0.0015429353807121515,0.06829331815242767,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.2800000011920929,-0.003695826046168804,0.10240039974451065,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3700000047683716,-0.00554776331409812,0.10476793348789215,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.25999999046325684,-6.209194543771446e-05,0.10611122101545334,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3199999928474426,-0.019699282944202423,0.10561196506023407,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.20999999344348907,-0.010807344689965248,0.09523962438106537,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.17000000178813934,-0.0032965135760605335,0.08395588397979736,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.30000001192092896,-0.005266259890049696,0.10008072108030319,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.20000000298023224,-0.02003522962331772,0.09085190296173096,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3499999940395355,-0.010890976525843143,0.1291203796863556,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.44999998807907104,-0.0012514000991359353,0.1399325281381607,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3700000047683716,-0.03676888346672058,0.13592879474163055,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3199999928474426,-0.012178624048829079,0.10516873747110367,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.18000000715255737,0.002117570023983717,0.08206722885370255,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.27000001072883606,0.001891875872388482,0.10172739624977112,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.4000000059604645,0.007752540055662394,0.15383386611938477,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.25999999046325684,0.006959112826734781,0.11618821322917938,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3700000047683716,-0.011356227099895477,0.11769774556159973,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3700000047683716,-0.030768847092986107,0.11496847122907639,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.20000000298023224,0.001031286083161831,0.11318380385637283,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.3700000047683716,-0.019595731049776077,0.12620720267295837,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.7099999785423279,-0.02063886448740959,0.210781991481781,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5699999928474426,-0.007920671254396439,0.196658194065094,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6700000166893005,-0.004116398748010397,0.19528967142105103,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,0.004582914058119059,0.238352969288826,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.550000011920929,-0.04058148339390755,0.19956710934638977,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,-0.012829381041228771,0.23188292980194092,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.7400000095367432,-0.040879279375076294,0.2205398678779602,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6800000071525574,-0.02649591863155365,0.2105358988046646,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6600000262260437,0.014602858573198318,0.21924591064453125,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6399999856948853,0.020122399553656578,0.25517579913139343,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5799999833106995,-0.049387287348508835,0.1903170794248581,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.550000011920929,-0.02490396983921528,0.21959006786346436,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.7699999809265137,-0.03528033196926117,0.22674483060836792,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6800000071525574,0.022364607080817223,0.2995447814464569,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5799999833106995,-0.019124558195471764,0.19160883128643036,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6399999856948853,-0.023422788828611374,0.24270977079868317,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6200000047683716,-0.023541679605841637,0.2250882238149643,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,-0.017694875597953796,0.27454397082328796,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6200000047683716,-0.02980566956102848,0.2945305109024048,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6899999976158142,-0.017229529097676277,0.2908921539783478,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6399999856948853,-0.06882411986589432,0.23816341161727905,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,-0.03328332304954529,0.19947335124015808,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6200000047683716,-0.0012071001110598445,0.2013772428035736,1
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5799999833106995,-0.0382954403758049,0.22162878513336182,1
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5699999928474426,0.01460446510463953,0.2616770267486572,2
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5400000214576721,-0.036582499742507935,0.14508754014968872,2
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.550000011920929,-0.030398592352867126,0.1963227540254593,2
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5199999809265137,0.024530939757823944,0.1843622773885727,2
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,-0.041989002376794815,0.1842930167913437,2
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.4699999988079071,-0.00964000727981329,0.19000999629497528,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5199999809265137,-0.003613271750509739,0.20601467788219452,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6899999976158142,-0.013035232201218605,0.24417950212955475,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5799999833106995,-0.0292800385504961,0.18816126883029938,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5,0.02153107151389122,0.22375375032424927,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6100000143051147,0.003968263976275921,0.2647988200187683,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5899999737739563,-0.026963884010910988,0.17254185676574707,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.49000000953674316,0.012502030469477177,0.18215739727020264,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6700000166893005,-0.03449854627251625,0.39691731333732605,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.6499999761581421,-0.013812513090670109,0.19540360569953918,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,1.0,0.0,1.0,1.0,0.5,-0.016552697867155075,0.17034108936786652,2
