block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.006248060613870621,0.1972917914390564,0.6368538737297058,-0.45132291316986084,-0.00911299604922533,0.2404528707265854,1.071043848991394,-0.6112882494926453,0.4888663589954376,0.09282286465167999,0.2743070423603058,0.6783732771873474,0.46000000834465027,-0.0018564749043434858,0.23508726060390472,0.029449090361595154,0.333621621131897,0.27000001072883606,0.4300000071525574,-0.6533200740814209,0.27798956632614136,0.3458324670791626,0.302410751581192,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.013350515626370907,0.30188581347465515,1.3736772537231445,-0.6630373001098633,0.02041178196668625,0.24446184933185577,0.8339574337005615,-0.6876975297927856,0.5005932450294495,0.10332239419221878,0.24886980652809143,0.801397442817688,0.5099999904632568,0.04691613093018532,0.4505295753479004,-0.016682229936122894,0.29747462272644043,0.41999998688697815,0.4699999988079071,-0.7110364437103271,0.37975189089775085,-0.9310563802719116,0.3629190921783447,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0057943034917116165,0.18315958976745605,0.6047728061676025,-0.5537757277488708,0.0022917462047189474,0.18659977614879608,0.6618626117706299,-0.5905351638793945,0.5245288014411926,0.10398953408002853,0.26519814133644104,0.7433510422706604,0.5899999737739563,0.022007890045642853,0.3874931037425995,-0.0426081083714962,0.22909803688526154,0.3100000023841858,0.36000001430511475,-0.45215535163879395,0.26155248284339905,-0.15687724947929382,0.1492416262626648,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.001476165372878313,0.15737338364124298,0.4687339961528778,-0.5232357382774353,0.006475699134171009,0.20643165707588196,0.8930721282958984,-0.6028022766113281,0.48108983039855957,0.09260287880897522,0.24047498404979706,0.713914692401886,0.3799999952316284,0.062141671776771545,0.4577430188655853,0.01572502590715885,0.2175791710615158,0.3199999928474426,0.3100000023841858,-0.2179308384656906,0.11283373087644577,-0.290368914604187,0.19099552929401398,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.006627559661865234,0.24387511610984802,0.8985015153884888,-0.7893434166908264,-0.012669517658650875,0.17557764053344727,0.36315715312957764,-0.6386595964431763,0.484132319688797,0.10218202322721481,0.22373491525650024,0.7962584495544434,0.4399999976158142,0.06009425222873688,0.5080207586288452,0.006966844666749239,0.3295714855194092,0.28999999165534973,0.4099999964237213,0.04533280059695244,0.19929897785186768,0.6284360885620117,0.14313943684101105,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.02017628587782383,0.2610543966293335,0.7972120642662048,-1.075129508972168,-0.013631698675453663,0.17932456731796265,0.48359471559524536,-0.697782039642334,0.4871651530265808,0.09367264807224274,0.2756061255931854,0.6832053065299988,0.4099999964237213,0.01728195510804653,0.2793530821800232,-0.02265806682407856,0.27860552072525024,0.3799999952316284,0.3799999952316284,-0.9207432270050049,0.29282310605049133,0.6446589827537537,0.15120084583759308,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0007557651260867715,0.26466482877731323,1.1651824712753296,-0.7072944641113281,-0.020847192034125328,0.339379221200943,0.9544363617897034,-1.6903376579284668,0.5060675740242004,0.10723672062158585,0.22009067237377167,0.7434070110321045,0.5099999904632568,0.03735706955194473,0.3107120990753174,0.022181028500199318,0.2510462999343872,0.23999999463558197,0.36000001430511475,0.02020123042166233,0.18688635528087616,0.9404035210609436,0.5413392782211304,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.016906434670090675,0.2658408284187317,0.8044260740280151,-0.7356914281845093,0.0075063626281917095,0.20177987217903137,0.6711115837097168,-0.6049163341522217,0.5210755467414856,0.09947283565998077,0.25276637077331543,0.7300952672958374,0.5899999737739563,0.06530336290597916,1.2551603317260742,-0.02452862448990345,0.2916489243507385,0.38999998569488525,0.4000000059604645,0.40174758434295654,0.2401006817817688,-0.39277541637420654,0.12939690053462982,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.011714423075318336,0.18160271644592285,0.5295327305793762,-0.45695096254348755,-0.022813918069005013,0.35070428252220154,1.1041611433029175,-1.6677615642547607,0.49842795729637146,0.1028594970703125,0.268000990152359,0.7278591990470886,0.49000000953674316,0.0009642386576160789,0.2606680989265442,0.013004891574382782,0.34269413352012634,0.3199999928474426,0.4300000071525574,0.20983341336250305,0.18708370625972748,1.0387840270996094,0.477948397397995,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0017021382227540016,0.22341616451740265,0.7703841328620911,-0.8460572361946106,-0.018101295456290245,0.267177939414978,1.349128007888794,-0.8494089841842651,0.4933653175830841,0.10621430724859238,0.23876860737800598,0.7129299640655518,0.5,-0.004929636139422655,0.2973690927028656,0.010872891172766685,0.28797197341918945,0.27000001072883606,0.33000001311302185,0.127949059009552,0.19623717665672302,0.8389455676078796,0.40163454413414,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0007635820074938238,0.18973352015018463,0.666137158870697,-0.45139023661613464,-0.011639599688351154,0.3861718475818634,1.8520267009735107,-1.534024953842163,0.4959551990032196,0.1002785712480545,0.26276451349258423,0.7326391935348511,0.49000000953674316,0.002832246944308281,0.31728532910346985,-0.017439858987927437,0.3033561706542969,0.4000000059604645,0.4000000059604645,0.18243148922920227,0.18820463120937347,0.5525957942008972,0.31356027722358704,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.008141444064676762,0.2509097754955292,1.1923810243606567,-0.7129098176956177,0.013835165649652481,0.244379922747612,0.7674179673194885,-0.9165629744529724,0.5263792276382446,0.1109265387058258,0.2560887038707733,0.8224596381187439,0.6000000238418579,0.08711635321378708,0.6277915835380554,0.10116103291511536,0.4795055091381073,0.3199999928474426,0.44999998807907104,-0.021944105625152588,0.17418496310710907,-0.6463954448699951,0.33360856771469116,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.001489770133048296,0.2154715657234192,0.5071812868118286,-0.8872025609016418,-0.0115380072966218,0.22911034524440765,0.8449028134346008,-1.0032851696014404,0.48374322056770325,0.1015792116522789,0.304312139749527,0.7565523386001587,0.4099999964237213,0.017897216603159904,0.4647587835788727,-0.01380502711981535,0.25802913308143616,0.3100000023841858,0.38999998569488525,-0.498239666223526,0.22832685708999634,0.5925865173339844,0.22988644242286682,2
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.016139738261699677,0.2797327935695648,0.9317746758460999,-0.9196726083755493,-0.012059438042342663,0.1898486316204071,0.8048290014266968,-0.8051390647888184,0.4840348958969116,0.10117729753255844,0.23391689360141754,0.7094050645828247,0.47999998927116394,-0.04079000651836395,0.3367859423160553,-0.005268670152872801,0.3056337237358093,0.3799999952316284,0.44999998807907104,-1.0311552286148071,0.43733322620391846,0.5729086995124817,0.2797866761684418,2
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,0.009390476159751415,0.25219592452049255,1.2578270435333252,-0.6934576034545898,-0.01595555804669857,0.19711801409721375,0.6310425996780396,-0.7552139759063721,0.47641661763191223,0.10297077894210815,0.20332631468772888,0.738317608833313,0.3799999952316284,-0.004046318586915731,0.3259449303150177,0.022346172481775284,0.39859136939048767,0.3700000047683716,0.4399999976158142,-0.6672436594963074,0.2934136390686035,0.7871063351631165,0.24410279095172882,2
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.00608545308932662,0.29847589135169983,1.514222502708435,-0.896324098110199,0.004885678179562092,0.23947815597057343,1.429854393005371,-0.6130595803260803,0.47661295533180237,0.09152040630578995,0.2557719349861145,0.6953755021095276,0.4000000059604645,-0.0006310296012088656,0.26336655020713806,0.008514760993421078,0.3184575140476227,0.3199999928474426,0.46000000834465027,-0.006571013946086168,0.21279363334178925,-0.2106541246175766,0.25762125849723816,2
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.017824480310082436,0.25438860058784485,1.0381641387939453,-1.0357046127319336,0.0025962551590055227,0.2829415202140808,0.7889854907989502,-1.2212738990783691,0.5087368488311768,0.0958285853266716,0.23997123539447784,0.718377947807312,0.6000000238418579,0.01215779036283493,0.4198612570762634,0.006364116445183754,0.3731968402862549,0.3199999928474426,0.4000000059604645,-1.2556283473968506,0.3810180723667145,-0.12165704369544983,0.269997239112854,2
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,0.00045339108328334987,0.2707049548625946,1.1719754934310913,-0.9945957660675049,-0.036741048097610474,0.34931689500808716,1.4963555335998535,-1.2803857326507568,0.49956467747688293,0.09572207182645798,0.31028977036476135,0.7424708604812622,0.5400000214576721,-0.0209362655878067,0.3421747088432312,-0.04137028753757477,0.3796338737010956,0.3499999940395355,0.41999998688697815,0.36405685544013977,0.3462619483470917,1.775581955909729,0.4308089017868042,2
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.011300824582576752,0.23273970186710358,0.7664813995361328,-0.7271578311920166,0.016625497490167618,0.20898184180259705,0.6160777807235718,-0.8781408071517944,0.4884353578090668,0.09903070330619812,0.2427435666322708,0.7589107751846313,0.4699999988079071,-4.380047175800428e-05,0.4015103578567505,-0.034731119871139526,0.39762166142463684,0.4699999988079071,0.5299999713897705,0.6551976799964905,0.27183452248573303,-0.7370059490203857,0.37457895278930664,3
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.009928387589752674,0.28043296933174133,1.2297717332839966,-1.1409885883331299,0.006106317508965731,0.31291791796684265,1.4973801374435425,-1.1990764141082764,0.5021644234657288,0.0915394276380539,0.2506954073905945,0.7257410287857056,0.5199999809265137,0.01851542294025421,0.4158253073692322,0.020968494936823845,0.3611305058002472,0.4300000071525574,0.44999998807907104,-0.5349473357200623,0.2726265490055084,-0.23861999809741974,0.2221037745475769,3
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.012740093283355236,0.19448505342006683,0.4937581717967987,-0.8800259828567505,-0.03354840353131294,0.2770487070083618,0.8387842178344727,-1.101216197013855,0.5332143902778625,0.10986308008432388,0.21188917756080627,0.7369815707206726,0.6600000262260437,-0.015320217236876488,0.4418540596961975,-0.03494653105735779,0.3411317765712738,0.4099999964237213,0.4399999976158142,0.4402163624763489,0.25367996096611023,1.5897529125213623,0.462747186422348,3
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.00844980962574482,0.13752828538417816,0.4110262393951416,-0.3646552562713623,-0.0005809876602143049,0.20422321557998657,0.5577563047409058,-0.7065199017524719,0.4905015826225281,0.09512199461460114,0.2835877239704132,0.7079824209213257,0.49000000953674316,-0.01405344344675541,0.2229549139738083,-0.020118728280067444,0.25099536776542664,0.25,0.3400000035762787,-0.08127760887145996,0.13262362778186798,0.024025510996580124,0.15975940227508545,3
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.011436608619987965,0.22648730874061584,0.5730787515640259,-1.0464563369750977,-0.008864103816449642,0.22586624324321747,0.9693459272384644,-0.7219933867454529,0.4884415566921234,0.10351588577032089,0.2328277826309204,0.7576236724853516,0.44999998807907104,-0.006134817376732826,0.27035704255104065,-0.04182969033718109,0.30018186569213867,0.33000001311302185,0.4300000071525574,-0.7802388072013855,0.27943047881126404,0.37064141035079956,0.2908201515674591,3
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,0.008847066201269627,0.15345150232315063,0.35869503021240234,-0.40379080176353455,-0.002945628948509693,0.1720254123210907,0.5083462595939636,-0.6445690393447876,0.4976334273815155,0.09306112676858902,0.27679720520973206,0.7281766533851624,0.46000000834465027,-0.028369689360260963,0.2138824760913849,0.008546086959540844,0.3395211696624756,0.2800000011920929,0.4000000059604645,-0.7575706243515015,0.21314668655395508,0.14314912259578705,0.10425176471471786,3
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0021610844414681196,0.17601405084133148,0.5526756048202515,-0.7916214466094971,0.0013979002833366394,0.228306382894516,1.0519344806671143,-0.7028772830963135,0.49927252531051636,0.10645828396081924,0.23232914507389069,0.7603673934936523,0.49000000953674316,-0.019265009090304375,0.4026194214820862,-0.033907223492860794,0.2896190583705902,0.44999998807907104,0.3400000035762787,-0.05031374841928482,0.13490398228168488,-0.11620110273361206,0.1609097421169281,3
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.020031509920954704,0.21317237615585327,0.6404541730880737,-0.4690118432044983,0.022154368460178375,0.2477458417415619,1.1412714719772339,-0.8638095855712891,0.5088604092597961,0.09099971503019333,0.28994739055633545,0.7072557210922241,0.49000000953674316,-0.013478019274771214,0.3290892243385315,-0.026916299015283585,0.25853094458580017,0.4099999964237213,0.3799999952316284,-1.2318928241729736,0.2948097288608551,-1.014557957649231,0.28205931186676025,3
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01432022824883461,0.18510739505290985,0.8005279302597046,-0.3961116075515747,0.002165674464777112,0.17313528060913086,0.6083663105964661,-0.5613288879394531,0.5045903921127319,0.10007746517658234,0.2401709109544754,0.8081023097038269,0.49000000953674316,-0.025067858397960663,0.26753318309783936,0.01342045795172453,0.2554459571838379,0.38999998569488525,0.3700000047683716,-0.8584835529327393,0.30248555541038513,-0.07322876900434494,0.17434656620025635,3
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,0.013843368738889694,0.23500965535640717,0.845528781414032,-1.1220719814300537,0.0045892950147390366,0.15501151978969574,0.66454017162323,-0.40205878019332886,0.4809779226779938,0.10747434198856354,0.22752654552459717,0.7406042218208313,0.38999998569488525,0.08195614069700241,0.6568212509155273,0.024839019402861595,0.36116504669189453,0.36000001430511475,0.3700000047683716,-0.6211103200912476,0.16658438742160797,-0.24509650468826294,0.1422315537929535,3
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-9.369134932057932e-05,0.21208497881889343,0.7778887748718262,-0.5806331634521484,-0.025685586035251617,0.2599453032016754,0.8534290790557861,-1.474400281906128,0.4868257939815521,0.10978470742702484,0.22470976412296295,0.7108873724937439,0.4099999964237213,-0.005553135648369789,0.30910053849220276,-0.007378358393907547,0.3468489348888397,0.3799999952316284,0.5,-0.4658319056034088,0.2061338871717453,1.257409691810608,0.26997798681259155,3
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.020540552213788033,0.2326553463935852,0.9311212301254272,-0.5195237398147583,-0.026540901511907578,0.22050924599170685,0.7133221626281738,-1.0552089214324951,0.5042087435722351,0.11113175749778748,0.23907004296779633,0.715058445930481,0.5400000214576721,0.029587730765342712,0.5201264023780823,0.02386469393968582,0.28063300251960754,0.36000001430511475,0.4099999964237213,-1.0174490213394165,0.3262633979320526,1.324184536933899,0.17284932732582092,3
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.002465982921421528,0.21293357014656067,0.6631906628608704,-0.7287651300430298,-0.019069479778409004,0.27113449573516846,0.7277848720550537,-0.7785418033599854,0.49625489115715027,0.10570235550403595,0.28473156690597534,0.7705848217010498,0.49000000953674316,-0.03154364228248596,0.37140652537345886,0.007582955528050661,0.42185670137405396,0.44999998807907104,0.5600000023841858,-0.16675330698490143,0.1902477890253067,0.8781610131263733,0.3333984911441803,3
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.01456294022500515,0.20975691080093384,0.49234864115715027,-0.5692000985145569,-0.0005123537848703563,0.24904415011405945,1.0018874406814575,-0.7992876768112183,0.5259605646133423,0.10586181282997131,0.2602618932723999,0.7800711989402771,0.6200000047683716,0.033291369676589966,0.3224800229072571,0.020520348101854324,0.25665515661239624,0.33000001311302185,0.4099999964237213,0.4757286310195923,0.16856323182582855,-0.02069442719221115,0.2543281316757202,3
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.007692866493016481,0.20273879170417786,0.6419121026992798,-0.8046537637710571,-0.013824785128235817,0.2515392005443573,0.6055855751037598,-1.2604155540466309,0.48174384236335754,0.10295110195875168,0.2646726965904236,0.6908367276191711,0.4099999964237213,-0.04679612070322037,0.32590386271476746,0.009403436444699764,0.37473541498184204,0.3799999952316284,0.5099999904632568,0.18481682240962982,0.16401517391204834,0.5906099081039429,0.2846851050853729,3
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,0.0077648949809372425,0.3152381479740143,0.8225420117378235,-1.2326942682266235,-0.02763219363987446,0.18633581697940826,0.5088995695114136,-0.7161303758621216,0.49049705266952515,0.08242399245500565,0.2778443396091461,0.6823236346244812,0.3799999952316284,-0.00019084334780927747,0.2899204194545746,-0.019099080935120583,0.29392072558403015,0.3400000035762787,0.3799999952316284,-0.6699925065040588,0.29448238015174866,1.3308746814727783,0.288501113653183,3
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.012149879708886147,0.15154533088207245,0.3520587980747223,-0.44816824793815613,-0.008574118837714195,0.2933506667613983,0.8557474613189697,-1.3099260330200195,0.49040573835372925,0.09441649913787842,0.30919086933135986,0.7729043960571289,0.41999998688697815,-0.0174077358096838,0.28867006301879883,0.00866763386875391,0.39258408546447754,0.3400000035762787,0.47999998927116394,0.2869234085083008,0.14416231215000153,0.538689374923706,0.21634647250175476,3
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,0.008116045035421848,0.3189498484134674,1.0240771770477295,-1.367995023727417,0.002834094688296318,0.3037005066871643,1.2096588611602783,-1.3981280326843262,0.529417097568512,0.10356605798006058,0.3197516202926636,0.7680352330207825,0.550000011920929,-0.0035582822747528553,0.27765023708343506,0.015369956381618977,0.32833656668663025,0.36000001430511475,0.44999998807907104,-0.5316590070724487,0.23472759127616882,-0.2101493775844574,0.23932020366191864,3
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.007679390721023083,0.18977992236614227,1.0505400896072388,-0.4275588393211365,-0.00081494334153831,0.16825945675373077,0.5882793664932251,-0.5590697526931763,0.4797934293746948,0.10704762488603592,0.2321872115135193,0.7153379321098328,0.38999998569488525,-0.024902982637286186,0.32628265023231506,0.025566577911376953,0.3872511684894562,0.3199999928474426,0.36000001430511475,-0.5393218994140625,0.19792316854000092,0.12819930911064148,0.14961059391498566,3
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.013508342206478119,0.23029141128063202,0.9512436389923096,-0.5179468393325806,-0.012124898843467236,0.13922980427742004,0.38010722398757935,-0.5749280452728271,0.48173630237579346,0.1060134768486023,0.2460232675075531,0.7316393256187439,0.46000000834465027,-0.027496688067913055,0.2825431525707245,-0.0020451724994927645,0.2742360830307007,0.4300000071525574,0.4000000059604645,-0.8517513275146484,0.20767752826213837,0.6155686974525452,0.16903170943260193,3
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,0.031108831986784935,0.22495152056217194,0.9213085174560547,-0.6795448660850525,-0.031716037541627884,0.2335013449192047,0.5426056385040283,-1.0479964017868042,0.4742591977119446,0.11653941869735718,0.22479981184005737,0.762622058391571,0.4099999964237213,-0.004955607000738382,0.5087839365005493,0.034676890820264816,0.6274870038032532,0.4000000059604645,0.550000011920929,-1.672216773033142,0.4165821373462677,1.5818045139312744,0.28627851605415344,3
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.003672977676615119,0.26955392956733704,1.2817970514297485,-1.365602970123291,0.006323241163045168,0.1502389758825302,0.45693808794021606,-0.423347145318985,0.485462486743927,0.10950300842523575,0.25009679794311523,0.7610909342765808,0.44999998807907104,0.0019176172791048884,0.2114541232585907,0.18160833418369293,1.3143517971038818,0.2199999988079071,0.6000000238418579,-0.052951402962207794,0.16469977796077728,-0.2913767993450165,0.18589669466018677,3
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01601957343518734,0.22881241142749786,0.9001038074493408,-0.5867940187454224,-0.0036520003341138363,0.2652875483036041,1.188700556755066,-0.7286590933799744,0.509031355381012,0.12822210788726807,0.25856268405914307,0.7957824468612671,0.49000000953674316,-0.017957603558897972,0.3354606032371521,0.026722466573119164,0.401848167181015,0.36000001430511475,0.4300000071525574,-1.130319356918335,0.19385114312171936,0.1277564913034439,0.2591927647590637,3
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.021115070208907127,0.21481381356716156,0.5594766736030579,-0.9334640502929688,-0.048054832965135574,0.35976287722587585,0.8734474182128906,-1.7290034294128418,0.5078747868537903,0.1038864329457283,0.2870579659938812,0.7535395622253418,0.550000011920929,-0.06074660271406174,0.292949914932251,0.012949231080710888,0.44576647877693176,0.4000000059604645,0.5400000214576721,0.7326684594154358,0.39058810472488403,2.3548712730407715,0.49829795956611633,3
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.018880190327763557,0.17768724262714386,0.7867418527603149,-0.5034623146057129,0.018982654437422752,0.2611036002635956,1.169938564300537,-0.7129274606704712,0.5076651573181152,0.09446883946657181,0.29225069284439087,0.7388247847557068,0.5099999904632568,0.01646801084280014,0.37724578380584717,-0.015611960552632809,0.2558450996875763,0.2800000011920929,0.3700000047683716,0.9757933020591736,0.23500318825244904,-0.9832794070243835,0.30279555916786194,4
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01653149537742138,0.247068390250206,0.6305785179138184,-0.546387791633606,0.005644483491778374,0.2700704336166382,0.7147796750068665,-1.1864583492279053,0.503715991973877,0.10360658913850784,0.2818850874900818,0.6860869526863098,0.5099999904632568,-0.019929448142647743,0.2218175083398819,0.005095792002975941,0.3021802306175232,0.33000001311302185,0.4300000071525574,-0.8060968518257141,0.4273917078971863,-0.3117993474006653,0.22346024215221405,4
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.013067630119621754,0.22380852699279785,0.583590030670166,-0.824599027633667,-0.05069800838828087,0.2945532202720642,0.865775465965271,-0.9261385202407837,0.5254338979721069,0.10416267067193985,0.2628609836101532,0.7664863467216492,0.6100000143051147,-0.03014989383518696,0.28859931230545044,0.011846382170915604,0.42945563793182373,0.2800000011920929,0.4000000059604645,0.3851199448108673,0.41224637627601624,2.4271669387817383,0.5694149136543274,4
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0012908685021102428,0.1852703094482422,0.5055170059204102,-0.6858994960784912,0.007344516459852457,0.17521145939826965,0.6854514479637146,-0.5455335378646851,0.5055989623069763,0.10680444538593292,0.27397647500038147,0.7776086926460266,0.5299999713897705,0.0168149471282959,0.3927822411060333,-0.007853162474930286,0.2734288275241852,0.38999998569488525,0.3400000035762787,-0.08879048377275467,0.17908461391925812,-0.44616660475730896,0.13296560943126678,4
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route,0.025773828849196434,0.27977895736694336,1.0260851383209229,-1.2646589279174805,-0.015131454914808273,0.2868882715702057,1.0257383584976196,-1.1287099123001099,0.47630414366722107,0.104659803211689,0.27883630990982056,0.7530167698860168,0.4399999976158142,0.026239464059472084,0.26566243171691895,-0.04513593763113022,0.2695646584033966,0.25999999046325684,0.5,-1.07770574092865,0.38340210914611816,0.7011363506317139,0.35703006386756897,4
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01869749277830124,0.20134983956813812,0.60930335521698,-0.5149136781692505,0.004706291947513819,0.15967822074890137,0.45501744747161865,-0.7664035558700562,0.4740464687347412,0.11229212582111359,0.23665453493595123,0.7225655913352966,0.4399999976158142,0.04969817027449608,0.40229785442352295,0.009176086634397507,0.2948450446128845,0.3199999928474426,0.41999998688697815,-1.0708693265914917,0.2782708704471588,-0.22250275313854218,0.1726740300655365,4
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.010149579495191574,0.16669122874736786,0.44420990347862244,-0.5257406830787659,-0.0024066329933702946,0.2652653753757477,0.9775350093841553,-1.4856055974960327,0.4772568643093109,0.10157907754182816,0.23794256150722504,0.7373789548873901,0.3799999952316284,-0.036041561514139175,0.22564192116260529,-0.004847198724746704,0.2801404297351837,0.3400000035762787,0.4099999964237213,0.24181656539440155,0.1514131873846054,-0.005014400463551283,0.22751201689243317,4
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route,0.017008740454912186,0.24618089199066162,0.8163794279098511,-0.7653095126152039,0.013516658917069435,0.29723063111305237,1.4030190706253052,-1.5177321434020996,0.5098972320556641,0.09351523965597153,0.32523879408836365,0.7179239988327026,0.5699999928474426,-0.01986004039645195,0.2854432165622711,-0.030712556093931198,0.2683071792125702,0.30000001192092896,0.38999998569488525,-0.7285227179527283,0.3414632976055145,-0.6034026145935059,0.2568923532962799,4
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route,0.023898281157016754,0.2598116099834442,0.8196283578872681,-0.8624597191810608,0.006020953878760338,0.20939022302627563,0.6069267988204956,-0.849385142326355,0.48951295018196106,0.1121104285120964,0.269326388835907,0.7178109884262085,0.46000000834465027,0.0071003856137394905,0.2708350419998169,0.0361689031124115,0.24169863760471344,0.30000001192092896,0.38999998569488525,-1.1881327629089355,0.2850554883480072,-0.30602315068244934,0.1987936943769455,4
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route,0.015936577692627907,0.2103385627269745,0.4929785132408142,-0.6819757223129272,0.016777342185378075,0.13667981326580048,0.3852573335170746,-0.5478243827819824,0.5021809935569763,0.08987560123205185,0.31145936250686646,0.7304205298423767,0.47999998927116394,-0.0062741441652178764,0.225417822599411,0.013826358132064342,0.20998340845108032,0.2800000011920929,0.20000000298023224,-1.0243159532546997,0.3472542464733124,-0.8070684671401978,0.3125484585762024,4
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.0010749357752501965,0.2424844652414322,0.8812685012817383,-0.8271645307540894,-0.029052887111902237,0.23882634937763214,0.731867790222168,-0.7852650880813599,0.49954354763031006,0.10639087855815887,0.26072177290916443,0.7269764542579651,0.49000000953674316,-0.02757968381047249,0.2836570143699646,-0.081498883664608,0.25547319650650024,0.4000000059604645,0.38999998569488525,-0.029955921694636345,0.3043423891067505,1.3641691207885742,0.42130905389785767,4
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route,0.02794545143842697,0.21656180918216705,0.6318500638008118,-0.8244668245315552,-0.029029883444309235,0.2842197120189667,1.440242052078247,-0.9236041307449341,0.49206456542015076,0.0968514084815979,0.308685839176178,0.7382579445838928,0.3799999952316284,-0.020391469821333885,0.34217894077301025,0.012125189416110516,0.3126585781574249,0.3400000035762787,0.46000000834465027,-1.5167202949523926,0.5061368346214294,1.4050607681274414,0.3450620174407959,4
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.006438937969505787,0.21605786681175232,0.6363092064857483,-0.5182050466537476,-0.023447411134839058,0.2255120426416397,0.671276867389679,-1.1164969205856323,0.4845770001411438,0.1019454300403595,0.22676774859428406,0.7172226309776306,0.4300000071525574,-0.0291777141392231,0.26422664523124695,0.08195549994707108,0.549659788608551,0.3199999928474426,0.38999998569488525,0.19270843267440796,0.18920519948005676,1.0385689735412598,0.4669134020805359,4
